time,cpu,FSB,L2miss
2,1,24484602,
4,1,,7974
6,0,10475620,
8,1,,481822
10,0,1492822,
10,1,1491590,
12,1,,684397
14,1,5241226,
16,1,,358551
18,0,13390524,
20,0,,140242
20,1,,37517
22,1,20364468,
24,1,,13619
26,0,2814305,
28,0,,741137
30,1,703746,
32,1,,359481
34,0,15160172,
36,1,,297991
38,1,12718096,
40,1,,93602
42,1,20137598,
44,1,,72921
46,0,5845098,
48,1,,782436
50,0,1530679,
52,0,,872134
54,0,1284504,
56,0,,320007
58,0,11047926,
60,0,,29439
62,1,15515002,
62,0,15656360,
64,1,,355759
66,1,9545894,
66,0,9574018,
68,0,,520129
70,0,2586032,
70,1,2591906,
72,1,,686435
74,1,1523250,
74,0,1526152,
76,0,,143646
78,0,19034374,
80,1,,5950
82,0,21241990,
84,1,,85514
86,0,9007246,
88,0,,582500
90,0,2121312,
90,1,2138704,
92,0,,780378
94,1,1411876,
94,0,1412280,
96,0,,209367
98,0,17203022,
100,1,,4713
100,0,,67426
102,1,21640088,
102,0,21699576,
104,1,,76078
106,1,10484332,
106,0,10512794,
108,0,,415665
110,0,1383830,
112,0,,601417
112,1,,534851
114,1,6462604,
116,0,,285415
116,1,,341831
118,0,11746036,
120,0,,68411
122,0,19646346,
124,0,,70023
126,0,3587172,
128,1,,850214
130,0,1395912,
130,1,1396234,
132,0,,828201
132,1,,777383
134,0,1432104,
136,1,,331172
138,0,12545755,
140,1,,126569
142,1,20184934,
142,0,20211418,
144,1,,84725
146,0,3065266,
148,0,,643400
150,1,460364,
152,0,,806528
154,0,1423410,
154,1,1428284,
156,0,,415208
158,0,12285446,
160,1,,5169
160,0,,65356
162,0,15476250,
162,1,15502416,
164,0,,357548
164,1,,301132
166,0,9861890,
168,0,,437833
170,1,2598648,
172,0,,753771
174,1,1418632,
176,1,,84935
176,0,,74031
178,0,18045544,
180,0,,6441
180,1,,29856
182,0,5839046,
184,1,,728942
186,1,2319168,
186,0,2334490,
188,0,,829150
190,1,1399626,
192,0,,337351
194,1,12214056,
196,1,,89267
198,1,15302688,
198,0,15308636,
200,1,,329141
202,1,9798048,
202,0,9824564,
204,0,,578569
206,0,2090884,
208,0,,836752
210,1,757176,
212,0,,80484
214,1,19106414,
216,1,,87709
218,1,6702248,
220,0,,498326
222,0,3366034,
222,1,3432424,
224,1,,716905
226,0,2191136,
228,0,,426863
230,0,12158428,
232,0,,109793
234,0,18956177,
234,1,18990042,
236,0,,145237
238,0,8377858,
238,1,8387090,
240,0,,445616
242,0,2943728,
244,0,,737067
246,0,1909228,
248,0,,121233
248,1,,36347
250,1,18876952,
252,0,,96580
254,0,20839721,
256,0,,27334
258,0,9875298,
260,0,,522296
262,0,2109558,
262,1,2134865,
264,0,,446204
266,0,9510950,
268,1,,355723
270,0,12372908,
270,1,12388440,
272,1,,122283
272,0,,52417
274,0,19749782,
276,0,,31654
278,1,10050526,
280,0,,457469
282,0,2375224,
284,0,,904250
284,1,,659575
286,0,2091274,
288,0,,379415
288,1,,266172
290,1,12723250,
292,0,,53251
294,1,19273396,
296,1,,46466
298,0,2326788,
300,1,,778249
302,1,23062076,
304,0,,999373
306,1,11218300,
308,1,,730453
310,1,44279538,
312,1,,2609288
314,1,39247196,
316,1,,251704
316,0,,1806860
318,0,33312692,
320,1,,1436898
320,0,,1847794
322,1,27112928,
322,0,27113088,
324,1,,1114425
326,0,23290698,
326,1,23295687,
328,0,,344627
330,1,38506646,
332,1,,2204316
334,1,40665642,
336,0,,88806
336,1,,1542725
338,1,36687538,
340,1,,2157916
342,1,28089642,
342,0,28167210,
344,0,,1429566
346,0,24810206,
346,1,24827226,
348,1,,1973931
350,1,39461272,
352,1,,1465305
354,1,51383084,
354,0,51396646,
356,0,,1507522
358,1,31912510,
360,1,,2211445
362,1,27293568,
364,0,,521887
364,1,,2147499
366,0,34118680,
366,1,34123892,
368,0,,335981
368,1,,2293198
370,0,43652478,
372,0,,142000
374,1,47798360,
374,0,47806276,
376,0,,1576688
378,1,34800924,
380,1,,782064
382,1,29142874,
382,0,29225254,
384,1,,391192
386,1,34938874,
388,0,,186273
390,0,44888776,
392,1,,80939
394,0,55986668,
394,1,55997532,
396,1,,1992253
398,1,34378848,
400,1,,2103753
402,1,30029038,
404,1,,1950024
404,0,,2137562
406,1,27946632,
406,0,27954782,
408,0,,2100379
410,1,38684248,
410,0,38689822,
412,1,,151891
412,0,,1996228
414,0,53767508,
414,1,53817553,
416,1,,74586
416,0,,1706357
418,1,34920500,
420,1,,724917
420,0,,2052837
422,0,27692596,
422,1,27821806,
424,1,,1594629
426,1,31675650,
426,0,31691164,
428,1,,1985731
428,0,,70513
430,0,46782117,
432,0,,1839131
434,0,43888914,
436,1,,215582
436,0,,1622205
438,1,31977048,
438,0,32000996,
440,1,,999578
440,0,,894552
442,0,30232462,
444,1,,964671
444,0,,2229826
446,1,27575659,
446,0,27567688,
448,1,,345714
448,0,,2004441
450,1,35495886,
452,1,,2170612
454,0,44671284,
456,1,,1955464
458,0,24277958,
460,1,,2100661
462,1,25285498,
464,1,,1474101
464,0,,1844003
466,1,19216006,
466,0,19206919,
468,1,,698598
470,0,29561982,
472,1,,1784353
474,0,37936070,
476,1,,1065199
478,0,29045090,
480,0,,1505451
482,0,34722458,
484,0,,1770031
484,1,,477274
486,0,38529118,
488,1,,140847
490,1,52547576,
492,1,,1489183
494,1,37494059,
496,1,,2391914
498,0,22796054,
500,1,,527505
500,0,,1819574
502,1,35858771,
504,1,,438977
504,0,,1826272
506,1,43680378,
506,0,43690412,
508,0,,2226027
510,1,45598344,
510,0,45602250,
512,1,,1840698
514,0,40232065,
516,0,,1830708
518,1,26625364,
518,0,26635028,
520,1,,430553
522,1,35617648,
524,0,,191293
526,1,40254840,
526,0,40253562,
528,1,,119386
528,0,,2201685
530,0,43978780,
532,0,,2283608
534,1,35420664,
536,1,,734267
536,0,,1879885
538,0,29195542,
538,1,29252440,
540,1,,1410302
542,0,27174720,
542,1,27258962,
544,1,,1698055
546,0,42929674,
548,1,,1673141
550,0,46429980,
552,1,,1111053
554,0,37696832,
556,0,,1769181
558,0,33335216,
558,1,33374242,
560,1,,1880819
562,1,24460896,
564,1,,1916427
566,1,40213278,
568,0,,1544233
570,0,48378042,
570,1,48413138,
572,1,,1999351
574,1,35892204,
576,0,,1712584
578,0,25767013,
578,1,25806408,
580,0,,1697812
582,1,33014866,
582,0,33097022,
584,1,,997768
586,1,41022688,
586,0,41039718,
588,0,,1752703
590,0,30682130,
592,0,,2369509
594,1,33289848,
596,0,,1381260
596,1,,1458969
598,1,20481372,
600,0,,803947
600,1,,1951730
602,1,22588106,
604,1,,1855465
606,1,34273940,
606,0,34288370,
608,0,,2086335
610,0,41229780,
610,1,41246912,
612,1,,1924628
614,1,30207702,
614,0,30253818,
616,1,,1347795
616,0,,1586341
618,0,24790106,
620,0,,2452381
622,0,30169538,
624,1,,691168
626,1,39159982,
628,1,,2037674
628,0,,115308
630,1,40621066,
632,1,,1494927
634,1,32441276,
636,0,,1826421
638,1,32121840,
638,0,32131014,
640,0,,2625422
640,1,,786766
642,1,24411370,
644,1,,2068551
644,0,,384559
646,1,37767804,
648,1,,458058
650,0,46761986,
652,0,,144422
654,1,17971022,
656,1,,2507744
658,1,29954520,
660,0,,906702
662,0,24780371,
662,1,24888824,
664,1,,2072998
666,1,39639194,
668,1,,2143141
670,1,49328592,
670,0,49344756,
672,1,,1624481
674,0,36247415,
676,1,,706735
676,0,,2451367
678,0,29974560,
680,0,,526725
