 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 9865096 6783228 118 2756 0 0 0 0 11  2  7  0  0  439 1726  295 13  7 80
 0 0 0 9783428 6639264 179 4276 0 0 0 0  0  0  0  0  0  437 2724  266  1 10 89
 0 0 0 9783648 6639276 136 3626 0 0 0 0  0  2  0  0  0  442 2087  296  1  7 92
 0 0 0 9783424 6639196 164 3761 0 0 0 0  0  0  0  0  0  407 2215  256  1  8 91
 0 0 0 9783220 6639104 153 3770 0 0 0 0  0  0  0  0  0  386 2223  261  1  8 91
 0 0 0 9783464 6639228 153 3763 0 0 0 0  0  0  0  0  0  398 2206  252  1  9 91
 0 0 0 9783424 6639156 153 3766 0 0 0 0  0  0  0  0  0  407 2237  259  1  9 91
 0 0 0 9783220 6639104 153 3777 0 0 0 0  0  0  0  0  0  407 2226  258  1  8 91
 0 0 0 9783508 6639284 153 3762 0 0 0 0  0  4  0  0  0  514 2219  322  1  9 91
 0 0 0 9783424 6639200 164 3767 0 0 0 0  0  0  0  0  0  400 2232  256  1  9 91
 0 0 0 9783220 6639104 153 3777 0 0 0 0  0  0  0  0  0  404 2258  264  1  8 91
 0 0 0 9783464 6639232 153 3772 0 0 0 0  0  0  0  0  0  406 2219  256  1  9 91
 0 0 0 9783400 6639144 153 3772 0 0 0 0  0  0  0  0  0  398 2254  261  1  9 91
 0 0 0 9783196 6639076 153 3771 0 0 0 0  0  0  0  0  0  397 2256  258  1  8 91
 0 0 0 9783192 6639080 153 3762 0 0 0 0  0  3  0  0  0  460 2313  346  1  9 90
 0 0 0 9783608 6639256 159 3774 0 0 0 0  0  0  0  0  0  395 2256  257  1  9 91
 0 0 0 9783200 6639080 153 3767 0 0 0 0  0  0  0  0  0  405 2263  261  1  8 91
 0 0 0 9783196 6639076 153 3779 0 0 0 0  0  0  0  0  0  400 2226  253  1  8 91
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 9783720 6639324 153 3769 0 0 0 0  0  0  0  0  0  392 2206  259  1  9 91
 0 0 0 9783388 6639120 153 3771 0 0 0 0  0  0  0  0  0  396 2200  259  1  8 91
 0 0 0 9783184 6639068 153 3767 0 0 0 0  0  2  0  0  0  424 2200  294  1  9 91
 0 0 0 9783404 6639232 158 3766 0 0 0 0  0  0  0  0  0  393 2202  255  1  9 91
 0 0 0 9783388 6639120 153 3777 0 0 0 0  0  0  0  0  0  398 2210  261  1  8 91
 0 0 0 9783184 6639064 153 3762 0 0 0 0  0  0  0  0  0  401 2199  254  1  8 91
 0 0 0 9783400 6639188 153 3769 0 0 0 0  0  0  0  0  0  411 2225  263  1  9 91
 0 0 0 9783360 6639092 153 3772 0 0 0 0  0  0  0  0  0  398 2217  261  1  9 91
 0 0 0 9783156 6639040 153 3766 0 0 0 0  0  4  0  0  0  442 2213  324  1  9 91
 0 0 0 9783376 6639196 159 3788 0 0 0 0  0  0  0  0  0  397 2224  254  1  8 91
 0 0 0 9783340 6639072 153 3761 0 0 0 0  0  0  0  0  0  408 2226  263  1  9 91
 0 0 0 9783136 6639020 153 3784 0 0 0 0  0  0  0  0  0  405 2207  257  1  8 91
 0 0 0 9783380 6639156 153 3768 0 0 0 0  0  0  0  0  0  392 2239  261  1  9 91
 0 0 0 9783340 6639072 153 3785 0 0 0 0  0  0  0  0  0  395 2234  261  1  8 91
 0 0 0 9783136 6639020 153 3784 0 0 0 0  0  3  0  0  0  451 2219  324  1  9 91
