 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6625640 7648000 143 1824 0 0 0 0  0  0  0  0  0  559 1550  352 25  3 72
 0 0 0 6625384 7647896 143 1824 0 0 0 0  0  0  0  0  0  558 1502  327 25  3 72
 0 0 0 6625348 7647856 144 1826 0 0 0 0  0  0  0  0  0  513 1488  327 25  3 72
 0 0 0 6625656 7648016 143 1824 0 0 0 0  0  0  0  0  0  567 1502  324 25  3 72
 0 0 0 6625388 7647896 143 1824 0 0 0 0  0  0  0  0  0  560 1488  321 25  3 72
 0 0 0 6625672 7648032 144 1827 0 1 1 0  0  2  0  0  0  527 1505  330 25  3 72
 0 0 0 6625416 7647924 144 1826 0 0 0 0  0  0  0  0  0  558 1487  324 25  3 72
 0 0 0 6625672 7648028 144 1826 0 0 0 0  0  0  0  0  0  556 1502  328 25  3 72
 0 0 0 6625420 7647924 88 1007 0 0 0  0  0  1  0  0  0  468 1089  281 25  2 73
 0 0 0 6625648 7648020 56 818 0 0  0  0  0  0  0  0  0  453  941  284 25  1 74
 0 0 0 6625364 7647884 144 1827 0 0 0 0  0  0  0  0  0  549 1491  325 25  3 72
 0 0 0 6625648 7648008 144 1826 0 1 1 0  0  1  0  0  0  510 1503  329 25  3 72
 0 0 0 6625620 7648004 143 1824 0 0 0 0  0  0  0  0  0  513 1492  327 25  3 72
 0 0 0 6625648 7648000 144 1826 0 0 0 0  0  0  0  0  0  550 1505  327 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6625392 7647896 143 1824 0 0 0 0  0  1  0  0  0  506 1494  327 25  3 72
 0 0 0 6625616 7648024 143 1824 0 0 0 0  0  0  0  0  0  513 1498  327 25  3 72
 0 0 0 6625644 7648000 144 1827 0 1 1 0  0  0  0  0  0  568 1492  322 25  3 72
 0 0 0 6625360 7647868 143 1825 0 0 0 0  0  0  0  0  0  518 1504  329 25  3 72
 0 0 0 6625644 7648004 30 249 0 0  0  0  0  0  0  0  0  477  713  242 25  1 74
 0 0 0 6625644 7648004 114 1577 0 0 0 0  0  0  0  0  0  503 1317  320 25  2 73
 0 0 0 6625388 7647896 144 1825 0 0 0 0  0  0  0  0  0  546 1485  323 25  3 72
 0 0 0 6625620 7647992 143 1825 0 0 0 0  0  0  0  0  0  515 1502  326 25  3 72
 0 0 0 6625368 7647868 144 1827 0 0 0 0  0  0  0  0  0  550 1495  328 25  3 72
 0 0 0 6625336 7647840 144 1824 0 2 2 0  0  2  0  0  0  563 1501  322 25  3 72
 0 0 0 6625620 7647976 144 1826 0 0 0 0  0  0  0  0  0  506 1554  360 25  3 72
 0 0 0 6625336 7647844 143 1825 0 0 0 0  0  0  0  0  0  519 1503  330 25  3 72
 0 0 0 6625620 7647980 143 1824 0 0 0 0  0  0  0  0  0  557 1499  324 25  3 72
 0 0 0 6625364 7647876 144 1825 0 0 0 0  0  0  0  0  0  558 1505  328 25  3 72
 0 0 0 6625620 7647988 16 93 0  1  1  0  0  1  0  0  0  471  608  240 25  1 74
 0 0 0 6625556 7647968 128 1734 0 0 0 0  0  2  0  0  0  561 1425  336 25  3 72
 0 0 0 6625620 7647992 144 1826 0 0 0 0  0  0  0  0  0  553 1497  327 25  3 72
 0 0 0 6625336 7647856 143 1824 0 0 0 0  0  0  0  0  0  546 1501  327 25  3 72
 0 0 0 6625596 7647976 143 1825 0 0 0 0  0  0  0  0  0  543 1494  323 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6625508 7647936 144 1827 0 0 0 0  0  0  0  0  0  516 1503  326 25  3 72
 0 0 0 6625596 7647964 143 1825 0 0 0 0  0  0  0  0  0  572 1488  325 25  3 72
 0 0 0 6625344 7647856 144 1827 0 1 1 0  0  1  0  0  0  563 1506  319 25  3 72
 0 0 0 6625312 7647828 143 1824 0 0 0 0  0  0  0  0  0  551 1485  318 25  3 72
 0 0 0 6625592 7647960 115 1362 0 0 0 0  0  0  0  0  0  543 1299  297 25  3 72
 0 0 0 6625588 7647956 29 463 0 0  0  0  0  0  0  0  0  479  729  260 25  0 75
 0 0 0 6625304 7647820 144 1825 0 0 0 0  0  0  0  0  0  539 1499  320 25  3 72
 0 0 0 6625588 7647952 144 1826 0 0 0 0  0  0  0  0  0  510 1488  325 25  3 72
 0 0 0 6625332 7647844 144 1823 0 1 1 0  0  2  0  0  0  552 1505  325 25  3 72
 0 0 0 6625588 7647948 143 1825 0 0 0 0  0  0  0  0  0  554 1486  316 25  3 72
 0 0 0 6625336 7647840 144 1827 0 0 0 0  0  0  0  0  0  545 1502  326 25  3 72
 0 0 0 6625280 7647800 143 1824 0 0 0 0  0  0  0  0  0  509 1487  321 25  3 72
 0 0 0 6625564 7647924 144 1826 0 0 0 0  0  0  0  0  0  556 1501  323 25  3 72
 0 0 0 6625500 7647900 144 1825 0 1 1 0  0  0  0  0  0  569 1489  327 25  3 72
 0 0 0 6625564 7647924 88 1008 0 0 0  0  0  1  0  0  0  483 1121  284 25  2 73
 0 0 0 6625564 7647920 56 818 0 0  0  0  0  0  0  0  0  497  977  312 25  1 74
 0 0 0 6625308 7647812 143 1824 0 0 0 0  0  0  0  0  0  560 1501  326 25  3 72
 0 0 0 6625272 7647772 143 1824 0 0 0 0  0  0  0  0  0  560 1493  323 25  3 72
 0 0 0 6625548 7647904 144 1826 0 0 0 0  0  0  0  0  0  541 1503  327 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6625264 7647772 144 1824 0 2 2 0  0  0  0  0  0  539 1486  329 25  3 72
 0 0 0 6625548 7647908 143 1827 0 1 1 0  0  1  0  0  0  571 1506  323 25  3 72
 0 0 0 6625292 7647808 143 1823 0 0 0 0  0  0  0  0  0  561 1492  320 25  3 72
 0 0 0 6625524 7647908 144 1826 0 0 0 0  0  0  0  0  0  558 1501  323 25  3 72
 0 0 0 6625272 7647800 144 1825 0 0 0 0  0  0  0  0  0  543 1489  321 25  3 72
 0 0 0 6625524 7647896 63 801 0 0  0  0  0  0  0  0  0  462  965  278 25  1 73
 0 0 0 6625236 7647764 111 1187 0 3 3 0  0  0  0  0  0  573 1521  297 25  2 73
 0 0 0 6625520 7647904 144 1824 0 1 1 0  0  1  0  0  0  564 1503  322 25  3 72
 0 0 0 6625476 7647892 144 1827 0 0 0 0  0  0  0  0  0  556 1487  321 25  3 72
 0 0 0 6625516 7647896 143 1822 0 0 0 0  0  0  0  0  0  562 1499  321 25  3 72
 0 0 0 6625244 7647772 144 1827 0 0 0 0  0  0  0  0  0  559 1490  321 25  3 72
 0 0 0 6625488 7647888 143 1824 0 0 0 0  0  0  0  0  0  558 1499  321 25  3 72
 0 0 0 6625500 7647880 143 1826 0 0 0 0  0  0  0  0  0  569 1489  322 25  3 72
 0 0 0 6625216 7647748 144 1824 0 1 1 0  0  1  0  0  0  580 1503  323 25  3 72
 0 0 0 6625500 7647880 143 1826 0 0 0 0  0  0  0  0  0  556 1492  317 25  3 72
 0 0 0 6625476 7647864 16 94 0  0  0  0  0  0  0  0  0  483  641  243 25  1 74
 0 0 0 6625220 7647744 128 1731 0 0 0 0  0  0  0  0  0  511 1397  322 25  3 72
 0 0 0 6625476 7647852 144 1826 0 0 0 0  0  0  0  0  0  538 1503  324 25  3 72
 0 0 0 6625224 7647744 144 1825 0 0 0 0  0  0  0  0  0  561 1487  325 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6625192 7647720 144 1823 0 1 1 0  0  1  0  0  0  563 1501  320 25  3 72
 0 0 0 6625476 7647856 144 1827 0 0 0 0  0  0  0  0  0  543 1553  352 25  3 72
 0 0 0 6625240 7647824 144 1824 0 0 0 0  0  0  0  0  0  566 1501  325 25  3 72
 0 0 0 6625476 7647852 143 1827 0 0 0 0  0  0  0  0  0  553 1489  318 25  3 72
 0 0 0 6625220 7647744 143 1822 0 0 0 0  0  0  0  0  0  563 1502  321 25  3 72
 0 0 0 6625288 7647800 122 1505 0 2 2 0  0  1  0  0  0  556 1347  305 25  3 72
 0 0 0 6625476 7647852 22 322 0 0  0  0  0  0  0  0  0  443  686  254 25  0 75
 0 0 0 6625452 7647840 144 1826 0 0 0 0  0  0  0  0  0  517 1488  324 25  3 72
 0 0 0 6625168 7647704 143 1824 0 0 0 0  0  0  0  0  0  543 1501  325 25  3 72
 0 0 0 6625452 7647828 144 1827 0 0 0 0  0  0  0  0  0  523 1486  326 25  3 72
 0 0 0 6625196 7647724 144 1825 0 0 0 0  0  0  0  0  0  558 1501  322 25  3 72
 0 0 0 6625452 7647832 144 1826 0 0 0 0  0  0  0  0  0  579 1491  323 25  3 72
 0 0 0 6625200 7647724 144 1825 0 1 1 0  0  1  0  0  0  570 1504  325 25  3 72
 0 0 0 6625168 7647692 144 1825 0 0 0 0  0  0  0  0  0  542 1492  319 25  3 72
 0 0 0 6625452 7647828 144 1825 0 0 0 0  0  0  0  0  0  527 1500  328 25  3 72
 0 0 0 6625168 7647692 88 1007 0 0 0  0  0  0  0  0  0  517 1128  283 25  2 73
 0 0 0 6625452 7647828 56 817 0 0  0  0  0  0  0  0  0  508  919  275 25  1 74
 0 0 0 6625452 7647828 144 1828 0 0 0 0  0  0  0  0  0  585 1491  325 25  3 72
 0 0 0 6625196 7647720 144 1823 0 1 1 0  0  1  0  0  0  536 1502  326 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6625380 7647808 144 1827 0 0 0 0  0  0  0  0  0  532 1489  319 25  3 72
 0 0 0 6625428 7647804 143 1826 0 0 0 0  0  0  0  0  0  527 1499  330 25  3 72
 0 0 0 6625144 7647668 143 1824 0 0 0 0  0  0  0  0  0  554 1485  318 25  3 72
 0 0 0 6625428 7647804 143 1824 0 0 0 0  0  0  0  0  0  539 1502  325 25  3 72
 0 0 0 6625360 7647784 144 1827 0 1 1 0  0  1  0  0  0  549 1488  329 25  3 72
 0 0 0 6625428 7647804 143 1824 0 0 0 0  0  0  0  0  0  518 1500  325 25  3 72
 0 0 0 6625176 7647696 88 1008 0 0 0  0  0  0  0  0  0  497 1123  317 25  2 73
 0 0 0 6625428 7647804 56 816 0 0  0  0  0  0  0  0  0  507  967  282 25  2 73
 0 0 0 6625144 7647664 144 1827 0 0 0 0  0  0  0  0  0  526 1488  320 25  3 72
 0 0 0 6625428 7647804 144 1825 0 0 0 0  0  0  0  0  0  534 1505  326 26  3 71
 0 0 0 6625144 7647668 144 1824 0 0 0 0  0  0  0  0  0  548 1485  324 25  3 72
 0 0 0 6625400 7647788 144 1827 0 2 2 0  0  0  0  0  0  541 1508  323 25  3 72
 0 0 0 6625144 7647680 144 1825 0 0 0 0  0  0  0  0  0  523 1492  327 25  3 72
 0 0 0 6625356 7647784 143 1825 0 0 0 0  0  0  0  0  0  545 1500  328 25  3 72
 0 0 0 6625400 7647776 144 1826 0 0 0 0  0  0  0  0  0  522 1494  327 25  3 72
 0 0 0 6625116 7647640 143 1824 0 0 0 0  0  0  0  0  0  555 1501  320 25  3 72
 0 0 0 6625400 7647776 16 93 0  1  1  0  0  0  0  0  0  502  628  236 25  1 74
 0 0 0 6625400 7647776 128 1732 0 0 0 0  0  0  0  0  0  536 1403  325 25  2 72
 0 0 0 6625288 7647772 144 1825 0 0 0 0  0  0  0  0  0  502 1485  324 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6625400 7647784 143 1824 0 0 0 0  0  0  0  0  0  552 1499  326 25  3 72
 0 0 0 6625148 7647676 144 1825 0 0 0 0  0  0  0  0  0  555 1488  321 25  3 72
 0 0 0 6625116 7647644 143 1826 0 0 0 0  0  0  0  0  0  556 1501  323 25  3 72
 0 0 0 6625400 7647780 144 1825 0 1 1 0  0  0  0  0  0  555 1489  325 25  3 72
 0 0 0 6625092 7647632 143 1824 0 0 0 0  0  0  0  0  0  526 1502  325 25  3 72
 0 0 0 6625376 7647760 144 1828 0 0 0 0  0  0  0  0  0  535 1494  321 25  3 72
 0 0 0 6625120 7647656 144 1825 0 0 0 0  0  0  0  0  0  526 1501  329 25  3 72
 0 0 0 6625376 7647764 16 93 0  0  0  0  0  0  0  0  0  440  579  232 25  0 75
 0 0 0 6625376 7647764 128 1732 0 0 0 0  0  0  0  0  0  525 1449  328 25  3 72
 0 0 0 6625124 7647656 143 1824 0 0 0 0  0  0  0  0  0  577 1487  325 25  3 72
 0 0 0 6625092 7647628 144 1823 0 1 1 0  0  1  0  0  0  534 1567  357 25  3 72
 0 0 0 6625376 7647760 144 1828 0 0 0 0  0  0  0  0  0  518 1496  324 25  3 72
 0 0 0 6625192 7647708 143 1825 0 0 0 0  0  0  0  0  0  562 1501  327 25  3 72
 0 0 0 6625376 7647760 144 1826 0 0 0 0  0  0  0  0  0  561 1494  324 25  3 72
 0 0 0 6625124 7647652 143 1824 0 0 0 0  0  0  0  0  0  554 1506  328 25  3 72
 0 0 0 6625068 7647608 144 1826 0 1 1 0  0  0  0  0  0  592 1488  323 25  3 72
 0 0 0 6625352 7647748 88 1007 0 0 0  0  0  0  0  0  0  493 1133  282 25  2 73
 0 0 0 6625352 7647740 56 818 0 0  0  0  0  0  0  0  0  474  900  281 25  1 74
 0 0 0 6625068 7647608 143 1824 0 1 1 0  0  0  0  0  0  542 1501  326 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6625352 7647744 144 1827 0 0 0 0  0  0  0  0  0  524 1487  322 25  3 72
 0 0 0 6625096 7647640 144 1825 0 0 0 0  0  0  0  0  0  515 1503  327 25  3 72
 0 0 0 6625352 7647748 144 1824 0 1 1 0  0  0  0  0  0  524 1485  328 25  3 72
 0 0 0 6625100 7647640 143 1824 0 0 0 0  0  0  0  0  0  528 1504  324 25  3 72
 0 0 0 6625048 7647592 143 1826 0 0 0 0  0  0  0  0  0  532 1488  323 25  3 72
 0 0 0 6625332 7647728 143 1824 0 0 0 0  0  0  0  0  0  534 1501  329 25  3 72
 0 0 0 6625204 7647700 144 1825 0 0 0 0  0  0  0  0  0  561 1488  320 25  3 72
 0 0 0 6625332 7647732 88 1008 0 0 0  0  0  0  0  0  0  489 1081  280 25  2 73
 0 0 0 6625308 7647720 56 819 0 0  0  0  0  0  0  0  0  523  951  285 25  2 73
 0 0 0 6625052 7647600 144 1825 0 1 1 0  0  1  0  0  0  547 1501  332 25  3 72
 0 0 0 6625256 7647696 143 1824 0 0 0 0  0  0  0  0  0  539 1493  333 25  3 72
 0 0 0 6625308 7647712 144 1825 0 0 0 0  0  0  0  0  0  570 1501  333 25  3 72
 0 0 0 6625024 7647576 143 1825 0 0 0 0  0  0  0  0  0  558 1493  331 25  3 72
 0 0 0 6625308 7647712 143 1824 0 0 0 0  0  0  0  0  0  545 1501  333 25  3 72
 0 0 0 6625052 7647604 144 1827 0 1 1 0  0  0  0  0  0  585 1495  338 25  3 72
 0 0 0 6625308 7647712 143 1824 0 0 0 0  0  0  0  0  0  546 1565  352 25  3 72
 0 0 0 6738200 7748884 144 1827 2 2 2 0  0  0  0  0  0  535 1495  275  3  3 94
 0 0 0 6766732 7774304 30 485 14 1 1  0  0  1  0  0  0  483 1908  191  1  1 98
 0 0 0 6797576 7804720 143 1991 0 15 15 0 0 2  0  0  0  566 1610  280  2  3 96
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6805624 7812480 144 1826 0 0 0 0  0  0  0  0  0  524 1509  271  0  3 97
 0 0 0 6805340 7812344 148 1904 0 1 1 0  0  1  0  0  0  553 1517  267  0  3 97
 0 0 0 6805624 7812468 144 1823 0 0 0 0  0  0  0  0  0  517 1501  266  0  3 97
 0 0 0 6805368 7812360 144 1826 0 0 0 0  0  0  0  0  0  514 1489  269  0  3 97
 0 0 0 6805620 7812464 144 1827 0 0 0 0  0  0  0  0  0  521 1501  274  0  3 97
 0 0 0 6805364 7812352 143 1823 0 0 0 0  0  0  0  0  0  504 1485  269  0  3 97
 0 0 0 6805332 7812324 144 1825 0 0 0 0  0  0  0  0  0  512 1501  268  0  3 97
 0 0 0 6805616 7812456 144 1825 0 1 1 0  0  1  0  0  0  564 1486  274  0  3 97
 0 0 0 6805616 7812456 16 93 0  0  0  0  0  0  0  0  0  434  641  185  0  1 99
 0 0 0 6805332 7812320 128 1730 0 0 0 0  0  0  0  0  0  508 1387  266  0  2 97
 0 0 0 6805616 7812456 144 1826 0 0 0 0  0  0  0  0  0  518 1500  269  0  3 97
 0 0 0 6805360 7812348 143 1824 0 0 0 0  0  0  0  0  0  506 1489  268  0  3 97
 0 0 0 6805592 7812444 144 1828 0 0 0 0  0  0  0  0  0  512 1502  266  0  3 97
 0 0 0 6805340 7812328 144 1824 0 1 1 0  0  0  0  0  0  545 1486  263  0  3 97
 0 0 0 6805308 7812300 144 1825 0 0 0 0  0  0  0  0  0  527 1502  263  0  3 97
 0 0 0 6805592 7812436 144 1825 0 0 0 0  0  0  0  0  0  515 1486  264  0  3 97
 0 0 0 6805308 7812304 144 1826 0 0 0 0  0  0  0  0  0  525 1500  267  0  3 97
 0 0 0 6805592 7812440 144 1824 0 0 0 0  0  0  0  0  0  522 1486  263  0  3 97
 0 0 0 6805592 7812440 16 93 0  0  0  0  0  0  0  0  0  426  620  185  0  0 99
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6805336 7812332 128 1733 0 1 1 0  0  0  0  0  0  539 1405  269  0  3 97
 0 0 0 6805592 7812440 144 1826 0 0 0 0  0  0  0  0  0  509 1566  305  0  3 97
 0 0 0 6805340 7812332 144 1825 0 0 0 0  0  0  0  0  0  508 1486  270  0  3 97
 0 0 0 6805308 7812304 144 1824 0 0 0 0  0  0  0  0  0  515 1498  273  0  3 97
 0 0 0 6805568 7812428 144 1826 0 0 0 0  0  0  0  0  0  513 1489  264  0  3 97
 0 0 0 6805284 7812292 144 1825 0 0 0 0  0  0  0  0  0  514 1503  271  0  3 97
 0 0 0 6805568 7812416 144 1826 0 1 1 0  0  1  0  0  0  525 1487  274  0  3 97
 0 0 0 6805312 7812308 144 1825 0 0 0 0  0  0  0  0  0  509 1503  269  0  3 97
 0 0 0 6805568 7812416 143 1826 0 0 0 0  0  0  0  0  0  508 1493  269  0  3 97
 0 0 0 6805356 7812332 16 93 0  0  0  0  0  0  0  0  0  428  610  187  0  0 100
 0 0 0 6805568 7812420 128 1733 0 0 0 0  0  0  0  0  0  502 1419  266  0  3 97
