time,cpu,FSB,L2miss
2.004,0,24997707,
4.004,0,,111971
6.004,0,9999624,
8.004,0,,467785
10.004,1,265122,
12.004,0,,640565
12.004,1,,625869
14.004,1,4708720,
16.004,0,,271314
18.004,0,12739642,
20.004,0,,92234
22.004,0,20102960,
24.004,0,,61641
26.004,0,3747586,
28.004,0,,721922
30.004,1,1443918,
30.004,0,1444526,
32.004,0,,907129
32.004,1,,687726
34.004,1,1440488,
34.004,0,1446064,
36.004,0,,362353
38.004,0,11318648,
40.004,1,,31061
42.004,0,18985460,
44.004,1,,8627
44.004,0,,65426
46.004,0,7386864,
46.004,1,7407752,
48.004,0,,627607
50.004,0,2294618,
50.004,1,2301074,
52.004,0,,779960
54.004,0,1429192,
54.004,1,1431706,
56.004,0,,273456
58.004,0,12341030,
60.004,1,,8938
60.004,0,,72968
62.004,0,18912798,
62.004,1,18953894,
64.004,0,,177278
66.004,1,9266222,
68.004,0,,521262
70.004,1,1596330,
72.004,0,,728002
74.004,1,1453404,
74.004,0,1452544,
76.004,0,,113529
78.004,1,18678814,
80.004,0,,35726
82.004,1,21317134,
84.004,0,,61795
86.004,0,10445102,
88.004,0,,503786
90.004,1,3121312,
92.004,0,,684473
94.004,0,1407038,
96.004,0,,329909
96.004,1,,223116
98.004,0,13452164,
100.004,1,,31684
102.004,0,19366310,
104.004,0,,39142
106.004,1,10611310,
106.004,0,10626262,
108.004,1,,572676
110.004,1,1548422,
112.004,0,,712399
112.004,1,,765999
114.004,0,2654064,
116.004,1,,325117
118.004,0,13391428,
120.004,1,,113486
122.004,0,20093468,
124.004,1,,113913
126.004,0,3309872,
128.004,0,,770534
130.004,0,236652,
132.004,0,,816979
134.004,0,1476586,
136.004,0,,385174
138.004,0,12145550,
140.004,0,,59103
142.004,0,13641958,
142.004,1,13656832,
144.004,0,,408060
146.004,0,1976263,
148.004,0,,889558
150.004,0,1416306,
152.004,0,,415610
154.004,0,12411278,
156.004,0,,108546
158.004,0,18134795,
160.004,1,,22340
162.004,1,6091964,
164.004,0,,620424
166.004,0,2347584,
166.005,1,2424882,
168.004,1,,638187
170.004,0,1548868,
172.004,0,,314249
174.004,0,12264734,
176.004,1,,11688
178.004,1,17694842,
180.004,0,,193256
182.004,1,10003001,
184.004,0,,487143
186.004,1,2675890,
188.004,0,,589383
190.004,0,403382,
192.004,0,,56175
194.004,0,19051710,
196.004,0,,78701
198.004,0,8895878,
198.004,1,8914520,
200.004,0,,532622
202.004,0,3227024,
204.004,0,,811574
206.004,0,2120407,
208.004,0,,351053
208.004,1,,325851
210.004,0,12043584,
212.004,1,,59130
214.004,0,20606952,
214.004,1,20615712,
216.004,1,,29387
218.004,1,8508366,
220.004,0,,433587
220.004,1,,517987
222.004,0,2907918,
222.004,1,2925769,
224.004,0,,733865
226.004,1,1984770,
228.004,0,,111523
228.007,1,,34574
230.004,1,18743964,
232.004,0,,21197
232.004,1,,78101
234.004,1,20827678,
236.004,0,,27875
236.004,1,,80903
238.004,0,10236828,
240.004,0,,457082
242.004,1,2123920,
244.004,1,,500733
246.004,1,6672810,
248.004,0,,282937
248.004,1,,322188
250.004,0,11906464,
252.004,1,,75210
254.004,0,19562429,
256.004,0,,67261
258.004,0,12517646,
258.004,1,12529752,
260.004,1,,334602
262.004,0,2089968,
264.004,0,,712485
264.004,1,,847163
266.004,1,2150436,
268.004,0,,308570
270.004,0,12666300,
272.004,0,,124036
274.004,0,19382230,
276.004,0,,75383
278.004,1,4354852,
280.004,0,,732464
282.004,0,1268602,
284.004,1,,757719
286.004,1,1906268,
288.004,1,,203786
290.004,0,12250544,
292.004,0,,84579
294.004,0,17770728,
294.004,1,17789371,
296.004,1,,152415
298.004,0,9856760,
298.004,1,9879918,
300.004,1,,621099
302.004,0,25180944,
302.006,1,25228340,
304.004,0,,1439209
306.004,0,18247752,
308.004,0,,445231
308.005,1,,441739
310.004,1,22990884,
312.004,1,,197022
314.004,1,32000250,
316.004,1,,340886
318.004,1,20842948,
318.004,0,20878316,
320.004,1,,620422
322.004,1,14639080,
324.004,1,,932292
324.004,0,,837445
326.004,1,14007076,
326.004,0,14014770,
328.004,0,,744172
330.004,0,25877214,
332.004,0,,72265
332.004,1,,222418
334.004,1,31135260,
334.004,0,31180688,
336.004,0,,280130
336.004,1,,277347
338.004,1,21098362,
340.004,1,,723336
342.004,1,13772584,
344.004,1,,920679
346.004,0,12943563,
346.004,1,12943034,
348.004,1,,538155
348.005,0,,334283
350.004,1,24204636,
352.004,1,,185695
354.004,0,27972086,
354.004,1,27993114,
356.004,1,,452883
358.004,1,20274825,
360.004,0,,747218
362.004,0,13319604,
362.006,1,13363814,
364.004,1,,1045006
364.004,0,,689724
366.004,1,11209492,
366.004,0,11208654,
368.004,1,,406621
368.006,0,,441857
370.004,1,22348621,
372.004,1,,82227
372.004,0,,198617
374.004,1,28853246,
376.004,1,,353023
376.004,0,,433347
378.004,0,22236612,
378.004,1,22254092,
380.004,1,,555312
382.004,0,15570166,
382.004,1,15587964,
384.004,0,,913605
384.004,1,,849571
386.004,1,14388950,
388.004,1,,479863
388.006,0,,430079
390.004,1,26671484,
392.004,1,,194710
392.005,0,,172656
394.004,0,33427806,
396.004,1,,77084
396.004,0,,212025
398.004,0,18088568,
398.004,1,18110630,
400.004,0,,527221
402.004,1,13366438,
402.005,0,13393561,
404.004,0,,932072
406.004,0,12489508,
408.004,0,,346372
410.004,1,24484718,
412.004,1,,193470
414.004,0,23033634,
416.004,1,,576273
416.004,0,,539470
418.004,0,12355042,
420.004,1,,1143709
422.004,0,13288708,
424.004,0,,493173
426.004,1,25534974,
428.004,1,,227683
430.004,1,31815124,
432.004,1,,187853
434.004,1,23246980,
434.004,0,23268541,
436.004,0,,527743
438.004,0,14170106,
440.004,1,,617241
440.004,0,,809130
442.004,0,19658404,
444.004,0,,491425
444.004,1,,336034
446.004,1,27176412,
448.004,0,,171205
448.005,1,,193663
450.004,1,34319988,
450.004,0,34348056,
452.004,1,,179585
