Time	Temp0	Temp1	Planar_Temp	VRD_0_Temp	VRD_1_Temp	Fan_1	Fan_2A	Fan_2B	Fan_3A	Fan_3B	Fan_4A	Fan_4B	Fan_5A	Fan_5B
0	26	29	25	18	20	3150	7575	5250	7425	5400	7575	5325	7950	5325
5	26	29	25	18	20	3150	7575	5250	7425	5400	7575	5325	7950	5325
10	27	30	25	18	20	3150	7575	5325	7425	5400	7575	5250	7950	5250
15	26	30	25	18	20	3150	7575	5250	7425	5400	7575	5325	7950	5325
20	26	30	25	18	20	3150	7575	5325	7425	5400	7575	5250	7875	5250
25	26	30	25	18	20	3150	7575	5250	7425	5400	7575	5325	7950	5250
30	27	30	25	18	20	3150	7575	5250	7425	5400	7575	5250	7950	5250
35	27	30	25	18	20	3150	7575	5250	7425	5400	7575	5250	7875	5250
40	26	30	25	18	20	3150	7575	5250	7425	5400	7500	5250	7950	5250
45	27	31	25	18	20	3225	7575	5325	7425	5400	7500	5325	7950	5325
50	26	30	25	18	20	3150	7575	5250	7425	5400	7500	5250	7950	5250
55	26	30	25	18	20	3150	7575	5325	7425	5400	7575	5325	7875	5325
60	27	30	25	18	20	3150	7650	5325	7425	5325	7575	5325	7950	5325
65	27	30	25	18	20	3150	7650	5250	7425	5400	7575	5250	7950	5250
70	27	31	25	18	20	3150	7575	5250	7425	5400	7500	5325	7875	5250
75	27	30	25	18	20	3150	7575	5250	7425	5400	7575	5250	7875	5250
80	26	31	25	18	20	3150	7575	5250	7350	5400	7575	5250	7950	5325
85	27	31	25	18	20	3150	7575	5325	7425	5400	7500	5325	7950	5325
90	27	31	25	18	20	3150	7575	5250	7425	5400	7500	5250	7875	5250
95	27	31	25	18	20	3150	7575	5325	7425	5400	7575	5325	7875	5250
100	27	31	25	18	20	3150	7575	5250	7425	5400	7575	5250	7950	5250
105	26	31	25	18	20	3150	7650	5250	7425	5400	7500	5250	7950	5325
110	27	31	25	18	20	3150	7575	5250	7425	5400	7500	5250	7875	5250
115	26	31	25	18	20	3150	7650	5250	7425	5400	7500	5250	7875	5250
120	27	31	25	18	20	3150	7575	5250	7425	5400	7500	5250	7950	5250
125	26	31	25	18	20	3225	7575	5250	7425	5400	7575	5250	7950	5250
130	26	31	25	18	20	3150	7575	5250	7350	5400	7500	5250	7950	5250
135	26	31	25	18	20	3150	7575	5325	7425	5325	7575	5325	7950	5250
140	26	31	25	18	20	3150	7575	5250	7425	5400	7500	5250	7950	5250
145	26	31	25	17	20	3150	7575	5250	7425	5325	7500	5250	7950	5250
150	27	30	25	17	20	3150	7575	5250	7425	5325	7500	5250	7950	5250
155	27	31	25	17	20	3150	7575	5250	7425	5400	7500	5250	7875	5250
160	26	31	25	17	20	3150	7650	5250	7425	5400	7575	5250	7950	5250
165	26	31	25	17	20	3150	7650	5250	7425	5400	7500	5250	7950	5250
170	27	30	25	17	20	3150	7575	5250	7350	5400	7575	5250	7950	5250
175	27	30	25	17	20	3150	7575	5250	7350	5325	7575	5250	7875	5250
180	27	30	25	17	20	3150	7575	5250	7425	5325	7500	5250	7950	5250
185	27	30	25	17	20	3150	7575	5250	7425	5325	7500	5250	7950	5250
190	27	30	25	17	20	3150	7575	5325	7425	5400	7575	5325	7875	5250
195	27	30	25	17	20	3225	7575	5250	7425	5325	7575	5250	7875	5250
200	27	30	25	17	20	3150	7575	5250	7350	5325	7575	5250	7875	5250
205	27	31	25	17	20	3150	7575	5250	7425	5325	7575	5250	7875	5250
210	26	31	25	17	20	3150	7575	5250	7425	5325	7500	5250	7875	5250
215	26	31	25	17	20	3150	7575	5250	7425	5325	7500	5250	7950	5250
220	27	31	25	17	20	3150	7650	5325	7425	5400	7500	5325	7875	5325
225	27	30	25	17	20	3150	7650	5250	7425	5325	7500	5250	7950	5250
230	27	30	24	17	20	3150	7575	5250	7425	5325	7575	5250	7875	5250
235	27	31	25	17	20	3150	7575	5250	7425	5325	7575	5250	7875	5250
240	26	31	24	17	20	3150	7575	5250	7425	5325	7500	5250	7875	5250
245	27	31	24	17	20	3150	7575	5250	7425	5325	7575	5250	7950	5250
250	27	31	24	17	20	3150	7575	5250	7425	5400	7575	5250	7950	5250
255	27	31	24	17	20	3150	7575	5250	7425	5325	7575	5250	7950	5250
260	26	31	24	17	20	3150	7575	5250	7350	5325	7500	5250	7950	5250
265	27	30	24	17	20	3150	7575	5250	7425	5400	7575	5250	7950	5250
270	27	31	24	17	20	3150	7575	5250	7425	5325	7575	5250	7950	5250
275	27	30	24	17	20	3150	7575	5250	7425	5325	7575	5250	7875	5250
280	27	30	24	17	20	3150	7575	5250	7425	5325	7575	5250	7950	5250
285	27	31	24	17	20	3150	7575	5250	7425	5325	7500	5250	7875	5250
290	27	30	24	17	20	3150	7575	5250	7425	5400	7500	5325	7875	5250
295	26	30	24	17	20	3150	7575	5250	7425	5325	7575	5250	7950	5250
300	26	31	24	17	20	3150	7575	5250	7350	5325	7500	5250	7875	5250
305	26	31	24	17	20	3150	7575	5250	7350	5400	7575	5250	7875	5250
310	28	35	24	17	20	3150	7575	5250	7425	5400	7500	5250	7950	5250
315	27	35	24	17	20	3150	7575	5250	7350	5400	7500	5250	7875	5325
320	28	36	24	17	20	3150	7575	5250	7425	5325	7500	5250	7950	5250
