timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat
40,0,    0.811,  0.2561,   46.98,   8.007,   6.005
40,1,   0.8064,  0.2391,   47.98,    8.17,   6.128
40,2,   0.8562,  0.2966,    44.1,   7.542,   5.657
40,3,   0.7319,  0.4426,   45.23,   7.733,     5.8
45,0,    1.008,  0.3405,   46.85,   8.033,   6.025
45,1,   0.9037,  0.3142,   47.85,   8.178,   6.133
45,2,   0.8736,   0.379,    44.1,   7.559,   5.669
45,3,   0.8767,  0.5572,    45.1,   7.756,   5.817
50,0,   0.9924,  0.4312,   46.73,   8.025,   6.019
50,1,   0.7977,  0.3934,   47.73,   8.153,   6.115
50,2,   0.9655,  0.4587,    44.1,   7.587,   5.691
50,3,   0.8202,  0.6664,    45.1,   7.764,   5.823
55,0,    1.161,  0.5301,    46.6,   8.048,   6.036
55,1,   0.8845,  0.4782,    47.6,    8.16,    6.12
55,2,     1.01,  0.5372,    44.1,   7.608,   5.706
55,3,   0.9817,  0.7656,    45.1,   7.808,   5.856
60,0,    1.075,  0.6374,   46.48,   8.031,   6.023
60,1,   0.7247,  0.5688,   47.48,   8.128,   6.096
60,2,    1.027,  0.6134,    44.1,   7.623,   5.718
60,3,   0.9145,  0.8549,    45.1,   7.812,   5.859
65,0,   0.9646,  0.7529,   46.35,   8.011,   6.008
65,1,   0.7655,  0.6656,   47.35,    8.13,   6.098
65,2,    1.025,  0.6864,    44.1,   7.635,   5.726
65,3,   0.8462,  0.9344,    45.1,   7.813,    5.86
70,0,    1.054,  0.8768,   46.23,   8.026,   6.019
70,1,   0.7826,  0.7686,   47.23,   8.129,   6.097
70,2,     1.01,  0.7554,    44.1,   7.644,   5.733
70,3,   0.7758,   1.004,    45.1,   7.813,    5.86
75,0,   0.8955,   1.009,    46.1,   8.001,   6.001
75,1,   0.9976,  0.8781,    47.1,   8.163,   6.122
75,2,    0.984,  0.8199,    44.1,   7.651,   5.738
75,3,   0.7034,   1.064,    45.1,   7.811,   5.858
80,0,   0.9587,   1.142,    46.1,   8.034,   6.025
80,1,   0.9457,  0.9895,    47.1,   8.173,   6.129
80,2,   0.9747,  0.8839,    44.1,    7.66,   5.745
80,3,   0.8518,   1.123,    45.1,   7.846,   5.884
85,0,   0.8122,   1.276,    46.1,   8.031,   6.023
85,1,   0.8718,   1.102,    47.1,   8.179,   6.134
85,2,   0.9812,   0.948,    44.1,   7.672,   5.754
85,3,    0.792,   1.181,    45.1,   7.846,   5.884
