Time Temp Temp Temp Ambient_Temp Temp Ambient_Temp Ambient_Temp Planar_Temp IOH_THERMTRIP CPU_Temp_Interf Temp Temp Temp FAN_MOD_1A_RPM FAN_MOD_2A_RPM FAN_MOD_3A_RPM FAN_MOD_4A_RPM FAN_MOD_5A_RPM FAN_MOD_6A_RPM FAN_MOD_1B_RPM FAN_MOD_2B_RPM FAN_MOD_3B_RPM FAN_MOD_4B_RPM FAN_MOD_5B_RPM FAN_MOD_6B_RPM Fan_Redundancy et
0 -56 -61 37 29 35 27 16 38 5Dh 76h 28 29 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
10 -54 -60 37 29 35 27 16 38 5Dh 76h 28 29 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
20 -53 -61 37 29 35 27 16 38 5Dh 76h 28 29 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
30 -53 -61 37 29 35 27 16 38 5Dh 76h 28 29 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
40 -57 -60 37 29 35 27 16 38 5Dh 76h 28 29 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
50 -57 -60 37 29 35 27 16 38 5Dh 76h 28 29 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
60 -57 -60 37 29 35 27 16 38 5Dh 76h 28 29 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
70 -54 -60 37 29 35 27 16 38 5Dh 76h 28 29 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
80 -54 -61 37 29 35 27 16 38 5Dh 76h 28 29 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
90 -57 -59 37 29 35 27 16 38 5Dh 76h 29 29 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
100 -54 -61 37 29 35 27 16 38 5Dh 76h 29 29 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
110 -54 -60 37 29 35 27 16 38 5Dh 76h 28 29 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
120 -54 -60 37 29 35 27 16 38 5Dh 76h 28 29 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
130 -54 -60 37 30 35 27 16 38 5Dh 76h 28 29 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
140 -53 -60 37 29 35 27 16 38 5Dh 76h 28 29 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
150 -52 -61 37 29 35 27 16 38 5Dh 76h 29 29 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
160 -53 -60 37 30 35 27 16 38 5Dh 76h 29 29 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
170 -53 -60 37 30 35 27 16 38 5Dh 76h 29 29 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
180 -52 -60 38 29 35 27 16 38 5Dh 76h 29 29 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
190 -57 -58 38 29 35 27 16 38 5Dh 76h 29 29 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
200 -56 -59 37 30 35 27 16 38 5Dh 76h 28 29 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
210 -53 -60 37 30 35 27 16 38 5Dh 76h 28 29 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
220 -57 -58 38 30 35 27 16 38 5Dh 76h 29 29 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
230 -57 -58 38 30 35 27 16 38 5Dh 76h 28 29 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
240 -55 -60 37 30 35 27 16 38 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
250 -56 -59 38 30 35 27 16 38 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
260 -57 -59 38 30 35 27 16 38 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
270 -56 -58 38 30 35 27 16 38 5Dh 76h 28 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
280 -53 -59 38 30 35 27 16 38 5Dh 76h 29 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
290 -55 -57 38 29 35 27 17 38 5Dh 76h 29 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
300 -57 -55 38 30 35 27 17 38 5Dh 76h 29 30 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
310 -48 -59 38 30 35 27 17 38 5Dh 76h 29 30 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
320 -50 -59 38 30 36 27 17 38 5Dh 76h 29 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
330 -48 -59 38 30 36 27 17 38 5Dh 76h 29 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
340 -48 -60 38 30 36 27 17 38 5Dh 76h 30 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
350 -48 -60 38 30 36 27 17 38 5Dh 76h 30 30 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
360 -47 -60 38 30 36 27 17 38 5Dh 76h 30 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
370 -48 -58 38 30 36 27 17 38 5Dh 76h 30 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
380 -49 -57 38 30 36 28 17 38 5Dh 76h 30 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
390 -45 -59 38 30 36 27 17 38 5Dh 76h 30 30 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
400 -45 -59 38 30 36 27 17 38 5Dh 76h 30 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
410 -47 -59 38 30 36 28 17 38 5Dh 76h 31 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
420 -47 -59 38 30 36 27 17 38 5Dh 76h 31 30 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
430 -46 -60 38 30 36 28 17 38 5Dh 76h 31 30 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
440 -46 -60 38 31 36 28 17 38 5Dh 76h 31 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
450 -45 -60 38 31 36 28 17 38 5Dh 76h 31 29 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
460 -47 -59 38 31 36 28 17 38 5Dh 76h 31 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
470 -44 -60 38 31 36 28 17 38 5Dh 76h 31 29 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
480 -46 -59 39 31 36 28 17 38 5Dh 76h 31 29 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
490 -45 -60 38 31 36 28 17 38 5Dh 76h 31 29 44 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
500 -44 -60 38 31 36 28 17 38 5Dh 76h 31 30 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
510 -44 -60 39 31 36 28 17 38 5Dh 76h 31 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
520 -42 -59 39 31 37 28 17 39 5Dh 76h 31 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
530 -47 -57 39 31 37 28 17 39 5Dh 76h 31 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
540 -51 -51 39 31 37 28 17 39 5Dh 76h 31 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
550 -51 -50 39 31 36 28 17 39 5Dh 76h 31 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
560 -52 -50 39 31 36 28 17 39 5Dh 76h 30 31 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
570 -48 -50 39 31 37 28 17 39 5Dh 76h 30 31 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
580 -52 -49 39 31 37 28 17 39 5Dh 76h 30 31 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
590 -52 -48 39 31 37 28 17 39 5Dh 76h 30 31 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
600 -52 -48 39 31 37 28 17 39 5Dh 76h 30 31 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
610 -53 -48 39 31 37 28 17 39 5Dh 76h 30 32 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
620 -53 -48 39 31 37 28 17 39 5Dh 76h 30 32 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
630 -52 -48 39 31 37 28 17 39 5Dh 76h 30 32 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
640 -53 -47 39 31 37 28 17 39 5Dh 76h 30 32 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
650 -50 -48 39 31 37 28 17 39 5Dh 76h 30 32 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
660 -49 -48 39 31 37 28 17 39 5Dh 76h 30 32 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
670 -46 -56 39 31 37 28 17 39 5Dh 76h 30 32 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
680 -46 -56 39 31 37 28 16 39 5Dh 76h 31 31 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
690 -47 -56 39 31 37 28 16 39 5Dh 76h 31 31 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
700 -47 -56 39 31 37 28 16 39 5Dh 76h 31 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
710 -46 -57 39 31 37 28 16 39 5Dh 76h 31 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
720 -46 -55 39 31 37 28 16 39 5Dh 76h 31 31 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
730 -45 -56 39 31 37 28 16 39 5Dh 76h 31 31 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
740 -45 -57 39 31 37 28 16 39 5Dh 76h 31 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
750 -46 -56 39 31 37 28 16 39 5Dh 76h 31 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
760 -46 -57 39 31 37 28 16 39 5Dh 76h 31 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
770 -46 -55 39 31 37 28 16 39 5Dh 76h 31 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
780 -41 -57 39 31 37 28 16 39 5Dh 76h 31 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
790 -41 -58 39 31 37 28 16 39 5Dh 76h 31 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
800 -43 -56 39 31 37 28 16 39 5Dh 76h 31 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
810 -46 -50 40 31 37 28 16 39 5Dh 76h 31 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
820 -51 -49 39 31 37 28 16 39 5Dh 76h 31 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
830 -48 -50 39 31 37 28 15 39 5Dh 76h 31 32 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
840 -48 -49 39 31 37 28 15 39 5Dh 76h 31 32 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
850 -51 -49 39 31 37 28 15 39 5Dh 76h 31 32 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
860 -51 -48 39 31 37 28 15 39 5Dh 76h 31 32 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
870 -48 -48 39 31 37 28 15 39 5Dh 76h 31 32 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
880 -52 -48 39 31 37 28 15 39 5Dh 76h 31 32 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
890 -52 -48 40 31 37 28 15 39 5Dh 76h 31 32 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
900 -52 -48 40 31 37 28 15 39 5Dh 76h 30 32 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
910 -51 -53 39 31 37 28 15 39 5Dh 76h 30 32 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
920 -48 -56 39 31 37 28 15 39 5Dh 76h 31 32 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
930 -47 -57 39 31 37 28 15 40 5Dh 76h 31 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
940 -45 -56 39 31 37 28 15 40 5Dh 76h 31 32 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
950 -46 -54 39 31 37 28 15 40 5Dh 76h 31 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
960 -45 -57 39 31 37 28 15 40 5Dh 76h 31 31 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
970 -46 -57 39 31 37 28 15 40 5Dh 76h 31 31 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
980 -45 -57 39 31 37 28 15 40 5Dh 76h 31 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
990 -46 -56 39 31 37 28 15 40 5Dh 76h 31 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
1000 -45 -57 39 31 37 28 15 40 5Dh 76h 31 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
1010 -45 -58 39 31 37 28 15 40 5Dh 76h 31 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
1020 -45 -55 39 31 37 28 15 40 5Dh 76h 31 31 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
1030 -50 -53 39 31 37 28 15 40 5Dh 76h 31 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
1040 -51 -52 39 31 37 28 15 40 5Dh 76h 31 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1050 -48 -52 39 31 37 28 15 40 5Dh 76h 30 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1060 -52 -51 39 31 37 28 15 40 5Dh 76h 30 32 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1070 -46 -53 39 31 37 28 15 40 5Dh 76h 30 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1080 -46 -54 39 31 37 28 15 40 5Dh 76h 31 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
1090 -46 -57 39 31 37 28 15 40 5Dh 76h 31 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1100 -46 -57 39 31 37 28 15 40 5Dh 76h 31 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
1110 -47 -55 39 31 37 28 15 40 5Dh 76h 31 31 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
1120 -46 -57 39 31 37 28 15 40 5Dh 76h 31 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1130 -46 -55 40 31 37 28 15 40 5Dh 76h 31 31 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
1140 -51 -49 39 31 37 27 15 40 5Dh 76h 30 31 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
1150 -48 -49 39 31 37 28 15 40 5Dh 76h 31 32 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1160 -52 -48 39 31 37 27 15 40 5Dh 76h 30 32 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1170 -52 -48 40 31 37 28 14 40 5Dh 76h 30 32 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1180 -49 -48 40 31 37 27 14 40 5Dh 76h 30 32 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1190 -49 -48 39 31 37 28 14 40 5Dh 76h 30 32 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
1200 -53 -47 39 31 37 28 14 40 5Dh 76h 30 32 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
1210 -53 -47 39 31 37 27 14 40 5Dh 76h 30 32 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1220 -53 -47 39 31 37 28 14 40 5Dh 76h 29 32 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
1230 -54 -46 39 31 37 28 14 40 5Dh 76h 29 32 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1240 -50 -47 39 30 37 28 15 40 5Dh 76h 29 32 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1250 -54 -47 39 30 37 27 14 40 5Dh 76h 30 32 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
1260 -54 -47 39 30 37 27 14 40 5Dh 76h 29 32 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1270 -53 -47 39 30 37 27 14 40 5Dh 76h 29 32 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
1280 -54 -46 39 30 37 27 14 40 5Dh 76h 29 32 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
1290 -54 -47 39 30 37 27 14 40 5Dh 76h 29 33 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1300 -54 -47 39 30 37 27 14 40 5Dh 76h 29 33 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1310 -55 -46 39 30 37 27 15 40 5Dh 76h 29 33 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1320 -54 -46 39 30 37 27 15 40 5Dh 76h 29 33 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1330 -55 -45 39 30 37 27 15 40 5Dh 76h 28 33 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1340 -56 -45 39 30 37 27 15 40 5Dh 76h 28 33 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
1350 -56 -45 39 30 37 27 15 40 5Dh 76h 28 33 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
1360 -53 -46 39 30 37 27 15 40 5Dh 76h 28 33 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
1370 -52 -46 39 30 37 27 15 40 5Dh 76h 28 33 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1380 -51 -46 39 30 37 27 15 40 5Dh 76h 29 33 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
1390 -56 -47 39 30 37 27 15 40 5Dh 76h 29 33 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1400 -50 -50 39 30 37 27 15 39 5Dh 76h 29 33 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1410 -49 -54 39 30 37 27 15 39 5Dh 76h 29 32 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
1420 -49 -55 39 30 37 27 15 39 5Dh 76h 29 32 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1430 -50 -52 39 30 36 27 15 39 5Dh 76h 29 32 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1440 -49 -55 39 30 37 27 15 39 5Dh 76h 29 32 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
1450 -48 -56 39 30 37 27 15 39 5Dh 76h 30 31 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1460 -48 -53 39 30 37 27 15 39 5Dh 76h 30 32 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1470 -47 -56 39 30 37 27 15 39 5Dh 76h 30 32 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
