timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat
40,0,    7.554,  0.2145,    44.6,   8.728,   6.546
40,1,    4.171,  0.5783,   44.48,   8.204,   6.153
40,2,    7.671,  0.2144,   41.35,   8.206,   6.154
40,3,    9.253,  0.2486,   43.35,   8.809,   6.606
45,0,    9.795,  0.2655,   44.48,   9.089,   6.817
45,1,    4.993,  0.7513,   44.35,   8.349,   6.262
45,2,    9.705,  0.2678,   41.23,   8.533,     6.4
45,3,    11.55,  0.3318,   43.35,   9.205,   6.904
50,0,    12.29,  0.3062,    44.6,   9.533,    7.15
50,1,     5.52,  0.9256,   44.35,   8.466,   6.349
50,2,    11.43,   0.319,   40.98,   8.787,   6.591
50,3,    13.56,  0.4192,   43.35,   9.555,   7.166
55,0,     14.8,  0.3449,   44.85,   9.999,   7.499
55,1,     6.14,   1.084,   44.48,   8.617,   6.462
55,2,    13.12,  0.3698,   40.85,   9.057,   6.792
55,3,     15.5,  0.5111,   43.23,   9.872,   7.404
60,0,    17.75,  0.3772,    45.1,   10.54,   7.903
60,1,    6.777,   1.227,   44.48,   8.747,    6.56
60,2,    14.66,  0.4251,   40.73,   9.301,   6.976
60,3,    17.41,  0.5956,    43.1,   10.18,   7.639
65,0,     21.2,  0.4042,   45.35,   11.16,   8.369
65,1,    7.404,   1.366,   44.48,   8.874,   6.656
65,2,    16.09,  0.4861,    40.6,   9.529,   7.146
65,3,    19.37,  0.6708,    43.1,   10.52,   7.893
70,0,     24.8,   0.433,   45.23,   11.74,   8.807
70,1,    8.032,   1.496,   44.48,       9,    6.75
70,2,    17.75,  0.5462,   40.85,   9.857,   7.393
70,3,    21.53,  0.7354,   43.23,   10.91,   8.186
75,0,    28.25,  0.4701,    45.1,    12.3,   9.228
75,1,    8.642,   1.618,   44.48,   9.122,   6.842
75,2,     19.9,  0.6003,   41.23,   10.29,   7.715
75,3,    23.76,   0.792,   43.23,    11.3,   8.472
80,0,     31.5,  0.5167,   44.73,   12.79,   9.593
80,1,    9.211,   1.739,   44.48,   9.238,   6.928
80,2,    22.58,  0.6476,    41.6,    10.8,   8.103
80,3,    26.02,   0.846,   43.48,   11.72,   8.793
85,0,     34.4,  0.5709,    44.6,   13.26,   9.946
85,1,    9.949,   1.849,   44.48,   9.379,   7.034
85,2,    25.67,  0.6916,   41.85,   11.37,   8.527
85,3,    28.27,  0.8974,   43.23,   12.07,   9.049
90,0,    36.71,  0.6348,   44.35,   13.62,   10.21
90,1,    10.86,   1.957,   44.73,    9.59,   7.193
90,2,    29.34,  0.7273,   41.98,   12.01,   9.005
90,3,    30.41,  0.9543,    43.1,   12.41,   9.308
95,0,    38.81,  0.7027,   43.98,   13.92,   10.44
95,1,    12.03,   2.055,   44.85,   9.822,   7.367
95,2,    32.86,  0.7656,   41.98,    12.6,   9.451
95,3,    32.33,    1.01,    43.1,   12.74,   9.555
100,0,    40.59,  0.7746,   43.98,   14.22,   10.67
100,1,    13.58,   2.142,   45.23,   10.16,   7.618
100,2,    36.38,  0.8032,    42.1,   13.21,    9.91
100,3,    34.08,   1.065,   42.98,   13.02,   9.765
105,0,    42.37,  0.8464,    44.1,   14.55,   10.91
105,1,     15.6,   2.213,    45.6,   10.57,   7.926
