 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 8338088 5188308 8 259 0  0  0  0  0  0  0  0  0  374  201   99  1  1 98
 0 0 0 7592724 4428980 185 4270 0 0 0 0  0  0  0  0  0  441 2708  252  1 11 89
 0 0 0 7592508 4428736 141 3614 0 0 0 0  0  0  0  0  0  390 2141  249  1  7 92
 0 0 0 7592304 4428684 158 3747 0 0 0 0  0  0  0  0  0  392 2276  251  1  9 91
 0 0 0 7592408 4428796 176 3913 0 0 0 0  0  2  0  0  0  418 2392  293  1 10 89
 0 0 0 7592712 4428876 141 3599 0 0 0 0  0  0  0  0  0  373 2132  245  1  7 92
 0 0 0 7592304 4428732 166 3753 0 0 0 0  0  0  0  0  0  380 2289  256  1  9 90
 0 0 0 7592276 4428708 177 3921 0 0 0 0  0  0  0  0  0  377 2384  247  1  9 90
 0 0 0 7592764 4428940 141 3597 0 0 0 0  0  0  0  0  0  389 2177  249  1  8 92
 0 0 0 7592484 4428748 159 3755 0 0 0 0  0  0  0  0  0  387 2296  253  1  9 90
 0 0 0 7592280 4428696 159 3759 0 0 0 0  0  2  0  0  0  406 2306  293  1  9 90
 0 0 0 7592520 4428836 159 3760 0 0 0 0  0  0  0  0  0  388 2259  249  1  9 90
 0 0 0 7592484 4428772 166 3767 0 0 0 0  0  0  0  0  0  392 2310  253  1  9 90
 0 0 0 7592280 4428700 160 3753 0 0 0 0  0  0  0  0  0  380 2311  249  1  9 91
 0 0 0 7592276 4428696 159 3757 0 0 0 0  0  0  0  0  0  386 2281  257  1  9 90
 0 0 0 7592596 4428884 159 3759 0 0 0 0  0  0  0  0  0  384 2403  296  1  9 90
 0 0 0 7592484 4428748 159 3755 0 0 0 0  0  4  0  0  0  433 2278  323  1  9 90
 0 0 0 7592280 4428700 159 3768 0 0 0 0  0  0  0  0  0  389 2233  250  1  9 90
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7592488 4428808 164 3755 0 0 0 0  0  0  0  0  0  393 2233  254  1  9 91
 0 0 0 7592460 4428740 159 3756 0 0 0 0  0  0  0  0  0  383 2251  251  1  9 91
 0 0 0 7592256 4428672 159 3763 0 0 0 0  0  0  0  0  0  381 2254  250  1  9 90
