time,cpu,FSB,L2miss
2,1,18553548,
4,0,,6751
4,1,,39834
6,0,10175794,
8,1,,479324
10,1,1315756,
12,0,,712886
14,0,3268654,
16,0,,354992
18,0,12867936,
20,0,,113122
22,0,20540233,
24,1,,4513
24,0,,90840
26,0,3891428,
28,1,,746804
30,0,254600,
32,0,,712020
32,1,,834266
34,1,571018,
36,0,,308643
38,0,12583305,
40,1,,52733
42,0,11014880,
44,0,,525991
46,1,2048569,
48,0,,838564
48,1,,693410
50,0,1822838,
52,0,,241890
54,0,12854546,
56,1,,68608
56,0,,155733
58,0,19028880,
60,1,,20123
62,0,2885308,
64,0,,782202
66,1,1659418,
66,0,1658850,
68,0,,852215
68,1,,696318
70,0,1392024,
72,0,,350161
74,0,12627428,
76,0,,120415
78,0,19147692,
80,0,,105475
82,1,5166702,
84,1,,727710
86,0,2050228,
88,0,,810833
90,0,321428,
92,0,,333036
94,0,11339898,
96,1,,12035
98,0,15033602,
98,1,15048326,
100,1,,154345
102,0,9716954,
102,1,9731118,
104,0,,441070
106,0,3154568,
106,1,3159502,
108,0,,837885
110,1,1677440,
112,0,,281960
114,0,12111830,
116,0,,28763
118,0,19816276,
118,1,19830742,
120,1,,17876
122,0,8882232,
124,1,,446510
126,0,2986814,
128,0,,920486
130,1,1433046,
130,0,1431932,
132,1,,72361
134,1,18911828,
136,0,,88301
138,0,20741878,
140,0,,94845
142,1,10860108,
144,0,,516528
146,0,3634712,
146,1,3661210,
148,0,,912608
150,1,331474,
150,0,330738,
152,0,,154358
154,0,17294774,
156,1,,21893
158,0,20838648,
160,1,,14110
160,0,,51943
162,0,10458686,
164,1,,455915
166,0,2118229,
168,0,,558558
168,1,,474739
170,1,7973250,
172,0,,361065
174,0,13029984,
174,1,13037838,
176,1,,81367
178,1,19565592,
180,1,,18863
182,0,9870538,
182,1,9901457,
184,1,,319259
186,1,1580046,
188,0,,624634
188,1,,817467
190,1,2623588,
192,1,,436533
192,0,,234044
194,0,12946366,
196,1,,79886
196,0,,99761
198,0,19416468,
200,1,,20119
202,1,3900490,
204,0,,702239
204,1,,780519
206,1,2165207,
208,0,,672217
208,1,,903868
210,0,322938,
212,0,,305906
212,1,,339478
214,1,11814764,
216,0,,114739
218,0,19222504,
220,0,,51147
222,1,4209756,
224,1,,735497
226,1,2026310,
228,0,,772349
230,1,1761990,
232,1,,336053
232,0,,386230
234,0,12521358,
236,1,,59777
238,0,13013544,
240,1,,352504
242,1,8123160,
244,0,,537817
246,0,2784250,
248,1,,737056
250,1,1277982,
252,1,,355959
254,0,12269732,
256,1,,22384
258,0,19075934,
258,1,19084871,
260,0,,119602
262,0,10753826,
262,1,10768870,
264,0,,553772
266,0,3422440,
268,0,,785064
270,0,270430,
272,0,,105437
274,1,18421720,
274,0,18428876,
276,0,,16587
278,0,20843660,
278,1,20863992,
280,0,,48599
282,0,10199686,
282,1,10226724,
284,0,,494796
286,1,3768446,
286,0,3776990,
288,0,,808610
290,1,1776571,
292,0,,118594
294,1,18947682,
296,0,,115981
298,0,20914036,
300,0,,22323
302,1,32253632,
304,0,,731188
304,1,,1855418
306,1,58661629,
306,0,58747458,
308,1,,6828560
310,1,141868928,
310,0,141912134,
312,0,,3635467
314,1,65888418,
316,0,,60260
316,1,,3313218
318,1,65133436,
318,0,65151436,
320,0,,2872628
322,1,54446755,
324,1,,1347127
326,0,46635822,
326,1,46681422,
328,0,,2707410
330,0,42940066,
330,1,42947344,
332,1,,3601216
332,0,,90985
334,0,63465499,
336,1,,204604
336,0,,3529472
338,1,67898634,
340,1,,3458777
342,1,56417340,
344,1,,2833479
346,1,47114664,
346,0,47183620,
348,0,,1220257
348,1,,3534266
350,1,46004040,
352,1,,3320772
354,0,60563490,
356,1,,208159
356,0,,14453104
358,1,249009387,
358,0,248996048,
360,1,,1825376
360,0,,19052288
362,1,239086216,
362,0,239117080,
364,1,,10865410
366,1,238956996,
368,1,,20000079
370,1,242675246,
372,0,,308759
374,0,242285107,
376,0,,121479
378,1,244320928,
378,0,244336772,
380,1,,20198494
382,1,242898566,
382,0,242925426,
384,1,,6684840
384,0,,14033105
386,0,242224838,
386,1,242347920,
388,1,,2479545
390,0,232665968,
390,1,232695996,
392,1,,12938979
394,1,242339662,
396,0,,154571
396,1,,19783122
398,1,249937732,
398,0,250008176,
400,1,,88831
400,0,,20298577
402,1,238780784,
