Time	Temp0	Temp1	Planar_Temp	VRD_0_Temp	VRD_1_Temp	Fan_1	Fan_2A	Fan_2B	Fan_3A	Fan_3B	Fan_4A	Fan_4B	Fan_5A	Fan_5B
0	24	28	24	16	19	3150	7575	5250	7350	5400	7575	5250	7950	5250
5	24	28	24	16	19	3150	7575	5250	7425	5400	7500	5325	7950	5250
10	25	30	24	16	19	3150	7575	5250	7425	5400	7575	5250	7875	5250
15	25	30	24	16	19	3150	7575	5250	7425	5400	7575	5250	7950	5250
20	28	29	24	16	19	3150	7575	5250	7425	5400	7575	5250	7875	5250
25	28	31	24	16	19	3150	7575	5250	7425	5325	7500	5250	7875	5250
30	25	30	24	16	19	3150	7575	5250	7425	5325	7500	5250	7875	5250
35	26	32	24	16	19	3150	7500	5250	7350	5325	7500	5250	7875	5250
40	28	32	24	16	19	3150	7575	5250	7425	5325	7500	5175	7875	5175
45	26	33	24	16	19	3150	7575	5250	7425	5325	7500	5325	7875	5250
50	26	33	24	16	19	3150	7575	5250	7425	5325	7500	5250	7875	5250
55	25	32	24	16	19	3150	7575	5325	7425	5400	7500	5250	7875	5250
60	28	30	24	16	19	3150	7575	5250	7425	5400	7500	5250	7875	5250
65	26	31	24	16	19	3150	7575	5250	7350	5325	7575	5250	7950	5250
70	26	31	24	16	19	3150	7500	5250	7350	5400	7500	5250	7875	5250
75	28	30	24	16	19	3150	7575	5250	7350	5325	7500	5250	7875	5250
80	28	30	24	16	19	3150	7575	5250	7425	5400	7500	5250	7875	5250
85	28	30	24	16	19	3150	7575	5250	7425	5400	7500	5250	7875	5250
90	28	30	24	16	19	3150	7500	5250	7425	5325	7500	5250	7875	5175
95	26	33	24	17	19	3150	7575	5250	7425	5325	7575	5325	7950	5250
100	26	32	24	17	19	3150	7575	5250	7425	5325	7575	5250	7875	5250
105	26	32	24	17	19	3150	7575	5250	7425	5325	7575	5325	7875	5250
110	26	32	24	17	19	3150	7575	5250	7425	5400	7575	5250	7875	5250
115	28	31	24	17	19	3150	7575	5325	7425	5400	7575	5250	7950	5250
120	28	31	24	17	19	3150	7575	5250	7425	5325	7575	5250	7875	5250
