70.74,24,28,23,16,19,2.1894e+07,0,1.0023e+05,5428,106.5,0,3150,7650,5250,7500,5400,7575,5325,8025,5250
60.42,24,28,23,16,19,9.84e+06,0,4.6427e+05,0,0,0,3150,7650,5250,7500,5400,7575,5325,8025,5325
61.62,25,29,23,16,19,2.2974e+06,2.2554e+06,6.8705e+05,0,0,0,3150,7650,5325,7425,5400,7575,5325,8025,5325
53.01,25,29,23,16,19,1.0446e+07,0,3.2874e+05,0,0,0,3150,7575,5250,7500,5400,7650,5325,8025,5250
58.65,25,29,23,16,19,1.7076e+07,0,43642,5945,0,0,3150,7650,5325,7425,5400,7575,5250,8025,5250
59.58,25,29,23,16,19,0,1.6742e+07,1.0535e+05,0,0,0,3150,7575,5250,7500,5400,7650,5325,8025,5325
43.98,25,29,23,16,19,1.331e+06,1.6288e+06,6.3456e+05,7.4652e+05,273,0,3150,7650,5325,7500,5325,7575,5325,8025,5325
58.53,25,29,23,16,19,0,1.0868e+07,2.7291e+05,0,0,0,3150,7650,5250,7500,5400,7575,5325,7950,5325
59.55,25,29,23,17,19,1.7023e+07,0,30480,8670,0,0,3150,7575,5325,7500,5400,7650,5250,8025,5325
42.72,26,29,23,17,19,7.9791e+06,0,4.3352e+05,0,0,0,3150,7650,5325,7500,5325,7650,5325,8025,5250
59.04,26,29,23,17,19,2.6871e+05,1.3799e+06,6.8009e+05,0,0,0,3150,7575,5325,7500,5400,7650,5250,8025,5250
58.92,26,29,23,17,19,4.1029e+06,0,5.1789e+05,0,0,0,3150,7575,5250,7500,5400,7650,5325,8025,5250
43.05,26,29,23,17,19,1.8752e+07,0,70031,4737,172,0,3150,7650,5250,7500,5400,7575,5325,8025,5250
58.29,26,30,23,17,19,9.6356e+06,0,0,4.7787e+05,0,0,3150,7575,5250,7425,5400,7650,5325,8025,5325
59.1,26,30,23,17,19,0,1.9281e+06,6.8514e+05,0,0,0,3150,7650,5325,7500,5400,7575,5250,7950,5250
42.78,26,30,23,17,19,1.0694e+07,0,3.2194e+05,0,0,0,3150,7650,5250,7425,5400,7575,5325,8025,5250
58.38,26,30,23,17,20,1.7320e+07,0,36235,53883,0,0,3150,7575,5250,7500,5400,7650,5325,7950,5250
58.83,26,30,23,17,20,1.1876e+07,1.1892e+07,2.4592e+05,0,0,0,3150,7575,5250,7500,5400,7650,5325,7950,5250
43.02,26,30,23,17,20,1.3135e+06,3.831e+05,5.6058e+05,0,184,0,3150,7650,5250,7425,5400,7575,5325,7950,5250
58.59,26,30,23,17,20,0,1.0986e+07,1.9597e+05,0,0,0,3150,7575,5325,7500,5400,7650,5325,7950,5325
58.68,27,30,23,17,20,1.7182e+07,0,53824,0,0,0,3150,7650,5325,7500,5400,7575,5325,8025,5250
42.84,27,30,23,17,20,0,7.3094e+06,4.4382e+05,0,0,0,3150,7575,5250,7500,5400,7650,5325,8025,5325
58.59,26,30,23,17,20,1.2834e+06,0,6.1548e+05,0,0,0,3150,7575,5325,7500,5400,7650,5250,8025,5325
58.59,27,30,23,17,20,1.0116e+07,0,2.2182e+05,0,0,0,3150,7575,5325,7500,5400,7650,5250,7950,5250
42.9,26,30,23,17,20,1.8852e+07,0,98194,26517,248,0,3150,7650,5250,7500,5400,7575,5325,7950,5325
58.56,27,30,23,17,20,9.4199e+06,0,3.9789e+05,0,0,0,3150,7650,5325,7500,5400,7575,5325,7950,5250
58.53,27,31,23,17,20,1.7585e+06,0,5.0081e+05,0,0,0,3150,7650,5325,7500,5400,7575,5325,7950,5250
42.93,26,30,23,17,20,1.3296e+07,0,1.1897e+05,2.0828e+05,0,0,3150,7575,5325,7500,5400,7650,5250,8025,5250
42.84,27,30,24,17,20,8.2154e+06,8.2351e+06,5.053e+05,0,0,0,3150,7650,5325,7500,5400,7575,5250,8025,5250
42.78,28,30,24,17,20,0,2.1571e+06,6.6032e+05,0,0,0,3150,7650,5325,7500,5400,7575,5250,8025,5250
42.9,27,33,24,17,20,1.8791e+06,3.5827e+05,6.0979e+05,7.5868e+05,253,0,3150,7650,5250,7500,5400,7575,5325,8025,5250
42.66,29,34,24,17,20,1.8559e+07,0,1.2313e+05,0,0,0,3150,7650,5325,7500,5400,7575,5325,8025,5325
42.66,27,31,24,17,20,8.6202e+06,0,3.8978e+05,0,0,0,3150,7650,5325,7500,5400,7575,5325,8025,5325
42.63,30,31,24,17,20,2.6356e+06,0,6.8e+05,0,0,0,3150,7650,5250,7500,5400,7575,5325,8025,5250
42.66,30,33,24,17,20,1.0767e+07,0,1.9192e+05,0,0,0,3150,7575,5250,7500,5400,7650,5325,7950,5250
42.75,27,31,24,17,20,1.6911e+07,0,71200,0,0,0,3150,7575,5250,7500,5400,7650,5325,7950,5250
42.51,30,31,24,17,20,1.557e+07,1.5557e+07,5551,2.5759e+05,212.5,0,3150,7650,5250,7500,5400,7575,5325,8025,5250
42.66,29,34,24,17,20,0,1.8877e+06,0,8.3919e+05,0,0,3150,7575,5325,7500,5400,7650,5250,7950,5250
42.63,28,31,24,17,20,3.2634e+05,1.0112e+07,2.0433e+05,0,0,0,3150,7575,5325,7500,5400,7650,5250,7950,5250
42.69,30,31,24,17,20,0,1.6067e+07,0,69376,0,0,3150,7650,5325,7500,5400,7650,5250,7950,5325
42.75,31,32,24,17,20,0,8.0318e+06,3.3549e+05,0,0,0,3150,7575,5325,7500,5400,7650,5250,8025,5250
42.87,28,32,24,17,20,1.9329e+06,0,6.2185e+05,0,0,0,3150,7575,5325,7500,5400,7650,5250,8025,5250
42.72,28,33,24,17,20,3.5831e+05,8.1783e+06,0,4.5966e+05,225.5,0,3150,7650,5325,7425,5400,7575,5250,8025,5250
42.81,30,31,24,17,20,1.842e+07,0,18966,0,0,0,3150,7575,5250,7500,5400,7650,5325,8025,5250
42.66,29,32,24,17,20,0,8.4378e+06,4.4085e+05,0,0,0,3150,7650,5325,7500,5400,7650,5325,7950,5250
42.66,30,31,24,17,20,2.2642e+06,0,5.4433e+05,0,0,0,3150,7650,5325,7500,5400,7650,5325,7950,5250
42.66,28,33,24,17,20,1.2806e+07,0,2.6291e+05,1.6707e+05,0,0,3150,7650,5250,7425,5325,7575,5325,8025,5250
42.69,30,33,24,17,20,1.7228e+07,0,80055,42981,0,0,3150,7575,5325,7500,5400,7650,5250,8025,5325
42.6,29,31,24,18,20,9.5864e+06,0,31657,4.3178e+05,238,0,3150,7575,5325,7500,5400,7650,5250,8025,5325
42.54,27,34,24,18,20,4.0305e+06,4.026e+06,5.6213e+05,0,0,0,3225,7650,5250,7575,5400,7650,5250,8025,5325
42.51,30,33,24,18,20,1.0823e+07,0,0,3.1365e+05,0,0,3150,7575,5325,7425,5400,7650,5325,8025,5250
42.57,28,31,24,18,20,1.6756e+07,0,52873,0,0,0,3150,7575,5325,7425,5400,7650,5325,8025,5250
42.69,30,31,24,18,20,1.6432e+07,1.6460e+07,89821,0,0,0,3150,7575,5325,7500,5400,7575,5250,7950,5325
42.57,29,34,24,18,20,6.9799e+05,6.9876e+05,5.388e+05,0,0,0,3150,7650,5325,7500,5400,7575,5250,8025,5250
42.42,28,31,24,18,20,1.1767e+07,0,0,2.2859e+05,251,0,3150,7650,5325,7500,5400,7575,5250,8025,5250
42.45,30,31,24,18,20,1.6533e+07,0,1.6227e+05,0,0,0,3225,7650,5250,7500,5400,7575,5325,8025,5250
42.51,29,34,24,18,20,8.1525e+06,0,3.8925e+05,31056,0,0,3150,7650,5325,7500,5400,7650,5325,8025,5325
42.33,28,33,24,18,20,1.9912e+06,2.0225e+06,5.1384e+05,0,0,0,3150,7650,5325,7500,5400,7650,5325,8025,5250
42.51,27,34,24,18,20,6.2096e+06,2.0425e+05,3.9228e+05,0,0,0,3150,7650,5325,7500,5400,7575,5250,8025,5250
42.42,30,32,24,18,20,1.8482e+07,0,8034,0,0,0,3225,7650,5325,7500,5400,7575,5325,7950,5325
57.78,29,33,24,18,20,3.1344e+07,0,1.2052e+06,0,266.5,0,3150,7575,5325,7425,5400,7650,5325,8025,5325
58.89,30,31,24,18,20,2.603e+08,2.6026e+08,8.1132e+06,1.5192e+07,0,1,3150,7575,5325,7425,5400,7650,5325,8025,5325
61.35,32,34,24,18,20,2.4833e+08,4.8357e+08,0,2.4365e+07,0,0,3150,7650,5250,7500,5400,7650,5250,8025,5250
61.2,32,36,24,18,20,2.5289e+08,2.5274e+08,2.4916e+07,85465,0,0,3150,7575,5325,7500,5400,7650,5325,7950,5250
63.96,34,36,24,18,20,3.5441e+08,0,2.0238e+07,1.3412e+07,0,0,3075,7575,5325,7500,5400,7575,5325,7950,5250
60.99,35,35,24,18,21,2.0699e+08,2.07e+08,0,1.654e+07,0,0,3150,7575,5325,7500,5400,7650,5250,8025,5250
63.03,38,36,24,18,21,2.7404e+08,2.6249e+08,0,2.1075e+07,704,0,3150,7650,5325,7500,5400,7575,5250,7950,5325
62.16,34,38,24,18,21,2.8084e+08,0,0,2.1147e+07,0,0,3150,7575,5250,7500,5400,7650,5250,7950,5250
62.64,34,38,24,18,21,2.7779e+08,2.7807e+08,2.0049e+06,2.2354e+07,0,0,3150,7575,5250,7500,5400,7650,5250,7950,5250
62.73,35,38,24,18,21,0,2.8358e+08,6.7166e+05,2.2711e+07,0,0,3150,7575,5325,7500,5325,7650,5250,8025,5250
63.84,36,39,24,18,21,6.2548e+08,3.2339e+08,1.7245e+05,0,0,0,3150,7575,5250,7500,5400,7575,5325,8025,5250
63.75,35,41,25,18,22,3.3131e+08,0,2.7084e+07,44498,0,0,3150,7575,5250,7500,5400,7650,5250,8025,5250
64.26,36,38,25,19,22,3.2152e+08,0,1.2298e+07,0,301.5,0,3150,7650,5325,7500,5400,7575,5325,8025,5250
64.98,35,40,25,19,22,0,3.2565e+08,2.5147e+07,0,0,0,3150,7650,5325,7500,5400,7575,5325,8025,5250
62.64,39,39,25,19,22,0,6.1081e+08,2.2558e+07,1.0905e+05,0,0,3150,7650,5325,7425,5400,7575,5325,8025,5325
65.1,36,38,25,19,22,0,3.4669e+08,3.6624e+07,59003,0,0,3150,7575,5250,7425,5400,7650,5325,8025,5325
62.1,36,38,25,19,22,2.277e+08,2.2758e+08,1.4913e+07,2.905e+07,0,0,3225,7575,5250,7425,5400,7650,5325,7950,5250
62.07,35,40,25,19,22,2.3432e+08,2.3433e+08,0,1.2979e+07,0,0,3150,7650,5325,7500,5400,7575,5325,8025,5250
62.19,35,37,25,19,22,2.2939e+08,4.6712e+08,1.8308e+05,0,314.5,0,3150,7650,5325,7425,5400,7575,5325,7950,5250
62.1,33,40,25,19,22,2.2545e+08,0,9.2727e+06,0,0,0,3150,7650,5325,7500,5400,7575,5325,7950,5250
61.56,36,37,25,19,22,2.3101e+08,2.3102e+08,4.2198e+07,4.2961e+06,0,0,3225,7650,5325,7425,5400,7575,5325,7950,5250
62.04,36,36,26,19,22,0,2.304e+08,2.3564e+07,77595,0,0,3150,7575,5325,7500,5400,7650,5250,7950,5250
61.92,36,37,26,19,22,0,4.5373e+08,0,2.3957e+07,0,0,3150,7650,5325,7500,5400,7575,5325,8025,5250
61.92,33,40,26,19,22,2.2469e+08,0,2.337e+07,9.4543e+05,0,0,3150,7575,5250,7500,5400,7575,5250,7950,5250
62.34,36,37,26,19,22,0,2.2771e+08,0,3.5602e+07,1436,0,3150,7575,5325,7500,5400,7575,5250,7950,5325
63.21,33,40,26,19,22,2.2932e+08,2.2932e+08,39296,2.341e+07,0,0,3225,7650,5325,7425,5400,7575,5250,7950,5250
62.16,33,40,26,19,22,2.2961e+08,2.373e+08,0,2.3723e+07,0,0,3150,7575,5325,7500,5400,7650,5250,8025,5250
62.16,33,41,26,19,22,0,2.2729e+08,7.077e+06,1.6845e+07,0,0,3150,7575,5325,7500,5325,7575,5250,7950,5250
61.83,33,41,26,19,22,0,2.2567e+08,7.9223e+06,4.0498e+07,0,0,3150,7575,5325,7500,5400,7575,5250,7950,5250
62.04,33,41,26,19,22,2.3139e+08,0,2.4072e+07,0,0,0,3150,7650,5250,7425,5400,7575,5250,7950,5250
62.01,36,38,26,19,22,2.3104e+08,4.6407e+08,0,2.4065e+07,331,0,3150,7575,5325,7500,5400,7650,5325,8025,5325
61.98,33,41,26,19,22,2.3018e+08,2.3018e+08,7.5254e+05,0,0,0,3150,7650,5325,7500,5400,7575,5325,7950,5325
61.83,36,38,26,19,22,2.2488e+08,2.249e+08,1.8911e+07,1.0486e+07,0,0,3150,7650,5325,7425,5400,7575,5250,8025,5250
62.07,36,37,26,19,22,2.3173e+08,2.3173e+08,0,2.4123e+07,0,0,3150,7575,5250,7500,5400,7650,5325,7950,5250
61.95,34,41,27,19,22,2.318e+08,4.5706e+08,56642,2.378e+07,0,0,3150,7575,5250,7425,5400,7650,5325,7950,5325
61.8,33,41,27,19,22,2.1846e+08,2.1951e+08,2.3787e+07,5.6559e+05,0,0,3150,7575,5250,7500,5400,7650,5250,8025,5250
61.92,36,38,27,19,22,0,2.2058e+08,1.2711e+06,3.1937e+07,344.5,0,3150,7575,5325,7425,5400,7650,5325,8025,5250
61.14,33,41,27,19,22,2.157e+08,2.1569e+08,2.1623e+07,0,0,0,3150,7650,5325,7500,5400,7575,5325,7950,5250
