timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat
40,0,    10.78,  0.2541,    47.1,   9.689,   7.267
40,1,    10.93,  0.2373,   47.85,   9.835,   7.377
40,2,    16.33, 0.04594,    45.6,   10.33,   7.747
40,3,    10.15,  0.4809,    45.1,   9.288,   6.966
45,0,    13.88,  0.3255,    47.1,   10.22,   7.663
45,1,    14.07,  0.3037,   47.98,   10.39,   7.793
45,2,    21.17,   0.054,   45.85,   11.18,   8.384
45,3,    13.06,  0.6201,    45.1,   9.797,   7.348
50,0,       17,  0.3959,    47.1,   10.75,   8.062
50,1,    17.24,  0.3689,    48.1,   10.95,   8.213
50,2,    26.18,  0.0568,   45.98,   12.03,   9.026
50,3,    15.99,  0.7615,   45.23,   10.33,   7.747
55,0,    20.12,  0.4661,    47.1,   11.28,   8.461
55,1,     20.4,   0.434,    48.1,   11.49,   8.617
55,2,    31.19,  0.0596,   45.98,   12.87,   9.653
55,3,    18.92,  0.9027,   45.35,   10.86,   8.147
60,0,    23.24,  0.5363,    47.1,   11.81,    8.86
60,1,    23.56,   0.499,    48.1,   12.03,    9.02
60,2,    36.21, 0.06237,   45.98,   13.71,   10.28
60,3,    21.85,   1.044,   45.48,   11.39,   8.546
65,0,    26.36,  0.6065,    47.1,   12.34,   9.258
65,1,    26.72,   0.564,    48.1,   12.56,   9.423
65,2,    41.22, 0.06508,    46.1,   14.56,   10.92
65,3,    24.78,   1.185,    45.6,   11.93,   8.945
70,0,    29.48,  0.6768,    47.1,   12.88,   9.657
70,1,    29.89,   0.629,    48.1,    13.1,   9.827
70,2,    46.25, 0.06762,    46.1,    15.4,   11.55
70,3,    27.71,   1.326,   45.73,   12.46,   9.345
75,0,     32.6,  0.7469,    47.1,   13.41,   10.06
75,1,    33.05,   0.694,    48.1,   13.64,   10.23
75,2,    51.27, 0.07018,    46.1,   16.24,   12.18
75,3,    30.64,   1.467,   45.85,   12.99,   9.745
80,0,    35.74,  0.8173,    47.1,   13.94,   10.46
80,1,    36.23,  0.7591,    48.1,   14.18,   10.64
80,2,     56.3, 0.07241,    46.1,   17.08,   12.81
80,3,    33.58,   1.609,   45.98,   13.53,   10.15
85,0,    38.88,   0.888,    47.1,   14.48,   10.86
85,1,    39.41,  0.8244,    48.1,   14.72,   11.04
85,2,    61.33,  0.0743,    46.1,   17.92,   13.44
85,3,    36.52,   1.751,    46.1,   14.06,   10.55
90,0,    42.01,  0.9585,    47.1,   15.01,   11.26
90,1,    42.59,  0.8897,    48.1,   15.26,   11.45
90,2,    66.36, 0.07628,    46.1,   18.76,   14.07
90,3,    39.46,   1.893,    46.1,   14.58,   10.93
95,0,    45.15,   1.029,    47.1,   15.55,   11.66
95,1,    45.77,  0.9548,    48.1,    15.8,   11.85
95,2,    71.39, 0.07857,    46.1,   19.59,    14.7
95,3,     42.4,   2.034,    46.1,   15.09,   11.32
100,0,    48.28,     1.1,    47.1,   16.08,   12.06
100,1,    48.95,    1.02,    48.1,   16.34,   12.26
100,2,    76.41, 0.08074,    46.1,   20.43,   15.32
100,3,    45.35,   2.176,    46.1,    15.6,    11.7
105,0,    51.41,    1.17,    47.1,   16.61,   12.46
105,1,    52.13,   1.085,    48.1,   16.89,   12.66
105,2,    81.44, 0.08285,    46.1,   21.27,   15.95
105,3,    48.29,   2.318,    46.1,   16.12,   12.09
110,0,    54.54,   1.241,    47.1,   17.15,   12.86
110,1,    55.31,   1.151,    48.1,   17.43,   13.07
110,2,    86.46, 0.08536,    46.1,   22.11,   16.58
110,3,    51.23,   2.459,    46.1,   16.63,   12.47
115,0,    57.66,   1.311,    47.1,   17.68,   13.26
115,1,    58.48,   1.216,    48.1,   17.97,   13.47
115,2,    91.48, 0.08782,    46.1,   22.95,   17.21
115,3,    54.17,   2.601,    46.1,   17.15,   12.86
120,0,    60.79,   1.382,    47.1,   18.21,   13.66
120,1,    61.66,   1.281,    48.1,   18.51,   13.88
120,2,     96.5, 0.09027,    46.1,   23.78,   17.84
120,3,    57.11,   2.742,    46.1,   17.66,   13.24
125,0,    63.92,   1.452,    47.1,   18.75,   14.06
125,1,    64.84,   1.346,    48.1,   19.05,   14.29
125,2,    101.5, 0.09275,    46.1,   24.62,   18.46
125,3,    60.05,   2.884,    46.1,   18.17,   13.63
130,0,    67.05,   1.523,    47.1,   19.28,   14.46
130,1,    68.02,   1.411,    48.1,   19.59,   14.69
130,2,    106.5, 0.09506,    46.1,   25.46,   19.09
130,3,       63,   3.025,    46.1,   18.69,   14.02
135,0,     70.2,   1.593,    47.1,   19.82,   14.86
135,1,    71.22,   1.477,    48.1,   20.13,    15.1
135,2,    111.6, 0.09688,    46.1,    26.3,   19.72
135,3,    65.95,   3.168,    46.1,    19.2,    14.4
140,0,    73.34,   1.664,    47.1,   20.35,   15.26
140,1,    74.41,   1.542,    48.1,   20.68,   15.51
140,2,    116.6, 0.09869,    46.1,   27.14,   20.35
140,3,    68.91,    3.31,    46.1,   19.72,   14.79
145,0,    76.49,   1.735,    47.1,   20.89,   15.67
145,1,    77.61,   1.608,    48.1,   21.22,   15.91
145,2,    121.7,  0.1005,    46.1,   27.98,   20.98
145,3,    71.86,   3.452,    46.1,   20.24,   15.18
150,0,    79.64,   1.806,    47.1,   21.43,   16.07
150,1,    80.81,   1.673,    48.1,   21.76,   16.32
150,2,    126.7,  0.1019,    46.1,   28.82,   21.61
150,3,    74.82,   3.594,    46.1,   20.75,   15.56
155,0,    82.79,   1.877,    47.1,   21.96,   16.47
155,1,    84.02,   1.739,    48.1,   22.31,   16.73
155,2,    131.7,  0.1034,    46.1,   29.66,   22.24
155,3,    77.78,   3.736,    46.1,   21.27,   15.95
160,0,    85.94,   1.948,    47.1,    22.5,   16.87
160,1,    87.22,   1.804,    48.1,   22.85,   17.14
160,2,    136.8,   0.105,    46.1,    30.5,   22.87
160,3,    80.74,   3.879,    46.1,   21.79,   16.34
165,0,    89.08,   2.019,    47.1,   23.03,   17.27
165,1,    90.41,    1.87,    48.1,    23.4,   17.55
165,2,    141.8,  0.1067,    46.1,   31.34,    23.5
165,3,    83.69,   4.021,    46.1,    22.3,   16.73
170,0,    92.22,    2.09,    47.1,   23.57,   17.68
170,1,    93.61,   1.936,    48.1,   23.94,   17.96
170,2,    146.9,  0.1083,    46.1,   32.18,   24.13
170,3,    86.65,   4.163,    46.1,   22.82,   17.11
175,0,    95.36,   2.161,    47.1,    24.1,   18.08
175,1,     96.8,   2.001,    48.1,   24.48,   18.36
175,2,    151.9,  0.1103,    46.1,   33.02,   24.76
175,3,     89.6,   4.305,    46.1,   23.34,    17.5
180,0,    98.49,   2.231,    47.1,   24.64,   18.48
180,1,    99.99,   2.066,    48.1,   25.03,   18.77
180,2,    156.9,  0.1124,    46.1,   33.85,   25.39
180,3,    92.55,   4.447,    46.1,   23.85,   17.89
185,0,    101.6,   2.302,    47.1,   25.17,   18.88
185,1,    103.2,   2.132,    48.1,   25.57,   19.18
185,2,    161.9,  0.1145,    46.1,   34.69,   26.02
185,3,    95.51,   4.589,    46.1,   24.37,   18.27
190,0,    104.8,   2.372,    47.1,   25.71,   19.28
190,1,    106.4,   2.197,    48.1,   26.11,   19.58
190,2,      167,  0.1167,    46.1,   35.53,   26.65
190,3,    98.45,   4.731,    46.1,   24.88,   18.66
195,0,    107.9,   2.443,   47.23,   26.26,   19.69
195,1,    109.5,   2.262,    48.1,   26.65,   19.99
195,2,      172,   0.119,    46.1,   36.37,   27.28
195,3,    101.4,   4.872,    46.1,   25.39,   19.05
200,0,      111,   2.513,   47.23,   26.79,   20.09
200,1,    112.7,   2.327,   48.35,   27.23,   20.42
200,2,      177,  0.1215,    46.1,   37.21,    27.9
200,3,    104.3,   5.013,    46.1,   25.91,   19.43
205,0,    114.1,   2.583,   47.23,   27.33,   20.49
205,1,    115.9,   2.392,   48.35,   27.77,   20.83
205,2,      182,   0.124,    46.1,   38.04,   28.53
205,3,    107.3,   5.154,    46.1,   26.42,   19.82
210,0,    117.3,   2.653,   47.23,   27.86,   20.89
210,1,    119.1,   2.457,   48.35,   28.31,   21.23
210,2,    187.1,  0.1265,    46.1,   38.88,   29.16
210,3,    110.2,   5.296,    46.1,   26.94,    20.2
215,0,    120.4,   2.724,   47.23,   28.39,   21.29
215,1,    122.2,   2.522,   48.35,   28.85,   21.64
215,2,    192.1,  0.1286,    46.1,   39.72,   29.79
215,3,    113.2,   5.437,    46.1,   27.45,   20.59
220,0,    123.5,   2.794,   47.23,   28.92,   21.69
220,1,    125.4,   2.588,   48.35,   29.39,   22.04
220,2,    197.1,  0.1307,    46.1,   40.56,   30.42
220,3,    116.1,   5.579,    46.1,   27.97,   20.97
225,0,    126.6,   2.864,   47.23,   29.46,   22.09
225,1,    128.6,   2.653,   48.35,   29.93,   22.45
225,2,    202.1,  0.1331,    46.1,    41.4,   31.05
225,3,    119.1,    5.72,    46.1,   28.48,   21.36
230,0,    129.8,   2.934,   47.23,   29.99,   22.49
230,1,    131.8,   2.718,   48.35,   30.47,   22.85
230,2,    207.2,   0.136,    46.1,   42.23,   31.67
230,3,      122,   5.861,    46.1,   28.99,   21.74
235,0,    132.9,   3.004,    47.1,   30.49,   22.87
235,1,    134.9,   2.782,   48.35,   31.01,   23.26
235,2,    212.2,  0.1394,    46.1,   43.07,    32.3
235,3,    124.9,   6.001,    46.1,    29.5,   22.13
240,0,      136,   3.074,    47.1,   31.02,   23.27
240,1,    138.1,   2.847,    48.1,    31.5,   23.63
240,2,    217.2,  0.1426,    46.1,    43.9,   32.93
240,3,    127.8,   6.142,    46.1,   30.01,   22.51
245,0,    139.1,   3.143,    47.1,   31.55,   23.66
245,1,    141.2,   2.912,    48.1,   32.04,   24.03
245,2,    222.2,  0.1458,    46.1,   44.74,   33.56
245,3,    130.8,   6.282,    46.1,   30.53,   22.89
250,0,    142.2,   3.213,    47.1,   32.08,   24.06
250,1,    144.4,   2.976,    48.1,   32.57,   24.43
250,2,    227.2,  0.1491,    46.1,   45.58,   34.18
250,3,    133.7,   6.423,    46.1,   31.04,   23.28
255,0,    145.3,   3.283,    47.1,   32.61,   24.46
255,1,    147.5,   3.041,    48.1,   33.11,   24.83
255,2,    232.2,  0.1523,    46.1,   46.41,   34.81
255,3,    136.6,   6.563,    46.1,   31.55,   23.66
260,0,    148.4,   3.352,   47.23,   33.16,   24.87
260,1,    150.7,   3.106,    48.1,   33.65,   25.23
260,2,    237.2,  0.1554,    46.1,   47.25,   35.44
260,3,    139.6,   6.703,    46.1,   32.06,   24.04
265,0,    151.5,   3.422,   47.35,   33.71,   25.28
265,1,    153.8,   3.171,    48.1,   34.18,   25.64
265,2,    242.3,  0.1583,    46.1,   48.09,   36.06
265,3,    142.5,   6.844,    46.1,   32.57,   24.43
270,0,    154.6,   3.492,   47.35,   34.24,   25.68
270,1,      157,   3.236,    48.1,   34.72,   26.04
270,2,    247.3,   0.161,    46.1,   48.92,   36.69
270,3,    145.4,   6.984,    46.1,   33.08,   24.81
275,0,    157.7,   3.562,   47.35,   34.77,   26.08
275,1,    160.1,   3.301,    48.1,   35.26,   26.44
275,2,    252.3,  0.1632,    46.1,   49.76,   37.32
275,3,    148.3,   7.126,    46.1,    33.6,    25.2
280,0,    160.8,   3.632,   47.48,   35.32,   26.49
280,1,    163.3,   3.366,    48.1,    35.8,   26.85
280,2,    257.3,  0.1654,    46.1,    50.6,   37.95
280,3,    151.3,   7.267,    46.1,   34.11,   25.58
285,0,    163.9,   3.702,    47.6,   35.87,   26.91
285,1,    166.5,   3.432,    48.1,   36.34,   27.25
285,2,    262.4,  0.1677,    46.1,   51.44,   38.58
285,3,    154.2,   7.408,    46.1,   34.62,   25.97
290,0,    167.1,   3.772,    47.6,    36.4,    27.3
290,1,    169.6,   3.497,    48.1,   36.87,   27.65
290,2,    267.4,  0.1702,    46.1,   52.28,   39.21
290,3,    157.2,   7.549,    46.1,   35.14,   26.35
295,0,    170.2,   3.842,    47.6,   36.94,    27.7
295,1,    172.8,   3.562,    48.1,   37.41,   28.06
295,2,    272.4,  0.1727,    46.1,   53.12,   39.84
295,3,    160.1,   7.691,    46.1,   35.65,   26.74
300,0,    173.3,   3.912,    47.6,   37.47,    28.1
300,1,      176,   3.627,    48.1,   37.95,   28.46
300,2,    277.5,  0.1752,    46.1,   53.96,   40.47
300,3,      163,   7.832,    46.1,   36.16,   27.12
305,0,    176.4,   3.982,   47.48,   37.98,   28.48
305,1,    179.1,   3.692,    48.1,   38.49,   28.87
305,2,    282.5,  0.1776,    46.1,   54.79,   41.09
305,3,      166,   7.973,    46.1,   36.68,   27.51
310,0,    179.5,   4.053,    47.6,   38.53,    28.9
310,1,    182.3,   3.757,    48.1,   39.03,   29.27
310,2,    287.5,  0.1797,    46.1,   55.63,   41.72
310,3,    168.9,   8.114,    46.1,   37.19,   27.89
315,0,    182.7,   4.124,    47.6,   39.07,    29.3
315,1,    185.5,   3.823,    48.1,   39.57,   29.68
315,2,    292.5,  0.1817,    46.1,   56.47,   42.35
315,3,    171.9,   8.256,    46.1,   37.71,   28.28
320,0,    185.8,   4.194,   47.48,   39.58,   29.69
320,1,    188.7,   3.888,    48.1,   40.11,   30.09
320,2,    297.5,  0.1838,    46.1,   57.31,   42.98
320,3,    174.8,   8.398,    46.1,   38.22,   28.67
325,0,      189,   4.265,   47.48,   40.12,   30.09
325,1,    191.9,   3.954,    48.1,   40.66,   30.49
325,2,    302.6,  0.1857,    46.1,   58.14,   43.61
325,3,    177.8,    8.54,    46.1,   38.74,   29.05
330,0,    192.1,   4.335,    47.6,   40.67,    30.5
330,1,    195.1,   4.019,    48.1,    41.2,    30.9
330,2,    307.6,  0.1875,    46.1,   58.98,   44.24
330,3,    180.7,   8.682,    46.1,   39.25,   29.44
335,0,    195.2,   4.406,   47.73,   41.23,   30.92
335,1,    198.3,   4.085,    48.1,   41.74,   31.31
335,2,    312.6,  0.1894,    46.1,   59.82,   44.86
335,3,    183.7,   8.824,    46.1,   39.77,   29.83
340,0,    198.4,   4.477,   47.73,   41.76,   31.32
340,1,    201.5,    4.15,    48.1,   42.29,   31.71
340,2,    317.7,  0.1913,    46.1,   60.66,   45.49
340,3,    186.6,   8.966,    46.1,   40.29,   30.21
345,0,    201.5,   4.547,   47.85,   42.32,   31.74
345,1,    204.7,   4.216,    48.1,   42.83,   32.12
345,2,    322.7,  0.1932,    46.1,    61.5,   46.12
345,3,    189.6,   9.108,    46.1,    40.8,    30.6
350,0,    204.6,   4.618,   47.85,   42.85,   32.14
350,1,    207.8,   4.281,    48.1,   43.37,   32.53
350,2,    327.7,  0.1949,    46.1,   62.34,   46.75
350,3,    192.6,    9.25,    46.1,   41.32,   30.99
355,0,    207.8,   4.689,   47.98,   43.41,   32.56
355,1,      211,   4.347,    48.1,   43.92,   32.94
355,2,    332.8,  0.1967,    46.1,   63.18,   47.38
355,3,    195.5,   9.392,    46.1,   41.83,   31.38
360,0,    210.9,    4.76,    48.1,   43.97,   32.97
