 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6276936 7283996 148 1825 0 0 0 0  0  0  0  0  0  509 1487  264 25  3 71
 0 0 0 6277220 7284132 148 1826 0 0 0 0  0  0  0  0  0  520 1501  271 25  3 72
 0 0 0 6277096 7284056 148 1826 0 0 0 0  0  0  0  0  0  503 1488  269 25  3 72
 0 0 0 6277196 7284120 148 1825 0 0 0 0  0  1  0  0  0  544 1502  269 25  3 72
 0 0 0 6276984 7284040 148 1825 0 1 1 0  0  0  0  0  0  545 1486  268 25  3 72
 0 0 0 6277012 7284064 98 1148 0 0 0  0  0  1  0  0  0  500 1198  234 25  3 72
 0 0 0 6277296 7284200 50 678 0 0  0  0  0  0  0  0  0  467  826  215 25  1 74
 0 0 0 6277296 7284196 148 1827 0 0 0 0  0  0  0  0  0  500 1516  274 25  3 72
 0 0 0 6277252 7284204 148 1824 0 0 0 0  0  0  0  0  0  533 1489  267 25  3 72
 0 0 0 6277296 7284196 148 1826 0 0 0 0  0  1  0  0  0  525 1499  268 25  3 72
 0 0 0 6277044 7284092 148 1827 0 2 2 0  0  1  0  0  0  533 1489  269 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6277012 7284064 148 1825 0 0 0 0  0  0  0  0  0  530 1498  267 25  3 72
 0 0 0 6277296 7284196 148 1826 0 0 0 0  0  0  0  0  0  522 1488  270 25  3 72
 0 0 0 6277012 7284060 148 1824 0 0 0 0  0  0  0  0  0  495 1566  305 25  3 72
 0 0 0 6277272 7284184 148 1827 0 0 0 0  0  0  0  0  0  497 1493  272 25  3 72
 0 0 0 6277016 7284068 90 1009 0 1 1  0  0  1  0  0  0  509 1081  224 25  2 73
 0 0 0 6277272 7284164 58 818 0 0  0  0  0  0  0  0  0  488  948  224 25  2 73
 0 0 0 6277196 7284136 148 1825 0 0 0 0  0  0  0  0  0  532 1499  272 25  3 72
 0 0 0 6277272 7284164 148 1827 0 0 0 0  0  0  0  0  0  534 1489  273 25  3 72
 0 0 0 6276988 7284024 148 1824 0 0 0 0  0  0  0  0  0  519 1500  272 25  3 72
 0 0 0 6277272 7284160 148 1826 0 0 0 0  0  0  0  0  0  536 1488  269 25  3 72
 0 0 0 6277016 7284048 178 1987 0 1 1 0  0  1  0  0  0  570 1966  282 25  3 71
 0 0 0 6277224 7284164 148 1826 0 1 1 0  0  0  0  0  0  523 1485  266 25  3 72
 0 0 0 6277268 7284156 147 1825 0 0 0 0  0  0  0  0  0  528 1501  270 25  3 72
 0 0 0 6276984 7284016 148 1825 0 0 0 0  0  0  0  0  0  533 1488  273 25  3 71
 0 0 0 6277268 7284152 16 93 0  0  0  0  0  0  0  0  0  447  629  184 25  1 74
 0 0 0 6277244 7284136 132 1734 0 0 0 0  0  0  0  0  0  516 1405  270 25  3 72
 0 0 0 6276988 7284008 148 1827 0 0 0 0  0  1  0  0  0  546 1501  270 25  3 72
 0 0 0 6277244 7284124 148 1826 0 1 1 0  0  1  0  0  0  529 1487  272 25  3 72
 0 0 0 6276992 7284016 148 1825 0 0 0 0  0  0  0  0  0  512 1501  270 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6276960 7283984 148 1826 0 0 0 0  0  0  0  0  0  534 1491  271 25  3 72
 0 0 0 6277244 7284120 148 1826 0 0 0 0  0  0  0  0  0  536 1507  274 25  3 72
 0 0 0 6277088 7284076 148 1824 0 0 0 0  0  0  0  0  0  535 1490  269 25  3 72
 0 0 0 6277244 7284116 148 1825 0 2 2 0  0  1  0  0  0  545 1498  267 25  3 72
 0 0 0 6276992 7284004 90 1008 0 1 1  0  0  0  0  0  0  497 1123  228 25  3 72
 0 0 0 6277244 7284112 58 817 0 0  0  0  0  0  0  0  0  483  905  223 25  1 74
 0 0 0 6276960 7283976 148 1827 0 0 0 0  0  0  0  0  0  525 1489  268 25  3 72
 0 0 0 6277220 7284100 148 1825 0 0 0 0  0  0  0  0  0  535 1570  307 25  3 72
 0 0 0 6276936 7283964 148 1825 0 0 0 0  0  0  0  0  0  520 1488  268 25  3 72
 0 0 0 6277220 7284084 148 1827 0 0 0 0  0  1  0  0  0  527 1503  267 25  3 72
 0 0 0 6276964 7283976 148 1826 0 1 1 0  0  1  0  0  0  510 1490  269 25  3 72
 0 0 0 6277176 7284076 148 1826 0 0 0 0  0  0  0  0  0  535 1500  269 25  3 72
 0 0 0 6277220 7284088 148 1826 0 0 0 0  0  0  0  0  0  528 1490  270 25  3 71
 0 0 0 6276936 7283948 148 1826 0 0 0 0  0  0  0  0  0  525 1505  272 25  3 72
 0 0 0 6277220 7284076 44 453 0 0  0  0  0  0  0  0  0  470  805  202 25  1 73
 0 0 0 6277220 7284076 104 1373 0 0 0 0  0  0  0  0  0  478 1223  243 25  2 73
 0 0 0 6276964 7283968 148 1826 0 1 1 0  0  1  0  0  0  545 1488  273 25  3 72
 0 0 0 6277244 7284096 148 1825 0 0 0 0  0  0  0  0  0  530 1501  268 25  3 72
 0 0 0 6277220 7284076 148 1826 0 0 0 0  0  0  0  0  0  520 1488  267 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6276912 7283928 148 1826 0 0 0 0  0  0  0  0  0  510 1504  271 25  3 72
 0 0 0 6277196 7284052 148 1824 0 0 0 0  0  0  0  0  0  534 1500  277 25  3 72
 0 0 0 6277116 7284016 148 1827 0 1 1 0  0  1  0  0  0  538 1506  270 25  3 72
 0 0 0 6277196 7284052 148 1825 0 0 0 0  0  1  0  0  0  529 1489  269 25  3 72
 0 0 0 6276944 7283932 148 1825 0 0 0 0  0  0  0  0  0  504 1501  271 25  3 72
 0 0 0 6277196 7284040 16 93 0  0  0  0  0  0  0  0  0  449  586  182 25  0 75
 0 0 0 6276912 7283904 132 1731 0 0 0 0  0  0  0  0  0  522 1446  271 25  3 72
 0 0 0 6277196 7284040 148 1827 0 0 0 0  0  0  0  0  0  541 1489  274 25  3 72
 0 0 0 6277108 7283988 148 1825 0 0 0 0  0  1  0  0  0  519 1498  265 25  3 72
 0 0 0 6277196 7284040 148 1825 0 1 1 0  0  0  0  0  0  532 1489  271 25  3 71
 0 0 0 6276944 7283928 148 1826 0 0 0 0  0  0  0  0  0  531 1500  267 25  3 72
 0 0 0 6276888 7283888 148 1827 0 0 0 0  0  0  0  0  0  532 1490  266 25  3 72
 0 0 0 6277172 7284020 148 1825 0 0 0 0  0  0  0  0  0  532 1568  306 25  3 72
 0 0 0 6276888 7283872 148 1826 0 0 0 0  0  0  0  0  0  535 1489  271 25  3 72
 0 0 0 6277172 7284000 90 1007 0 2 2  0  0  1  0  0  0  489 1103  223 25  2 73
 0 0 0 6277172 7284004 58 819 0 0  0  0  0  1  0  0  0  480  928  225 25  1 74
 0 0 0 6276916 7283896 148 1824 0 0 0 0  0  0  0  0  0  532 1500  270 25  3 72
 0 0 0 6277124 7284004 148 1826 0 0 0 0  0  1  0  0  0  527 1487  272 25  3 72
 0 0 0 6277172 7283996 148 1826 0 0 0 0  0  1  0  0  0  513 1503  268 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6276888 7283860 148 1825 0 0 0 0  0  0  0  0  0  511 1487  270 25  3 72
 0 0 0 6277172 7283996 148 1825 0 0 0 0  0  0  0  0  0  490 1500  264 25  3 71
 0 0 0 6276916 7283888 148 1826 0 1 1 0  0  0  0  0  0  496 1487  264 25  3 72
 0 0 0 6277100 7283972 148 1826 0 0 0 0  0  0  0  0  0  515 1502  271 25  3 72
 0 0 0 6277148 7283976 148 1826 0 0 0 0  0  1  0  0  0  522 1488  266 25  3 72
 0 0 0 6277148 7283964 16 94 0  0  0  0  0  0  0  0  0  425  650  186 25  1 74
 0 0 0 6276864 7283828 132 1733 0 0 0 0  0  0  0  0  0  530 1377  268 25  2 72
 0 0 0 6277148 7283964 148 1825 0 0 0 0  0  0  0  0  0  523 1500  268 25  3 72
 0 0 0 6276892 7283856 148 1828 0 1 1 0  0  1  0  0  0  526 1489  269 25  3 72
 0 0 0 6277148 7283964 148 1823 0 0 0 0  0  0  0  0  0  531 1501  266 25  3 72
 0 0 0 6276896 7283856 148 1827 0 0 0 0  0  0  0  0  0  534 1487  264 25  3 72
 0 0 0 6276864 7283824 148 1825 0 0 0 0  0  0  0  0  0  533 1503  270 25  3 72
 0 0 0 6277148 7283960 148 1825 0 0 0 0  0  0  0  0  0  529 1486  264 25  3 72
 0 0 0 6277104 7283960 179 1990 0 2 2 0  0  1  0  0  0  567 1968  283 25  3 71
 0 0 0 6277148 7283940 111 1283 0 0 0 0  0  1  0  0  0  505 1244  237 25  3 72
 0 0 0 6277124 7283928 36 542 0 0  0  0  0  0  0  0  0  445  782  209 25  0 75
 0 0 0 6276872 7283820 148 1826 0 0 0 0  0  1  0  0  0  537 1487  267 25  3 72
 0 0 0 6276840 7283772 148 1826 0 0 0 0  0  0  0  0  0  527 1567  305 25  3 72
 0 0 0 6277124 7283912 148 1825 0 1 1 0  0  0  0  0  0  535 1488  269 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6276840 7283780 148 1826 0 0 0 0  0  1  0  0  0  525 1503  268 25  3 72
 0 0 0 6277124 7283916 148 1825 0 1 1 0  0  0  0  0  0  531 1486  267 25  3 72
 0 0 0 6276868 7283808 148 1827 0 0 0 0  0  0  0  0  0  521 1502  268 25  3 72
 0 0 0 6277076 7283908 148 1825 0 0 0 0  0  0  0  0  0  506 1487  268 25  3 71
 0 0 0 6277124 7283916 148 1826 0 0 0 0  0  0  0  0  0  539 1503  312 25  3 72
 0 0 0 6277124 7283908 90 1007 0 0 0  0  0  0  0  0  0  465 1066  223 25  2 73
 0 0 0 6276840 7283768 58 818 0 0  0  0  0  1  0  0  0  479  961  223 25  2 73
 0 0 0 6277124 7283904 148 1824 0 1 1 0  0  1  0  0  0  531 1484  266 25  3 71
 0 0 0 6276848 7283784 148 1826 0 0 0 0  0  0  0  0  0  535 1502  271 25  3 72
 0 0 0 6277056 7283876 148 1827 0 0 0 0  0  0  0  0  0  492 1488  269 25  3 72
 0 0 0 6277100 7283876 148 1826 0 0 0 0  0  0  0  0  0  506 1501  270 25  3 72
 0 0 0 6276816 7283740 148 1825 0 0 0 0  0  0  0  0  0  526 1486  270 25  3 72
 0 0 0 6277100 7283876 148 1826 0 1 1 0  0  1  0  0  0  540 1501  270 25  3 71
 0 0 0 6276844 7283768 148 1825 0 0 0 0  0  0  0  0  0  530 1486  267 25  3 72
 0 0 0 6277100 7283864 148 1827 0 0 0 0  0  0  0  0  0  524 1503  272 25  3 72
 0 0 0 6276848 7283756 16 93 0  0  0  0  0  0  0  0  0  427  607  184 25  1 74
 0 0 0 6277100 7283864 132 1732 0 0 0 0  0  0  0  0  0  530 1457  277 25  3 72
 0 0 0 6276816 7283728 148 1826 0 0 0 0  0  0  0  0  0  504 1488  268 25  3 72
 0 0 0 6277100 7283864 148 1825 0 0 0 0  0  1  0  0  0  521 1497  268 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6276888 7283792 148 1828 0 1 1 0  0  1  0  0  0  525 1491  270 25  3 72
 0 0 0 6277076 7283844 147 1824 0 0 0 0  0  0  0  0  0  535 1498  273 25  3 71
 0 0 0 6276824 7283724 148 1825 0 0 0 0  0  0  0  0  0  513 1486  265 25  3 72
 0 0 0 6276792 7283696 148 1826 0 0 0 0  0  0  0  0  0  509 1568  306 25  3 72
 0 0 0 6277076 7283832 147 1824 0 0 0 0  0  0  0  0  0  544 1504  279 25  3 72
 0 0 0 6276792 7283688 90 1009 0 1 1  0  0  1  0  0  0  514 1141  232 25  3 72
 0 0 0 6277076 7283824 62 895 0 0  0  0  0  0  0  0  0  484  924  229 25  1 74
 0 0 0 6277076 7283820 148 1826 0 0 0 0  0  0  0  0  0  535 1502  266 25  3 72
 0 0 0 6276820 7283712 148 1824 0 0 0 0  0  0  0  0  0  530 1486  269 25  3 72
 0 0 0 6277024 7283808 148 1826 0 0 0 0  0  0  0  0  0  532 1503  271 25  3 72
 0 0 0 6277076 7283820 148 1826 0 0 0 0  0  0  0  0  0  536 1488  268 25  3 72
 0 0 0 6276792 7283684 148 1826 0 1 1 0  0  1  0  0  0  542 1501  269 25  3 72
 0 0 0 6277052 7283808 148 1826 0 0 0 0  0  0  0  0  0  532 1487  270 25  3 72
 0 0 0 6276796 7283684 148 1827 0 0 0 0  0  0  0  0  0  523 1501  270 25  3 72
 0 0 0 6277052 7283784 148 1825 0 0 0 0  0  0  0  0  0  510 1487  265 25  3 72
 0 0 0 6276800 7283672 51 601 0 0  0  0  0  0  0  0  0  475  877  213 25  1 73
 0 0 0 6277052 7283780 97 1224 0 0 0  0  0  0  0  0  0  486 1150  238 25  2 73
 0 0 0 6276768 7283644 148 1826 0 0 0 0  0  2  0  0  0  506 1501  272 25  3 71
 0 0 0 6277052 7283780 148 1825 0 1 1 0  0  0  0  0  0  531 1487  269 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6276864 7283732 148 1826 0 0 0 0  0  0  0  0  0  537 1502  272 25  3 72
 0 0 0 6277052 7283780 148 1826 0 0 0 0  0  0  0  0  0  505 1486  268 25  3 72
 0 0 0 6276800 7283672 148 1824 0 0 0 0  0  0  0  0  0  529 1503  275 25  3 72
 0 0 0 6276768 7283644 148 1826 0 0 0 0  0  0  0  0  0  538 1487  270 25  3 72
 0 0 0 6277028 7283768 148 1827 0 1 1 0  0  0  0  0  0  518 1501  268 25  3 71
 0 0 0 6276960 7283736 148 1825 0 0 0 0  0  0  0  0  0  526 1486  269 25  3 72
 0 0 0 6277028 7283748 16 94 0  0  0  0  0  0  0  0  0  438  590  185 25  0 75
 0 0 0 6277028 7283748 131 1731 0 0 0 0  0  1  0  0  0  527 1499  297 25  3 72
 0 0 0 6276776 7283636 148 1826 0 0 0 0  0  0  0  0  0  531 1504  270 25  3 72
 0 0 0 6276732 7283596 148 1826 0 0 0 0  0  0  0  0  0  530 1489  271 25  3 72
 0 0 0 6277008 7283716 148 1825 0 1 1 0  0  1  0  0  0  541 1501  272 25  3 71
