pic0: pic0=NB_ht_bus0_bandwidth,umask=0x0f
pic1: pic1=NB_ht_bus1_bandwidth,umask=0x0f
pic2: pic2=NB_ht_bus2_bandwidth,umask=0x0f,sys
   time cpu event      pic0      pic1      pic2 
195.004   1  tick 4986659871         0 4986659878 
195.004   3  tick         0 4986641986         0 
195.004   0  tick 4986674008         0 4986674002 
200.004   1  tick 4986664037         0 4986664030 
200.004   2  tick         0 4986667136         0 
200.004   0  tick 4986651112         0 4986651111 
200.004   3  tick         0 4986670551         0 
205.004   1  tick 4986669850         0 4986669850 
205.004   2  tick         0 4986671095         0 
205.004   0  tick 4986672152         0 4986672157 
205.004   3  tick         0 4986672666         0 
210.004   1  tick 4986672530         0 4986672533 
210.004   2  tick         0 4986671229         0 
210.004   3  tick         0 4986665137         0 
210.004   0  tick 4986685351         0 4986685346 
215.004   2  tick         0 4986669514         0 
215.004   1  tick 4986669040         0 4986669044 
215.004   0  tick 4986654179         0 4986654184 
215.004   3  tick         0 4986672159         0 
220.004   1  tick 4986671734         0 4986671727 
220.004   2  tick         0 4986672117         0 
220.004   0  tick 4986672406         0 4986672401 
220.004   3  tick         0 4986673698         0 
225.004   2  tick         0 4986670472         0 
225.004   3  tick         0 4986667157         0 
225.004   0  tick 4986674328         0 4986674332 
225.004   1  tick 4986683210         0 4986683213 
230.004   2  tick         0 4986670083         0 
230.004   1  tick 4986658898         0 4986658899 
230.004   0  tick 4986666835         0 4986666831 
230.004   3  tick         0 4986671740         0 
235.004   2  tick         0 4986670351         0 
235.004   1  tick 4986669360         0 4986669358 
235.004   3  tick         0 4986666981         0 
235.004   0  tick 4986669419         0 4986669425 
240.004   1  tick 4986672486         0 4986672487 
240.004   3  tick         0 4986673083         0 
240.004   0  tick 4986717965         0 4986717959 
240.005   2  tick         0 4987884578         0 
245.004   1  tick 4986667745         0 4986667742 
245.004   2  tick         0 4985454478         0 
245.004   0  tick 4986623362         0 4986623367 
245.004   3  tick         0 4986673428         0 
250.004   2  tick         0 4986672994         0 
250.004   1  tick 4986672938         0 4986672941 
250.004   0  tick 4986672455         0 4986672452 
250.004   3  tick         0 4986669034         0 
255.004   2  tick         0 4986670631         0 
255.004   0  tick 4986672838         0 4986672841 
255.004   3  tick         0 4986669706         0 
255.004   1  tick 4986681405         0 4986681407 
260.004   1  tick 4986658239         0 4986658234 
260.004   2  tick         0 4986670586         0 
260.004   0  tick 4986665604         0 4986665600 
260.004   3  tick         0 4986669700         0 
265.004   1  tick 4986670161         0 4986670163 
265.004   2  tick         0 4986669999         0 
265.004   0  tick 4986671586         0 4986671590 
265.004   3  tick         0 4986674777         0 
270.004   2  tick         0 4986671917         0 
270.004   0  tick 4986671847         0 4986671842 
270.004   3  tick         0 4986666478         0 
270.004   1  tick 4986684538         0 4986684539 
275.004   1  tick 4986656172         0 4986656173 
275.004   2  tick         0 4986668237         0 
275.004   0  tick 4986672860         0 4986672866 
275.004   3  tick         0 4986671772         0 
280.004   2  tick         0 4986672545         0 
280.004   1  tick 4986672162         0 4986672161 
280.004   0  tick 4986669589         0 4986669588 
280.004   3  tick         0 4986669567         0 
285.004   1  tick 4986669635         0 4986669633 
285.004   2  tick         0 4986669513         0 
285.004   3  tick         0 4986668790         0 
285.004   0  tick 4986683313         0 4986683313 
290.004   1  tick 4986674593         0 4986674595 
290.004   2  tick         0 4986676696         0 
290.004   3  tick         0 4986675701         0 
290.004   0  tick 4986691013         0 4986691009 
295.004   0  tick 4986634740         0 4986634746 
295.004   2  tick         0 4986664058         0 
295.004   1  tick 4986665762         0 4986665764 
295.004   3  tick         0 4986672656         0 
300.004   1  tick 4986670933         0 4986670930 
300.004   2  tick         0 4986671851         0 
300.004   3  tick         0 4986666243         0 
300.004   0  tick 4986684793         0 4986684786 
305.004   1  tick 4986671585         0 4986671589 
305.004   3  tick         0 4986670556         0 
305.004   0  tick 4986658772         0 4986658779 
305.004   2  tick         0 4986695405         0 
310.004   1  tick 4986674036         0 4986674032 
310.004   3  tick         0 4986674281         0 
310.004   0  tick 4986673646         0 4986673638 
310.004   2  tick         0 4986670405         0 
315.004   3  tick         0 4986666054         0 
315.004   2  tick         0 4986649466         0 
315.004   1  tick 4986685494         0 4986685500 
315.004   0  tick 4986700125         0 4986700134 
320.004   1  tick 4986654729         0 4986654724 
320.004   3  tick         0 4986673202         0 
320.004   0  tick 4986641076         0 4986641077 
320.004   2  tick         0 4986693509         0 
325.004   1  tick 4986693056         0 4986693065 
325.004   3  tick         0 4986693596         0 
325.004   2  tick         0 4986672479         0 
325.004   0  tick 4986703362         0 4986703360 
330.004   3  tick         0 4986645220         0 
330.004   1  tick 4986652790         0 4986652788 
330.004   0  tick 4986654622         0 4986654622 
330.004   2  tick         0 4986668223         0 
335.004   1  tick 4986686751         0 4986686748 
335.004   0  tick 4986670795         0 4986670794 
335.004   2  tick         0 4986682404         0 
335.004   3  tick         0 4986959266         0 
340.004   1  tick 4986650531         0 4986650527 
340.004   0  tick 4986648689         0 4986648683 
340.004   3  tick         0 4986383344         0 
340.004   2  tick         0 4986658007         0 
345.004   2  tick         0 4986648107         0 
345.004   3  tick         0 4986671724         0 
345.004   1  tick 4986685252         0 4986685257 
345.004   0  tick 4986705642         0 4986705649 
350.004   1  tick 4986654195         0 4986654192 
350.004   3  tick         0 4986675374         0 
350.004   0  tick 4986656256         0 4986656252 
350.004   2  tick         0 4986693584         0 
355.004   1  tick 4986673108         0 4986673117 
355.004   0  tick 4986653141         0 4986653145 
355.004   3  tick         0 4986672149         0 
355.004   2  tick         0 4986673480         0 
360.004   2  tick         0 4986646131         0 
360.004   3  tick         0 4986668187         0 
360.004   1  tick 4986686533         0 4986686525 
360.004   0  tick 4986703875         0 4986703871 
365.004   1  tick 4986676864         0 4986676877 
365.004   2  tick         0 4986697577         0 
365.004   3  tick         0 4986697257         0 
365.004   0  tick 4986676591         0 4986676593 
370.004   1  tick 4986647700         0 4986647686 
370.004   3  tick         0 4986639064         0 
370.004   0  tick 4986632229         0 4986632225 
370.004   2  tick         0 4986666957         0 
375.004   3  tick         0 4986669530         0 
375.004   2  tick         0 4986646739         0 
375.004   1  tick 4986685229         0 4986685229 
375.004   0  tick 4986705364         0 4986705370 
380.004   1  tick 4986655665         0 4986655665 
380.004   3  tick         0 4986676367         0 
380.004   0  tick 4986638098         0 4986638096 
380.004   2  tick         0 4986694402         0 
385.004   2  tick         0 4986680957         0 
385.004   1  tick 4986708238         0 4986708241 
385.004   0  tick 4986702536         0 4986702536 
385.004   3  tick         0 4986710496         0 
390.004   3  tick         0 4986626361         0 
390.004   0  tick 4986636777         0 4986636773 
390.004   1  tick 4986644866         0 4986644861 
390.004   2  tick         0 4986661301         0 
395.004   1  tick 4986656571         0 4986656571 
395.004   3  tick         0 4986669673         0 
395.004   0  tick 4986668581         0 4986668584 
395.004   2  tick         0 4986666769         0 
400.004   1  tick 4986695235         0 4986695312 
400.004   3  tick         0 4986693790         0 
400.004   2  tick         0 4986672550         0 
400.004   0  tick 4986704600         0 4986704604 
405.004   2  tick         0 4986645258         0 
405.004   3  tick         0 4986648145         0 
405.004   1  tick 4986662102         0 4986662030 
405.004   0  tick 4986670250         0 4986670249 
410.004   1  tick 4986679141         0 4986679142 
410.004   2  tick         0 4986694495         0 
410.004   3  tick         0 4986699019         0 
410.004   0  tick 4986672277         0 4986672279 
415.004   1  tick 4986649240         0 4986649237 
415.004   0  tick 4986634691         0 4986634688 
415.004   3  tick         0 4986642879         0 
415.004   2  tick         0 4986671805         0 
420.004   1  tick 4986670274         0 4986670272 
420.004   3  tick         0 4986670158         0 
420.004   0  tick 4986684272         0 4986684265 
420.004   2  tick         0 4986671104         0 
425.004   1  tick 4986667814         0 4986667818 
425.004   3  tick         0 4986668123         0 
425.004   0  tick 4986659006         0 4986659015 
425.004   2  tick         0 4986665951         0 
430.004   2  tick         0 4986655892         0 
430.004   3  tick         0 4986678986         0 
430.004   1  tick 4986692351         0 4986692351 
430.006   0  tick 4988623331         0 4988623323 
435.004   3  tick         0 4986662568         0 
435.004   2  tick         0 4986666309         0 
435.004   1  tick 4986667107         0 4986667108 
435.004   0  tick 4984753556         0 4984753563 
440.004   1  tick 4986652701         0 4986652692 
440.004   2  tick         0 4986671834         0 
440.004   0  tick 4986655366         0 4986655358 
440.004   3  tick         0 4986700753         0 
445.004   3  tick         0 4986640617         0 
445.004   1  tick 4986671637         0 4986671643 
445.004   0  tick 4986648911         0 4986648919 
445.004   2  tick         0 4986689650         0 
450.004   2  tick         0 4986654247         0 
450.004   3  tick         0 4986679837         0 
450.004   1  tick 4986688140         0 4986688140 
450.004   0  tick 4986706538         0 4986706541 
455.004   1  tick 4986650172         0 4986650172 
455.004   3  tick         0 4986659334         0 
455.004   0  tick 4986634571         0 4986634565 
455.004   2  tick         0 4986685607         0 
460.004   1  tick 4986672891         0 4986672892 
460.004   3  tick         0 4986672688         0 
460.004   0  tick 4986672804         0 4986672801 
460.004   2  tick         0 4986675100         0 
465.004   2  tick         0 4986645778         0 
465.004   3  tick         0 4986672515         0 
465.004   1  tick 4986685940         0 4986685941 
465.004   0  tick 4986699809         0 4986699815 
470.004   1  tick 4986655232         0 4986655230 
470.004   3  tick         0 4986667926         0 
470.004   0  tick 4986655069         0 4986655061 
470.004   2  tick         0 4986693654         0 
475.004   3  tick         0 4986674169         0 
475.004   0  tick 4986657548         0 4986657557 
475.004   1  tick 4986685280         0 4986685280 
475.004   2  tick         0 4986672700         0 
480.004   3  tick         0 4986700074         0 
480.004   0  tick 4986707650         0 4986707647 
480.004   1  tick 4986719344         0 4986719338 
480.017   2  tick         0 4999302048         0 
485.004   1  tick 4986604972         0 4986604983 
485.004   3  tick         0 4986637088         0 
485.004   0  tick 4986632253         0 4986632255 
485.004   2  tick         0 4974036712         0 
490.004   1  tick 4986694785         0 4986694884 
490.004   3  tick         0 4986694899         0 
490.004   2  tick         0 4986672687         0 
490.004   0  tick 4986702715         0 4986702717 
495.004   2  tick         0 4986645494         0 
495.004   3  tick         0 4986649629         0 
495.004   1  tick 4986664182         0 4986664078 
495.004   0  tick 4986673672         0 4986673672 
500.004   3  tick         0 4986667585         0 
500.004   2  tick         0 4986670484         0 
500.004   0  tick 4986634959         0 4986634950 
500.004   1  tick 4986669641         0 4986669644 
505.004   1  tick 4986656128         0 4986656127 
505.004   3  tick         0 4986671438         0 
505.004   0  tick 4986671352         0 4986671359 
505.004   2  tick         0 4986693535         0 
510.004   0  tick 4986672458         0 4986672468 
510.004   1  tick 4986683928         0 4986683921 
510.004   3  tick         0 4986678257         0 
510.004   2  tick         0 4986674722         0 
515.004   1  tick 4986654742         0 4986654747 
515.004   3  tick         0 4986660887         0 
515.004   0  tick 4986663662         0 4986663654 
515.004   2  tick         0 4986664772         0 
520.004   1  tick 4986673515         0 4986673510 
520.004   3  tick         0 4986673657         0 
520.004   0  tick 4986675025         0 4986675024 
520.004   2  tick         0 4986674210         0 
525.004   0  tick 4986668527         0 4986668527 
525.004   3  tick         0 4986694602         0 
525.004   1  tick 4986709141         0 4986709146 
525.016   2  tick         0 4998267173         0 
530.004   1  tick 4986630617         0 4986630614 
530.004   0  tick 4986670619         0 4986670611 
530.004   3  tick         0 4986647717         0 
530.004   2  tick         0 4975073198         0 
535.004   1  tick 4986669788         0 4986669794 
535.004   3  tick         0 4986670418         0 
535.004   0  tick 4986693648         0 4986693655 
535.004   2  tick         0 4986671354         0 
540.004   2  tick         0 4986646621         0 
540.004   1  tick 4986684337         0 4986684334 
540.004   3  tick         0 4986670141         0 
540.004   0  tick 4986668078         0 4986668071 
545.004   1  tick 4986657399         0 4986657398 
545.004   2  tick         0 4986669761         0 
545.004   0  tick 4986667494         0 4986667504 
545.004   3  tick         0 4986693408         0 
550.004   0  tick 4986653888         0 4986653880 
550.004   1  tick 4986673531         0 4986673534 
550.004   3  tick         0 4986653625         0 
550.004   2  tick         0 4986696120         0 
555.004   2  tick         0 4986645292         0 
555.004   3  tick         0 4986665165         0 
555.004   1  tick 4986684544         0 4986684546 
555.004   0  tick 4986707049         0 4986707054 
560.004   3  tick         0 4986667599         0 
560.004   1  tick 4986655013         0 4986655004 
560.004   0  tick 4986635093         0 4986635088 
560.004   2  tick         0 4986694371         0 
565.004   2  tick         0 4986644737         0 
565.004   3  tick         0 4986669850         0 
565.004   0  tick 4986668751         0 4986668756 
565.004   1  tick 4986685867         0 4986685874 
570.004   3  tick         0 4986673880         0 
570.004   0  tick 4986671996         0 4986671996 
570.004   1  tick 4986668487         0 4986668485 
570.004   2  tick         0 4986697420         0 
575.004   3  tick         0 4986667821         0 
575.004   0  tick 4986669041         0 4986669041 
575.004   2  tick         0 4986667551         0 
575.005   1  tick 4987498468         0 4987498468 
580.004   2  tick         0 4986647129         0 
580.004   0  tick 4986674355         0 4986674352 
580.004   3  tick         0 4986674384         0 
580.004   1  tick 4985847093         0 4985847093 
585.004   2  tick         0 4986672316         0 
585.004   3  tick         0 4986670284         0 
585.004   1  tick 4986668150         0 4986668154 
585.004   0  tick 4986705579         0 4986705582 
590.004   1  tick 4986655303         0 4986655293 
590.004   3  tick         0 4986669535         0 
590.004   0  tick 4986632853         0 4986632847 
590.004   2  tick         0 4986693867         0 
595.004   1  tick 4986669013         0 4986669019 
595.004   3  tick         0 4986668782         0 
595.004   0  tick 4986668822         0 4986668829 
595.004   2  tick         0 4986669098         0 
600.004   3  tick         0 4986670634         0 
600.004   1  tick 4986676081         0 4986676079 
600.004   0  tick 4986685657         0 4986685653 
600.004   2  tick         0 4986671327         0 
605.004   0  tick 4986654336         0 4986654336 
605.004   1  tick 4986668925         0 4986668932 
605.004   3  tick         0 4986670783         0 
605.004   2  tick         0 4986669656         0 
610.004   2  tick         0 4986676400         0 
610.004   1  tick 4986699330         0 4986699326 
610.004   3  tick         0 4986703672         0 
610.004   0  tick 4986710677         0 4986710680 
615.004   1  tick 4986642151         0 4986642149 
615.004   3  tick         0 4986637780         0 
615.004   0  tick 4986647667         0 4986647665 
615.004   2  tick         0 4986667104         0 
620.004   2  tick         0 4986677155         0 
620.004   1  tick 4986711040         0 4986711041 
620.004   0  tick 4986695123         0 4986695126 
620.004   3  tick         0 4986794397         0 
625.004   2  tick         0 4986636948         0 
625.004   0  tick 4986628235         0 4986628237 
625.004   3  tick         0 4986545903         0 
625.004   1  tick 4986641579         0 4986641578 
630.004   2  tick         0 4986674358         0 
630.004   3  tick         0 4986671760         0 
630.004   1  tick 4986672548         0 4986672550 
630.004   0  tick 4986709171         0 4986709160 
635.004   1  tick 4986652045         0 4986652044 
635.004   0  tick 4986631411         0 4986631419 
635.004   3  tick         0 4986670061         0 
635.004   2  tick         0 4986690588         0 
640.004   1  tick 4986670954         0 4986670962 
640.004   0  tick 4986671737         0 4986671732 
640.004   3  tick         0 4986669850         0 
640.004   2  tick         0 4986670057         0 
645.004   2  tick         0 4986648852         0 
645.004   3  tick         0 4986673204         0 
645.004   1  tick 4986687929         0 4986687926 
645.004   0  tick 4986704254         0 4986704260 
650.004   1  tick 4986679404         0 4986679472 
650.004   2  tick         0 4986696949         0 
650.004   3  tick         0 4986693322         0 
650.004   0  tick 4986671489         0 4986671498 
655.004   1  tick 4986644014         0 4986643943 
655.004   3  tick         0 4986647742         0 
655.004   0  tick 4986638604         0 4986638593 
655.004   2  tick         0 4986668160         0 
660.004   2  tick         0 4986648596         0 
660.004   3  tick         0 4986670923         0 
660.004   1  tick 4986689833         0 4986689833 
660.004   0  tick 4986703287         0 4986703286 
665.004   1  tick 4986652228         0 4986652228 
665.004   0  tick 4986635117         0 4986635120 
665.004   3  tick         0 4986667035         0 
665.004   2  tick         0 4986691933         0 
670.004   1  tick 4986703427         0 4986703430 
670.004   3  tick         0 4986701970         0 
670.004   0  tick 4986713667         0 4986713664 
670.005   2  tick         0 4987074548         0 
675.004   3  tick         0 4986636693         0 
675.004   1  tick 4986637424         0 4986637424 
675.004   0  tick 4986640960         0 4986640960 
675.004   2  tick         0 4986265250         0 
680.004   1  tick 4986670775         0 4986670766 
680.004   2  tick         0 4986652017         0 
680.004   0  tick 4986661799         0 4986661796 
680.004   3  tick         0 4986700591         0 
685.004   0  tick 4986671533         0 4986671541 
685.004   2  tick         0 4986676422         0 
685.004   3  tick         0 4986647653         0 
685.004   1  tick 4986685633         0 4986685638 
690.004   2  tick         0 4986665278         0 
690.004   3  tick         0 4986668706         0 
690.004   1  tick 4986675526         0 4986675527 
690.004   0  tick 4986705941         0 4986705934 
695.004   1  tick 4986650156         0 4986650156 
695.004   3  tick         0 4986669031         0 
695.004   0  tick 4986630533         0 4986630536 
695.004   2  tick         0 4986690580         0 
700.004   1  tick 4986674355         0 4986674347 
700.004   3  tick         0 4986673179         0 
700.004   0  tick 4986675718         0 4986675720 
700.004   2  tick         0 4986671283         0 
705.004   2  tick         0 4986647388         0 
705.004   3  tick         0 4986670432         0 
705.004   1  tick 4986683965         0 4986683975 
705.004   0  tick 4986701493         0 4986701492 
710.004   1  tick 4986655402         0 4986655398 
710.004   3  tick         0 4986673304         0 
710.004   0  tick 4986639455         0 4986639455 
710.004   2  tick         0 4986693816         0 
715.004   1  tick 4986671178         0 4986671180 
715.004   0  tick 4986666941         0 4986666941 
715.004   3  tick         0 4986689156         0 
715.005   2  tick         0 4987444698         0 
720.004   2  tick         0 4985872622         0 
720.004   3  tick         0 4986649358         0 
720.004   1  tick 4986686956         0 4986686967 
720.004   0  tick 4986707470         0 4986707462 
725.004   1  tick 4986652236         0 4986652223 
725.004   0  tick 4986633293         0 4986633301 
725.004   3  tick         0 4986669886         0 
725.004   2  tick         0 4986695149         0 
730.004   1  tick 4986671819         0 4986671815 
730.004   3  tick         0 4986668197         0 
730.004   0  tick 4986671883         0 4986671878 
730.004   2  tick         0 4986670007         0 
735.004   3  tick         0 4986675136         0 
735.004   0  tick 4986674259         0 4986674262 
735.004   1  tick 4986683859         0 4986683865 
735.004   2  tick         0 4986671260         0 
740.004   1  tick 4986657396         0 4986657388 
740.004   3  tick         0 4986666845         0 
740.004   0  tick 4986666890         0 4986666885 
740.004   2  tick         0 4986670363         0 
745.004   1  tick 4986669369         0 4986669375 
745.004   0  tick 4986669557         0 4986669565 
745.004   3  tick         0 4986672517         0 
745.004   2  tick         0 4986665635         0 
750.004   3  tick         0 4986671238         0 
750.004   2  tick         0 4986656236         0 
750.004   1  tick 4986689058         0 4986689058 
750.004   0  tick 4986711465         0 4986711456 
755.004   1  tick 4986651680         0 4986651680 
755.004   3  tick         0 4986665862         0 
755.004   0  tick 4986630640         0 4986630649 
755.004   2  tick         0 4986687179         0 
760.004   1  tick 4986675457         0 4986675457 
760.004   3  tick         0 4986674154         0 
760.004   0  tick 4986673930         0 4986673927 
760.004   2  tick         0 4986675663         0 
765.004   3  tick         0 4986698720         0 
765.004   0  tick 4986702228         0 4986702232 
765.004   2  tick         0 4986704765         0 
765.005   1  tick 4987836438         0 4987836440 
770.004   1  tick 4985499876         0 4985499869 
770.004   3  tick         0 4986640314         0 
770.004   0  tick 4986634858         0 4986634848 
770.004   2  tick         0 4986633449         0 
775.004   3  tick         0 4986668484         0 
775.004   0  tick 4986668545         0 4986668554 
775.004   2  tick         0 4986647408         0 
775.004   1  tick 4986686758         0 4986686767 
780.004   3  tick         0 4986674867         0 
780.004   0  tick 4986673505         0 4986673497 
780.004   1  tick 4986669004         0 4986668994 
780.004   2  tick         0 4986695877         0 
785.004   1  tick 4986655375         0 4986655383 
785.004   3  tick         0 4986668984         0 
785.004   0  tick 4986670315         0 4986670322 
785.004   2  tick         0 4986666009         0 
790.004   1  tick 4986673421         0 4986673413 
790.004   3  tick         0 4986671968         0 
790.004   0  tick 4986669886         0 4986669883 
790.004   2  tick         0 4986672053         0 
795.004   3  tick         0 4986667698         0 
795.004   1  tick 4986669290         0 4986669301 
795.004   0  tick 4986681367         0 4986681372 
795.004   2  tick         0 4986668545         0 
800.004   1  tick 4986671641         0 4986671630 
800.004   2  tick         0 4986652397         0 
800.004   0  tick 4986681291         0 4986681289 
800.004   3  tick         0 4986698110         0 
805.004   1  tick 4986693379         0 4986693393 
805.004   2  tick         0 4986692271         0 
805.004   3  tick         0 4986669433         0 
805.004   0  tick 4986684312         0 4986684314 
810.004   3  tick         0 4986672604         0 
810.004   0  tick 4986670932         0 4986670930 
810.004   1  tick 4986708271         0 4986708258 
810.005   2  tick         0 4987743139         0 
815.004   1  tick 4986607246         0 4986607252 
815.004   0  tick 4986633072         0 4986633073 
815.004   3  tick         0 4986645330         0 
815.004   2  tick         0 4985595571         0 
820.004   1  tick 4986672166         0 4986672165 
820.004   3  tick         0 4986669639         0 
820.004   0  tick 4986671557         0 4986671550 
820.004   2  tick         0 4986671468         0 
825.004   3  tick         0 4986669696         0 
825.004   2  tick         0 4986649409         0 
825.004   1  tick 4986686241         0 4986686243 
825.004   0  tick 4986708651         0 4986708657 
830.004   1  tick 4986677874         0 4986677869 
830.004   3  tick         0 4986693682         0 
830.004   2  tick         0 4986692762         0 
830.004   0  tick 4986665620         0 4986665617 
835.004   3  tick         0 4986652904         0 
835.004   1  tick 4986665886         0 4986665891 
835.004   2  tick         0 4986673977         0 
