timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat
40,0,    10.41, 0.04062,   30.98,   6.905,   5.179
40,1,    12.62, 0.01049,   34.48,   7.851,   5.888
40,2,    3.033,  0.0377,   28.48,   5.258,   3.943
40,3,     1.45, 0.01535,   30.73,   5.365,   4.024
45,0,    12.46,  0.0566,    31.1,    7.27,   5.453
45,1,    15.91,  0.0128,    34.6,   8.421,   6.316
45,2,    5.095, 0.05269,   29.73,   5.812,   4.359
45,3,    1.933, 0.01896,   30.98,   5.488,   4.116
50,0,    13.73, 0.07152,   31.35,   7.525,   5.644
50,1,    20.18, 0.01449,    35.6,   9.298,   6.974
50,2,    7.003, 0.06649,   29.23,   6.049,   4.537
50,3,    2.416,  0.0225,    31.1,    5.59,   4.192
55,0,       15, 0.09069,   31.48,    7.76,    5.82
55,1,    23.47, 0.01628,   34.98,   9.744,   7.308
55,2,    9.876, 0.08425,    30.1,   6.677,   5.008
55,3,    2.899,  0.0261,   31.35,   5.713,   4.284
60,0,    15.72,  0.1113,   31.73,   7.926,   5.945
60,1,    27.33,  0.0179,   35.23,   10.43,   7.821
60,2,    12.75,  0.1025,   30.23,   7.179,   5.385
60,3,    3.382, 0.02969,   31.48,   5.815,   4.361
65,0,    17.21,  0.1316,   31.85,   8.198,   6.149
65,1,    30.39, 0.02004,   35.48,   10.98,   8.236
65,2,    15.62,  0.1208,   30.35,   7.682,   5.762
65,3,    3.866, 0.03325,    31.6,   5.916,   4.437
70,0,    18.56,  0.1496,   32.23,    8.49,   6.367
70,1,    34.08, 0.02181,   36.48,   11.76,   8.822
70,2,     18.5,  0.1392,   30.23,   8.143,   6.108
70,3,    3.866, 0.03452,    31.1,   5.834,   4.375
75,0,     20.1,  0.1631,   32.48,    8.79,   6.592
75,1,    38.54, 0.02347,   37.48,   12.67,   9.505
75,2,     20.4,  0.1534,   29.73,    8.38,   6.285
75,3,    3.867, 0.03572,    31.1,   5.834,   4.375
80,0,    22.25,  0.1782,   32.48,    9.15,   6.863
80,1,    42.04, 0.02536,   36.73,   13.13,   9.849
80,2,    22.65,   0.169,   30.48,   8.882,   6.661
80,3,    3.868, 0.03709,   31.35,   5.876,   4.407
85,0,    24.36,  0.1891,   32.85,   9.567,   7.175
85,1,    46.51, 0.02711,   37.73,   14.04,   10.53
85,2,    23.95,  0.1806,   29.85,   8.998,   6.748
85,3,    3.869, 0.03838,   31.48,   5.897,   4.423
90,0,    27.28,  0.1998,    33.1,    10.1,   7.573
90,1,    50.14, 0.02911,   37.85,   14.67,      11
90,2,    25.26,  0.1919,   29.98,   9.238,   6.929
90,3,     3.87, 0.03984,    31.6,   5.918,   4.439
95,0,    31.13,   0.206,   33.98,   10.89,   8.164
95,1,    53.77, 0.03131,    38.1,   15.32,   11.49
95,2,    25.61,  0.1991,   29.35,   9.193,   6.895
95,3,    3.871, 0.04159,    31.6,   5.919,   4.439
100,0,    35.27,  0.2136,   33.85,   11.56,   8.667
100,1,    56.44, 0.03372,   37.35,   15.64,   11.73
100,2,    25.95,  0.2055,   29.73,   9.314,   6.985
100,3,    4.544, 0.04661,   32.35,   6.157,   4.618
105,0,    38.63,  0.2257,   33.85,   12.12,   9.088
105,1,    58.95, 0.03569,   36.73,   15.95,   11.96
105,2,    27.26,  0.2157,    30.6,    9.68,    7.26
105,3,    5.217, 0.05175,    32.6,   6.311,   4.734
110,0,    41.65,   0.238,   33.98,   12.64,   9.483
110,1,    61.81, 0.03749,   36.85,   16.45,   12.34
110,2,    28.57,  0.2262,   30.73,   9.921,   7.441
110,3,    5.891, 0.05675,   32.73,   6.445,   4.834
115,0,    45.42,    0.25,   34.85,   13.42,   10.07
115,1,    63.88, 0.03961,    36.1,   16.67,    12.5
115,2,    29.89,  0.2368,   30.73,   10.14,   7.606
115,3,    6.564, 0.06161,   32.85,   6.579,   4.934
120,0,    48.68,  0.2644,   34.98,   13.99,   10.49
120,1,    65.96, 0.04166,   36.23,   17.04,   12.78
120,2,    31.72,  0.2497,   30.85,   10.47,   7.853
120,3,    7.237, 0.06637,   32.98,   6.713,   5.035
125,0,    51.95,  0.2787,   34.98,   14.53,    10.9
125,1,    68.04, 0.04368,   36.35,    17.4,   13.05
125,2,    33.56,  0.2628,   30.98,    10.8,     8.1
125,3,     7.91, 0.07101,   32.98,   6.826,    5.12
130,0,    55.05,  0.2944,   34.85,   15.03,   11.27
130,1,    69.98, 0.04567,    35.6,    17.6,    13.2
130,2,     35.7,  0.2773,   31.73,   11.28,   8.462
130,3,    8.584, 0.07552,    33.1,    6.96,    5.22
135,0,    57.22,  0.3103,   34.35,   15.31,   11.49
135,1,    72.89, 0.04731,   36.48,   18.23,   13.68
135,2,    37.83,  0.2919,   31.85,   11.66,   8.747
135,3,    9.257, 0.07967,   33.23,   7.094,    5.32
140,0,    59.32,  0.3267,   34.48,   15.69,   11.77
140,1,    75.79, 0.04883,    36.6,   18.74,   14.06
140,2,    39.97,  0.3065,   31.98,   12.04,   9.031
140,3,       10, 0.08413,   33.48,    7.26,   5.445
145,0,    61.43,   0.343,   34.48,   16.04,   12.03
145,1,     78.7, 0.05037,   36.73,   19.25,   14.43
145,2,    42.11,  0.3211,    32.1,   12.42,   9.316
145,3,    10.74, 0.08849,    33.6,   7.405,   5.554
150,0,    63.53,  0.3593,    34.6,   16.41,   12.31
150,1,    81.61,  0.0519,   36.85,   19.75,   14.81
150,2,    44.24,  0.3356,   32.23,    12.8,     9.6
150,3,    11.49, 0.09287,   33.73,   7.551,   5.663
155,0,    64.79,  0.3796,   33.85,    16.5,   12.38
155,1,    84.52, 0.05316,   36.98,   20.26,   15.19
155,2,    47.24,  0.3536,    33.1,   13.45,   10.09
155,3,    12.23,  0.0974,   33.85,   7.697,   5.772
160,0,    65.96,  0.3961,    34.1,   16.74,   12.56
160,1,     88.4, 0.05421,   37.85,   21.05,   15.79
160,2,    49.38,   0.368,   32.48,    13.7,   10.28
160,3,    12.98,  0.1019,   33.85,   7.821,   5.866
165,0,    67.41,  0.4125,   34.23,   17.01,   12.76
165,1,    91.98, 0.05534,   37.85,   21.65,   16.24
165,2,    51.51,  0.3823,   32.48,   14.06,   10.55
165,3,    13.72,  0.1063,   33.98,   7.967,   5.975
170,0,    68.23,  0.4278,   34.48,   17.19,   12.89
170,1,    96.51, 0.05623,   38.73,   22.55,   16.91
170,2,    53.35,  0.3953,   31.85,   14.27,    10.7
170,3,    14.46,  0.1108,   33.98,   8.091,   6.069
175,0,    69.05,  0.4432,   34.48,   17.33,      13
175,1,      101,  0.0571,   38.73,    23.3,   17.48
175,2,    55.18,  0.4082,   31.85,   14.57,   10.93
175,3,    15.21,  0.1154,   33.98,   8.216,   6.162
180,0,    69.91,  0.4582,    34.6,   17.49,   13.12
180,1,    105.6, 0.05797,   38.85,   24.08,   18.06
180,2,    57.72,  0.4243,   32.35,   15.08,   11.31
180,3,    15.21,  0.1166,   33.35,   8.112,   6.084
185,0,    70.77,  0.4691,   34.85,   17.68,   13.26
185,1,    111.1, 0.05869,    39.6,   25.12,   18.84
