time,cpu,FSB,L2miss
2.004,1,24682810,
4.004,0,,47862
6.004,0,2124966,
8.004,1,,339131
10.004,0,12345300,
12.004,0,,56270
14.004,0,4778812,
14.004,1,4790900,
16.004,0,,585152
18.004,1,1428636,
20.004,1,,106030
22.004,0,20452304,
24.004,0,,25545
26.004,1,948936,
28.004,0,,232332
30.004,0,12045820,
32.004,0,,78074
34.004,1,3221768,
36.004,0,,761325
38.004,1,1341328,
40.004,0,,63286
42.004,0,21308260,
44.004,0,,34650
46.004,1,2084903,
48.004,0,,300278
50.004,0,12234758,
52.004,0,,45966
54.004,0,1878046,
54.007,1,1910104,
56.004,1,,764589
58.004,0,584270,
58.004,1,582356,
60.004,0,,32635
62.004,0,21125894,
64.004,0,,41283
66.004,1,2075890,
68.004,0,,361786
70.004,0,12437830,
72.004,1,,86511
74.004,0,2867510,
76.004,0,,823625
78.004,1,1469486,
78.004,0,1470540,
80.004,1,,5839
80.004,0,,121496
82.004,0,20411660,
84.004,0,,28489
86.004,1,826470,
88.004,1,,238110
90.004,0,12237476,
92.004,0,,77976
94.004,1,2454242,
96.004,1,,752999
98.004,0,1428696,
98.004,1,1429988,
100.004,0,,22834
102.004,0,21236692,
104.004,0,,67074
106.004,0,2544506,
108.004,0,,303374
110.004,0,12494848,
112.004,0,,72656
114.004,0,1503970,
116.004,1,,826441
118.004,0,654728,
120.004,1,,34226
122.004,0,21004094,
124.004,0,,70581
126.004,0,2071054,
128.004,1,,288627
130.004,0,13073956,
132.004,0,,87999
134.004,0,2571652,
134.006,1,2599226,
136.004,1,,815890
138.004,1,1487660,
140.004,0,,3932
140.004,1,,114097
142.004,0,20268236,
142.004,1,20280220,
144.004,1,,27491
146.004,0,880170,
148.004,1,,325683
148.005,0,,287882
150.004,1,12642886,
152.004,1,,20129
154.004,0,2272814,
154.004,1,2276878,
156.004,1,,717741
158.004,0,1456892,
158.004,1,1458900,
160.004,1,,68980
162.004,0,19555046,
162.004,1,19607686,
164.004,1,,101941
166.004,0,2046505,
166.004,1,2053070,
168.004,1,,298787
170.004,1,12946766,
172.004,1,,59116
174.004,0,1261626,
176.004,1,,683540
178.004,1,632900,
180.004,1,,42543
182.004,0,16939402,
182.004,1,16954476,
184.004,1,,186591
186.004,0,2037134,
188.004,1,,253169
190.004,0,13522248,
192.004,0,,51268
194.004,1,2300090,
194.004,0,2321528,
196.004,1,,804486
198.004,0,1490600,
200.004,0,,49272
202.004,0,13621326,
202.004,1,13647630,
204.004,0,,329393
206.004,0,894420,
208.004,0,,253457
208.004,1,,357519
210.004,0,13014890,
212.004,1,,74987
214.004,0,1917966,
216.004,0,,775795
218.004,1,1385690,
220.004,0,,78232
222.004,0,12074598,
224.004,0,,517243
226.004,1,2528986,
228.004,0,,265169
228.004,1,,368298
230.004,0,13255632,
232.004,1,,53253
234.004,0,1053650,
236.004,0,,812577
238.004,1,711696,
240.004,1,,4183
242.004,1,10516994,
244.004,1,,537460
246.004,1,2048382,
248.004,0,,168409
248.004,1,,337128
250.004,0,14626642,
252.004,1,,53682
254.004,1,2147124,
256.004,1,,759007
258.004,1,1414328,
260.004,0,,60558
262.004,0,9863502,
262.004,1,9872918,
264.004,1,,561588
266.004,1,901500,
268.004,1,,185669
270.004,0,15684560,
272.004,1,,53470
274.004,0,1783944,
274.006,1,1808472,
276.004,0,,773329
278.004,1,1428398,
280.004,0,,45862
282.004,0,10540498,
284.004,1,,500622
286.004,0,1979098,
288.004,0,,139725
288.004,1,,182655
290.004,0,16804540,
292.004,0,,70561
294.004,1,791408,
296.004,1,,817078
298.004,1,713056,
300.004,1,,35583
302.004,1,32984440,
304.004,0,,577389
306.004,1,16347418,
308.004,1,,4774107
308.004,0,,4301956
310.004,0,190185306,
312.004,0,,4540659
314.004,0,164898902,
316.004,0,,3830791
318.004,1,179784778,
320.004,0,,3946503
322.004,0,166917048,
324.004,1,,3765463
326.004,0,205810612,
328.004,0,,4284971
328.006,1,,3575573
330.004,0,203708424,
330.005,1,203501578,
332.004,0,,3551857
334.004,0,154861810,
334.005,1,154984592,
336.004,0,,4374007
336.014,1,,3974341
338.004,0,145728050,
340.004,0,,4773106
342.004,0,157720744,
344.004,0,,4871373
346.004,0,160527112,
348.004,1,,3803479
350.004,1,145794470,
352.004,0,,3587236
354.004,0,185483078,
356.004,0,,5184589
358.004,0,199009648,
360.004,0,,4298046
362.004,1,233092942,
362.24,0,268328230,
364.004,0,,3051951
366.004,0,163211966,
368.004,0,,4925830
370.004,0,197793849,
372.004,0,,3979348
374.004,0,210463532,
374.29,1,244451742,
376.004,0,,4775176
378.004,1,201437804,
378.004,0,201444596,
380.004,0,,4533961
382.004,0,201085772,
384.004,0,,3899524
386.004,1,179715784,,,,,,,,,
388.004,1,,4391180,,,,,,,,
390.004,0,153118652,,,,,,,,,
390.005,1,153244498,,,,,,,,,
392.004,0,,3830934,,,,,,,,
394.004,0,212788192,,,,,,,,,
396.004,1,,2925523,,,,,,,,
396.154,0,,3579249,,,,,,,,
398.004,1,92411154,,,,,,,,,
398.004,0,82722030,,,,,,,,,
400.004,0,,1156943,,,,,,,,
402.004,0,61146252,,,,,,,,,
404.004,0,,2702952,,,,,,,,
406.004,0,62997030,,,,,,,,,
408.004,0,,2174184,,,,,,,,
410.004,0,29836104,,tick,66072,#,counter,shared,with,CPU,0
412.004,0,,1585998
414.004,1,18170148,
416.004,0,,1167509
418.004,0,38382360,
418.004,1,38399912,
420.004,1,,70092
420.004,0,,1464096
422.004,1,43016998,
424.004,1,,2449772
426.004,1,53456442,
426.004,0,53468804,
428.004,1,,62501
428.004,0,,3713590
430.004,1,59970902,
430.006,0,60033646,
432.004,0,,3173425
434.004,1,70432678,
436.004,1,,824994
436.004,0,,3429721
438.004,1,68373312,
438.004,0,68370539,
440.004,1,,113179
440.004,0,,1424740
442.004,1,19893060,
442.004,0,19897538,
444.004,0,,1731327
446.004,1,38526516,
448.004,1,,1464883
450.004,1,22426622,
452.004,1,,2130701
454.004,0,29426578,
456.004,1,,1449190
458.004,1,32910514,
460.004,0,,1720353
462.004,1,21713194,
462.004,0,21719812,
464.004,1,,256596
464.004,0,,1929286
466.004,0,41453198,
466.004,1,41519120,
468.004,0,,1416480
470.004,0,20692796,
472.004,0,,2404902
474.004,0,61530592,
476.004,0,,2934755
478.004,1,33233672,
480.004,1,,1569795
482.004,0,23269166,
482.004,1,23276130,
484.004,0,,885451
484.005,1,,994206
486.004,0,104555227,
488.004,1,,1677610
490.004,1,80443616,
490.004,0,80465784,
492.004,1,,1646199
494.004,1,77508234,
494.004,0,77509566,
496.004,0,,788831
496.004,1,,1199681
498.004,1,74159978,
500.004,1,,910238
500.004,0,,2577765
502.004,1,41173470,
502.004,0,41169404,
504.004,1,,306645
506.004,0,127306584,
508.004,0,,982373
510.004,1,74960390,
510.004,0,74967716,
512.004,1,,857574
512.026,0,,2244792
