 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 8571116 5417924 4 142 0  0  0  0  0  0  0  0  0  371  134   93  1  0 99
 0 0 0 7722104 4558492 155 3999 0 0 0 0  0  0  0  0  0  431 2573  245  1  9 91
 0 0 0 7722164 4558448 142 3630 0 0 0 0  0  2  0  0  0  415 2206  289  1  9 91
 0 0 0 7722124 4558388 141 3631 0 0 0 0  0  0  0  0  0  388 2203  241  1  9 91
 0 0 0 7722360 4558532 16 100 0 0  0  0  0  0  0  0  0  378  732   90  0  0 100
 0 0 0 7721916 4558360 134 3526 0 0 0 0  0  0  0  0  0  383 2119  240  1  8 91
 0 0 0 7722012 4558444 142 3646 0 0 0 0  0  0  0  0  0  389 2160  247  1  9 91
 0 0 0 7722092 4558396 142 3633 0 0 0 0  0  0  0  0  0  389 2159  240  1  9 91
 0 0 0 7722328 4558480 0  0  0  0  0  0  0  2  0  0  0  387  668  127  0  0 100
 0 0 0 7721884 4558328 141 3649 0 0 0 0  0  0  0  0  0  380 2192  243  1  9 91
 0 0 0 7722196 4558500 145 3641 0 0 0 0  0  0  0  0  0  388 2199  250  1  9 91
 0 0 0 7722300 4558568 130 3199 0 0 0 0  0  0  0  0  0  385 2062  227  1  8 91
 0 0 0 7722316 4558460 17 430 0 0  0  0  0  0  0  0  0  338  931  102  0  0 100
 0 0 0 7721872 4558320 142 3632 0 0 0 0  0  0  0  0  0  386 2193  244  1  9 91
 0 0 0 7721868 4558316 142 3625 0 0 0 0  0  2  0  0  0  399 2245  281  1  9 91
 0 0 0 7722320 4558496 107 2618 0 0 0 0  0  0  0  0  0  384 1884  201  0  8 92
 0 0 0 7722316 4558508 35 1010 0 0 0  0  0  0  0  0  0  388 1082  141  0  1 99
 0 0 0 7721872 4558324 150 3636 0 0 0 0  0  0  0  0  0  379 2336  288  1  9 91
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7721868 4558316 142 3634 0 0 0 0  0  0  0  0  0  374 2266  244  1  9 91
 0 0 0 7722088 4558392 85 2066 0 0 0  0  0  0  0  0  0  370 1642  172  0  8 92
 0 0 0 7722224 4558460 56 1575 0 0 0  0  0  2  0  0  0  410 1331  203  0  1 99
 0 0 0 7722052 4558348 141 3636 0 0 0 0  0  0  0  0  0  384 2242  241  1  9 91
 0 0 0 7721848 4558312 145 3638 0 0 0 0  0  0  0  0  0  392 2217  247  1  9 91
 0 0 0 7722084 4558468 78 1645 0 0 0  0  0  0  0  0  0  383 1516  152  0  7 92
 0 0 0 7722200 4558436 69 2002 0 0 0  0  0  0  0  0  0  364 1502  175  0  1 98
 0 0 0 7722052 4558348 143 3710 0 0 0 0  0  0  0  0  0  378 2242  245  1  9 91
 0 0 0 7721848 4558296 141 3641 0 0 0 0  0  2  0  0  0  458 2289  295  1  9 90
 0 0 0 7722084 4558380 63 1351 0 0 0  0  0  0  0  0  0  385 1469  144  0  7 93
 0 0 0 7722256 4558492 78 2295 0 0 0  0  0  0  0  0  0  366 1550  190  0  2 98
 0 0 0 7722052 4558372 151 3644 0 0 0 0  0  0  0  0  0  387 2293  237  1  9 91
 0 0 0 7721828 4558284 142 3651 0 0 0 0  0  0  0  0  0  386 2246  250  1  9 91
 0 0 0 7722060 4558368 63 1350 0 0 0  0  0  0  0  0  0  375 1328  144  0  7 93
 0 0 0 7722272 4558452 78 2298 0 0 0  0  0  2  0  0  0  407 1490  241  0  2 98
 0 0 0 7722040 4558344 142 3642 0 0 0 0  0  0  0  0  0  385 2158  244  1  9 91
 0 0 0 7721824 4558288 145 3652 0 0 0 0  0  0  0  0  0  392 2164  250  1  9 91
 0 0 0 7722060 4558452 69 1350 0 0 0  0  0  0  0  0  0  371 1323  141  0  7 93
 0 0 0 7722024 4558320 78 2293 0 0 0  0  0  0  0  0  0  380 1513  191  0  2 97
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7722224 4558412 142 3645 0 0 0 0  0  0  0  0  0  396 2157  244  1  9 91
 0 0 0 7721796 4558244 142 3652 0 0 0 0  0  2  0  0  0  455 2172  291  1  9 90
 0 0 0 7722032 4558328 63 1353 0 0 0  0  0  0  0  0  0  372 1317  141  0  6 93
 0 0 0 7722000 4558316 78 2291 0 0 0  0  0  0  0  0  0  382 1525  191  0  3 97
 0 0 0 7722224 4558464 149 3652 0 0 0 0  0  0  0  0  0  384 2281  288  1  9 91
 0 0 0 7721980 4558288 141 3648 0 0 0 0  0  0  0  0  0  384 2212  244  1  9 91
 0 0 0 7722012 4558308 63 1354 0 0 0  0  0  0  0  0  0  369 1330  146  0  6 94
 0 0 0 7721968 4558264 78 2291 0 0 0  0  0  2  0  0  0  417 1567  246  0  3 97
 0 0 0 7722004 4558332 141 3651 0 0 0 0  0  0  0  0  0  399 2208  248  1  9 91
 0 0 0 7721968 4558296 147 3644 0 0 0 0  0  0  0  0  0  385 2184  246  1  9 91
 0 0 0 7721992 4558384 69 1355 0 0 0  0  0  0  0  0  0  366 1357  142  0  6 94
 0 0 0 7721956 4558252 78 2290 0 0 0  0  0  0  0  0  0  383 1593  192  0  3 97
 0 0 0 7721996 4558344 141 3645 0 0 0 0  0  0  0  0  0  361 2181  241  1  9 91
 0 0 0 7721944 4558240 141 3646 0 0 0 0  0  2  0  0  0  437 2217  285  1  9 91
 0 0 0 7721932 4558224 63 1352 0 0 0  0  0  0  0  0  0  357 1362  141  0  6 94
 0 0 0 7721896 4558212 78 2298 0 0 0  0  0  0  0  0  0  374 1563  194  0  3 96
 0 0 0 7721820 4558208 149 3651 0 0 0 0  0  0  0  0  0  382 2232  244  1  9 91
 0 0 0 7721808 4558116 142 3645 0 0 0 0  0  0  0  0  0  391 2246  251  1  9 91
 0 0 0 7721844 4558140 63 1354 0 0 0  0  0  0  0  0  0  382 1283  145  0  6 94
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7721808 4558104 78 2299 0 0 0  0  0  2  0  0  0  403 1529  228  0  3 96
 0 0 0 7721780 4558176 141 3640 0 0 0 0  0  0  0  0  0  383 2154  243  1  9 91
 0 0 0 7721808 4558136 147 3650 0 0 0 0  0  0  0  0  0  382 2162  247  1  9 91
