time ,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1, HT0, HT1, HT2, c1c2missC0,c1c2missC1,c1c2missC2,HT0Scaled,HT1Scaled,HT2Scaled,cmiss_core0_scaled,cmiss_core1_scaled,cmiss_core2_scaled,cmiss_core3_scaled,c1c2missC3,Watts,Amps,InputDCPwr,AllPwrExtBd,ProcPwrUnc,ProcPwr,disk_read_count,disk_write_count,disk_read_kbytes,disk_write_kbytes,disk_read_bytes,disk_write_bytes
935,49,48,36,44,3645.6,3645.6,9656,9656,1.17E+06,1.89E+07,5.10E+07,2.60E+06,3.20E+07,8.03E+04,1.168691,18.88661,50.98985,2.60E+01,3.20E+02,8.03E-01,8.03E-01,1.66E+05,2079,1145,1663.2,1247.4,62.37,68.607,0,0,0,0,0,0
940,49,48,36,44,3645.6,3645.6,9656,9656,5.22E+05,4.48E+07,29892208,2.60E+06,31279558,138310,0.5220957,44.76874,29.892208,2.60E+01,3.13E+02,1.38E+00,1.38E+00,1.79E+05,2006,1145,1604.8,1203.6,60.18,66.198,0,15.2,0,104.4,0,104400
945,49,48,36,44,3645.6,3645.6,9372,9656,1.03E+06,2.69E+07,6.64E+07,2.00E+07,24036669,138310,1.031741,26.86105,66.39572,2.00E+02,2.40E+02,1.38E+00,1.38E+00,164434,2043,1145,1634.4,1225.8,61.29,67.419,0,0,0,0,0,0
950,49,48,36,44,3645.6,3645.6,9656,9656,1.05E+06,2.33E+07,6.26E+07,33910340,9.89E+06,138310,1.048508,23.28606,62.60487,3.39E+02,9.89E+01,1.38E+00,1.38E+00,1.69E+05,2045,1145,1636,1227,61.35,67.485,0,0,0,0,0,0
955,49,48,36,44,3645.6,3645.6,9656,9656,781650,28421141,3.60E+07,33910340,2.11E+07,138310,0.78165,28.421141,35.99672,3.39E+02,2.11E+02,1.38E+00,1.38E+00,2.22E+05,2006,1145,1604.8,1203.6,60.18,66.198,0,0,0,0,0,0
960,49,48,36,44,3645.6,3645.6,9656,9656,1.05E+06,22894386,54362257,2.40E+07,7.07E+06,138310,1.051547,22.894386,54.362257,2.40E+02,7.07E+01,1.38E+00,1.38E+00,135263,2081,1145,1664.8,1248.6,62.43,68.673,0,0,0,0,0,0
965,49,48,36,44,3645.6,3645.6,9372,9656,1.05E+06,5.88E+07,54362257,2.40E+07,7.07E+06,245268,1.051547,58.80868,54.362257,2.40E+02,7.07E+01,2.45E+00,2.45E+00,4.72E+05,2075,1145,1660,1245,62.25,68.475,0,0,0,0,0,0
970,49,48,36,44,3567.2,3645.6,9656,9656,1.06E+06,20243921,5.31E+07,28331720,1.11E+07,245268,1.056279,20.243921,53.13922,2.83E+02,1.11E+02,2.45E+00,2.45E+00,1.56E+05,2054,1144,1643.2,1232.4,61.62,67.782,0,12.2,0,94,0,94000
975,49,48,36,44,3645.6,3645.6,9656,9656,6.08E+05,22728550,5.74E+07,39345032,4651273,245268,0.6082213,22.72855,57.44821,3.93E+02,4.65E+01,2.45E+00,2.45E+00,61382,2088,1144,1670.4,1252.8,62.64,68.904,0,0,0,0,0,0
980,49,48,36,44,3645.6,3645.6,9656,9656,473626,31548913,44510967,65648485,4651273,245268,0.473626,31.548913,44.510967,6.56E+02,4.65E+01,2.45E+00,2.45E+00,129808,2173,1143,1738.4,1303.8,65.19,71.709,0,0,0,0,0,0
985,49,48,36,44,3645.6,3645.6,9656,9656,7.82E+05,29713317,38468029,55360194,4651273,245268,0.7820905,29.713317,38.468029,5.54E+02,4.65E+01,2.45E+00,2.45E+00,220145,2042,1143,1633.6,1225.2,61.26,67.386,0,0,0,0,0,0
990,49,48,36,44,3645.6,3645.6,9372,9656,1048338,22818432,5.52E+07,29421191,1.48E+06,245268,1.048338,22.818432,55.16353,2.94E+02,1.48E+01,2.45E+00,2.45E+00,1.56E+05,2054,1144,1643.2,1232.4,61.62,67.782,0,0,0,0,0,0
995,49,48,36,44,3645.6,3645.6,9656,9656,849661,2.97E+07,38651958,40491515,1.48E+06,245268,0.849661,29.71126,38.651958,4.05E+02,1.48E+01,2.45E+00,2.45E+00,2.00E+05,2081,1144,1664.8,1248.6,62.43,68.673,0,0,0,0,0,0
1000,49,48,36,44,3645.6,3645.6,9656,9656,1.06E+06,1.96E+07,52004514,3.21E+07,4.37E+06,245268,1.05501,19.57581,52.004514,3.21E+02,4.37E+01,2.45E+00,2.45E+00,1.76E+05,2077,1144,1661.6,1246.2,62.31,68.541,0,11.4,0,93.9,0,93900
1005,49,48,36,44,3645.6,3645.6,9656,9656,789615,3.62E+07,45315860,5.81E+07,4.37E+06,245268,0.789615,36.1736,45.31586,5.81E+02,4.37E+01,2.45E+00,2.45E+00,231245,2027,1145,1621.6,1216.2,60.81,66.891,0,0,0,0,0,0
1010,49,48,36,44,3567.2,3645.6,9656,9656,7.93E+05,34130602,4.69E+07,58310926,4.37E+06,245268,0.7930975,34.130602,46.91416,5.83E+02,4.37E+01,2.45E+00,2.45E+00,2.53E+05,2046,1145,1636.8,1227.6,61.38,67.518,0,0,0,0,0,0
1015,49,48,36,44,3724,3645.6,9656,9656,776287,38537485,52099242,4.99E+07,4.37E+06,245268,0.776287,38.537485,52.099242,4.99E+02,4.37E+01,2.45E+00,2.45E+00,2.23E+05,2044,1145,1635.2,1226.4,61.32,67.452,0,0,0,0,0,0
1020,49,48,36,44,3645.6,3645.6,9656,9656,7.87E+05,3.10E+07,3.76E+07,5.17E+07,4.37E+06,245268,0.7866885,30.98799,37.57887,5.17E+02,4.37E+01,2.45E+00,2.45E+00,245000,2006,1145,1604.8,1203.6,60.18,66.198,0,0,0,0,0,0
1025,49,48,36,44,3567.2,3645.6,9372,9656,510749,1.43E+07,40580732,2.24E+07,5509037,245268,0.510749,14.31124,40.580732,2.24E+02,5.51E+01,2.45E+00,2.45E+00,2.01E+04,2077,1144,1661.6,1246.2,62.31,68.541,0,0,0,0,0,0
1030,48,48,36,45,3567.2,3645.6,9372,9656,4.13E+05,4.12E+07,26528478,3.09E+07,5509037,135847,0.4129693,41.24389,26.528478,3.09E+02,5.51E+01,1.36E+00,1.36E+00,1.37E+05,2127,1145,1701.6,1276.2,63.81,70.191,0,12.2,0,92.6,0,92600
1035,49,48,36,44,3645.6,3645.6,9656,9656,7.90E+05,34025815,42478119,5.77E+07,5509037,135847,0.7904755,34.025815,42.478119,5.77E+02,5.51E+01,1.36E+00,1.36E+00,246282,2062,1144,1649.6,1237.2,61.86,68.046,0,0,0,0,0,0
1040,49,48,36,44,3645.6,3645.6,9656,9656,796327,3.69E+07,51014181,5.98E+07,5509037,135847,0.796327,36.88095,51.014181,5.98E+02,5.51E+01,1.36E+00,1.36E+00,2457297,2044,1144,1635.2,1226.4,61.32,67.452,0,0,0,0,0,0
1045,47,48,36,44,3645.6,3645.6,9656,9656,797124,35870417,47705525,5.98E+07,657179,135847,0.797124,35.870417,47.705525,5.98E+02,6.57E+00,1.36E+00,1.36E+00,2.41E+05,2042,1144,1633.6,1225.2,61.26,67.386,0,0,0,0,0,0
1050,47,48,36,45,3645.6,3645.6,9656,9372,1037303,2.33E+07,5.59E+07,4.16E+07,4.82E+05,135847,1.037303,23.30046,55.93131,4.16E+02,4.82E+00,1.36E+00,1.36E+00,161545,2045,1145,1636,1227,61.35,67.485,0,0,0,0,0,0
1055,47,48,36,44,3645.6,3645.6,9656,9656,8.59E+05,29240366,38919827,4.05E+07,4.82E+05,135847,0.8593275,29.240366,38.919827,4.05E+02,4.82E+00,1.36E+00,1.36E+00,259235,2046,1144,1636.8,1227.6,61.38,67.518,0,0,0,0,0,0
1060,46,48,36,44,3645.6,3645.6,9656,9656,8.59E+05,6.10E+07,38919827,4.05E+07,4.82E+05,2.39E+05,0.8593275,61.03104,38.919827,4.05E+02,4.82E+00,2.39E+00,2.39E+00,2.63E+05,2086,1145,1668.8,1251.6,62.58,68.838,0,11.6,0,93.9,0,93900
1065,46,48,36,44,3645.6,3645.6,9656,9656,1.04E+06,22666673,5.53E+07,2.96E+07,6.03E+06,2.39E+05,1.038331,22.666673,55.27671,2.96E+02,6.03E+01,2.39E+00,2.39E+00,1.43E+05,2084,1145,1667.2,1250.4,62.52,68.772,0,0,0,0,0,0
1070,46,48,36,44,3645.6,3645.6,9656,9656,801528,3.07E+07,4.18E+07,2.96E+07,12040216,2.39E+05,0.801528,30.70126,41.76583,2.96E+02,1.20E+02,2.39E+00,2.39E+00,2.52E+05,2064,1145,1651.2,1238.4,61.92,68.112,0,0,0,0,0,0
1075,46,48,36,45,3645.6,3645.6,9656,9656,196354,1.88E+07,5.31E+07,3.94E+07,4.54E+06,2.39E+05,0.196354,18.77419,53.12858,3.94E+02,4.54E+01,2.39E+00,2.39E+00,6407,2112,1144,1689.6,1267.2,63.36,69.696,0,0,0,0,0,0
1080,45,48,36,45,3645.6,3645.6,9656,9656,528964,5.17E+07,32293631,41900251,4.54E+06,1.35E+05,0.528964,51.73174,32.293631,4.19E+02,4.54E+01,1.35E+00,1.35E+00,157099,2086,1145,1668.8,1251.6,62.58,68.838,0,0,0,0,0,0
1085,45,48,36,44,3645.6,3645.6,9656,9656,1.13E+06,1.85E+07,4.91E+07,32919221,3.04E+06,1.35E+05,1.134433,18.48642,49.0515,3.29E+02,3.04E+01,1.35E+00,1.35E+00,1.65E+05,2021,1144,1616.8,1212.6,60.63,66.693,0,0,0,0,0,0
1090,45,48,36,45,3645.6,3645.6,9656,9656,7.88E+05,29129703,37197959,3.74E+07,3.04E+06,1.35E+05,0.7884635,29.129703,37.197959,3.74E+02,3.04E+01,1.35E+00,1.35E+00,243876,2076,1145,1660.8,1245.6,62.28,68.508,0,11.4,0,94.5,0,94500
1095,45,48,36,45,3645.6,3645.6,9656,9656,1.04E+06,2.26E+07,5.52E+07,22133800,1.02E+07,1.35E+05,1.035665,22.57866,55.21287,2.21E+02,1.02E+02,1.35E+00,1.35E+00,152325,2079,1146,1663.2,1247.4,62.37,68.607,0,0,0,0,0,0
1100,45,48,36,45,3567.2,3645.6,9372,9656,784109,3.22E+07,4.29E+07,48767713,1.02E+07,1.35E+05,0.784109,32.22135,42.92123,4.88E+02,1.02E+02,1.35E+00,1.35E+00,218293,2070,1145,1656,1242,62.1,68.31,0,0,0,0,0,0
1105,44,48,36,45,3645.6,3645.6,9656,9656,783811,35602760,4.73E+07,49149533,1.02E+07,1.35E+05,0.783811,35.60276,47.31544,4.91E+02,1.02E+02,1.35E+00,1.35E+00,252744,2115,1145,1692,1269,63.45,69.795,0,0,0,0,0,0
1110,44,48,36,44,3645.6,3645.6,9656,9656,790937,37439040,47745398,56090244,1.02E+07,1.35E+05,0.790937,37.43904,47.745398,5.61E+02,1.02E+02,1.35E+00,1.35E+00,2.41E+05,2047,1145,1637.6,1228.2,61.41,67.551,0,0,0,0,0,0
1115,44,48,36,44,3645.6,3645.6,9656,9372,790937,61357587,47745398,56090244,1.02E+07,229054,0.790937,61.357587,47.745398,5.61E+02,1.02E+02,2.29E+00,2.29E+00,253461,2049,1145,1639.2,1229.4,61.47,67.617,0,0,0,0,0,0
1120,44,48,36,44,3645.6,3645.6,9656,9656,6.30E+05,2.82E+07,3.68E+07,21068215,1894499,57771,0.6298265,28.17507,36.79547,2.11E+02,1.89E+01,5.78E-01,5.78E-01,61957,2058,1146,1646.4,1234.8,61.74,67.914,0,20.8,0,697.9,0,697900
1125,44,48,36,44,3645.6,3645.6,9656,9656,3.98E+05,1.84E+07,46030079,2.70E+07,6.80E+05,57771,0.3978167,18.38833,46.030079,2.70E+02,6.80E+00,5.78E-01,5.78E-01,63782,2120,1145,1696,1272,63.6,69.96,0,0,0,0,0,0
1130,44,48,36,44,3645.6,3567.2,9656,9656,1071582,1.93E+07,5.16E+07,9.87E+06,2.62E+07,57771,1.071582,19.27534,51.57078,9.87E+01,2.62E+02,5.78E-01,5.78E-01,1.66E+05,2079,1145,1663.2,1247.4,62.37,68.607,0,0,0,0,0,0
1135,44,48,36,44,3645.6,3645.6,9656,9656,781951,3.81E+07,51717714,9.87E+06,3.73E+07,57771,0.781951,38.08878,51.717714,9.87E+01,3.73E+02,5.78E-01,5.78E-01,2.40E+05,2095,1145,1676,1257,62.85,69.135,0,0,0,0,0,0
1140,44,48,36,44,3645.6,3645.6,9656,9656,5.22E+05,48929357,31936729,9.87E+06,43102890,1.88E+05,0.5224183,48.929357,31.936729,9.87E+01,4.31E+02,1.88E+00,1.88E+00,159731,2046,1145,1636.8,1227.6,61.38,67.518,0,0,0,0,0,0
1145,44,48,36,44,3567.2,3645.6,9656,9656,874353,34054470,4.67E+07,9.87E+06,65388330,1.88E+05,0.874353,34.05447,46.7057,9.87E+01,6.54E+02,1.88E+00,1.88E+00,261905,2046,1145,1636.8,1227.6,61.38,67.518,0,0,0,0,0,0
1150,44,48,36,44,3645.6,3645.6,9656,9372,8.01E+05,3.11E+07,3.90E+07,9.87E+06,4.81E+07,1.88E+05,0.8005435,31.071,38.99851,9.87E+01,4.81E+02,1.88E+00,1.88E+00,220968,2027,1145,1621.6,1216.2,60.81,66.891,0,16.8,0,109.4,0,109400
1155,44,48,35,44,3645.6,3645.6,9656,9656,1.05E+06,21937231,5.38E+07,3.54E+05,3.10E+07,1.88E+05,1.051754,21.937231,53.78628,3.54E+00,3.10E+02,1.88E+00,1.88E+00,1.33E+05,2071,1144,1656.8,1242.6,62.13,68.343,0,0,0,0,0,0
1160,44,48,35,44,3645.6,3645.6,9656,9656,801164,29285792,3.30E+07,6.74E+05,3.10E+07,1.88E+05,0.801164,29.285792,32.99347,6.74E+00,3.10E+02,1.88E+00,1.88E+00,1.45E+05,2083,1145,1666.4,1249.8,62.49,68.739,0,0,0,0,0,0
1165,43,48,35,44,3645.6,3645.6,9656,9656,801164,24428474,3.30E+07,6.74E+05,3.10E+07,1.96E+05,0.801164,24.428474,32.99347,6.74E+00,3.10E+02,1.96E+00,1.96E+00,1.35E+05,1871,1145,1496.8,1122.6,56.13,61.743,0,0,0,0,0,0
1170,44,48,35,45,3645.6,3645.6,9372,9656,607120,1.57E+07,1.25E+07,445117,3.10E+07,1.96E+05,0.60712,15.65516,12.48202,4.45E+00,3.10E+02,1.96E+00,1.96E+00,4.38E+06,2025,1145,1620,1215,60.75,66.825,0,0,0,0,0,0
1175,43,48,35,44,3645.6,3645.6,9372,9656,1.07E+06,1.16E+07,1.12E+07,445117,155703,1.96E+05,1.074212,11.60143,11.19024,4.45E+00,1.56E+00,1.96E+00,1.96E+00,1.59E+05,1942,1146,1553.6,1165.2,58.26,64.086,3.8,0,1740.9,0,174090,0
1180,43,47,35,44,3724,3567.2,9656,9656,7.92E+05,11632436,9.16E+06,445117,301564,1.96E+05,0.7918535,11.632436,9.161104,4.45E+00,3.02E+00,1.96E+00,1.96E+00,119507,1876,1148,1500.8,1125.6,56.28,61.908,0,18.6,0,793.5,0,793500
1185,43,48,35,44,3567.2,3645.6,9656,9656,7.89E+05,1.25E+07,9413845,445117,352961,1.96E+05,0.7892485,12.50896,9.413845,4.45E+00,3.53E+00,1.96E+00,1.96E+00,1.13E+05,1870,1146,1496,1122,56.1,61.71,0,0,0,0,0,0
1190,43,48,35,44,3645.6,3567.2,9372,9656,7.94E+05,8545776,8.59E+06,215228,352961,1.96E+05,0.7937545,8.545776,8.58887,2.15E+00,3.53E+00,1.96E+00,1.96E+00,2.13E+05,1873,1146,1498.4,1123.8,56.19,61.809,0,0,0,0,0,0
1195,43,48,35,44,3724,3645.6,9656,9656,7.99E+05,11824316,9.53E+06,215228,3.12E+05,1.96E+05,0.7993615,11.824316,9.53219,2.15E+00,3.12E+00,1.96E+00,1.96E+00,155762,1873,1146,1498.4,1123.8,56.19,61.809,0,0,0,0,0,0
1200,43,48,35,44,3567.2,3645.6,9656,9656,7.88E+05,12935957,9725283,296525,3.12E+05,1.96E+05,0.7876155,12.935957,9.725283,2.97E+00,3.12E+00,1.96E+00,1.96E+00,102609,1873,1146,1498.4,1123.8,56.19,61.809,0,0,0,0,0,0
1205,43,48,35,44,3645.6,3645.6,9656,9656,906697,9850836,8.86E+06,330700,3.12E+05,1.96E+05,0.906697,9.850836,8.858672,3.31E+00,3.12E+00,1.96E+00,1.96E+00,1.35E+05,1871,1146,1496.8,1122.6,56.13,61.743,0,0,0,0,0,0
1210,43,48,35,44,3645.6,3645.6,9372,9656,7.88E+05,1.17E+07,9417861,3.48E+05,3.12E+05,1.96E+05,0.7882255,11.70864,9.417861,3.48E+00,3.12E+00,1.96E+00,1.96E+00,128908,1874,1146,1499.2,1124.4,56.22,61.842,0,13.2,0,146.1,0,146100
1215,43,48,35,44,3724,3645.6,9656,9656,785954,1.17E+07,9747751,3.92E+05,3.12E+05,1.96E+05,0.785954,11.65511,9.747751,3.92E+00,3.12E+00,1.96E+00,1.96E+00,2.03E+05,1866,1146,1492.8,1119.6,55.98,61.578,0,0,0,0,0,0
1220,43,48,35,44,3645.6,3645.6,9656,9656,1.98E+05,2.54E+06,1.10E+06,3.87E+04,3.12E+05,1.37E+04,0.1979837,2.539182,1.10021,3.87E-01,3.12E+00,1.37E-01,1.37E-01,1.24E+04,1877,1147,1501.6,1126.2,56.31,61.941,0,0,0,0,0,0
1225,43,48,35,44,3645.6,3645.6,9656,9656,633355,10865983,8560336,3.87E+04,314164,1.37E+04,0.633355,10.865983,8.560336,3.87E-01,3.14E+00,1.37E-01,1.37E-01,1.24E+05,1911,1147,1528.8,1146.6,57.33,63.063,0,0,0,0,0,0
1230,43,48,35,44,3567.2,3645.6,9656,9656,5.19E+05,1.72E+07,6.62E+06,3.87E+04,2.42E+05,127548,0.5185853,17.20257,6.624566,3.87E-01,2.42E+00,1.28E+00,1.28E+00,71577,1876,1148,1500.8,1125.6,56.28,61.908,0,0,0,0,0,0
1235,43,48,35,44,3645.6,3645.6,9656,9656,865161,9330336,9.52E+06,2.24E+05,2.42E+05,127548,0.865161,9.330336,9.521908,2.24E+00,2.42E+00,1.28E+00,1.28E+00,2.24E+05,1875,1147,1500,1125,56.25,61.875,0,0,0,0,0,0
1240,43,48,35,44,3645.6,3645.6,9656,9656,801018,1.14E+07,8.63E+06,2.24E+05,3.28E+05,127548,0.801018,11.44591,8.632804,2.24E+00,3.28E+00,1.28E+00,1.28E+00,83282,1867,1146,1493.6,1120.2,56.01,61.611,0,12.2,0,100.6,0,100600
1245,43,48,35,44,3645.6,3567.2,9656,9656,789018,12150881,9.52E+06,2.24E+05,343640,127548,0.789018,12.150881,9.515944,2.24E+00,3.44E+00,1.28E+00,1.28E+00,1.55E+05,1867,1147,1493.6,1120.2,56.01,61.611,0,0,0,0,0,0
1250,43,48,35,44,3645.6,3645.6,9656,9656,1059172,6.00E+06,11745573,1.66E+05,9.27E+04,127548,1.059172,6.001971,11.745573,1.66E+00,9.27E-01,1.28E+00,1.28E+00,1.27E+05,1872,1148,1497.6,1123.2,56.16,61.776,0,0,0,0,0,0
1255,43,48,35,44,3645.6,3724,9372,9656,7.87E+05,11865055,9.64E+06,1.66E+05,2.80E+05,127548,0.7872215,11.865055,9.638826,1.66E+00,2.80E+00,1.28E+00,1.28E+00,1.49E+05,1871,1147,1496.8,1122.6,56.13,61.743,0,0,0,0,0,0
1260,43,48,35,44,3567.2,3645.6,9372,9656,7.83E+05,12613660,9.70E+06,1.66E+05,359547,127548,0.7834125,12.61366,9.702354,1.66E+00,3.60E+00,1.28E+00,1.28E+00,123150,1874,1148,1499.2,1124.4,56.22,61.842,0,0,0,0,0,0
1265,43,48,35,44,3567.2,3645.6,9656,9656,867861,1.03E+07,9015084,1.66E+05,2.18E+05,127548,0.867861,10.25132,9.015084,1.66E+00,2.18E+00,1.28E+00,1.28E+00,139021,1874,1147,1499.2,1124.4,56.22,61.842,0,0,0,0,0,0
1270,43,48,35,44,3645.6,3645.6,9656,9656,143165,3475703,2.17E+06,57376,2.18E+05,127548,0.143165,3.475703,2.172798,5.74E-01,2.18E+00,1.28E+00,1.28E+00,6.76E+03,1863,1148,1490.4,1117.8,55.89,61.479,0,15,0,113.8,0,113800
1275,43,48,35,44,3645.6,3645.6,9656,9656,7.87E+05,1.22E+07,9592870,57376,3.29E+05,127548,0.7871115,12.18217,9.59287,5.74E-01,3.29E+00,1.28E+00,1.28E+00,1.25E+05,1904,1148,1523.2,1142.4,57.12,62.832,0,0,0,0,0,0
1280,43,48,35,44,3645.6,3645.6,9656,9372,7.87E+05,1.88E+07,9592870,57376,3.29E+05,2.25E+05,0.7871115,18.7777,9.59287,5.74E-01,3.29E+00,2.25E+00,2.25E+00,1.49E+05,1866,1148,1492.8,1119.6,55.98,61.578,0,0,0,0,0,0
1285,43,48,35,44,3645.6,3645.6,9656,9656,7.87E+05,1.22E+07,9695303,57376,3.22E+05,2.25E+05,0.7865605,12.16497,9.695303,5.74E-01,3.22E+00,2.25E+00,2.25E+00,139537,1863,1146,1490.4,1117.8,55.89,61.479,0,0,0,0,0,0
1290,43,48,35,44,3645.6,3567.2,9656,9656,7.88E+05,12435387,9.72E+06,57376,349162,2.25E+05,0.7882565,12.435387,9.718912,5.74E-01,3.49E+00,2.25E+00,2.25E+00,1.01E+05,1866,1146,1492.8,1119.6,55.98,61.578,0,0,0,0,0,0
1295,43,48,35,44,3645.6,3645.6,9656,9656,9.98E+05,11113592,10159373,3.00E+05,349162,2.25E+05,0.9983205,11.113592,10.159373,3.00E+00,3.49E+00,2.25E+00,2.25E+00,1.37E+05,1867,1146,1493.6,1120.2,56.01,61.611,0,0,0,0,0,0
1300,43,48,35,44,3645.6,3645.6,9656,9656,9.98E+05,2.36E+07,10159373,3.00E+05,349162,1.92E+05,0.9983205,23.5812,10.159373,3.00E+00,3.49E+00,1.92E+00,1.92E+00,136463,1863,1146,1490.4,1117.8,55.89,61.479,0,23.6,0,280.9,0,280900
1305,43,48,35,44,3645.6,3567.2,9656,9656,777406,1.28E+07,10221202,3.00E+05,3.24E+05,1.92E+05,0.777406,12.76276,10.221202,3.00E+00,3.24E+00,1.92E+00,1.92E+00,1.19E+05,1863,1146,1490.4,1117.8,55.89,61.479,0,0,0,0,0,0
1310,43,48,35,44,3567.2,3645.6,9656,9372,781735,9375773,8.37E+06,255133,3.24E+05,1.92E+05,0.781735,9.375773,8.367076,2.55E+00,3.24E+00,1.92E+00,1.92E+00,1.27E+05,1863,1146,1490.4,1117.8,55.89,61.479,0,0,0,0,0,0
1315,43,48,35,44,3567.2,3645.6,9656,9656,4.70E+05,1.12E+07,4394690,255133,149222,8.73E+04,0.4697867,11.16992,4.39469,2.55E+00,1.49E+00,8.73E-01,8.73E-01,70970,1873,1147,1498.4,1123.8,56.19,61.809,0,0,0,0,0,0
1320,43,48,35,44,3645.6,3645.6,9656,9656,2.20E+05,7.34E+06,5528164,255133,231765,8.73E+04,0.2198545,7.34245,5.528164,2.55E+00,2.32E+00,8.73E-01,8.73E-01,100464,2001,1145,1600.8,1200.6,60.03,66.033,0,0,0,0,0,0
1325,43,48,35,44,3645.6,3567.2,9656,9656,8.61E+05,1.02E+07,9004327,255133,233529,8.73E+04,0.8612585,10.18147,9.004327,2.55E+00,2.34E+00,8.73E-01,8.73E-01,101718,1866,1147,1492.8,1119.6,55.98,61.578,0,0,0,0,0,0
1330,43,48,35,44,3567.2,3567.2,9372,9656,787743,11960236,9434211,263481,233529,8.73E+04,0.787743,11.960236,9.434211,2.63E+00,2.34E+00,8.73E-01,8.73E-01,1.32E+05,1868,1147,1494.4,1120.8,56.04,61.644,0,10.6,0,103.5,0,103500
1335,43,48,35,44,3645.6,3645.6,9656,9656,784363,1.15E+07,1.00E+07,263481,2.36E+05,8.73E+04,0.784363,11.45618,10.01357,2.63E+00,2.36E+00,8.73E-01,8.73E-01,2.02E+05,1869,1146,1495.2,1121.4,56.07,61.677,0,0,0,0,0,0
1340,43,48,35,44,3645.6,3645.6,9656,9656,781327,9.48E+06,8750159,246458,2.36E+05,8.73E+04,0.781327,9.479878,8.750159,2.46E+00,2.36E+00,8.73E-01,8.73E-01,148085,1867,1143,1493.6,1120.2,56.01,61.611,0,0,0,0,0,0
1345,43,48,35,44,3645.6,3645.6,9656,9656,7.88E+05,11679801,9922858,246458,237955,8.73E+04,0.7882215,11.679801,9.922858,2.46E+00,2.38E+00,8.73E-01,8.73E-01,208145,1869,1143,1495.2,1121.4,56.07,61.677,0,0,0,0,0,0
1350,43,47,35,44,3645.6,3645.6,9656,9656,788635,11614364,8891315,246458,327547,8.73E+04,0.788635,11.614364,8.891315,2.46E+00,3.28E+00,8.73E-01,8.73E-01,1.41E+05,1866,1145,1492.8,1119.6,55.98,61.578,0,0,0,0,0,0
1355,43,48,35,44,3645.6,3645.6,9656,9656,872024,10635292,9.61E+06,2.78E+05,327547,8.73E+04,0.872024,10.635292,9.612034,2.78E+00,3.28E+00,8.73E-01,8.73E-01,122393,1868,1144,1494.4,1120.8,56.04,61.644,0,0,0,0,0,0
1360,43,48,35,44,3645.6,3645.6,9656,9656,7.82E+05,1.14E+07,8.87E+06,2.53E+05,327547,8.73E+04,0.7823825,11.40196,8.874548,2.53E+00,3.28E+00,8.73E-01,8.73E-01,1.38E+05,1867,1144,1493.6,1120.2,56.01,61.611,0,11.2,0,104.4,0,104400
1365,42,48,35,44,3645.6,3645.6,9656,9656,3.75E+05,1.07E+07,3934402,113025,327547,7.49E+04,0.3754667,10.73731,3.934402,1.13E+00,3.28E+00,7.49E-01,7.49E-01,3.87E+04,1864,1144,1491.2,1118.4,55.92,61.512,0,0,0,0,0,0
1370,43,47,34,44,3645.6,3645.6,9656,9656,370649,5163906,4.40E+06,113025,150383,7.49E+04,0.370649,5.163906,4.400022,1.13E+00,1.50E+00,7.49E-01,7.49E-01,52630,1909,1143,1527.2,1145.4,57.27,62.997,0,0,0,0,0,0
1375,43,48,35,44,3645.6,3645.6,9372,9656,7.89E+05,1.24E+07,9.44E+06,113025,347885,7.49E+04,0.7893655,12.35878,9.43556,1.13E+00,3.48E+00,7.49E-01,7.49E-01,109255,1868,1144,1494.4,1120.8,56.04,61.644,0,0,0,0,0,0
1380,42,48,34,44,3724,3645.6,9656,9656,794013,12160408,9.67E+06,113025,3.08E+05,7.49E+04,0.794013,12.160408,9.672264,1.13E+00,3.08E+00,7.49E-01,7.49E-01,1.07E+05,1869,1145,1495.2,1121.4,56.07,61.677,0,0,0,0,0,0
1385,43,48,34,44,3567.2,3645.6,9656,9656,8.80E+05,9902028,8.63E+06,113025,2.24E+05,7.49E+04,0.8801335,9.902028,8.626354,1.13E+00,2.24E+00,7.49E-01,7.49E-01,104586,1867,1144,1493.6,1120.2,56.01,61.611,0,0,0,0,0,0
1390,43,48,35,44,3645.6,3645.6,9656,9372,7.91E+05,11859662,8.89E+06,113025,3.38E+05,7.49E+04,0.7912975,11.859662,8.887034,1.13E+00,3.38E+00,7.49E-01,7.49E-01,1.28E+05,1868,1145,1494.4,1120.8,56.04,61.644,0,10.6,0,105.5,0,105500
1395,43,48,34,44,3724,3645.6,9656,9372,7.89E+05,11942919,9.79E+06,113025,309372,7.49E+04,0.7885045,11.942919,9.788072,1.13E+00,3.09E+00,7.49E-01,7.49E-01,181885,1868,1144,1494.4,1120.8,56.04,61.644,0,0,0,0,0,0
1400,43,48,34,44,3645.6,3645.6,9372,9656,7.81E+05,9758216,9765879,2.34E+05,309372,7.49E+04,0.7805445,9.758216,9.765879,2.34E+00,3.09E+00,7.49E-01,7.49E-01,195143,1866,1145,1492.8,1119.6,55.98,61.578,0,0,0,0,0,0
