Time CPU_0_Temp CPU_1_Temp Ambient_Temp0 Ambient_Temp1 Blower_Fan_0 Blower_Fan_1 Axial_Fan_0 Axial_Fan_1
0 41 47 32 44 3567.200 3645.600 9656 9656
5 41 47 32 44 3645.600 3645.600 9656 9656
10 41 47 32 44 3645.600 3567.200 9656 9656
15 41 48 32 44 3645.600 3645.600 9372 9372
20 41 48 32 44 3645.600 3645.600 9656 9372
25 41 48 32 44 3724 3645.600 9372 9656
30 41 47 33 44 3645.600 3567.200 9656 9656
35 41 47 32 44 3645.600 3645.600 9372 9656
40 41 47 32 44 3645.600 3645.600 9656 9656
45 41 47 32 44 3567.200 3567.200 9656 9656
50 41 47 32 44 3645.600 3645.600 9372 9656
55 41 48 32 44 3645.600 3567.200 9656 9656
60 41 47 32 44 3645.600 3567.200 9656 9656
65 41 47 32 44 3645.600 3645.600 9656 9656
70 41 47 32 44 3724 3645.600 9656 9656
75 41 47 32 44 3645.600 3567.200 9656 9372
80 41 47 32 44 3645.600 3645.600 9656 9656
85 41 47 32 44 3645.600 3567.200 9656 9656
90 41 47 32 44 3645.600 3567.200 9656 9656
95 41 47 32 44 3645.600 3645.600 9656 9656
100 41 47 32 44 3645.600 3567.200 9656 9656
105 41 47 32 44 3567.200 3645.600 9656 9656
110 41 47 32 44 3645.600 3645.600 9656 9372
115 41 47 32 44 3645.600 3567.200 9656 9656
120 41 47 32 44 3567.200 3645.600 9656 9372
125 41 47 32 44 3567.200 3645.600 9656 9656
130 41 47 32 44 3645.600 3645.600 9372 9372
135 41 47 32 44 3645.600 3567.200 9656 9656
140 41 47 32 44 3645.600 3567.200 9656 9656
145 41 47 32 44 3645.600 3567.200 9656 9656
150 41 47 32 44 3645.600 3645.600 9656 9372
155 41 48 32 44 3645.600 3645.600 9656 9656
160 41 47 32 44 3567.200 3567.200 9656 9656
165 41 47 32 44 3645.600 3645.600 9656 9656
170 41 48 32 44 3645.600 3567.200 9656 9656
175 41 47 32 44 3645.600 3567.200 9372 9656
180 41 48 32 44 3645.600 3645.600 9656 9656
185 41 47 32 44 3645.600 3645.600 9656 9656
190 41 48 32 44 3645.600 3645.600 9656 9656
195 41 47 32 44 3724 3645.600 9656 9656
200 41 47 32 44 3724 3645.600 9656 9372
205 41 47 32 44 3645.600 3645.600 9656 9656
210 41 47 32 44 3645.600 3645.600 9656 9656
215 41 47 32 44 3724 3567.200 9656 9372
220 41 47 32 44 3567.200 3645.600 9656 9656
225 41 47 32 44 3645.600 3645.600 9372 9372
230 41 48 32 44 3645.600 3567.200 9656 9656
235 41 47 32 44 3645.600 3645.600 9656 9656
240 41 47 32 44 3645.600 3645.600 9656 9656
245 41 47 32 44 3645.600 3645.600 9656 9656
250 41 47 32 44 3645.600 3645.600 9656 9656
255 41 48 32 44 3645.600 3645.600 9656 9656
260 41 47 32 44 3645.600 3567.200 9372 9372
265 41 49 32 44 3645.600 3645.600 9656 9656
270 42 49 32 44 3645.600 3645.600 9656 9372
275 43 49 32 44 3567.200 3567.200 9656 9656
280 43 50 32 44 3645.600 3567.200 9656 9656
285 43 50 32 44 3645.600 3645.600 9372 9656
290 43 49 32 45 3645.600 3567.200 9656 9656
295 44 50 32 45 3645.600 3567.200 9656 9656
300 44 50 33 45 3645.600 3567.200 9656 9656
305 43 50 33 45 3645.600 3567.200 9656 9656
310 44 51 33 45 3724 3567.200 9656 9656
315 44 51 33 45 3645.600 3645.600 9656 9656
320 44 51 33 45 3645.600 3645.600 9656 9656
325 44 51 33 45 3724 3567.200 9372 9656
330 44 51 33 45 3645.600 3645.600 9656 9656
335 44 51 33 46 3645.600 3567.200 9656 9656
340 44 51 33 46 3567.200 3645.600 9372 9656
345 44 51 33 46 3645.600 3645.600 9656 9372
