timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat
40,0,    6.141,  0.2139,    41.1,   7.909,   5.932
40,1,    5.386,  0.2581,   42.48,    8.02,   6.015
40,2,    13.85, 0.05507,   38.85,   8.792,   6.594
40,3,    10.54,  0.1043,   40.48,   8.519,   6.389
45,0,    7.841,  0.2764,   41.73,   8.307,    6.23
45,1,    6.954,  0.3295,    43.1,   8.397,   6.298
45,2,    17.69, 0.06782,   39.73,    9.58,   7.185
45,3,     13.3,  0.1414,   41.48,   9.152,   6.864
50,0,    9.331,  0.3429,   41.85,   8.587,    6.44
50,1,     8.56,  0.3993,   43.23,   8.697,   6.523
50,2,    21.35, 0.08599,   40.23,   10.28,   7.707
50,3,    16.27,  0.1747,    41.6,   9.674,   7.256
55,0,     10.8,  0.4082,    42.1,   8.885,   6.664
55,1,    10.14,  0.4679,   43.35,   8.993,   6.745
55,2,    24.87,  0.1044,    40.6,   10.93,   8.197
55,3,    19.35,  0.2074,   41.73,   10.21,    7.66
60,0,    12.13,  0.4751,   42.23,   9.139,   6.854
60,1,    11.58,  0.5383,   43.35,   9.245,   6.934
60,2,    28.23,  0.1232,   40.85,   11.53,    8.65
60,3,    22.49,  0.2398,   41.85,   10.76,   8.072
65,0,    13.47,  0.5437,   42.48,   9.414,   7.061
65,1,    13.04,  0.6079,    43.6,   9.541,   7.156
65,2,    31.45,  0.1428,   40.85,   12.07,   9.055
65,3,    25.73,  0.2718,   41.85,   11.31,   8.481
70,0,    14.86,  0.6088,    42.6,   9.678,   7.258
70,1,    14.48,  0.6769,   43.73,   9.813,    7.36
70,2,    34.27,  0.1724,   40.73,   12.53,   9.396
70,3,    29.27,  0.2977,   42.23,   11.97,   8.974
75,0,    15.98,  0.6791,   42.73,   9.897,   7.423
75,1,    15.91,  0.7456,   43.85,   10.08,   7.563
75,2,       37,  0.2069,    40.6,   12.97,   9.726
75,3,    33.31,   0.315,    42.6,    12.7,   9.528
80,0,    17.22,  0.7448,   42.73,   10.12,   7.587
80,1,    16.94,  0.8233,   43.73,   10.25,   7.686
80,2,     39.6,  0.2466,   40.73,   13.43,   10.07
80,3,    37.84,  0.3227,    43.1,   13.54,   10.16
85,0,    18.48,   0.811,   42.85,   10.36,   7.767
85,1,    17.93,  0.9033,   43.73,   10.43,    7.82
85,2,    42.22,  0.2857,    41.1,   13.93,   10.45
85,3,    42.37,  0.3299,   42.98,   14.28,   10.71
90,0,    19.74,  0.8789,   42.98,    10.6,   7.949
90,1,    18.68,  0.9922,   43.85,   10.59,    7.94
90,2,    45.19,  0.3157,   41.35,   14.48,   10.86
90,3,    46.92,   0.337,   43.23,   15.08,   11.31
95,0,    21.01,  0.9486,    43.1,   10.84,   8.132
95,1,    19.43,   1.082,   43.98,   10.75,   8.061
95,2,    48.16,  0.3456,   41.48,      15,   11.25
95,3,    51.44,  0.3441,   43.35,   15.86,   11.89
100,0,    22.29,   1.019,   43.23,   11.09,   8.317
100,1,    20.16,    1.17,    44.1,   10.91,   8.179
100,2,    51.17,  0.3754,    41.6,   15.52,   11.64
100,3,    56.03,  0.3511,   43.48,   16.64,   12.48
105,0,    23.56,    1.09,   43.23,   11.31,   8.485
105,1,    20.92,   1.261,    44.1,   11.05,   8.285
105,2,    54.22,  0.4047,   41.98,    16.1,   12.07
105,3,    60.65,  0.3581,    43.6,   17.43,   13.08
110,0,    24.59,   1.171,    43.1,   11.48,   8.608
110,1,    21.69,   1.354,   44.23,   11.21,   8.409
110,2,    57.66,  0.4243,   42.35,   16.74,   12.55
110,3,    65.34,  0.3651,   43.73,   18.24,   13.68
115,0,     25.6,   1.255,   42.98,   11.64,   8.729
115,1,    22.58,   1.447,   44.23,   11.38,   8.531
115,2,    61.28,  0.4394,   42.73,   17.41,   13.06
115,3,    70.02,   0.372,   43.85,   19.04,   14.28
120,0,    26.49,   1.342,   43.23,   11.84,   8.882
120,1,    23.45,    1.54,   44.23,   11.54,   8.652
120,2,    65.03,  0.4521,    42.6,   18.01,   13.51
120,3,    74.69,   0.379,   43.85,   19.82,   14.86
125,0,    27.83,   1.418,    43.6,   12.14,   9.106
125,1,    24.68,   1.622,    44.6,   11.82,   8.863
125,2,    68.38,  0.4738,   42.35,   18.53,    13.9
125,3,    78.87,  0.3952,   43.85,   20.52,   15.39
130,0,    29.52,   1.485,   43.98,    12.5,   9.372
130,1,    26.41,   1.693,   44.85,   12.16,   9.119
130,2,    71.36,  0.5052,    42.1,   18.99,   14.25
130,3,    82.57,  0.4212,    43.6,    21.1,   15.82
135,0,    31.57,   1.542,   44.35,   12.91,   9.683
