time,cpu,FSB,L2miss
2,0,17210430,
4,0,,4268
4,1,,54711
6,0,10008966,
8,1,,527801
10,1,812506,
12,0,,517400
14,0,2300992,
16,1,,292376
18,0,10749444,
20,0,,82287
22,0,17626890,
24,0,,8782
26,0,2456356,
26,1,2484728,
28,0,,533795
30,1,811458,
32,0,,598164
34,1,784438,
34,0,785710,
36,0,,239378
38,1,11489420,
40,1,,88501
42,0,17186068,
44,1,,17565
46,0,5341404,
46,1,5352140,
48,0,,377093
50,1,1307446,
52,0,,699151
54,1,182118,
56,0,,308725
58,0,10357718,
60,1,,5122
60,0,,41946
62,0,16453156,
62,1,16468058,
64,0,,107735
66,0,9299934,
68,1,,596717
70,0,1913158,
72,0,,593106
74,0,115339,
76,0,,73637
78,0,16335762,
80,0,,19542
82,0,18625844,
84,0,,21281
86,0,8396580,
88,0,,448651
90,0,2351774,
92,0,,689181
94,0,876870,
94,1,881502,
96,0,,104287
98,0,15509580,
100,1,,10669
100,0,,80981
102,0,18336220,
104,0,,2602
106,1,8732864,
108,0,,356968
110,0,361942,
112,0,,642671
112,1,,440939
114,0,3691110,
116,0,,309009
116,1,,244532
118,1,11193002,
120,0,,68469
122,0,17748544,
124,1,,4506
124,0,,82367
126,0,3600008,
128,0,,720096
130,1,629932,
130,0,628760,
132,0,,549489
134,0,168972,
136,0,,255468
138,0,10403914,
140,0,,45047
142,1,17527983,
144,0,,16419
146,0,3698222,
148,0,,638906
150,1,686198,
150,0,687470,
152,0,,796896
154,1,975401,
154,0,974822,
156,0,,322512
158,0,11313496,
160,1,,5109
160,0,,49666
162,0,14669610,
162,1,14698586,
164,0,,178586
166,0,8094636,
168,0,,397895
170,0,1543442,
172,0,,660638
174,1,152650,
176,0,,62127
178,0,16846942,
180,0,,4766
182,1,8309050,
184,0,,477787
186,0,3047294,
188,0,,650645
190,0,523894,
192,1,,307067
194,1,8478432,
196,0,,34090
198,0,18074294,
200,0,,31079
202,1,8595658,
204,0,,380139
206,0,2336828,
208,0,,629937
210,1,720134,
210,0,719306,
212,1,,220104
214,0,13385156,
216,0,,69112
218,0,18393970,
220,1,,7333
220,0,,49928
222,1,8969308,
224,0,,400922
226,0,754016,
228,0,,675669
230,0,443468,
232,0,,327214
232,1,,251882
234,0,10606380,
236,1,,67598
236,0,,45807
238,1,17107716,
240,1,,36835
242,1,3969940,
242,0,3976650,
244,0,,613816
246,1,1877237,
248,0,,708986
250,1,396298,
250,0,396244,
252,0,,338686
254,0,9967756,
256,0,,25216
258,1,17170822,
260,0,,95706
262,1,8318672,
264,0,,311588
266,0,2046738,
268,1,,772053
268,0,,530015
270,1,591418,
270,0,590004,
272,0,,68863
274,0,17221168,
276,1,,17394
278,0,19257028,
280,1,,5505
280,0,,41668
282,1,8685566,
284,0,,374139
286,1,737086,
288,1,,587612
290,0,4884524,
292,0,,269274
292,1,,304579
294,0,10890990,
296,0,,54947
298,1,17521732,
300,1,,5640
300,0,,37770
302,0,23555113,
304,1,,1301292
304,0,,1824083
306,1,201709862,
306,0,201691625,
308,1,,253926
310,1,87905688,
312,1,,2737694
314,1,151514944,
314,0,151536347,
316,1,,50817
316,0,,3521088
318,0,84773359,
320,1,,952012
322,0,167850006,
324,1,,3272104
324,0,,1638826
326,1,78865460,
326,0,78868785,
328,1,,399513
330,0,172340420,
332,1,,95715
332,0,,3844184
334,1,71409596,
334,0,71410397,
336,1,,4614906
338,1,163563148,
338,0,163577626,
340,1,,518529
340,0,,3928745
342,0,59874126,
344,0,,1957075
344,1,,4049401
346,0,133575618,
346,1,133564598,
348,1,,3280581
350,1,65430122,
352,1,,5418419
354,1,143587728,
354,0,143610960,
356,1,,30168
356,0,,4433613
358,0,80273344,
358,1,80336570,
360,1,,3356289
360,0,,2929246
362,1,100097372,
362,0,100046538,
364,1,,623708
366,1,83919992,
368,1,,707717
370,1,100631304,
370,0,100652936,
372,1,,99829
372,0,,3737556
374,1,110800018,
376,0,,3536549
376,1,,953267
378,0,84875792,
380,1,,3464511
382,1,112711740,
384,0,,2151853
384,1,,2638288
386,0,84287196,
388,1,,2815850
390,1,156647780,
392,0,,3574722
392,1,,153646
394,0,96533874,
396,1,,132892
396,0,,3037682
398,0,172115590,
400,1,,425682
400,0,,3455822
402,1,70308130,
402,0,70253606,
404,1,,2729043
406,1,150124976,
408,1,,145034
410,1,72445157,
412,1,,4323125
414,1,167431486,
416,1,,48070
416,0,,3707887
418,1,66153924,
418,0,66176020,
420,1,,5086923
422,0,142883172,
422,1,142886484,
424,0,,4182115
426,1,52736094,
426,0,52737532,
428,0,,5585057
428,1,,127648
430,1,126506242,
432,1,,3645423
434,1,91367778,
434,0,91407555,
436,0,,199967
436,1,,4996038
438,1,87567068,
438,0,87644268,
440,1,,2834070
442,0,103827982,
444,1,,4728117
446,1,90541380,
448,0,,369087
450,1,123927654,
450,0,123940314,
452,1,,135096
452,0,,4533707
454,0,89208090,
454,1,89226763,
456,0,,834189
456,1,,3285303
458,1,128135031,
460,1,,3934838
460,0,,859696
462,0,80918436,
462,1,80963370,
464,1,,2443577
464,0,,660145
466,1,168070166,
466,0,168515024,
468,0,,108382
470,1,96975030,
472,1,,3452801
474,0,170001884,
474,1,170065944,
476,1,,3841379
476,0,,756766
478,1,60467818,
478,0,60211900,
480,0,,4155005
482,1,148806558,
484,0,,187785
486,1,80451118,
488,1,,4325824
490,0,153075994,
492,1,,49144
492,0,,3796253
494,1,64038502,
496,0,,2030198
498,1,138286482,
500,1,,1393226
502,0,56076134,
502,1,56084162,
504,1,,4335625
506,1,116296584,
508,1,,4310985
510,0,94049388,
512,1,,4936760
514,0,96906470,
514,1,96907250,
516,1,,2620864
516,0,,2145888
518,1,100980222,
518,0,100992140,
520,1,,912703
522,1,91073164,
524,1,,3870507
526,1,131188789,
526,0,131208462,
528,1,,4266051
530,1,96597596,
532,1,,3028940
534,1,134778536,
534,0,134896636,
