time ,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1, HT0, HT1, HT2, c1c2missC0,c1c2missC1,c1c2missC2,c1c2missC3,HT0Scaled,HT1Scaled,HT2Scaled,cmiss_core0_scaled,cmiss_core1_scaled,cmiss_core2_scaled,cmiss_core3_scaled,Watts,Amps,InputDCPwr,AllPwrExtBd,ProcPwrUnc,ProcPwr,disk_read_count,disk_write_count,disk_read_kbytes,disk_write_kbytes,disk_read_bytes,disk_write_bytes
55,43,47,34,44,3567.2,3645.6,9656,9656,1517909,8.51E+06,19801381,485267,327841,101725,260754,1.517909,8.509428,19.801381,4.85267,3.27841,1.01725,2.60754,1866,1148,1492.8,1119.6,55.98,61.578,0,0,0,0,0,0
60,42,47,34,44,3645.6,3645.6,9656,9656,1528380,8.51E+06,18932311,485267,811057,101725,260754,1.52838,8.509428,18.932311,4.85267,8.11057,1.01725,2.60754,1866,1148,1492.8,1119.6,55.98,61.578,0,0,0,0,0,0
65,42,48,34,44,3645.6,3645.6,9656,9372,1539587,8.51E+06,21052481,485267,1057824,101725,260754,1.539587,8.509428,21.052481,4.85267,10.57824,1.01725,2.60754,1867,1146,1493.6,1120.2,56.01,61.611,0,0,0,0,0,0
70,43,47,34,44,3724,3645.6,9372,9656,1539587,20772262,21052481,485267,1057824,475136,260754,1.539587,20.772262,21.052481,4.85267,10.57824,4.75136,2.60754,1863,1146,1490.4,1117.8,55.89,61.479,0,0,0,0,0,0
75,43,47,34,44,3645.6,3645.6,9656,9656,1592345,20772262,17526951,545989,1057824,475136,260754,1.592345,20.772262,17.526951,5.45989,10.57824,4.75136,2.60754,1861,1145,1488.8,1116.6,55.83,61.413,0,0,0,0,0,0
80,42,47,34,44,3567.2,3645.6,9940,9656,756864,1.27E+07,9.46E+06,263214,1057824,191467,260754,0.756864,12.67828,9.461836,2.63214,10.57824,1.91467,2.60754,1862,1141,1489.6,1117.2,55.86,61.446,0,14.2,0,50.6,0,50600
85,43,47,34,44,3645.6,3645.6,9656,9656,1509843,1.27E+07,18994987,263214,484690,191467,260754,1.509843,12.67828,18.994987,2.63214,4.8469,1.91467,2.60754,1867,1142,1493.6,1120.2,56.01,61.611,0,0,0,0,0,0
90,43,47,34,44,3645.6,3645.6,9656,9656,1509009,1.27E+07,19668588,535816,484690,191467,260754,1.509009,12.67828,19.668588,5.35816,4.8469,1.91467,2.60754,1864,1142,1491.2,1118.4,55.92,61.512,0,0,0,0,0,0
95,42,47,34,44,3645.6,3645.6,9372,9656,845492,1.27E+07,13970357,285299,484690,191467,260754,0.845492,12.67828,13.970357,2.85299,4.8469,1.91467,2.60754,1860,1141,1488,1116,55.8,61.38,0,0,0,0,0,0
100,42,47,34,44,3645.6,3645.6,9656,9656,442234,7029744,5814796,285299,201339,1.00E+05,260754,0.442234,7.029744,5.814796,2.85299,2.01339,1.003925,2.60754,2009,1141,1607.2,1205.4,60.27,66.297,0,0,0,0,0,0
105,43,47,34,44,3645.6,3567.2,9656,9656,1607434,7029744,18679032,503586,201339,1.00E+05,260754,1.607434,7.029744,18.679032,5.03586,2.01339,1.003925,2.60754,1862,1141,1489.6,1117.2,55.86,61.446,0,0,0,0,0,0
110,43,47,34,44,3645.6,3645.6,9372,9372,1534223,7029744,19485501,503586,659210,1.00E+05,260754,1.534223,7.029744,19.485501,5.03586,6.5921,1.003925,2.60754,1873,1142,1498.4,1123.8,56.19,61.809,0,13,0,53.5,0,53500
115,42,47,34,44,3645.6,3645.6,9656,9372,1507948,7029744,18051390,503586,529183,1.00E+05,260754,1.507948,7.029744,18.05139,5.03586,5.29183,1.003925,2.60754,1861,1142,1488.8,1116.6,55.83,61.413,0,0,0,0,0,0
120,42,47,34,44,3567.2,3645.6,9656,9372,755213,14400800,10433088,503586,4.05E+05,199995,260754,0.755213,14.4008,10.433088,5.03586,4.053085,1.99995,2.60754,1869,1143,1495.2,1121.4,56.07,61.677,0,0,0,0,0,0
125,42,48,34,44,3645.6,3645.6,9656,9372,755213,33699862,10433088,503586,4.05E+05,403753,260754,0.755213,33.699862,10.433088,5.03586,4.053085,4.03753,2.60754,1868,1141,1494.4,1120.8,56.04,61.644,0,0,0,0,0,0
130,43,47,34,44,3567.2,3645.6,9656,9372,1507520,33699862,18009801,498400,4.05E+05,403753,260754,1.50752,33.699862,18.009801,4.984,4.053085,4.03753,2.60754,1862,1142,1489.6,1117.2,55.86,61.446,0,0,0,0,0,0
135,42,47,34,44,3645.6,3567.2,9656,9656,1606456,33699862,19156568,498400,173557,403753,260754,1.606456,33.699862,19.156568,4.984,1.73557,4.03753,2.60754,1871,1143,1496.8,1122.6,56.13,61.743,0,0,0,0,0,0
140,43,47,34,44,3645.6,3645.6,9656,9656,7.63E+05,1.26E+07,9675992,498400,312283,203426,260754,0.7625945,12.60218,9.675992,4.984,3.12283,2.03426,2.60754,1866,1142,1492.8,1119.6,55.98,61.578,0,14.2,0,56.3,0,56300
145,43,47,34,44,3645.6,3567.2,9656,9656,307659,3.01E+06,2523155,3.96E+04,312283,2.92E+04,260754,0.307659,3.01174,2.523155,0.396315,3.12283,0.292055,2.60754,1863,1142,1490.4,1117.8,55.89,61.479,0,0,0,0,0,0
150,43,47,34,44,3645.6,3645.6,9656,9656,1115085,3.01E+06,20397628,468337,312283,2.92E+04,260754,1.115085,3.01174,20.397628,4.68337,3.12283,0.292055,2.60754,1904,1143,1523.2,1142.4,57.12,62.832,0,0,0,0,0,0
155,42,47,34,44,3645.6,3645.6,9656,9656,1532440,3.01E+06,21689382,484306,312283,2.92E+04,260754,1.53244,3.01174,21.689382,4.84306,3.12283,0.292055,2.60754,1864,1141,1491.2,1118.4,55.92,61.512,0,0,0,0,0,0
160,42,48,34,44,3567.2,3645.6,9656,9656,1512902,3.01E+06,18682250,518230,312283,2.92E+04,260754,1.512902,3.01174,18.68225,5.1823,3.12283,0.292055,2.60754,1859,1141,1487.2,1115.4,55.77,61.347,0,0,0,0,0,0
165,43,47,34,44,3645.6,3645.6,9656,9372,1589274,3.01E+06,19242143,497181,312283,2.92E+04,260754,1.589274,3.01174,19.242143,4.97181,3.12283,0.292055,2.60754,1865,1142,1492,1119,55.95,61.545,0,0,0,0,0,0
170,42,47,34,44,3645.6,3645.6,9656,9656,1509972,3.01E+06,21271285,226615,359793,2.92E+04,260754,1.509972,3.01174,21.271285,2.26615,3.59793,0.292055,2.60754,1863,1141,1490.4,1117.8,55.89,61.479,0,11,0,48.3,0,48300
175,42,47,34,44,3645.6,3645.6,9656,9656,1516149,3.01E+06,19167423,226615,287262,2.92E+04,260754,1.516149,3.01174,19.167423,2.26615,2.87262,0.292055,2.60754,1867,1141,1493.6,1120.2,56.01,61.611,0,0,0,0,0,0
180,43,47,34,44,3645.6,3567.2,9656,9656,1521123,3.01E+06,21466160,473972,287262,2.92E+04,260754,1.521123,3.01174,21.46616,4.73972,2.87262,0.292055,2.60754,1861,1141,1488.8,1116.6,55.83,61.413,0,0,0,0,0,0
185,42,48,34,44,3645.6,3645.6,9656,9656,1511943,3.01E+06,22750593,253872,5.25E+05,2.92E+04,260754,1.511943,3.01174,22.750593,2.53872,5.254795,0.292055,2.60754,1860,1142,1488,1116,55.8,61.38,0,0,0,0,0,0
190,42,47,34,44,3645.6,3645.6,9372,9656,1511943,20202662,22750593,253872,5.25E+05,2.92E+04,286735,1.511943,20.202662,22.750593,2.53872,5.254795,0.292055,2.86735,1864,1142,1491.2,1118.4,55.92,61.512,0,0,0,0,0,0
195,42,48,34,44,3645.6,3645.6,9656,9656,1.22E+05,2.76E+06,1.36E+06,4.46E+04,5.25E+05,18186,2.97E+04,0.1216933,2.7579,1.357071,0.4456467,5.254795,0.18186,0.2974667,2055,1140,1644,1233,61.65,67.815,0,0,0,0,0,0
200,42,48,34,44,3645.6,3645.6,9372,9656,1.22E+05,25632060,1.36E+06,4.46E+04,5.25E+05,337136,2.97E+04,0.1216933,25.63206,1.357071,0.4456467,5.254795,3.37136,0.2974667,1866,1142,1492.8,1119.6,55.98,61.578,0,16.2,0,63.8,0,63800
205,42,48,34,44,3645.6,3645.6,9372,9656,1.22E+05,20457964,1.36E+06,4.46E+04,5.25E+05,474706,2.97E+04,0.1216933,20.457964,1.357071,0.4456467,5.254795,4.74706,0.2974667,1863,1142,1490.4,1117.8,55.89,61.479,0,0,0,0,0,0
210,42,47,34,44,3567.2,3645.6,9656,9656,1.22E+05,28708415,1.36E+06,4.46E+04,5.25E+05,424962,2.97E+04,0.1216933,28.708415,1.357071,0.4456467,5.254795,4.24962,0.2974667,1859,1141,1487.2,1115.4,55.77,61.347,0,0,0,0,0,0
215,42,48,34,44,3645.6,3645.6,9372,9656,7.55E+05,16530198,1.22E+07,1.87E+05,5.25E+05,2.67E+05,2.97E+04,0.7549655,16.530198,12.17796,1.868965,5.254795,2.674475,0.2974667,1863,1141,1490.4,1117.8,55.89,61.479,0,0,0,0,0,0
220,43,47,34,44,3645.6,3567.2,9372,9372,1510648,16530198,19623034,1.87E+05,459569,2.67E+05,2.97E+04,1.510648,16.530198,19.623034,1.868965,4.59569,2.674475,0.2974667,1867,1143,1493.6,1120.2,56.01,61.611,0,0,0,0,0,0
225,43,47,34,44,3645.6,3645.6,9656,9656,1599804,16530198,20884746,368764,459569,2.67E+05,2.97E+04,1.599804,16.530198,20.884746,3.68764,4.59569,2.674475,0.2974667,1862,1141,1489.6,1117.2,55.86,61.446,0,0,0,0,0,0
230,42,47,34,44,3645.6,3645.6,9656,9656,1506538,16530198,20524257,2.61E+05,3.52E+05,2.67E+05,2.97E+04,1.506538,16.530198,20.524257,2.611595,3.518885,2.674475,0.2974667,1865,1142,1492,1119,55.95,61.545,0,15,0,66.6,0,66600
235,43,47,34,44,3645.6,3645.6,9372,9372,1501112,16530198,2.05E+07,1.98E+05,1.32E+05,2.67E+05,2.97E+04,1.501112,16.530198,20.49143,1.980675,1.315565,2.674475,0.2974667,1861,1142,1488.8,1116.6,55.83,61.413,0,0,0,0,0,0
240,43,47,34,44,3645.6,3645.6,9656,9372,1501112,2.18E+07,2.05E+07,1.98E+05,1.32E+05,1.25E+05,1.19E+05,1.501112,21.75081,20.49143,1.980675,1.315565,1.247465,1.185295,1870,1143,1496,1122,56.1,61.71,0,0,0,0,0,0
245,42,47,34,44,3645.6,3645.6,9656,9656,1501112,24356923,2.05E+07,1.98E+05,1.32E+05,177851,1.19E+05,1.501112,24.356923,20.49143,1.980675,1.315565,1.77851,1.185295,1910,1142,1528,1146,57.3,63.03,0,0,0,0,0,0
250,42,47,34,44,3567.2,3645.6,9656,9656,1528621,24356923,17041272,489545,1.32E+05,177851,1.19E+05,1.528621,24.356923,17.041272,4.89545,1.315565,1.77851,1.185295,1868,1142,1494.4,1120.8,56.04,61.644,0,0,0,0,0,0
255,42,48,34,44,3645.6,3645.6,9656,9656,1870918,24356923,17824021,550567,1.32E+05,177851,1.19E+05,1.870918,24.356923,17.824021,5.50567,1.315565,1.77851,1.185295,1864,1142,1491.2,1118.4,55.92,61.512,0,0,0,0,0,0
260,42,48,34,44,3645.6,3645.6,9656,9656,7.63E+05,1.30E+07,9.63E+06,550567,3.64E+05,1.94E+05,1.19E+05,0.7627845,13.00764,9.62773,5.50567,3.642215,1.943515,1.185295,1866,1143,1492.8,1119.6,55.98,61.578,0,21.2,0,220.1,0,220100
265,42,48,34,44,3645.6,3645.6,9372,9656,1512538,1.30E+07,18230023,484325,3.64E+05,1.94E+05,1.19E+05,1.512538,13.00764,18.230023,4.84325,3.642215,1.943515,1.185295,1861,1142,1488.8,1116.6,55.83,61.413,0,0,0,0,0,0
270,42,48,34,44,3645.6,3645.6,9656,9656,1538961,1.30E+07,21528067,484325,830352,1.94E+05,1.19E+05,1.538961,13.00764,21.528067,4.84325,8.30352,1.943515,1.185295,1868,1143,1494.4,1120.8,56.04,61.644,0,0,0,0,0,0
275,42,50,34,44,3645.6,3567.2,9656,9656,1538961,32153631,21528067,484325,830352,364670,1.19E+05,1.538961,32.153631,21.528067,4.84325,8.30352,3.6467,1.185295,1868,1142,1494.4,1120.8,56.04,61.644,0,0,0,0,0,0
280,44,48,34,44,3645.6,3645.6,9372,9656,1495821,32153631,20261840,376964,830352,364670,1.19E+05,1.495821,32.153631,20.26184,3.76964,8.30352,3.6467,1.185295,1870,1142,1496,1122,56.1,61.71,0,0,0,0,0,0
285,44,47,34,44,3645.6,3645.6,9656,9656,1495821,21160445,20261840,376964,830352,430327,1.19E+05,1.495821,21.160445,20.26184,3.76964,8.30352,4.30327,1.185295,1865,1142,1492,1119,55.95,61.545,0,0,0,0,0,0
290,45,48,34,44,3645.6,3645.6,9656,9656,435097,1.03E+07,7.36E+06,144737,830352,1.30E+05,1.19E+05,0.435097,10.32793,7.36145,1.44737,8.30352,1.303055,1.185295,1866,1143,1492.8,1119.6,55.98,61.578,0,14.6,0,73,0,73000
295,45,47,34,44,3645.6,3645.6,9656,9372,435097,11459605,7.36E+06,144737,830352,214797,1.19E+05,0.435097,11.459605,7.36145,1.44737,8.30352,2.14797,1.185295,2046,1141,1636.8,1227.6,61.38,67.518,0,0,0,0,0,0
300,45,48,34,44,3645.6,3645.6,9372,9656,435097,31053664,7.36E+06,144737,830352,214797,534696,0.435097,31.053664,7.36145,1.44737,8.30352,2.14797,5.34696,1865,1142,1492,1119,55.95,61.545,0,0,0,0,0,0
305,45,48,34,44,3645.6,3645.6,9656,9372,759693,38335253,46969395,144737,519721,214797,1.20E+07,0.759693,38.335253,46.969395,1.44737,5.19721,2.14797,120.3542,2021,1141,1616.8,1212.6,60.63,66.693,0,0,0,0,0,0
310,45,48,34,44,3645.6,3645.6,9656,9656,756731,2.25E+07,2.79E+07,144737,8.03E+06,214797,5.66E+05,0.756731,22.51456,27.85061,1.44737,80.29718,2.14797,5.660115,2011,1141,1608.8,1206.6,60.33,66.363,0,0,0,0,0,0
315,45,48,34,44,3645.6,3645.6,9656,9656,3295554,2.25E+07,5.20E+07,2.41E+06,5.52E+06,214797,5.66E+05,3.295554,22.51456,51.97679,24.09514,55.18926,2.14797,5.660115,1995,1141,1596,1197,59.85,65.835,0,0,0,0,0,0
320,45,48,34,44,3645.6,3645.6,9372,9372,745690,2.34E+07,2.47E+07,7.67E+06,5.52E+06,214797,2.54E+05,0.74569,23.41024,24.72937,76.72342,55.18926,2.14797,2.536705,2002,1141,1601.6,1201.2,60.06,66.066,0,32,0,1207.5,0,1207500
325,46,48,34,44,3645.6,3645.6,9656,9656,1.02E+06,14101292,3.54E+07,5.68E+06,1.26E+06,214797,5.32E+05,1.019221,14.101292,35.3667,56.75835,12.5737,2.14797,5.315653,1995,1140,1596,1197,59.85,65.835,0,0,0,0,0,0
330,45,48,34,44,3645.6,3645.6,9656,9656,755352,2.75E+07,2.97E+07,5.68E+06,3325658,214797,224161,0.755352,27.54319,29.72234,56.75835,33.25658,2.14797,2.24161,2004,1142,1603.2,1202.4,60.12,66.132,0,0,0,0,0,0
335,45,48,34,44,3645.6,3645.6,9656,9656,1532454,2.75E+07,5.46E+07,7758304,590720,214797,224161,1.532454,27.54319,54.61401,77.58304,5.9072,2.14797,2.24161,2030,1141,1624,1218,60.9,66.99,0,0,0,0,0,0
340,46,48,34,44,3645.6,3645.6,9656,9656,409958,8572796,2.34E+07,6.46E+06,5.57E+04,23096,224161,0.409958,8.572796,23.41594,64.64632,0.5572033,0.23096,2.24161,1998,1141,1598.4,1198.8,59.94,65.934,0,0,0,0,0,0
345,46,48,34,44,3645.6,3645.6,9656,9372,1.25E+06,8572796,4.58E+07,4996873,8177440,23096,224161,1.24701,8.572796,45.8043,49.96873,81.7744,0.23096,2.24161,2035,1142,1628,1221,61.05,67.155,0,0,0,0,0,0
350,46,47,34,44,3645.6,3645.6,9656,9656,1.51E+06,8572796,5.03E+07,6568876,2.55E+06,23096,224161,1.508686,8.572796,50.31894,65.68876,25.5346,0.23096,2.24161,1998,1141,1598.4,1198.8,59.94,65.934,0,15,0,81,0,81000
355,46,48,34,44,3645.6,3645.6,9372,9656,7.55E+05,20594556,2.52E+07,8340204,2.55E+06,23096,2.48E+05,0.7553335,20.594556,25.16608,83.40204,25.5346,0.23096,2.479515,2005,1142,1604,1203,60.15,66.165,0,0,0,0,0,0
360,46,48,34,44,3645.6,3645.6,9656,9372,7.67E+05,23359164,2.52E+07,10020975,2.55E+06,2.47E+05,2.48E+05,0.7665665,23.359164,25.22792,100.20975,25.5346,2.471265,2.479515,2002,1142,1601.6,1201.2,60.06,66.066,0,0,0,0,0,0
365,46,48,35,44,3645.6,3645.6,9656,9656,753607,2.62E+07,2.62E+07,8.19E+06,2.55E+06,267044,2.48E+05,0.753607,26.23559,26.16273,81.93138,25.5346,2.67044,2.479515,2006,1143,1604.8,1203.6,60.18,66.198,0,0,0,0,0,0
370,45,49,35,44,3645.6,3645.6,9656,9656,1493983,2.62E+07,46468244,1164288,11036696,267044,2.48E+05,1.493983,26.23559,46.468244,11.64288,110.36696,2.67044,2.479515,1997,1142,1597.6,1198.2,59.91,65.901,0,0,0,0,0,0
375,44,50,35,44,3645.6,3645.6,9656,9656,8.19E+05,18873502,24103939,6.72E+06,11036696,267044,2.79E+05,0.8191205,18.873502,24.103939,67.24878,110.36696,2.67044,2.791675,2001,1143,1600.8,1200.6,60.03,66.033,0,0,0,0,0,0
380,44,50,35,44,3645.6,3645.6,9656,9656,7.66E+05,22878473,2.51E+07,1.19E+07,11036696,265054,2.79E+05,0.7664655,22.878473,25.12429,118.5845,110.36696,2.65054,2.791675,2005,1143,1604,1203,60.15,66.165,0,12.4,0,71.5,0,71500
385,44,51,35,44,3645.6,3645.6,9656,9372,7.66E+05,39751356,2.51E+07,1.19E+07,11036696,1115835,2.79E+05,0.7664655,39.751356,25.12429,118.5845,110.36696,11.15835,2.791675,2001,1143,1600.8,1200.6,60.03,66.033,0,0,0,0,0,0
390,44,51,35,45,3645.6,3567.2,9656,9656,218346,39751356,29285833,6.73E+06,1153640,1115835,2.79E+05,0.218346,39.751356,29.285833,67.2536,11.5364,11.15835,2.791675,2107,1143,1685.6,1264.2,63.21,69.531,0,0,0,0,0,0
395,44,51,35,45,3645.6,3567.2,9656,9656,7.50E+05,27643445,2.81E+07,6632540,1153640,2.61E+05,2.79E+05,0.7495405,27.643445,28.1454,66.3254,11.5364,2.614345,2.791675,2009,1143,1607.2,1205.4,60.27,66.297,0,0,0,0,0,0
400,44,51,35,45,3645.6,3645.6,9656,9656,7.67E+05,20747581,27290321,7.14E+06,1153640,248993,2.79E+05,0.7665105,20.747581,27.290321,71.36288,11.5364,2.48993,2.791675,2006,1142,1604.8,1203.6,60.18,66.198,0,0,0,0,0,0
405,44,51,35,45,3645.6,3645.6,9372,9656,845935,2.80E+07,32390637,350773,1153640,248993,1675122,0.845935,27.98248,32.390637,3.50773,11.5364,2.48993,16.75122,2013,1143,1610.4,1207.8,60.39,66.429,0,0,0,0,0,0
410,44,51,35,45,3645.6,3645.6,9656,9656,753161,3.21E+07,29054942,530036,1153640,5213689,1675122,0.753161,32.13581,29.054942,5.30036,11.5364,52.13689,16.75122,2018,1142,1614.4,1210.8,60.54,66.594,0,15.8,0,111.9,0,111900
415,43,51,35,45,3645.6,3645.6,9656,9656,757110,2.66E+07,2.74E+07,486537,1153640,7.37E+06,1675122,0.75711,26.56879,27.35625,4.86537,11.5364,73.70898,16.75122,2023,1144,1618.4,1213.8,60.69,66.759,0,0,0,0,0,0
420,43,51,35,45,3645.6,3645.6,9656,9656,7.59E+05,2.59E+07,2.35E+07,486537,5.91E+05,6224900,1675122,0.7588195,25.89486,23.52178,4.86537,5.908975,62.249,16.75122,2016,1145,1612.8,1209.6,60.48,66.528,0,0,0,0,0,0
425,43,52,35,45,3567.2,3645.6,9656,9656,1.01E+06,2.24E+07,4.04E+07,199165,3.62E+05,2039821,1675122,1.010963,22.37536,40.42363,1.99165,3.623083,20.39821,16.75122,2016,1143,1612.8,1209.6,60.48,66.528,0,0,0,0,0,0
430,43,52,35,45,3724,3645.6,9656,9656,1.01E+06,1.81E+07,3.68E+07,2.76E+05,1.51E+05,2039821,2809680,1.007255,18.10388,36.78765,2.755747,1.508497,20.39821,28.0968,2024,1143,1619.2,1214.4,60.72,66.792,0,0,0,0,0,0
435,44,52,35,46,3645.6,3645.6,9656,9656,8.49E+05,15393332,30559960,133719,236198,2039821,2.21E+05,0.8490087,15.393332,30.55996,1.33719,2.36198,20.39821,2.212227,2042,1143,1633.6,1225.2,61.26,67.386,0,0,0,0,0,0
440,43,52,35,46,3645.6,3645.6,9372,9656,4.07E+05,1.64E+07,2.72E+07,1.17E+05,2.06E+05,2039821,4.43E+06,0.4068087,16.38086,27.18605,1.167787,2.056543,20.39821,44.2665,2087,1143,1669.6,1252.2,62.61,68.871,0,16.6,0,92.7,0,92700
445,43,52,35,46,3645.6,3645.6,9656,9656,5.07E+05,31969528,1.77E+07,2.52E+05,2.06E+05,6.00E+05,6.47E+06,0.5070847,31.969528,17.73944,2.521163,2.056543,5.998137,64.74342,2041,1142,1632.8,1224.6,61.23,67.353,0,0,0,0,0,0
450,43,52,35,46,3645.6,3567.2,9656,9656,5.07E+05,59208022,1.77E+07,2.52E+05,2.06E+05,1888609,7.37E+06,0.5070847,59.208022,17.73944,2.521163,2.056543,18.88609,73.73938,2026,1144,1620.8,1215.6,60.78,66.858,0,0,0,0,0,0
455,43,53,35,46,3645.6,3645.6,9656,9656,1002046,1.99E+07,35884545,2.11E+05,3.36E+05,1888609,4.33E+06,1.002046,19.92186,35.884545,2.114053,3.363917,18.88609,43.25543,2024,1144,1619.2,1214.4,60.72,66.792,0,0,0,0,0,0
460,43,52,35,46,3645.6,3645.6,9656,9372,7.57E+05,2.33E+07,2.36E+07,3.17E+05,3.36E+05,1888609,6683980,0.7569545,23.32893,23.6192,3.165175,3.363917,18.88609,66.8398,2020,1143,1616,1212,60.6,66.66,0,0,0,0,0,0
465,43,52,35,46,3724,3645.6,9656,9656,8.24E+05,28285609,2.89E+07,3.86E+05,3.36E+05,7943962,6683980,0.8240615,28.285609,28.85055,3.858385,3.363917,79.43962,66.8398,2025,1144,1620,1215,60.75,66.825,0,0,0,0,0,0
470,43,53,35,46,3645.6,3645.6,9656,9656,8.24E+05,6.28E+07,2.89E+07,3.86E+05,3.36E+05,3.45E+06,3.89E+06,0.8240615,62.76998,28.85055,3.858385,3.363917,34.5158,38.9311,2037,1143,1629.6,1222.2,61.11,67.221,0,14.2,0,88.8,0,88800
475,43,52,35,46,3645.6,3567.2,9656,9656,755981,2.25E+07,24364935,328703,3.36E+05,3.45E+06,6.82E+06,0.755981,22.45708,24.364935,3.28703,3.363917,34.5158,68.24522,2024,1143,1619.2,1214.4,60.72,66.792,0,0,0,0,0,0
480,43,53,34,46,3645.6,3645.6,9372,9656,7.53E+05,25815942,2.37E+07,328703,682184,3.45E+06,5861296,0.7533805,25.815942,23.68484,3.28703,6.82184,34.5158,58.61296,2030,1143,1624,1218,60.9,66.99,0,0,0,0,0,0
485,43,53,35,46,3645.6,3645.6,9656,9656,2.50E+05,3.08E+07,14034795,37110,682184,6180438,2.69E+04,0.2499487,30.81507,14.034795,0.3711,6.82184,61.80438,0.2690567,2020,1144,1616,1212,60.6,66.66,0,0,0,0,0,0
490,43,53,35,46,3645.6,3645.6,9656,9656,493600,2.63E+07,26833928,37110,5.18E+05,6.71E+06,2.69E+04,0.4936,26.25542,26.833928,0.3711,5.180135,67.05238,0.2690567,2069,1143,1655.2,1241.4,62.07,68.277,0,0,0,0,0,0
495,43,53,35,47,3645.6,3567.2,9656,9656,8.26E+05,2.27E+07,23615166,37110,1.98E+05,6.71E+06,2.43E+06,0.8258175,22.73141,23.615166,0.3711,1.976005,67.05238,24.3123,2020,1143,1616,1212,60.6,66.66,0,0,0,0,0,0
500,43,53,34,47,3645.6,3645.6,9372,9656,4.99E+05,3.78E+07,1.72E+07,2.21E+05,1.98E+05,1.22E+06,4.84E+06,0.4993757,37.77586,17.20893,2.210787,1.976005,12.20153,48.36958,2023,1143,1618.4,1213.8,60.69,66.759,0,15.8,0,89,0,89000
505,43,53,35,47,3567.2,3567.2,9656,9656,747932,2.24E+07,2.10E+07,338497,1.98E+05,1.22E+06,4.94E+06,0.747932,22.42539,21.02665,3.38497,1.976005,12.20153,49.40484,2029,1143,1623.2,1217.4,60.87,66.957,0,0,0,0,0,0
510,43,53,35,47,3645.6,3645.6,9656,9656,7.59E+05,3.52E+07,30555782,307313,1.98E+05,1.22E+06,6.93E+06,0.7590235,35.18492,30.555782,3.07313,1.976005,12.20153,69.29454,2027,1142,1621.6,1216.2,60.81,66.891,0,0,0,0,0,0
