 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 9013500 5873416 1 10  0  0  0  0  2  0 -0 -0  0  410  114  177  1  0 99
 0 0 0 8696944 5552196 90 2258 0 0 0  0  0 96  0  0  0  593 2001  334  0  3 97
 0 0 0 8696528 5552380 90 2048 0 0 0  0  0  0  0  0  0  542 1571  320  0  3 97
 0 0 0 8696272 5552284 83 2072 0 0 0  0  0  5  0  0  0  515 1549  316  0  3 97
 0 0 0 8696492 5552356 81 2038 0 0 0  0  0  0  0  0  0  489 1528  275  0  3 97
 0 0 0 8696248 5552300 81 2050 0 0 0  0  0  0  0  0  0  488 1528  273  0  3 97
 0 0 0 8696484 5552392 81 2051 0 0 0  0  0  0  0  0  0  488 1523  261  0  3 97
 0 0 0 8696276 5552400 84 2059 0 0 0  0  0  0  0  0  0  483 1525  259  0  3 97
 0 0 0 8696488 5552524 88 2048 0 0 0  0  0  0  0  0  0  496 1523  274  0  3 97
 0 0 0 8696268 5552372 51 1113 0 0 0  0  0  3  0  0  0  488 1127  282  0  2 98
 0 0 0 8696444 5552408 30 945 0 0  0  0  0  0  0  0  0  449 1025  231  0  1 99
 0 0 0 8696180 5552284 81 2056 0 0 0  0  0  0  0  0  0  466 1533  265  0  3 97
 0 0 0 8696388 5552344 81 2054 0 0 0  0  0  0  0  0  0  484 1527  276  0  3 97
 0 0 0 8696128 5552252 83 2052 0 0 0  0  0  0  0  0  0  485 1617  315  0  3 97
 0 0 0 8696340 5552340 90 2051 0 0 0  0  0  0  0  0  0  475 1521  271  0  3 97
 0 0 0 8696132 5552236 81 2057 0 0 0  0  0  2  0  0  0  499 1525  313  0  3 97
 0 0 0 8696312 5552264 81 2058 0 0 0  0  0  0  0  0  0  473 1524  266  0  3 97
 0 0 0 8696108 5552212 82 2050 0 0 0  0  0  0  0  0  0  466 1527  267  0  3 97
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 8696072 5552176 82 2061 0 0 0  0  0  0  0  0  0  499 1527  283  0  3 97
 0 0 0 8696252 5552228 16 99 0  0  0  0  0  0  0  0  0  389  734  173  0  1 99
 0 0 0 8696240 5552268 70 1956 0 0 0  0  0  0  0  0  0  483 1421  278  0  2 98
 0 0 0 8695956 5552060 86 2056 0 0 0  0  0  2  0  0  0  526 1525  320  0  3 97
 0 0 0 8696136 5552100 81 2050 0 0 0  0  0  0  0  0  0  480 1532  269  0  3 97
