Time	Temp0	Temp1	Planar_Temp	VRD_0_Temp	VRD_1_Temp	Fan_1	Fan_2A	Fan_2B	Fan_3A	Fan_3B	Fan_4A	Fan_4B	Fan_5A	Fan_5B
0	25	29	25	17	20	3150	7650	5325	7500	5400	7575	5250	8025	5250
5	26	31	25	17	20	3150	7650	5325	7500	5400	7575	5250	7950	5325
10	27	30	25	17	20	3150	7650	5325	7500	5400	7575	5325	7950	5250
15	25	29	24	17	20	3150	7575	5325	7500	5325	7575	5250	8025	5250
20	25	30	24	17	20	3150	7650	5250	7500	5400	7575	5325	7950	5250
25	28	30	24	17	20	3150	7650	5325	7500	5400	7575	5250	7950	5250
30	25	29	24	17	20	3150	7575	5250	7425	5325	7575	5250	8025	5325
35	25	30	24	17	20	3150	7650	5250	7425	5400	7575	5325	7950	5325
40	27	30	24	17	20	3150	7650	5325	7500	5400	7575	5250	8025	5250
45	28	30	24	17	20	3225	7650	5250	7500	5400	7575	5325	7950	5250
50	26	30	24	17	20	3150	7650	5250	7500	5400	7575	5325	8025	5250
55	26	31	24	17	20	3225	7650	5325	7425	5400	7575	5250	8025	5250
60	28	31	24	17	20	3150	7650	5325	7425	5400	7575	5250	8025	5250
65	25	30	24	17	20	3150	7650	5325	7500	5400	7575	5250	7950	5250
70	27	30	24	17	20	3150	7650	5325	7500	5400	7575	5325	7950	5250
75	26	32	24	17	20	3150	7650	5250	7425	5400	7575	5325	7950	5250
80	26	30	24	17	20	3150	7650	5325	7500	5400	7650	5325	7950	5250
85	26	30	24	17	20	3150	7650	5250	7425	5400	7650	5325	7950	5250
90	26	33	24	17	20	3225	7650	5325	7425	5400	7650	5250	7950	5250
95	25	30	24	17	20	3150	7575	5250	7425	5400	7575	5325	8025	5325
100	26	30	24	17	20	3150	7650	5325	7500	5400	7575	5250	8025	5250
105	27	31	24	17	20	3150	7575	5325	7500	5400	7575	5250	7950	5250
110	26	30	24	17	20	3150	7575	5250	7500	5325	7575	5325	7950	5250
115	26	30	24	17	20	3150	7650	5250	7425	5400	7575	5325	7950	5250
120	28	31	24	17	20	3225	7650	5250	7425	5400	7575	5325	7950	5325
125	26	30	24	17	20	3150	7575	5250	7425	5325	7575	5250	7950	5250
130	26	30	24	17	20	3150	7650	5250	7425	5400	7575	5325	7950	5250
135	26	30	24	17	20	3150	7575	5250	7425	5400	7575	5325	8025	5250
140	26	30	24	17	20	3225	7575	5250	7500	5400	7575	5250	7950	5250
145	26	30	24	17	20	3150	7650	5325	7425	5400	7575	5250	7950	5325
150	26	30	24	17	20	3150	7650	5325	7500	5400	7575	5250	7950	5325
155	26	30	24	17	20	3150	7575	5325	7425	5400	7575	5250	8025	5325
160	26	30	24	17	20	3150	7575	5325	7500	5400	7575	5250	8025	5325
165	26	30	24	17	20	3150	7650	5325	7500	5400	7575	5250	7950	5250
170	26	30	24	17	20	3150	7650	5325	7500	5400	7575	5250	8025	5325
175	25	30	24	17	20	3150	7650	5250	7425	5400	7575	5250	7950	5325
180	25	30	24	17	20	3150	7650	5325	7425	5400	7575	5250	7950	5325
185	26	30	24	16	20	3150	7650	5250	7500	5400	7575	5325	7950	5250
190	25	30	24	16	20	3150	7575	5250	7500	5400	7575	5250	7950	5250
195	25	30	24	16	20	3225	7650	5325	7425	5400	7575	5250	7950	5325
200	26	30	24	16	20	3150	7650	5325	7500	5400	7650	5250	7950	5250
205	25	30	24	16	20	3150	7650	5250	7425	5400	7575	5325	7950	5250
210	26	30	24	16	20	3150	7650	5250	7425	5400	7575	5325	7950	5250
215	25	30	24	16	20	3150	7650	5250	7425	5400	7575	5325	7950	5250
220	25	30	24	16	20	3150	7575	5250	7425	5325	7500	5325	7950	5325
225	25	30	24	16	20	3150	7650	5325	7500	5400	7575	5250	8025	5325
230	26	30	24	16	19	3150	7650	5325	7425	5400	7575	5250	7950	5250
235	26	30	24	16	19	3150	7575	5325	7425	5400	7575	5250	7950	5250
240	26	30	24	16	19	3150	7575	5250	7500	5400	7575	5325	7950	5325
245	26	30	24	16	19	3150	7650	5250	7500	5400	7575	5325	7950	5250
250	26	30	24	16	19	3150	7650	5250	7500	5400	7575	5325	7950	5325
255	26	30	24	16	19	3150	7575	5325	7500	5400	7575	5250	7950	5250
260	26	30	24	16	19	3150	7650	5325	7500	5400	7575	5250	8025	5250
265	25	30	24	16	19	3150	7575	5325	7500	5400	7575	5250	8025	5250
270	25	30	24	16	19	3150	7650	5325	7500	5400	7575	5250	7950	5325
275	26	30	24	16	19	3150	7575	5250	7425	5400	7575	5325	7950	5250
280	25	30	24	16	19	3150	7575	5325	7425	5400	7575	5250	8025	5250
285	26	30	24	16	19	3150	7575	5325	7425	5400	7575	5250	7950	5250
290	26	30	24	16	19	3150	7650	5325	7425	5400	7575	5250	7950	5325
295	26	30	24	16	19	3150	7650	5325	7500	5400	7575	5250	7950	5250
300	26	30	24	16	19	3150	7575	5250	7500	5400	7575	5325	7950	5250
305	26	30	24	16	19	3150	7650	5250	7500	5400	7575	5325	7950	5325
310	30	30	24	16	19	3150	7575	5325	7425	5400	7575	5250	7950	5250
315	28	31	24	16	19	3150	7650	5325	7500	5325	7650	5250	7950	5250
320	28	35	24	17	19	3150	7575	5250	7425	5400	7575	5250	7950	5250
325	27	36	24	17	19	3150	7575	5250	7500	5400	7575	5325	7950	5250
330	27	37	24	17	20	3150	7650	5250	7500	5400	7575	5325	8025	5250
335	31	33	24	17	20	3150	7575	5325	7500	5400	7650	5250	7950	5325
340	28	37	24	17	20	3150	7650	5250	7425	5400	7575	5250	7950	5325
345	32	34	24	17	20	3150	7650	5325	7500	5400	7575	5250	8025	5250
350	28	37	24	17	20	3150	7650	5325	7500	5400	7575	5325	7950	5250
355	28	38	24	17	20	3150	7575	5325	7500	5400	7575	5325	7950	5250
360	28	38	24	17	20	3150	7650	5250	7425	5400	7575	5325	7950	5250
365	28	39	24	17	20	3150	7575	5250	7500	5400	7575	5250	7950	5250
370	29	38	24	17	21	3150	7650	5250	7425	5400	7575	5325	7950	5250
375	32	35	24	17	21	3150	7575	5250	7500	5400	7575	5325	7950	5250
380	32	35	24	17	21	3150	7650	5325	7500	5400	7575	5250	7950	5250
385	36	35	24	17	21	3150	7650	5325	7500	5400	7650	5325	7950	5250
390	34	35	24	17	20	3150	7650	5325	7500	5400	7575	5250	7950	5250
395	33	34	24	17	20	3150	7575	5325	7500	5400	7650	5250	7950	5250
400	31	38	24	18	20	3150	7650	5325	7500	5400	7575	5325	8025	5250
405	30	39	24	18	20	3150	7650	5250	7500	5400	7575	5250	8025	5325
410	30	39	24	17	20	3150	7650	5325	7425	5400	7575	5250	7950	5250
415	30	39	24	17	21	3150	7575	5250	7500	5400	7575	5325	7950	5250
420	33	36	24	17	21	3150	7575	5325	7500	5400	7575	5250	8025	5325
425	34	35	24	17	21	3150	7575	5325	7500	5325	7650	5250	7950	5250
430	34	35	24	17	21	3150	7650	5250	7500	5400	7575	5325	8025	5250
435	34	34	25	18	21	3150	7650	5325	7500	5400	7575	5250	7950	5325
440	34	35	25	18	21	3150	7575	5325	7425	5400	7575	5250	7950	5250
445	31	38	25	18	21	3150	7650	5325	7500	5400	7575	5250	7950	5250
450	31	39	25	18	21	3150	7650	5250	7500	5400	7575	5325	7950	5250
455	30	39	25	18	21	3150	7650	5250	7500	5400	7575	5325	8025	5250
460	33	36	25	17	21	3150	7650	5325	7500	5400	7575	5325	8025	5250
465	34	39	25	18	21	3150	7575	5325	7500	5400	7500	5250	7950	5250
470	35	39	25	18	21	3150	7575	5250	7500	5325	7575	5250	7950	5250
475	34	37	25	18	21	3225	7650	5250	7500	5400	7650	5325	8025	5250
480	31	40	25	17	21	3225	7650	5250	7500	5400	7650	5325	8025	5250
485	33	40	25	17	21	3150	7650	5250	7425	5400	7575	5325	7950	5250
490	33	40	25	17	21	3150	7650	5325	7425	5400	7575	5250	7950	5250
495	32	41	25	17	21	3150	7575	5325	7500	5400	7575	5250	7950	5325
500	31	41	25	17	21	3150	7650	5250	7425	5400	7575	5325	7950	5250
505	31	41	25	17	21	3150	7650	5250	7425	5400	7575	5325	7950	5250
510	33	39	25	17	21	3150	7575	5325	7500	5400	7575	5325	7950	5250
515	33	41	25	17	21	3150	7650	5325	7500	5400	7575	5250	7950	5325
520	33	39	25	17	21	3150	7575	5325	7500	5400	7575	5325	7950	5325
525	31	41	25	17	21	3150	7575	5325	7500	5400	7575	5325	8025	5250
530	33	40	25	17	21	3225	7650	5250	7500	5400	7575	5325	8025	5250
535	33	40	25	17	21	3225	7650	5250	7425	5400	7575	5250	7950	5250
540	35	41	25	17	21	3225	7650	5325	7500	5400	7575	5325	7950	5250
545	32	39	25	18	21	3225	7650	5325	7500	5475	7575	5250	7950	5250
550	32	40	25	18	21	3225	7650	5325	7500	5475	7575	5250	7950	5250
555	33	39	25	17	21	3150	7575	5325	7425	5400	7575	5250	7950	5250
560	35	42	25	18	21	3150	7650	5250	7425	5400	7575	5250	7950	5250
565	36	42	25	18	21	3150	7650	5250	7425	5400	7575	5250	7950	5250
570	36	40	25	18	21	3150	7575	5325	7500	5400	7650	5325	7950	5250
575	38	42	25	18	21	3150	7650	5325	7425	5400	7575	5250	7875	5250
580	40	38	25	18	21	3150	7650	5250	7500	5400	7575	5325	7950	5250
585	37	38	26	18	21	3150	7650	5325	7500	5400	7650	5250	7950	5250
590	33	42	26	18	21	3150	7650	5325	7500	5400	7575	5325	8025	5250
595	34	41	26	18	21	3225	7575	5325	7500	5400	7575	5250	8025	5250
600	34	41	26	18	21	3150	7650	5325	7425	5400	7575	5250	7950	5250
605	33	39	26	18	21	3150	7575	5250	7500	5400	7575	5250	7950	5250
610	32	40	26	17	21	3150	7575	5250	7500	5325	7575	5325	7950	5325
615	35	39	26	17	21	3150	7650	5325	7500	5400	7575	5325	8025	5325
620	35	37	26	17	21	3150	7650	5325	7500	5400	7650	5325	7950	5325
625	35	40	26	17	21	3150	7650	5250	7500	5400	7575	5250	7950	5250
630	35	40	26	17	21	3150	7575	5250	7425	5400	7650	5325	7950	5325
635	33	38	26	18	21	3150	7650	5325	7500	5400	7650	5250	8025	5250
640	34	38	26	18	21	3150	7575	5325	7500	5325	7575	5250	7950	5250
645	34	39	26	18	21	3150	7575	5250	7500	5400	7575	5250	7950	5250
650	34	42	26	18	21	3150	7650	5250	7425	5400	7575	5250	7950	5325
655	35	37	26	18	21	3225	7650	5250	7500	5400	7650	5250	7950	5325
660	35	37	26	18	21	3150	7575	5325	7500	5400	7575	5325	7875	5250
665	37	40	26	18	21	3150	7650	5325	7500	5400	7650	5325	7950	5250
670	37	40	26	18	21	3150	7650	5250	7500	5400	7575	5325	7950	5250
675	34	38	26	18	21	3150	7650	5250	7500	5400	7575	5250	7950	5250
680	35	38	26	18	21	3150	7650	5250	7500	5400	7575	5325	7950	5250
685	33	39	26	18	21	3150	7650	5250	7425	5400	7650	5250	7950	5250
690	37	35	26	18	21	3150	7575	5325	7425	5325	7575	5250	7950	5325
695	32	39	26	18	21	3150	7650	5250	7425	5400	7575	5250	7950	5250
700	33	35	26	18	21	3150	7575	5250	7500	5400	7575	5325	7950	5250
705	38	36	26	18	21	3150	7650	5250	7425	5325	7575	5325	7950	5250
710	36	36	26	18	21	3150	7650	5325	7500	5400	7575	5250	7950	5325
715	33	40	26	18	21	3150	7575	5250	7425	5400	7575	5250	7950	5250
720	33	41	26	18	21	3150	7575	5250	7425	5325	7575	5250	7950	5250
725	35	36	26	17	21	3150	7575	5250	7425	5400	7575	5325	7950	5250
730	30	39	26	17	21	3150	7650	5250	7425	5400	7575	5325	7950	5250
735	37	36	26	17	21	3150	7575	5250	7500	5400	7575	5250	7950	5250
740	36	39	26	17	21	3150	7650	5250	7500	5400	7575	5250	7950	5325
745	37	36	26	17	21	3150	7650	5325	7425	5400	7575	5250	8025	5250
750	35	36	26	17	21	3150	7575	5250	7500	5400	7575	5250	7950	5325
755	31	39	26	18	21	3150	7650	5250	7425	5400	7575	5250	7950	5325
760	30	38	26	17	21	3225	7650	5250	7500	5400	7575	5325	7950	5250
765	33	36	26	17	21	3225	7650	5325	7500	5400	7575	5250	7950	5325
770	31	39	26	17	21	3150	7575	5325	7500	5400	7575	5250	7950	5250
775	34	34	26	17	21	3225	7575	5325	7425	5400	7575	5250	7950	5250
780	30	39	26	18	21	3150	7575	5250	7500	5400	7575	5250	7950	5325
785	35	34	26	18	21	3150	7650	5250	7500	5400	7575	5250	7950	5250
790	34	34	26	18	21	3150	7650	5250	7425	5400	7575	5250	7950	5325
795	31	38	26	18	21	3150	7650	5250	7500	5400	7575	5325	7950	5325
800	34	35	26	18	21	3150	7575	5250	7425	5325	7650	5250	8025	5250
805	35	34	26	18	21	3150	7650	5250	7500	5400	7575	5325	7950	5325
810	35	34	26	18	20	3150	7650	5250	7500	5400	7575	5325	7950	5325
815	32	37	26	18	20	3150	7650	5250	7500	5325	7575	5325	7950	5250
820	31	39	26	18	20	3150	7650	5250	7500	5400	7650	5250	8025	5325
825	30	39	26	18	21	3150	7575	5250	7500	5400	7575	5325	7950	5325
830	34	34	26	18	21	3150	7650	5250	7500	5400	7575	5250	7950	5250
835	30	39	26	18	21	3150	7650	5325	7425	5400	7575	5325	7950	5325
840	34	35	26	18	21	3150	7650	5325	7425	5400	7575	5325	7950	5250
845	31	40	26	18	21	3150	7575	5250	7500	5400	7575	5250	7950	5250
850	35	35	26	18	21	3150	7575	5325	7425	5400	7575	5325	7950	5250
855	30	40	26	18	21	3150	7650	5250	7500	5400	7575	5250	7950	5250
860	34	35	26	18	21	3150	7650	5250	7500	5400	7575	5250	7950	5250
865	31	39	26	18	21	3150	7650	5325	7500	5400	7650	5325	8025	5250
870	30	40	26	18	21	3150	7575	5325	7500	5400	7575	5325	8025	5250
875	33	37	26	17	21	3150	7650	5325	7500	5400	7575	5325	7950	5250
880	30	40	26	17	21	3150	7575	5250	7500	5400	7575	5250	7950	5250
885	31	40	26	17	21	3150	7575	5325	7500	5400	7575	5325	7950	5325
890	30	40	26	17	21	3150	7650	5325	7425	5400	7575	5325	7950	5250
895	30	41	26	17	21	3150	7650	5250	7500	5400	7650	5250	7950	5325
900	32	37	26	17	21	3150	7575	5325	7425	5400	7575	5325	7950	5250
905	33	37	26	17	21	3150	7650	5325	7500	5400	7575	5325	7950	5250
910	34	35	26	17	21	3150	7650	5250	7500	5325	7575	5250	7950	5250
915	35	35	26	17	21	3150	7650	5250	7500	5400	7575	5325	7950	5250
920	35	35	26	18	21	3150	7575	5250	7500	5400	7575	5250	7950	5250
925	35	35	26	18	21	3150	7650	5325	7425	5400	7575	5325	7950	5250
930	31	40	26	18	21	3150	7650	5325	7500	5400	7575	5325	7950	5250
935	32	39	26	18	21	3150	7575	5250	7425	5400	7575	5250	7950	5250
940	30	39	26	18	21	3150	7650	5325	7425	5400	7575	5325	7950	5250
