 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6656316 7716128 90 1008 0 1 1  0  0  1  0  0  0  474 1108  231 25  2 73
 0 0 0 6656556 7716220 88 980 0 3  3  0  0  1  0  0  0  476 1384  240 25  1 74
 0 0 0 6656552 7716212 148 1826 0 0 0 0  0  0  0  0  0  496 1502  271 25  3 72
 0 0 0 6656300 7716104 148 1824 0 0 0 0  0  0  0  0  0  497 1487  275 25  3 72
 0 0 0 6656268 7716072 148 1825 0 0 0 0  0  0  0  0  0  495 1502  270 25  3 72
 0 0 0 6656600 7716256 148 1827 0 0 0 0  0  0  0  0  0  522 1491  271 25  3 72
 0 0 0 6656348 7716152 148 1824 0 1 1 0  0  1  0  0  0  514 1498  271 25  3 72
 0 0 0 6656632 7716280 148 1826 0 0 0 0  0  0  0  0  0  497 1490  273 25  3 72
 0 0 0 6656376 7716172 148 1824 0 0 0 0  0  0  0  0  0  510 1500  297 25  3 72
 0 0 0 6656608 7716264 148 1828 0 0 0 0  0  0  0  0  0  501 1491  275 25  3 72
 0 0 0 6656356 7716144 90 1009 0 0 0  0  0  0  0  0  0  475 1088  254 25  2 73
 0 0 0 6656608 7716252 57 817 0 0  0  0  0  0  0  0  0  492  945  255 25  2 73
 0 0 0 6656324 7716116 148 1825 0 1 1 0  0  1  0  0  0  515 1503  274 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6656608 7716248 148 1827 0 0 0 0  0  1  0  0  0  491 1488  271 25  3 72
 0 0 0 6656324 7716112 148 1825 0 0 0 0  0  0  0  0  0  508 1498  269 25  3 72
 0 0 0 6656608 7716244 148 1826 0 0 0 0  0  0  0  0  0  505 1489  274 25  3 72
 0 0 0 6656352 7716136 148 1825 0 0 0 0  0  0  0  0  0  491 1504  268 25  3 72
 0 0 0 6656608 7716236 148 1826 0 0 0 0  0  0  0  0  0  526 1554  306 25  3 72
 0 0 0 6656356 7716128 148 1826 0 0 0 0  0  0  0  0  0  505 1502  274 25  3 72
 0 0 0 6656324 7716104 148 1825 0 0 0 0  0  0  0  0  0  499 1493  277 25  3 72
 0 0 0 6656584 7716228 72 872 0 0  0  0  0  0  0  0  0  453  996  226 25  2 73
 0 0 0 6656584 7716228 76 954 0 0  0  0  0  0  0  0  0  458 1033  235 25  2 73
 0 0 0 6656300 7716076 148 1827 0 0 0 0  0  0  0  0  0  499 1503  264 25  3 72
 0 0 0 6656584 7716212 148 1824 0 0 0 0  0  1  0  0  0  503 1499  270 25  3 72
 0 0 0 6656328 7716100 148 1827 0 1 1 0  0  0  0  0  0  510 1490  272 25  3 72
 0 0 0 6656584 7716208 148 1826 0 0 0 0  0  0  0  0  0  495 1501  271 25  3 72
 0 0 0 6656332 7716096 148 1824 0 0 0 0  0  0  0  0  0  505 1486  270 25  3 72
 0 0 0 6656300 7716060 148 1826 0 0 0 0  0  0  0  0  0  504 1505  271 25  3 72
 0 0 0 6656584 7716196 148 1825 0 0 0 0  0  0  0  0  0  501 1486  268 25  3 72
 0 0 0 6656296 7716056 148 1826 0 1 1 0  0  0  0  0  0  517 1505  278 25  3 72
 0 0 0 6656576 7716188 17 98 0  0  0  0  0  1  0  0  0  428  658  192 25  1 74
 0 0 0 6656572 7716184 130 1727 0 0 0 0  0  0  0  0  0  499 1388  271 25  2 73
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6656292 7716056 153 1903 0 0 0 0  0  0  0  0  0  497 1543  277 25  3 72
 0 0 0 6656548 7716152 148 1828 0 0 0 0  0  0  0  0  0  497 1506  272 25  3 72
 0 0 0 6656296 7716044 147 1824 0 0 0 0  0  0  0  0  0  499 1487  269 25  3 72
 0 0 0 6656264 7716016 148 1826 0 0 0 0  0  0  0  0  0  512 1503  275 25  3 72
 0 0 0 6656548 7716140 148 1826 0 1 1 0  0  1  0  0  0  502 1485  271 25  3 72
 0 0 0 6656264 7716004 148 1826 0 0 0 0  0  0  0  0  0  504 1501  271 25  3 72
 0 0 0 6656548 7716140 148 1826 0 0 0 0  0  0  0  0  0  488 1487  267 25  3 72
 0 0 0 6656292 7716032 148 1825 0 0 0 0  0  0  0  0  0  499 1504  276 25  3 72
 0 0 0 6656548 7716140 16 94 0  0  0  0  0  0  0  0  0  411  706  219 25  1 74
 0 0 0 6656548 7716140 132 1733 0 0 0 0  0  0  0  0  0  532 1387  318 25  2 73
 0 0 0 6656296 7716028 148 1823 0 1 1 0  0  1  0  0  0  518 1488  270 25  3 72
 0 0 0 6656240 7715988 148 1827 0 0 0 0  0  0  0  0  0  499 1507  272 25  3 72
 0 0 0 6656524 7716120 148 1825 0 0 0 0  0  0  0  0  0  489 1485  268 25  3 72
 0 0 0 6656240 7715972 148 1827 0 0 0 0  0  0  0  0  0  494 1509  275 25  3 72
 0 0 0 6656524 7716100 148 1826 0 0 0 0  0  0  0  0  0  502 1483  269 25  3 72
 0 0 0 6656268 7715992 148 1826 0 0 0 0  0  0  0  0  0  524 1510  271 25  3 72
 0 0 0 6656508 7716108 148 1826 0 0 0 0  0  1  0  0  0  514 1488  272 25  3 72
 0 0 0 6656524 7716100 148 1825 0 0 0 0  0  0  0  0  0  492 1498  267 25  3 72
 0 0 0 6656524 7716096 16 94 0  0  0  0  0  0  0  0  0  406  621  182 25  1 74
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6656240 7715960 132 1729 0 0 0 0  0  0  0  0  0  495 1415  277 25  3 72
 0 0 0 6656524 7716096 148 1828 0 0 0 0  0  0  0  0  0  496 1490  269 25  3 72
 0 0 0 6656524 7716108 148 1826 0 0 0 0  0  0  0  0  0  518 1498  270 25  3 72
 0 0 0 6656524 7716096 148 1825 0 1 1 0  0  1  0  0  0  512 1487  271 25  3 72
 0 0 0 6656244 7715968 148 1827 0 0 0 0  0  1  0  0  0  513 1505  305 25  3 72
 0 0 0 6656452 7716056 148 1826 0 0 0 0  0  0  0  0  0  496 1487  271 25  3 72
 0 0 0 6656500 7716064 148 1825 0 0 0 0  0  0  0  0  0  496 1505  272 25  3 72
 0 0 0 6656216 7715928 148 1826 0 0 0 0  0  0  0  0  0  497 1488  267 25  3 72
 0 0 0 6656500 7716064 148 1824 0 1 1 0  0  0  0  0  0  499 1499  268 25  3 72
 0 0 0 6656500 7716064 16 93 0  0  0  0  0  1  0  0  0  425  602  186 25  1 74
 0 0 0 6656484 7716068 132 1732 0 0 0 0  0  0  0  0  0  529 1426  321 25  3 72
 0 0 0 6656500 7716060 148 1826 0 0 0 0  0  0  0  0  0  499 1490  270 25  3 72
 0 0 0 6656244 7715952 148 1825 0 0 0 0  0  0  0  0  0  506 1505  274 25  3 72
 0 0 0 6656332 7716008 148 1826 0 0 0 0  0  0  0  0  0  499 1551  306 25  3 72
 0 0 0 6656500 7716048 148 1825 0 0 0 0  0  0  0  0  0  511 1504  271 25  3 72
 0 0 0 6656192 7715900 148 1827 0 1 1 0  0  1  0  0  0  513 1493  275 25  3 72
 0 0 0 6656476 7716036 148 1826 0 0 0 0  0  0  0  0  0  493 1502  269 25  3 72
 0 0 0 6656388 7715984 148 1824 0 1 1 0  0  0  0  0  0  510 1492  275 25  3 72
 0 0 0 6656476 7716028 148 1827 0 0 0 0  0  0  0  0  0  499 1505  277 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6656476 7716028 16 93 0  0  0  0  0  0  0  0  0  406  582  183 25  0 75
 0 0 0 6656220 7715920 132 1732 0 0 0 0  0  0  0  0  0  506 1450  269 25  3 72
 0 0 0 6656408 7716004 148 1825 0 1 1 0  0  1  0  0  0  531 1485  307 25  3 72
 0 0 0 6656476 7716028 148 1826 0 0 0 0  0  0  0  0  0  511 1502  264 25  3 72
 0 0 0 6656192 7715892 148 1826 0 0 0 0  0  0  0  0  0  490 1491  272 25  3 72
 0 0 0 6656476 7716020 148 1826 0 0 0 0  0  0  0  0  0  493 1506  273 25  3 72
 0 0 0 6656448 7716020 148 1826 0 0 0 0  0  0  0  0  0  505 1485  270 25  3 72
 0 0 0 6656476 7716016 148 1825 0 1 1 0  0  1  0  0  0  514 1504  272 25  3 72
 0 0 0 6656200 7715896 148 1826 0 0 0 0  0  0  0  0  0  503 1488  271 25  3 72
 0 0 0 6656296 7715952 119 1464 0 0 0 0  0  0  0  0  0  495 1335  286 25  3 72
 0 0 0 6656452 7715988 29 363 0 0  0  0  0  0  0  0  0  430  699  203 25  0 75
 0 0 0 6656452 7715988 148 1825 0 0 0 0  0  0  0  0  0  496 1504  274 25  3 72
 0 0 0 6656168 7715852 148 1824 0 0 0 0  0  0  0  0  0  490 1489  269 25  3 72
 0 0 0 6656452 7715988 148 1827 0 0 0 0  0  0  0  0  0  506 1503  273 25  3 72
 0 0 0 6656296 7715936 148 1826 0 1 1 0  0  1  0  0  0  515 1488  274 25  3 72
 0 0 0 6656452 7715976 148 1825 0 0 0 0  0  0  0  0  0  510 1501  298 25  3 72
 0 0 0 6656196 7715868 148 1826 0 0 0 0  0  0  0  0  0  495 1492  269 25  3 72
 0 0 0 6656364 7715924 148 1828 0 0 0 0  0  0  0  0  0  497 1505  273 25  3 72
 0 0 0 6656452 7715972 148 1823 0 0 0 0  0  0  0  0  0  493 1553  304 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6656144 7715816 90 1009 0 1 1  0  0  0  0  0  0  487 1136  228 25  3 72
 0 0 0 6656428 7715952 58 818 0 0  0  0  0  0  0  0  0  464  911  252 25  1 74
 0 0 0 6656428 7715940 148 1827 0 0 0 0  0  0  0  0  0  506 1505  272 25  3 72
 0 0 0 6656340 7715900 148 1824 0 0 0 0  0  0  0  0  0  494 1492  272 25  3 72
 0 0 0 6656428 7715940 148 1826 0 0 0 0  0  0  0  0  0  495 1505  274 25  3 72
 0 0 0 6656176 7715824 148 1826 0 0 0 0  0  0  0  0  0  504 1485  266 25  3 72
 0 0 0 6669404 7722016 149 1873 1 1 1 0  0  1  0  0  0  521 1510  276 18  3 78
 0 0 0 6688980 7731164 148 1827 0 0 0 0  0  0  0  0  0  501 1487  269  0  3 97
 0 0 0 6697756 7738624 218 2474 2 17 17 0 0 1  0  0  0  563 2972  279  2  4 94
 0 0 0 6734296 7771292 148 1825 0 0 0 0  0  0  0  0  0  500 1483  271  0  3 97
 0 0 0 6734256 7771304 91 1008 0 0 0  0  0  0  0  0  0  475 1126  235  0  2 98
 0 0 0 6734296 7771292 58 818 0 0  0  0  0  0  0  0  0  445  904  222  0  1 99
 0 0 0 6734272 7771280 148 1826 0 0 0 0  0  0  0  0  0  515 1501  272  0  3 97
 0 0 0 6734020 7771156 148 1825 0 1 1 0  0  1  0  0  0  508 1485  266  0  3 97
 0 0 0 6733988 7771124 142 1753 0 0 0 0  0  0  0  0  0  498 1441  267  0  3 97
 0 0 0 6734272 7771260 139 1713 0 0 0 0  0  0  0  0  0  506 1395  292  0  3 97
 0 0 0 6733988 7771124 139 1712 0 0 0 0  0  0  0  0  0  504 1413  298  0  3 97
 0 0 0 6734272 7771260 139 1712 0 0 0 0  0  0  0  0  0  501 1392  271  0  3 97
 0 0 0 6733988 7771124 139 1714 0 1 1 0  0  3  0  0  0  537 1413  270  0  3 97
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6734272 7771260 139 1714 0 0 0 0  0  1  0  0  0  501 1397  266  0  3 97
 0 0 0 6734208 7771240 88 988 0 0  0  0  0  0  0  0  0  457 1110  231  0  3 97
 0 0 0 6734272 7771260 57 815 0 0  0  0  0  0  0  0  0  441  888  229  0  1 99
 0 0 0 6734272 7771260 148 1827 0 0 0 0  0  0  0  0  0  507 1504  271  0  3 97
 0 0 0 6733996 7771136 148 1825 0 0 0 0  0  0  0  0  0  489 1556  301  0  3 97
 0 0 0 6734204 7771240 149 1826 0 1 1 0  0  1  0  0  0  512 1500  274  0  3 97
 0 0 0 6734248 7771220 148 1826 0 0 0 0  0  0  0  0  0  507 1489  273  0  3 97
 0 0 0 6733964 7771084 148 1823 0 0 0 0  0  0  0  0  0  488 1497  272  0  3 97
