Time CPU_0_Temp CPU_1_Temp Ambient_Temp0 Ambient_Temp1 Blower_Fan_0 Blower_Fan_1 Axial_Fan_0 Axial_Fan_1
0 42 46 33 43 3567.200 3567.200 8662 8662
5 41 45 33 43 3567.200 3567.200 8662 8449
10 41 46 33 43 3567.200 3567.200 8449 8449
15 41 46 33 43 3567.200 3567.200 8662 8662
20 42 45 33 43 3567.200 3645.600 8875 8662
25 41 45 33 43 3567.200 3645.600 8662 8662
30 41 45 33 43 3488.800 3645.600 8662 8449
35 41 45 33 43 3567.200 3567.200 8662 8449
40 42 45 33 43 3567.200 3567.200 8662 8662
45 41 45 33 43 3567.200 3567.200 8662 8662
50 41 45 33 43 3488.800 3645.600 8662 8449
55 42 45 33 43 3645.600 3567.200 8662 8662
60 42 45 33 43 3567.200 3645.600 8449 8662
65 42 45 33 43 3567.200 3567.200 8449 8449
70 42 45 33 43 3567.200 3567.200 8449 8662
75 41 45 33 43 3567.200 3567.200 8449 8662
80 42 45 33 43 3567.200 3567.200 8449 8449
85 42 45 33 43 3567.200 3567.200 8662 8449
90 42 45 33 43 3567.200 3567.200 8662 8662
95 41 46 33 43 3567.200 3567.200 8449 8662
100 41 45 33 43 3567.200 3567.200 8662 8449
105 42 45 33 43 3567.200 3567.200 8449 8662
110 42 45 33 43 3645.600 3567.200 8662 8662
115 42 45 33 43 3567.200 3567.200 8662 8449
120 41 45 33 43 3567.200 3645.600 8662 8449
125 41 46 33 43 3567.200 3567.200 8875 8662
130 41 46 33 43 3567.200 3567.200 8662 8449
135 41 46 33 43 3567.200 3567.200 8662 8662
140 42 45 33 43 3488.800 3567.200 8662 8449
145 41 45 33 43 3567.200 3567.200 8662 8662
150 41 46 33 43 3567.200 3567.200 8662 8662
155 41 46 33 43 3567.200 3567.200 8662 8662
160 42 45 33 43 3567.200 3567.200 8662 8662
165 41 46 33 43 3567.200 3645.600 8662 8662
170 41 46 33 43 3567.200 3645.600 8449 8662
175 41 46 33 43 3567.200 3567.200 8662 8662
