pic0: pic0=NB_ht_bus0_bandwidth,umask=0x0f
pic1: pic1=NB_ht_bus1_bandwidth,umask=0x0f
pic2: pic2=NB_ht_bus2_bandwidth,umask=0x0f,sys
   time cpu event      pic0      pic1      pic2 
 60.011   3  tick         0 4986688836         0 
 65.010   1  tick 4986669942         0 4986669940 
 65.010   2  tick         0 4986669992         0 
 65.010   0  tick 4986683857         0 4986683855 
 65.011   3  tick         0 4986684853         0 
 70.010   2  tick         0 4986671072         0 
 70.010   1  tick 4986671978         0 4986671973 
 70.010   0  tick 4986657930         0 4986657932 
 70.011   3  tick         0 4986632951         0 
 75.010   2  tick         0 4986670320         0 
 75.010   1  tick 4986669578         0 4986669578 
 75.010   0  tick 4986669431         0 4986669429 
 75.011   3  tick         0 4986671180         0 
 80.010   2  tick         0 4986672064         0 
 80.010   0  tick 4986671387         0 4986671386 
 80.010   1  tick 4986680720         0 4986680722 
 80.011   3  tick         0 4986690637         0 
 85.010   2  tick         0 4986671242         0 
 85.010   0  tick 4986671291         0 4986671292 
 85.010   1  tick 4986672391         0 4986672394 
 85.011   3  tick         0 4986653231         0 
 90.010   1  tick 4986659931         0 4986659931 
 90.010   2  tick         0 4986669883         0 
 90.010   0  tick 4986670480         0 4986670477 
 90.011   3  tick         0 4986663988         0 
 95.010   0  tick 4986674970         0 4986674976 
 95.010   1  tick 4986710673         0 4986710673 
 95.011   2  tick         0 4987123260         0 
 95.011   3  tick         0 4986673201         0 
100.010   1  tick 4986629929         0 4986629924 
100.010   0  tick 4986668428         0 4986668419 
100.010   3  tick         0 4986250297         0 
100.011   2  tick         0 4986660906         0 
105.010   1  tick 4986669134         0 4986669139 
105.010   0  tick 4986668178         0 4986668184 
105.010   3  tick         0 4986650833         0 
105.011   2  tick         0 4986646224         0 
110.010   0  tick 4986670296         0 4986670298 
110.010   1  tick 4986682063         0 4986682057 
110.010   3  tick         0 4986670150         0 
110.011   2  tick         0 4986684362         0 
115.010   1  tick 4986658731         0 4986658737 
115.010   0  tick 4986669107         0 4986669105 
115.010   3  tick         0 4986670710         0 
115.011   2  tick         0 4986670559         0 
120.010   1  tick 4986671882         0 4986671882 
120.010   0  tick 4986674683         0 4986674677 
120.010   3  tick         0 4986686368         0 
120.011   2  tick         0 4986670034         0 
125.010   3  tick         0 4986650963         0 
125.010   0  tick 4986667926         0 4986667933 
125.010   1  tick 4986680357         0 4986680356 
125.011   2  tick         0 4986695723         0 
130.010   1  tick 4986659930         0 4986659926 
130.010   0  tick 4986668401         0 4986668400 
130.010   3  tick         0 4986668060         0 
130.011   2  tick         0 4986712784         0 
135.010   1  tick 4986671400         0 4986671401 
135.010   3  tick         0 4986670790         0 
135.010   0  tick 4986671745         0 4986671745 
135.011   2  tick         0 4986598987         0 
140.010   3  tick         0 4986673138         0 
140.010   0  tick 4986672636         0 4986672635 
140.010   1  tick 4986680940         0 4986680939 
140.011   2  tick         0 4986674936         0 
145.002   2  tick         0 4977666571         0 
145.010   0  tick 4986667309         0 4986667314 
145.010   1  tick 4986670800         0 4986670805 
145.011   3  tick         0 4987095555         0 
150.010   1  tick 4986659516         0 4986659513 
150.010   2  tick         0 4995241931         0 
150.010   0  tick 4986673303         0 4986673294 
150.011   3  tick         0 4986716762         0 
155.010   1  tick 4986679857         0 4986679862 
155.010   2  tick         0 4986673324         0 
155.010   0  tick 4986673279         0 4986673280 
155.011   3  tick         0 4986632886         0 
160.010   1  tick 4986661381         0 4986661376 
160.010   0  tick 4986666200         0 4986666206 
160.010   2  tick         0 4986673078         0 
160.011   3  tick         0 4986668013         0 
165.010   1  tick 4986669783         0 4986669788 
165.010   0  tick 4986671443         0 4986671441 
165.010   2  tick         0 4986666285         0 
165.011   3  tick         0 4986681365         0 
170.010   2  tick         0 4986669608         0 
170.010   0  tick 4986673490         0 4986673490 
170.010   1  tick 4986682259         0 4986682251 
170.011   3  tick         0 4986674597         0 
175.010   1  tick 4986660784         0 4986660792 
175.010   0  tick 4986670686         0 4986670687 
175.010   2  tick         0 4986697577         0 
175.011   3  tick         0 4986673279         0 
180.010   1  tick 4986669020         0 4986669014 
180.010   2  tick         0 4986642368         0 
180.010   0  tick 4986666726         0 4986666726 
180.011   3  tick         0 4986679559         0 
185.010   2  tick         0 4986672741         0 
185.010   0  tick 4986673702         0 4986673705 
185.010   1  tick 4986680136         0 4986680140 
185.011   3  tick         0 4986649247         0 
190.010   0  tick 4986695961         0 4986695959 
190.010   2  tick         0 4986704110         0 
190.010   1  tick 4986700665         0 4986700662 
190.011   3  tick         0 4986707088         0 
195.010   1  tick 4986632220         0 4986632225 
195.010   0  tick 4986642986         0 4986642986 
195.010   2  tick         0 4986635983         0 
195.011   3  tick         0 4986641879         0 
200.010   2  tick         0 4986671299         0 
200.010   0  tick 4986670495         0 4986670495 
200.010   1  tick 4986678761         0 4986678757 
200.011   3  tick         0 4986719105         0 
205.010   1  tick 4986661938         0 4986661942 
205.010   2  tick         0 4986669216         0 
205.010   0  tick 4986669242         0 4986669240 
205.011   3  tick         0 4986636347         0 
210.010   1  tick 4986670222         0 4986670219 
210.010   2  tick         0 4986670861         0 
210.010   0  tick 4986671698         0 4986671694 
210.011   3  tick         0 4986645740         0 
215.010   1  tick 4986671069         0 4986671070 
215.010   2  tick         0 4986681482         0 
215.010   0  tick 4986688757         0 4986688763 
215.011   3  tick         0 4986711866         0 
220.010   1  tick 4986669499         0 4986669495 
220.010   2  tick         0 4986658268         0 
220.010   0  tick 4986651756         0 4986651754 
220.011   3  tick         0 4986631728         0 
225.010   1  tick 4986671297         0 4986671304 
225.010   2  tick         0 4986672286         0 
225.010   0  tick 4986672295         0 4986672297 
225.011   3  tick         0 4986680017         0 
230.010   2  tick         0 4986670654         0 
230.010   0  tick 4986671938         0 4986671936 
230.010   1  tick 4986679911         0 4986679904 
230.011   3  tick         0 4986681411         0 
235.010   1  tick 4986661504         0 4986661504 
235.010   2  tick         0 4986669743         0 
235.010   0  tick 4986668051         0 4986668051 
235.011   3  tick         0 4986652813         0 
240.010   1  tick 4986671342         0 4986671341 
240.010   0  tick 4986674229         0 4986674231 
240.010   2  tick         0 4986951092         0 
240.011   3  tick         0 4986670612         0 
245.010   2  tick         0 4986390740         0 
245.010   1  tick 4986678952         0 4986678959 
245.010   0  tick 4986669145         0 4986669146 
245.011   3  tick         0 4986677393         0 
250.010   1  tick 4986663480         0 4986663478 
250.010   2  tick         0 4986672933         0 
250.010   0  tick 4986670491         0 4986670484 
250.011   3  tick         0 4986692443         0 
255.010   1  tick 4986668885         0 4986668887 
255.010   2  tick         0 4986667806         0 
255.010   0  tick 4986668539         0 4986668543 
255.011   3  tick         0 4986646484         0 
260.010   0  tick 4986674524         0 4986674526 
260.010   1  tick 4986679314         0 4986679311 
260.010   2  tick         0 4986677618         0 
260.011   3  tick         0 4986692539         0 
265.010   0  tick 4986665236         0 4986665235 
265.010   1  tick 4986661236         0 4986661233 
265.010   2  tick         0 4986664477         0 
265.011   3  tick         0 4986698685         0 
270.010   1  tick 4986670633         0 4986670631 
270.010   0  tick 4986672073         0 4986672072 
270.010   2  tick         0 4986670569         0 
270.011   3  tick         0 4986606443         0 
275.010   2  tick         0 4986673989         0 
275.010   1  tick 4986680139         0 4986680147 
275.010   0  tick 4986673779         0 4986673781 
275.011   3  tick         0 4986679478         0 
280.010   1  tick 4986664403         0 4986664396 
280.010   2  tick         0 4986668113         0 
280.010   0  tick 4986668328         0 4986668326 
280.011   3  tick         0 4986681428         0 
285.010   1  tick 4986667038         0 4986667047 
285.010   0  tick 4986671278         0 4986671280 
285.010   2  tick         0 4986691638         0 
285.011   3  tick         0 4986637747         0 
290.003   0  tick 4979149940         0 4979149934 
290.010   2  tick         0 4986652128         0 
290.010   1  tick 4986684881         0 4986684877 
290.011   3  tick         0 4986686709         0 
295.010   1  tick 4986656552         0 4986656553 
295.010   2  tick         0 4986667423         0 
295.010   0  tick 4994190741         0 4994190750 
295.011   3  tick         0 4986658751         0 
300.010   0  tick 4986672951         0 4986672946 
300.010   1  tick 4986675836         0 4986675836 
300.011   3  tick         0 4986704556         0 
300.011   2  tick         0 4987312136         0 
305.010   1  tick 4986667340         0 4986667339 
305.010   2  tick         0 4986031579         0 
305.010   0  tick 4986683654         0 4986683653 
305.011   3  tick         0 4986703196         0 
310.010   2  tick         0 4986692781         0 
310.010   1  tick 4986696346         0 4986696346 
310.010   0  tick 4986682993         0 4986682997 
310.011   3  tick         0 4986725158         0 
315.010   1  tick 4986648080         0 4986648080 
315.010   0  tick 4986652822         0 4986652819 
315.010   2  tick         0 4986708549         0 
315.011   3  tick         0 4986627491         0 
320.010   0  tick 4986661207         0 4986661207 
320.010   1  tick 4986677126         0 4986677127 
320.010   2  tick         0 4986629447         0 
320.011   3  tick         0 4986642005         0 
325.010   1  tick 4986662033         0 4986662032 
325.010   0  tick 4986670548         0 4986670548 
325.010   3  tick         0 4986240166         0 
325.011   2  tick         0 4987113766         0 
330.010   1  tick 4986673668         0 4986673668 
330.010   0  tick 4986675087         0 4986675089 
330.010   2  tick         0 4986235074         0 
330.011   3  tick         0 4987225529         0 
335.010   2  tick         0 4986648024         0 
335.010   1  tick 4986691053         0 4986691053 
335.010   0  tick 4986692064         0 4986692064 
335.011   3  tick         0 4986523357         0 
340.001   3  tick         0 4977200141         0 
340.010   0  tick 4986643350         0 4986643348 
340.010   2  tick         0 4986675288         0 
340.011   1  tick 4987136839         0 4987136838 
345.010   1  tick 4986178610         0 4986178609 
345.010   0  tick 4986670214         0 4986670216 
345.010   3  tick         0 4995715771         0 
345.011   2  tick         0 4987120514         0 
350.010   1  tick 4986681805         0 4986681806 
350.010   0  tick 4986676904         0 4986676902 
350.010   3  tick         0 4986668969         0 
350.011   2  tick         0 4986689850         0 
355.010   1  tick 4986661208         0 4986661211 
355.010   0  tick 4986666576         0 4986666577 
355.010   2  tick         0 4986211899         0 
355.011   3  tick         0 4987127615         0 
360.010   1  tick 4986670482         0 4986670482 
360.010   0  tick 4986670869         0 4986670869 
360.010   2  tick         0 4986667756         0 
360.011   3  tick         0 4986690094         0 
365.010   1  tick 4986678591         0 4986678588 
365.010   0  tick 4986671527         0 4986671526 
365.010   3  tick         0 4986196349         0 
365.011   2  tick         0 4987312909         0 
370.010   1  tick 4986666943         0 4986666944 
370.010   0  tick 4986676406         0 4986676406 
370.010   3  tick         0 4986679650         0 
370.011   2  tick         0 4986475806         0 
375.010   1  tick 4986668780         0 4986668780 
375.010   0  tick 4986662850         0 4986662852 
375.010   3  tick         0 4986664720         0 
375.011   2  tick         0 4986638834         0 
380.010   1  tick 4986695641         0 4986695640 
380.010   3  tick         0 4986675430         0 
380.010   0  tick 4986712285         0 4986712284 
380.011   2  tick         0 4986780265         0 
385.010   1  tick 4986643129         0 4986643132 
385.010   3  tick         0 4986663267         0 
385.011   2  tick         0 4986563005         0 
385.011   0  tick 4987321315         0 4987321316 
390.010   1  tick 4986669792         0 4986669791 
390.010   0  tick 4985985041         0 4985985044 
390.010   2  tick         0 4986246260         0 
390.011   3  tick         0 4987126562         0 
395.010   2  tick         0 4986676289         0 
395.010   0  tick 4986679531         0 4986679528 
395.010   1  tick 4986691522         0 4986691518 
395.011   3  tick         0 4986735442         0 
400.010   1  tick 4986648617         0 4986648622 
400.010   0  tick 4986656112         0 4986656110 
400.010   3  tick         0 4986154201         0 
400.011   2  tick         0 4987191720         0 
405.010   1  tick 4986678576         0 4986678582 
405.010   3  tick         0 4986648034         0 
405.010   0  tick 4986776901         0 4986776901 
405.011   2  tick         0 4986613231         0 
410.010   1  tick 4986662385         0 4986662379 
410.010   0  tick 4986575921         0 4986575921 
410.010   3  tick         0 4986691374         0 
410.011   2  tick         0 4986644294         0 
415.010   1  tick 4986672881         0 4986672881 
415.010   0  tick 4986665320         0 4986665322 
415.010   2  tick         0 4986229617         0 
415.011   3  tick         0 4987145465         0 
420.010   1  tick 4986673818         0 4986673819 
420.010   0  tick 4986668076         0 4986668073 
420.010   2  tick         0 4986674464         0 
420.011   3  tick         0 4986641295         0 
425.010   1  tick 4986665064         0 4986665062 
425.010   3  tick         0 4986204970         0 
425.010   0  tick 4986678758         0 4986678759 
425.011   2  tick         0 4987131317         0 
430.010   1  tick 4986670738         0 4986670737 
430.010   0  tick 4986656277         0 4986656277 
430.010   2  tick         0 4986199158         0 
430.011   3  tick         0 4987091690         0 
435.010   1  tick 4986687970         0 4986687970 
435.010   0  tick 4986688438         0 4986688441 
435.011   3  tick         0 4986721813         0 
435.011   2  tick         0 4987441708         0 
440.010   1  tick 4986655045         0 4986655044 
440.010   0  tick 4986667955         0 4986667954 
440.010   2  tick         0 4985926111         0 
440.011   3  tick         0 4986646776         0 
445.010   0  tick 4986658582         0 4986658583 
445.010   2  tick         0 4986643532         0 
445.010   1  tick 4986678625         0 4986678630 
445.011   3  tick         0 4986663306         0 
450.010   1  tick 4986662334         0 4986662330 
450.010   2  tick         0 4986668399         0 
450.010   0  tick 4986673569         0 4986673569 
450.011   3  tick         0 4986697562         0 
455.010   1  tick 4986672090         0 4986672090 
455.010   2  tick         0 4986677716         0 
455.010   0  tick 4986686386         0 4986686387 
455.011   3  tick         0 4986664149         0 
460.010   1  tick 4986666510         0 4986666513 
460.010   0  tick 4986647799         0 4986647797 
460.010   3  tick         0 4986209926         0 
460.011   2  tick         0 4987111828         0 
465.010   1  tick 4986671844         0 4986671840 
465.010   0  tick 4986675005         0 4986675003 
465.010   2  tick         0 4986230042         0 
465.011   3  tick         0 4987149723         0 
470.010   0  tick 4986667229         0 4986667228 
470.010   1  tick 4986680429         0 4986680432 
470.010   2  tick         0 4986666598         0 
470.011   3  tick         0 4986643153         0 
475.010   1  tick 4986660664         0 4986660662 
475.010   0  tick 4986674633         0 4986674636 
475.010   3  tick         0 4986226658         0 
475.011   2  tick         0 4987151941         0 
480.010   0  tick 4986666694         0 4986666692 
480.010   1  tick 4986678437         0 4986678441 
480.010   3  tick         0 4986663121         0 
480.011   2  tick         0 4986622236         0 
485.010   2  tick         0 4986238087         0 
485.010   0  tick 4986715715         0 4986715720 
485.010   1  tick 4986791580         0 4986791575 
485.011   3  tick         0 4987126121         0 
490.010   1  tick 4986541314         0 4986541314 
490.010   0  tick 4986624413         0 4986624403 
490.010   2  tick         0 4986669228         0 
490.011   3  tick         0 4986659916         0 
495.010   0  tick 4986670716         0 4986670718 
495.010   1  tick 4986668844         0 4986668845 
495.010   2  tick         0 4986669424         0 
495.011   3  tick         0 4986690922         0 
500.010   1  tick 4986682613         0 4986682613 
500.010   0  tick 4986674083         0 4986674086 
500.010   3  tick         0 4986231138         0 
500.011   2  tick         0 4987138011         0 
505.010   1  tick 4986659318         0 4986659318 
505.010   0  tick 4986667459         0 4986667459 
505.010   2  tick         0 4986203827         0 
505.011   3  tick         0 4987137077         0 
510.010   1  tick 4986674132         0 4986674132 
510.010   0  tick 4986679579         0 4986679581 
510.010   2  tick         0 4986674564         0 
510.011   3  tick         0 4986635492         0 
515.010   2  tick         0 4986663430         0 
515.010   1  tick 4986680952         0 4986680954 
515.010   0  tick 4986687817         0 4986687819 
515.011   3  tick         0 4986704666         0 
520.010   1  tick 4986658022         0 4986658020 
520.010   0  tick 4986643790         0 4986643786 
520.010   3  tick         0 4986204855         0 
520.011   2  tick         0 4987132829         0 
525.010   1  tick 4986671695         0 4986671697 
525.010   0  tick 4986679477         0 4986679481 
525.010   2  tick         0 4986240106         0 
525.011   3  tick         0 4987069681         0 
530.010   1  tick 4986715969         0 4986715967 
530.010   2  tick         0 4986684941         0 
530.010   0  tick 4986717340         0 4986717338 
530.011   3  tick         0 4986746023         0 
535.010   1  tick 4986625039         0 4986625039 
535.010   0  tick 4986620041         0 4986620044 
535.010   2  tick         0 4986633445         0 
535.011   3  tick         0 4986685843         0 
540.010   1  tick 4986670816         0 4986670818 
540.010   0  tick 4986671382         0 4986671382 
540.010   2  tick         0 4986675964         0 
540.011   3  tick         0 4986584138         0 
545.010   1  tick 4986668397         0 4986668397 
545.010   2  tick         0 4986659278         0 
545.010   0  tick 4986678893         0 4986678888 
545.011   3  tick         0 4986708818         0 
550.010   1  tick 4986671145         0 4986671145 
550.010   0  tick 4986657115         0 4986657117 
550.010   2  tick         0 4986675916         0 
550.011   3  tick         0 4986668531         0 
555.010   1  tick 4986672211         0 4986672211 
555.010   0  tick 4986676529         0 4986676528 
555.010   2  tick         0 4986669249         0 
555.011   3  tick         0 4986760795         0 
560.010   0  tick 4986665274         0 4986665273 
560.010   1  tick 4986677795         0 4986677792 
560.010   2  tick         0 4986668320         0 
560.011   3  tick         0 4986562655         0 
565.010   1  tick 4986662542         0 4986662548 
565.010   0  tick 4986674048         0 4986674055 
565.010   2  tick         0 4986672306         0 
565.011   3  tick         0 4986716172         0 
570.010   0  tick 4986664552         0 4986664545 
570.010   2  tick         0 4986663747         0 
570.010   1  tick 4986673917         0 4986673912 
570.011   3  tick         0 4986621820         0 
575.010   2  tick         0 4986669735         0 
575.010   1  tick 4986680741         0 4986680743 
575.010   0  tick 4986697690         0 4986697694 
575.011   3  tick         0 4986653489         0 
580.001   1  tick 4977826648         0 4977826645 
580.010   0  tick 4986643756         0 4986643751 
580.010   2  tick         0 4986672901         0 
580.011   3  tick         0 4986680332         0 
585.010   1  tick 4995506768         0 4995506773 
585.010   2  tick         0 4986678879         0 
585.010   0  tick 4986686720         0 4986686721 
585.011   3  tick         0 4986726268         0 
590.010   0  tick 4986658677         0 4986658680 
590.010   1  tick 4986673104         0 4986673105 
590.010   2  tick         0 4986666512         0 
590.011   3  tick         0 4986622019         0 
595.010   1  tick 4986663424         0 4986663421 
595.010   0  tick 4986674738         0 4986674739 
595.010   2  tick         0 4986674950         0 
595.011   3  tick         0 4986671953         0 
600.010   1  tick 4986669916         0 4986669916 
600.010   0  tick 4986670219         0 4986670218 
600.010   2  tick         0 4986667315         0 
600.011   3  tick         0 4986725286         0 
605.010   1  tick 4986670173         0 4986670171 
605.010   3  tick         0 4986175582         0 
605.010   0  tick 4986681179         0 4986681175 
605.011   2  tick         0 4987135172         0 
610.010   1  tick 4986670047         0 4986670047 
610.010   0  tick 4986654894         0 4986654895 
610.010   2  tick         0 4986203726         0 
610.011   3  tick         0 4987109600         0 
615.010   0  tick 4986669217         0 4986669219 
615.010   2  tick         0 4986668240         0 
615.010   1  tick 4986682970         0 4986682972 
615.011   3  tick         0 4986708643         0 
620.010   1  tick 4986658845         0 4986658845 
620.010   3  tick         0 4986192377         0 
620.010   0  tick 4986688170         0 4986688167 
620.011   2  tick         0 4987124336         0 
625.010   1  tick 4986668885         0 4986668883 
625.010   0  tick 4986652583         0 4986652584 
625.010   3  tick         0 4986669021         0 
625.011   2  tick         0 4986680050         0 
630.010   1  tick 4986688017         0 4986688017 
630.010   3  tick         0 4986680345         0 
630.011   0  tick 4987069895         0 4987069897 
630.011   2  tick         0 4986677642         0 
635.010   0  tick 4986272451         0 4986272454 
635.010   1  tick 4986662723         0 4986662722 
635.010   3  tick         0 4986662447         0 
635.011   2  tick         0 4986702474         0 
640.010   1  tick 4986662657         0 4986662658 
640.010   0  tick 4986672660         0 4986672657 
640.010   2  tick         0 4986177341         0 
640.011   3  tick         0 4987148695         0 
645.010   0  tick 4986667522         0 4986667522 
645.010   2  tick         0 4986661162         0 
645.010   1  tick 4986681776         0 4986681780 
645.011   3  tick         0 4986654383         0 
650.010   1  tick 4986668381         0 4986668376 
650.010   0  tick 4986672342         0 4986672342 
650.010   3  tick         0 4986230771         0 
650.011   2  tick         0 4987175162         0 
655.010   1  tick 4986663062         0 4986663062 
655.010   0  tick 4986676470         0 4986676472 
655.010   2  tick         0 4986174127         0 
655.011   3  tick         0 4987087029         0 
660.010   0  tick 4986664076         0 4986664072 
660.010   2  tick         0 4986663906         0 
660.010   1  tick 4986692383         0 4986692384 
660.011   3  tick         0 4986694869         0 
665.010   1  tick 4986663289         0 4986663291 
665.010   2  tick         0 4986676048         0 
665.010   0  tick 4986689727         0 4986689727 
665.011   3  tick         0 4986742265         0 
670.010   1  tick 4986652670         0 4986652670 
670.010   0  tick 4986648940         0 4986648940 
670.010   3  tick         0 4986140210         0 
670.011   2  tick         0 4987079656         0 
675.010   3  tick         0 4986657076         0 
675.010   0  tick 4986677833         0 4986677837 
675.010   1  tick 4986696739         0 4986696741 
675.011   2  tick         0 4986723375         0 
680.001   3  tick         0 4977748202         0 
680.010   0  tick 4986663589         0 4986663581 
680.010   1  tick 4986682556         0 4986682552 
680.011   2  tick         0 4986660202         0 
685.010   0  tick 4986669512         0 4986669518 
685.010   1  tick 4986634641         0 4986634643 
685.010   3  tick         0 4995608033         0 
685.011   2  tick         0 4986704685         0 
690.010   0  tick 4986673588         0 4986673591 
690.010   1  tick 4986671906         0 4986671904 
690.010   2  tick         0 4986180544         0 
690.011   3  tick         0 4987109890         0 
695.010   1  tick 4986667060         0 4986667060 
695.010   0  tick 4986684978         0 4986684972 
695.010   3  tick         0 4986230154         0 
695.011   2  tick         0 4987122567         0 
700.010   1  tick 4986671019         0 4986671014 
700.010   0  tick 4986655654         0 4986655658 
700.010   2  tick         0 4986217335         0 
700.011   3  tick         0 4987126125         0 
705.010   1  tick 4986674607         0 4986674613 
705.010   0  tick 4986682917         0 4986682916 
705.010   2  tick         0 4986701660         0 
705.011   3  tick         0 4986665019         0 
710.010   0  tick 4986662003         0 4986662001 
710.010   1  tick 4986676650         0 4986676649 
710.010   3  tick         0 4986239948         0 
710.011   2  tick         0 4987089400         0 
715.010   1  tick 4986661323         0 4986661323 
715.010   0  tick 4986666758         0 4986666758 
715.010   3  tick         0 4986643180         0 
715.011   2  tick         0 4986703769         0 
720.010   1  tick 4986671537         0 4986671537 
720.010   2  tick         0 4986185828         0 
720.010   0  tick 4986678345         0 4986678345 
720.011   3  tick         0 4987100152         0 
725.010   1  tick 4986704214         0 4986704213 
725.010   3  tick         0 4986268769         0 
725.010   0  tick 4986697902         0 4986697902 
725.011   2  tick         0 4987160697         0 
730.010   0  tick 4986634983         0 4986634987 
730.010   1  tick 4986636054         0 4986636056 
730.010   2  tick         0 4986184231         0 
730.011   3  tick         0 4987102787         0 
735.010   1  tick 4986674683         0 4986674685 
735.010   0  tick 4986679557         0 4986679555 
735.010   2  tick         0 4986671403         0 
735.011   3  tick         0 4986706029         0 
740.010   2  tick         0 4986665951         0 
740.010   0  tick 4986665487         0 4986665485 
740.010   1  tick 4986686140         0 4986686137 
740.011   3  tick         0 4986612414         0 
745.010   1  tick 4986651352         0 4986651354 
745.010   0  tick 4986668077         0 4986668079 
745.010   2  tick         0 4986673778         0 
745.011   3  tick         0 4986678470         0 
750.010   0  tick 4986667842         0 4986667842 
750.010   1  tick 4986674294         0 4986674292 
750.010   2  tick         0 4986669827         0 
750.011   3  tick         0 4986704039         0 
755.010   1  tick 4986666085         0 4986666087 
755.010   3  tick         0 4986190777         0 
755.010   0  tick 4986686584         0 4986686581 
755.011   2  tick         0 4987134222         0 
760.010   1  tick 4986670861         0 4986670861 
760.010   0  tick 4986656429         0 4986656432 
760.010   3  tick         0 4986672312         0 
760.011   2  tick         0 4986663778         0 
765.010   1  tick 4986679158         0 4986679156 
765.010   0  tick 4986676182         0 4986676180 
765.010   3  tick         0 4986670696         0 
765.011   2  tick         0 4986673068         0 
770.010   1  tick 4986661719         0 4986661721 
770.010   2  tick         0 4986210346         0 
770.010   0  tick 4986680086         0 4986680088 
770.011   3  tick         0 4987099319         0 
775.010   2  tick         0 4986669542         0 
775.010   0  tick 4986663864         0 4986663865 
775.011   3  tick         0 4986539733         0 
775.011   1  tick 4987151075         0 4987151073 
780.010   0  tick 4986661708         0 4986661701 
780.010   1  tick 4986197276         0 4986197280 
780.010   3  tick         0 4986367355         0 
780.011   2  tick         0 4987146197         0 
785.010   1  tick 4986663588         0 4986663587 
785.010   0  tick 4986686456         0 4986686462 
785.010   3  tick         0 4986706172         0 
785.011   2  tick         0 4986667969         0 
790.010   0  tick 4986654186         0 4986654186 
790.010   1  tick 4986669644         0 4986669641 
790.010   2  tick         0 4986214947         0 
790.011   3  tick         0 4987091315         0 
795.010   1  tick 4986671162         0 4986671163 
795.010   0  tick 4986670479         0 4986670477 
795.010   3  tick         0 4986218825         0 
795.011   2  tick         0 4987118258         0 
800.010   1  tick 4986675259         0 4986675258 
800.010   0  tick 4986692745         0 4986692750 
800.010   3  tick         0 4986725461         0 
800.011   2  tick         0 4986805647         0 
805.010   1  tick 4986666285         0 4986666285 
805.010   0  tick 4986649677         0 4986649674 
805.010   3  tick         0 4986615798         0 
805.011   2  tick         0 4986540865         0 
810.010   3  tick         0 4986666352         0 
810.010   0  tick 4986676000         0 4986676000 
810.010   1  tick 4986694160         0 4986694162 
810.011   2  tick         0 4986660228         0 
815.010   0  tick 4986665316         0 4986665314 
815.010   1  tick 4986655499         0 4986655497 
815.010   3  tick         0 4986676797         0 
815.011   2  tick         0 4986689453         0 
820.010   0  tick 4986671090         0 4986671090 
820.010   1  tick 4986677203         0 4986677204 
820.010   2  tick         0 4986212239         0 
820.011   3  tick         0 4987099128         0 
825.010   0  tick 4986690835         0 4986690834 
825.010   2  tick         0 4986681629         0 
825.011   3  tick         0 4986540721         0 
825.011   1  tick 4987173232         0 4987173235 
830.010   0  tick 4986649516         0 4986649517 
830.010   1  tick 4986161899         0 4986161900 
830.010   2  tick         0 4986644462         0 
830.011   3  tick         0 4986809422         0 
835.010   1  tick 4986662064         0 4986662062 
835.010   0  tick 4986673529         0 4986673534 
835.010   3  tick         0 4986276025         0 
