Time,ambienttemp,cpu0.dietemp,cpu0.memtemp,cpu1.dietemp,cpu1.memtemp,gbeth.temp,hddbp.temp,sp.temp,fan1.tach,fan2.tach,fan3.tach,fan4.tach,fan5.tach,fan6.tach
0,18,38.400,26.400,36.600,30,37.800,19.800,37.200,9960,10200,10440,9600,10860,10740
5,18,37.800,26.400,36.600,30,37.800,19.800,37.200,10020,10200,10440,9660,10920,10740
10,18,37.800,26.400,36.600,30,37.800,19.800,37.200,10020,10200,10440,9660,10920,10740
15,17.400,37.800,26.400,36.600,30,37.800,19.800,37.200,10020,10260,10440,9600,10860,10740
20,18,38.400,26.400,36.600,30,37.800,19.800,37.200,9960,10260,10380,9660,10920,10740
25,18,38.400,26.400,36.600,30,37.800,19.800,37.200,10020,10260,10380,9660,10920,10740
30,18,38.400,26.400,36.600,30,37.800,19.800,37.200,10020,10200,10380,9660,10860,10680
35,18,38.400,26.400,36.600,30,37.800,19.800,37.200,10020,10260,10380,9660,10860,10740
40,18,38.400,26.400,36.600,30,37.800,19.800,37.200,10020,10260,10380,9660,10860,10740
45,18,37.800,26.400,36.600,30,37.800,19.800,37.200,10020,10200,10380,9660,10920,10740
50,18,37.800,26.400,36.600,30,37.800,19.800,37.200,10020,10260,10440,9660,10920,10740
55,18,37.800,26.400,36.600,30,37.200,19.800,37.200,10020,10260,10440,9600,10920,10740
60,18,38.400,26.400,36.600,30,37.800,19.800,37.200,10020,10260,10440,9600,10920,10740
65,18,38.400,26.400,36.600,30,37.800,19.800,37.200,10020,10260,10380,9660,10920,10740
70,18,38.400,26.400,36.600,30,37.200,19.800,37.200,9960,10260,10380,9600,10860,10680
75,18,37.800,26.400,36.600,30,37.200,19.800,37.200,9960,10260,10380,9600,10860,10680
80,18,37.800,26.400,36.600,30,37.200,19.800,37.200,10020,10200,10380,9660,10860,10680
85,17.400,38.400,26.400,36.600,30,37.800,19.800,37.200,10020,10200,10380,9660,10860,10740
90,18,37.800,26.400,36.600,30,37.200,19.800,37.200,10020,10260,10380,9660,10920,10680
95,18,37.800,26.400,36.600,30,37.200,19.800,37.200,10020,10260,10380,9660,10920,10680
100,18,37.800,26.400,36.600,30,37.200,19.800,37.200,9960,10200,10380,9600,10920,10740
105,18,38.400,26.400,36.600,30,37.200,19.800,37.200,10020,10200,10380,9600,10920,10740
110,18,38.400,26.400,36.600,30,37.200,19.800,37.200,10020,10200,10380,9600,10920,10740
115,17.400,38.400,26.400,36.600,30,37.200,19.800,37.200,10020,10260,10380,9600,10860,10740
120,17.400,38.400,26.400,36.600,30,37.200,19.800,37.200,10020,10260,10380,9600,10860,10740
125,18,38.400,26.400,36.600,30,37.200,19.800,37.200,9960,10200,10440,9600,10920,10740
130,18,37.800,26.400,36.600,30,37.200,19.800,37.200,9960,10200,10380,9660,10920,10740
135,18,37.800,26.400,36.600,30,37.200,19.800,37.200,9960,10260,10380,9600,10860,10680
140,18,38.400,26.400,36.600,30,37.200,19.800,36,9960,10260,10380,9600,10860,10680
145,18,38.400,26.400,36.600,30,37.200,19.800,36,10020,10260,10380,9660,10860,10680
150,18,38.400,26.400,36.600,30,37.200,19.800,36,10020,10200,10440,9600,10860,10740
155,18,38.400,26.400,36.600,30,37.200,19.800,36,10020,10200,10440,9600,10860,10740
160,18,37.800,26.400,36.600,30,37.200,19.800,36,10020,10200,10380,9600,10860,10740
165,18,37.800,26.400,36.600,30,37.200,19.800,36,10020,10200,10440,9600,10860,10740
170,18,38.400,26.400,36.600,29.400,37.200,19.800,36,10020,10200,10440,9600,10860,10740
175,18,38.400,26.400,36.600,29.400,37.200,19.800,36,10020,10200,10380,9660,10860,10740
180,18,38.400,26.400,36.600,29.400,37.200,19.800,36,10020,10260,10440,9600,10860,10740
185,18,38.400,26.400,36.600,29.400,37.200,19.800,36,10020,10260,10440,9600,10860,10740
190,18,38.400,26.400,36.600,29.400,37.200,19.800,36,10020,10200,10380,9600,10920,10740
195,18,38.400,26.400,36.600,29.400,37.200,19.800,36,10020,10200,10380,9600,10920,10740
