Time ambienttemp cpu0.dietemp cpu0.memtemp cpu1.dietemp cpu1.memtemp gbeth.temp hddbp.temp sp.temp fan1.tach fan2.tach fan3.tach fan4.tach fan5.tach fan6.tach
0 18 39 27 37.200 30 37.800 19.800 37.200 10020 10260 10440 9600 10860 10740
5 18.600 39 27 37.200 30 37.800 19.800 37.200 10020 10260 10440 9600 10860 10740
10 18 39 27 36.600 30 37.800 19.800 37.200 10020 10200 10380 9600 10860 10740
15 18 39 27 36.600 30 37.800 19.800 37.200 10020 10200 10380 9600 10860 10740
20 18.600 39 27 37.200 30 37.200 19.800 37.200 10020 10200 10380 9600 10920 10740
25 18 39 27 37.200 30 37.200 19.800 37.200 10020 10200 10380 9600 10920 10740
30 18 39 27 37.200 30 37.200 19.800 37.200 10020 10200 10440 9600 10920 10740
35 18 39 27 37.200 30 37.200 19.800 37.200 10020 10200 10440 9600 10920 10740
40 18.600 39 27 37.200 30 37.800 19.800 37.200 10080 10260 10380 9600 10860 10740
45 18.600 39 27 37.200 30 37.800 19.800 37.200 10020 10200 10380 9660 10920 10740
50 18.600 39 27 37.200 30 37.800 19.800 37.200 10020 10200 10380 9660 10920 10740
55 18.600 39 27 37.200 30 37.800 19.800 37.200 10020 10260 10440 9660 10920 10740
60 18.600 39 27 37.200 30 37.800 19.800 37.200 10020 10260 10440 9660 10920 10740
65 18 39 27 37.200 30 37.800 19.800 37.200 10020 10200 10440 9600 10920 10740
70 18.600 39 27 37.200 30 37.800 19.800 37.200 10020 10260 10380 9660 10920 10740
75 18.600 39 27 37.200 30 37.800 19.800 37.200 10020 10260 10380 9660 10920 10740
80 18.600 39 27 37.200 30 37.800 21 37.200 9960 10200 10440 9660 10920 10740
85 19.200 39 27 37.200 30 37.800 21 37.200 9960 10200 10440 9660 10920 10740
90 18.600 39 27 37.200 30 37.800 21 37.200 10020 10200 10440 9660 10920 10740
95 18.600 39 27 37.200 30 37.800 21 37.200 10020 10200 10440 9660 10920 10740
100 18.600 39 27 37.200 30 37.800 21 37.200 9960 10260 10440 9600 10920 10740
105 18.600 39 27 37.200 30 37.800 21 37.200 9960 10260 10440 9600 10860 10740
110 18.600 39 27 37.200 30 37.800 21 37.200 10020 10200 10440 9660 10860 10740
115 18.600 39 27 37.200 30 37.800 21 37.200 10020 10200 10440 9660 10920 10740
120 18.600 39 27 37.200 30 37.800 21 37.200 10020 10260 10440 9600 10920 10740
125 18.600 39 27 37.200 30 37.800 21 37.200 10020 10260 10440 9600 10920 10740
130 18.600 39 27 37.200 30 37.200 21 37.200 10020 10260 10440 9660 10920 10740
135 18.600 39 27 37.200 30 37.200 21 37.200 10020 10260 10440 9660 10920 10740
140 18.600 39 27 37.200 30 37.800 21 37.200 10020 10200 10380 9660 10920 10740
145 19.200 39 27 37.200 30 37.800 21 37.200 10020 10200 10380 9660 10860 10740
150 19.800 39 27 37.200 30 37.800 21 37.200 10020 10260 10440 9660 10860 10740
155 19.800 39 27 37.200 30 37.800 21 37.200 10020 10260 10440 9660 10860 10740
160 19.200 39 27 37.200 30.600 37.800 21 37.200 10020 10260 10380 9600 10860 10740
165 19.800 39 27 37.200 30.600 37.800 21 37.200 10020 10260 10380 9600 10920 10740
170 19.800 39 27 37.200 30 37.800 21 37.200 9960 10200 10440 9660 10920 10740
175 19.200 39 27 37.200 30 37.800 21 37.200 9960 10200 10440 9660 10860 10740
180 19.800 39.600 27 37.200 30.600 37.800 21 37.200 10020 10260 10440 9600 10860 10740
185 19.800 39.600 27 37.200 30.600 37.800 21 37.200 10020 10260 10440 9600 10920 10800
190 18.600 39 27 37.200 30.600 37.800 21 37.200 10020 10200 10380 9660 10920 10800
195 19.200 39 27 37.200 30.600 37.800 21 37.200 10020 10200 10380 9660 10920 10740
200 19.200 39.600 27 37.200 30.600 37.800 21 37.200 10020 10260 10440 9660 10920 10740
205 19.200 39.600 27 37.200 30.600 37.800 21 37.200 10020 10260 10440 9660 10920 10740
210 19.200 39 27 37.200 30.600 37.200 21 37.200 9960 10260 10440 9660 10920 10740
215 18.600 39 27 37.200 30.600 37.200 21 37.200 9960 10260 10440 9660 10920 10740
220 18.600 40.200 27 38.400 30.600 37.200 21 37.200 9960 10200 10440 9660 10920 10740
225 18.600 40.200 27 38.400 30.600 37.200 21 37.200 9960 10200 10440 9660 10920 10740
230 18.600 39.600 27 37.800 30.600 37.800 21 37.200 9960 10200 10380 9660 10920 10740
235 18.600 39.600 27 37.800 30.600 37.800 21 37.200 9960 10200 10380 9660 10920 10740
240 18.600 40.200 27 39 30.600 37.800 21 37.200 10020 10200 10380 9660 10920 10740
245 18 40.200 27 39 30.600 37.800 21 37.200 10020 10200 10380 9660 10920 10740
250 18 39.600 27 39 30.600 37.800 21 37.200 9960 10200 10440 9660 10920 10740
255 18.600 39.600 27 39 30.600 37.800 21 37.200 9960 10200 10440 9660 10920 10740
260 18 40.200 27 39.600 30.600 37.800 21 37.200 10020 10200 10380 9660 10920 10740
265 18 40.200 27 39.600 30.600 37.800 21 37.200 10020 10200 10440 9600 10920 10740
270 18.600 40.200 27 39 30.600 37.800 19.800 37.200 10020 10200 10440 9600 10920 10740
275 18 40.200 27 39 30.600 37.800 19.800 37.200 10020 10200 10380 9660 10920 10740
280 18 40.800 27 39 30.600 37.800 19.800 37.200 10020 10260 10380 9660 10920 10740
285 18 40.800 27 39 30.600 37.800 19.800 37.200 10020 10260 10380 9660 10860 10740
290 18 40.200 27 40.200 30.600 37.800 19.800 37.200 10020 10200 10440 9600 10860 10740
295 18 40.200 27 40.200 30.600 37.800 19.800 37.200 10020 10200 10440 9600 10860 10740
300 18 39.600 27 40.200 30.600 37.800 19.800 37.200 10020 10260 10440 9600 10860 10740
305 18 39.600 27 40.200 30.600 37.800 19.800 37.200 10020 10260 10440 9600 10920 10740
310 18 39.600 27 40.800 31.200 37.800 19.800 37.200 9960 10260 10440 9660 10920 10740
315 18 39.600 27 40.800 31.200 37.800 19.800 37.200 9960 10260 10440 9660 10920 10680
320 18 40.200 27 40.200 30.600 37.800 19.800 37.200 10020 10260 10440 9600 10920 10680
325 18.600 40.200 27 40.200 30.600 37.800 19.800 37.200 10020 10260 10440 9600 10860 10740
330 18.600 40.200 27 40.200 31.200 37.800 19.800 37.200 10020 10200 10440 9660 10860 10740
335 18.600 40.200 27 40.200 31.200 37.800 19.800 37.200 10020 10200 10440 9660 10920 10740
340 18 39.600 27 40.800 31.200 37.800 19.800 37.200 10020 10260 10380 9600 10920 10740
345 18.600 39.600 27 40.800 31.200 37.800 19.800 37.200 10020 10260 10380 9600 10860 10740
350 18.600 39.600 27 40.800 31.200 37.800 19.800 37.200 10020 10260 10440 9600 10860 10740
355 18 39.600 27 40.800 31.200 37.800 19.800 37.200 10020 10260 10440 9600 10920 10740
