timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat
40,0,   0.4273,  0.1442,   44.98,   7.591,   5.693
40,1,   0.4765,   0.135,   46.23,   7.806,   5.855
40,2,   0.7983,  0.2834,   41.85,   7.155,   5.366
40,3,   0.2962,  0.2921,    43.6,   7.365,   5.524
45,0,   0.5194,  0.1846,   44.85,   7.592,   5.694
45,1,   0.5843,  0.1729,    46.1,    7.81,   5.857
45,2,   0.8433,  0.3646,    41.6,   7.135,   5.351
45,3,   0.5119,  0.3742,   43.48,   7.394,   5.545
50,0,   0.5883,  0.2243,   44.73,    7.59,   5.692
50,1,   0.6694,  0.2102,    46.1,    7.83,   5.872
50,2,   0.8037,  0.4464,   41.48,   7.121,   5.341
50,3,   0.7034,  0.4554,   43.35,   7.418,   5.564
55,0,   0.6577,  0.2641,    44.6,   7.587,    5.69
55,1,   0.7552,  0.2475,    46.1,    7.85,   5.888
55,2,   0.9891,  0.5281,   41.35,   7.145,   5.358
55,3,   0.8947,  0.5364,   43.35,   7.464,   5.598
60,0,   0.7202,  0.3038,   44.48,   7.583,   5.687
60,1,   0.8348,  0.2846,   45.98,   7.849,   5.887
60,2,   0.9486,  0.6096,   41.23,   7.131,   5.348
60,3,    1.084,  0.6173,   43.23,   7.488,   5.616
65,0,   0.7821,  0.3434,   44.35,   7.579,   5.684
65,1,   0.9143,  0.3217,   45.85,   7.848,   5.886
65,2,   0.9066,   0.691,    41.1,   7.116,   5.337
65,3,    1.272,  0.6982,   43.23,   7.533,   5.649
70,0,   0.8446,   0.383,   44.23,   7.575,   5.682
70,1,   0.9939,  0.3588,   45.73,   7.846,   5.885
70,2,   0.8647,  0.7723,    41.1,   7.123,   5.342
70,3,     1.46,  0.7792,   43.23,   7.577,   5.683
75,0,   0.9122,  0.4227,   44.23,   7.593,   5.695
75,1,    1.078,  0.3958,    45.6,   7.846,   5.884
75,2,   0.8235,  0.8537,    41.1,    7.13,   5.347
75,3,    1.652,  0.8602,   43.23,   7.623,   5.717
80,0,   0.9806,  0.4623,    44.1,    7.59,   5.693
80,1,    1.162,  0.4328,   45.48,   7.845,   5.884
80,2,   0.7814,  0.9352,    41.1,   7.136,   5.352
80,3,    1.618,  0.9411,   43.23,   7.631,   5.723
85,0,    1.057,  0.5018,    44.1,    7.61,   5.707
85,1,    1.246,  0.4697,   45.35,   7.844,   5.883
85,2,   0.7389,   1.017,    41.1,   7.143,   5.357
85,3,    1.585,   1.022,   43.23,   7.639,   5.729
90,0,    1.133,  0.5414,    44.1,   7.629,   5.722
90,1,     1.33,  0.5066,   45.23,   7.844,   5.883
90,2,   0.9188,   1.098,    41.1,   7.186,    5.39
90,3,    1.551,   1.103,   43.23,   7.646,   5.735
95,0,    1.208,  0.5808,    44.1,   7.648,   5.736
95,1,    1.413,  0.5435,    45.1,   7.843,   5.882
95,2,   0.8735,   1.179,    41.1,   7.192,   5.394
95,3,    1.515,   1.184,    43.1,   7.633,   5.725
100,0,    1.283,  0.6202,    44.1,   7.667,    5.75
100,1,    1.497,  0.5803,    45.1,   7.863,   5.897
100,2,   0.8283,   1.261,    41.1,   7.198,   5.399
100,3,    1.479,   1.265,    43.1,   7.641,   5.731
105,0,    1.358,  0.6597,    44.1,   7.686,   5.765
105,1,    1.358,  0.6173,    45.1,   7.846,   5.884
105,2,   0.7847,   1.342,    41.1,   7.204,   5.403
105,3,    1.445,   1.346,    43.1,   7.649,   5.736
110,0,     1.43,  0.6992,    44.1,   7.705,   5.779
110,1,    1.217,  0.6542,    45.1,   7.829,   5.871
110,2,   0.7397,   1.423,    41.1,    7.21,   5.408
110,3,     1.41,   1.427,    43.1,   7.656,   5.742
115,0,    1.501,  0.7386,    44.1,   7.723,   5.792
115,1,    1.077,  0.6911,    45.1,   7.811,   5.858
115,2,   0.6951,   1.505,    41.1,   7.217,   5.412
115,3,    1.375,   1.508,    43.1,   7.664,   5.748
120,0,    1.348,   0.778,    44.1,   7.704,   5.778
120,1,   0.9356,  0.7281,    45.1,   7.794,   5.845
120,2,   0.8724,   1.586,    41.1,    7.26,   5.445
120,3,     1.34,   1.589,    43.1,   7.671,   5.754
125,0,     1.19,  0.8174,    44.1,   7.685,   5.763
125,1,   0.7945,  0.7652,    45.1,   7.777,   5.832
125,2,    1.052,   1.667,    41.1,   7.303,   5.477
125,3,    1.308,    1.67,    43.1,    7.68,    5.76
130,0,    1.034,   0.857,    44.1,   7.665,   5.749
130,1,   0.6546,  0.8023,    45.1,   7.759,    5.82
130,2,    1.009,   1.749,    41.1,    7.31,   5.482
130,3,    1.277,    1.75,    43.1,   7.688,   5.766
135,0,   0.8768,  0.8965,    44.1,   7.646,   5.734
135,1,   0.5131,  0.8395,    45.1,   7.742,   5.807
135,2,   0.9645,    1.83,    41.1,   7.316,   5.487
135,3,    1.245,   1.831,    43.1,   7.696,   5.772
140,0,   0.7235,   0.936,    44.1,   7.627,    5.72
140,1,   0.3731,  0.8766,    45.1,   7.725,   5.794
140,2,   0.9218,   1.912,    41.1,   7.322,   5.492
140,3,    1.216,   1.912,    43.1,   7.705,   5.779
145,0,   0.5688,  0.9755,    44.1,   7.607,   5.706
145,1,   0.4538,  0.9137,    45.1,   7.745,   5.808
145,2,   0.8766,   1.994,    41.1,   7.328,   5.496
145,3,    1.185,   1.993,    43.1,   7.713,   5.785
150,0,   0.4154,   1.015,    44.1,   7.588,   5.691
150,1,   0.5349,  0.9508,    45.1,   7.764,   5.823
150,2,   0.8333,   2.075,    41.1,   7.335,   5.501
150,3,    1.155,   2.073,    43.1,   7.721,   5.791
155,0,   0.2637,   1.055,    44.1,    7.57,   5.677
155,1,   0.6175,   0.988,    45.1,   7.784,   5.838
155,2,    1.015,   2.157,    41.1,   7.379,   5.534
155,3,    1.127,   2.154,    43.1,    7.73,   5.798
160,0,   0.3349,   1.094,    44.1,   7.588,   5.691
160,1,   0.7009,   1.025,    45.1,   7.804,   5.853
160,2,   0.9752,   2.239,    41.1,   7.386,   5.539
160,3,      1.1,   2.235,    43.1,   7.739,   5.804
165,0,   0.4051,   1.134,    44.1,   7.606,   5.705
165,1,   0.7845,   1.062,    45.1,   7.824,   5.868
165,2,   0.9356,   2.321,    41.1,   7.393,   5.545
165,3,    1.074,   2.316,    43.1,   7.748,   5.811
170,0,   0.4739,   1.173,    44.1,   7.625,   5.718
170,1,   0.8679,   1.099,    45.1,   7.845,   5.883
170,2,   0.8958,   2.402,    41.1,     7.4,    5.55
170,3,    1.047,   2.397,    43.1,   7.757,   5.818
175,0,    0.543,   1.213,    44.1,   7.643,   5.732
175,1,   0.9529,   1.136,    45.1,   7.865,   5.899
175,2,   0.8573,   2.484,    41.1,   7.407,   5.555
175,3,    1.021,   2.477,    43.1,   7.766,   5.825
180,0,   0.6107,   1.253,    44.1,   7.661,   5.745
180,1,    1.038,   1.173,    45.1,   7.885,   5.914
180,2,   0.8171,   2.566,    41.1,   7.414,    5.56
180,3,    0.994,   2.558,    43.1,   7.775,   5.832
185,0,   0.6811,   1.292,    44.1,   7.679,   5.759
185,1,    1.125,    1.21,    45.1,   7.906,   5.929
185,2,   0.7795,   2.648,    41.1,   7.421,   5.566
185,3,   0.9694,    2.64,    43.1,   7.785,   5.839
190,0,   0.7516,   1.332,    44.1,   7.697,   5.773
190,1,    1.212,   1.248,    45.1,   7.927,   5.945
190,2,   0.9641,    2.73,    41.1,   7.466,   5.599
190,3,   0.9443,   2.721,    43.1,   7.794,   5.846
195,0,   0.8236,   1.371,    44.1,   7.716,   5.787
195,1,    1.299,   1.285,    45.1,   7.947,    5.96
195,2,    0.925,   2.812,    41.1,   7.473,   5.605
195,3,   0.9194,   2.802,    43.1,   7.803,   5.853
