Time	Temp0	Temp1	Planar_Temp	VRD_0_Temp	VRD_1_Temp	Fan_1	Fan_2A	Fan_2B	Fan_3A	Fan_3B	Fan_4A	Fan_4B	Fan_5A	Fan_5B
0	26	30	25	18	21	3150	7650	5250	7500	5400	7575	5325	7950	5250
5	26	30	25	18	21	3150	7650	5250	7500	5400	7575	5325	8025	5250
10	29	31	25	18	21	3150	7650	5250	7500	5400	7575	5325	7950	5250
15	30	31	25	18	21	3150	7650	5325	7500	5400	7650	5325	8025	5325
20	30	31	25	18	21	3225	7575	5325	7500	5400	7650	5250	7950	5325
25	27	33	25	18	21	3150	7575	5325	7425	5325	7650	5250	7950	5325
30	30	32	25	18	21	3150	7575	5325	7500	5400	7650	5250	8025	5325
35	28	34	25	19	21	3225	7575	5250	7500	5400	7650	5325	8025	5250
40	28	34	25	19	21	3150	7650	5325	7500	5325	7575	5250	7950	5325
45	30	31	25	19	21	3150	7650	5325	7575	5400	7650	5325	8025	5250
50	30	32	25	19	21	3150	7575	5250	7500	5400	7575	5325	7950	5325
55	30	32	25	19	21	3150	7575	5250	7500	5400	7650	5325	7950	5250
60	28	34	25	19	21	3150	7650	5325	7500	5400	7575	5250	7950	5325
65	29	34	25	19	21	3150	7650	5250	7500	5400	7575	5325	8025	5250
70	31	32	25	19	21	3150	7575	5250	7425	5400	7650	5325	7950	5325
75	31	32	25	19	21	3150	7650	5250	7500	5400	7575	5325	7950	5250
80	28	34	25	19	21	3150	7575	5325	7425	5400	7575	5325	7950	5250
85	31	33	25	19	21	3150	7650	5325	7500	5400	7650	5250	7950	5250
90	31	33	25	19	21	3150	7650	5325	7500	5325	7575	5325	7950	5250
95	31	33	25	19	21	3150	7650	5250	7500	5400	7575	5325	8025	5250
100	28	35	25	19	21	3150	7650	5325	7500	5400	7650	5325	8025	5250
105	31	32	25	19	21	3150	7650	5325	7500	5475	7650	5250	8025	5250
110	31	32	25	19	21	3150	7650	5250	7425	5400	7575	5325	8025	5250
115	31	32	25	19	21	3150	7650	5325	7500	5400	7650	5250	8025	5325
