time ,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1, HT0, HT1, HT2, c1c2missC0,c1c2missC1,c1c2missC2,c1c2missC3,HT0Scaled,HT1Scaled,HT2Scaled,cmiss_core0_scaled,cmiss_core1_scaled,cmiss_core2_scaled,cmiss_core3_scaled,Watts,Amps,InputDCPwr,AllPwrExtBd,ProcPwrUnc,ProcPwr,disk_read_count,disk_write_count,disk_read_kbytes,disk_write_kbytes,disk_read_bytes,disk_write_bytes
50,44,49,34,45,3645.6,3645.6,9372,9656,5.45E+05,38545471,1.43E+07,1.79E+05,306814,5.37E+05,9.44E+06,5.45E-01,3.85E+01,1.43E+01,1.794843,3.06814,5.373773,94.41586,2030,1143,1624,1218,60.9,63.945,0,0,0,0,0,0
55,45,49,34,45,3645.6,3645.6,9656,9656,5.45E+05,3.51E+07,1.44E+07,1.79E+05,178202,5.75E+06,4.63E+06,5.45E-01,3.51E+01,1.44E+01,1.794843,1.78202,57.4899,46.30627,2009,1143,1607.2,1205.4,60.27,63.2835,0.2,14.6,25.6,249.2,25600,249200
60,44,50,34,45,3567.2,3645.6,9656,9656,5.82E+05,4.08E+07,15380749,1.79E+05,304589,4031025,1.60E+06,5.82E-01,4.08E+01,1.54E+01,1.794843,3.04589,40.31025,15.96098,2026,1143,1620.8,1215.6,60.78,63.819,0,0,0,0,0,0
65,44,50,34,45,3645.6,3645.6,9372,9656,539089,3.74E+07,1.50E+07,1.79E+05,2.53E+05,2.14E+05,1.20E+07,5.39E-01,3.74E+01,1.50E+01,1.794843,2.529727,2.138607,119.8943,2039,1145,1631.2,1223.4,61.17,64.2285,0,0,0,0,0,0
70,44,51,34,45,3567.2,3645.6,9656,9656,5.49E+05,3.31E+07,1.36E+07,1.79E+05,1.92E+05,6.38E+06,1.12E+06,5.49E-01,3.31E+01,1.36E+01,1.794843,1.917067,63.76179,11.18444,2038,1145,1630.4,1222.8,61.14,64.197,0,0,0,0,0,0
75,44,50,34,45,3645.6,3645.6,9656,9656,544369,4.09E+07,15291300,1.79E+05,3.13E+05,4.82E+06,1498858,5.44E-01,4.09E+01,1.53E+01,1.794843,3.134627,48.16526,14.98858,2028,1145,1622.4,1216.8,60.84,63.882,0,0,0,0,0,0
80,44,51,35,45,3567.2,3645.6,9656,9656,538158,3.99E+07,1.58E+07,1.79E+05,1.85E+05,3.68E+06,2.51E+06,5.38E-01,3.99E+01,1.58E+01,1.794843,1.851443,36.80858,25.09445,2197,1143,1757.6,1318.2,65.91,69.2055,0,0,0,0,0,0
85,45,49,34,45,3645.6,3645.6,9656,9372,5.32E+05,4.68E+07,1.70E+07,1.67E+05,1.85E+05,2.36E+06,4.82E+06,5.32E-01,4.68E+01,1.70E+01,1.670397,1.851443,23.64643,48.16692,2028,1142,1622.4,1216.8,60.84,63.882,0,14.6,0,311.6,0,311600
90,44,50,35,45,3645.6,3645.6,9656,9656,2.55E+05,2.42E+07,17685035,7.45E+04,130892,5.24E+05,4.08E+06,2.55E-01,2.42E+01,1.77E+01,0.7449025,1.30892,5.244515,40.8381,2038,1143,1630.4,1222.8,61.14,64.197,0,0,0,0,0,0
95,45,49,35,45,3645.6,3645.6,9656,9656,5.48E+05,2.99E+07,1.26E+07,7.45E+04,183539,6.43E+06,1.49E+06,5.48E-01,2.99E+01,1.26E+01,0.7449025,1.83539,64.34706,14.85804,2010,1143,1608,1206,60.3,63.315,0,0,0,0,0,0
100,44,50,35,45,3645.6,3645.6,9656,9372,542106,3.97E+07,1.50E+07,166442,183539,8.28E+05,6117822,5.42E-01,3.97E+01,1.50E+01,1.66442,1.83539,8.276257,61.17822,2026,1143,1620.8,1215.6,60.78,63.819,0,0,0,0,0,0
105,44,51,35,45,3645.6,3645.6,9656,9372,812939,25118186,20425267,166442,289165,8.28E+05,5790387,8.13E-01,2.51E+01,2.04E+01,1.66442,2.89165,8.276257,57.90387,2019,1143,1615.2,1211.4,60.57,63.5985,0,0,0,0,0,0
110,44,51,35,45,3645.6,3567.2,9656,9656,5.81E+05,4.11E+07,1.53E+07,166442,3.15E+05,6397988,368503,5.81E-01,4.11E+01,1.53E+01,1.66442,3.145597,63.97988,3.68503,2021,1144,1616.8,1212.6,60.63,63.6615,4.2,0,270,0,270000,0
115,45,49,35,45,3567.2,3567.2,9656,9656,544016,34861233,1.36E+07,166442,2.42E+05,2120042,4.87E+06,5.44E-01,3.49E+01,1.36E+01,1.66442,2.421027,21.20042,48.72779,2040,1144,1632,1224,61.2,64.26,0,13.8,0,293.4,0,293400
120,45,50,35,46,3645.6,3645.6,9656,9656,5.43E+05,32112693,1.31E+07,166442,219237,1.96E+06,6.46E+06,5.43E-01,3.21E+01,1.31E+01,1.66442,2.19237,19.62616,64.5658,2014,1145,1611.2,1208.4,60.42,63.441,0,0,0,0,0,0
125,44,51,35,45,3645.6,3645.6,9656,9656,5.43E+05,35039948,12970696,166442,3.24E+05,1.53E+05,5932823,5.43E-01,3.50E+01,1.30E+01,1.66442,3.240433,1.533737,59.32823,2021,1143,1616.8,1212.6,60.63,63.6615,0,0,0,0,0,0
130,44,50,35,45,3645.6,3567.2,9656,9656,5.46E+05,3.24E+07,13355271,166442,1.73E+05,3343163,3.40E+06,5.46E-01,3.24E+01,1.34E+01,1.66442,1.729333,33.43163,33.97537,2046,1143,1636.8,1227.6,61.38,64.449,0.6,0,14.4,0,14400,0
135,45,50,35,45,3645.6,3645.6,9656,9656,5.91E+05,41330808,1.55E+07,166442,3.04E+05,3721114,3.53E+06,5.91E-01,4.13E+01,1.55E+01,1.66442,3.040967,37.21114,35.28847,2029,1143,1623.2,1217.4,60.87,63.9135,1,0,902.9,0,902900,0
140,45,49,35,45,3567.2,3645.6,9656,9656,5.43E+05,3.64E+07,1.44E+07,1.74E+05,3.04E+05,1.73E+06,4716716,5.43E-01,3.64E+01,1.44E+01,1.741437,3.040967,17.27648,47.16716,2012,1144,1609.6,1207.2,60.36,63.378,1.4,0,77.7,0,77700,0
145,46,49,35,45,3645.6,3567.2,9656,9656,292929,1.99E+07,7580826,4.12E+04,3.04E+05,6.46E+06,1.75E+05,2.93E-01,1.99E+01,7.58E+00,0.4118333,3.040967,64.61015,1.751443,2029,1144,1623.2,1217.4,60.87,63.9135,0,17.2,0,354.5,0,354500
150,46,49,35,45,3645.6,3567.2,9656,9656,364304,33336156,1.27E+07,4.12E+04,288158,7.01E+06,119119,3.64E-01,3.33E+01,1.27E+01,0.4118333,2.88158,70.1103,1.19119,2028,1144,1622.4,1216.8,60.84,63.882,0,0,0,0,0,0
155,46,49,35,45,3645.6,3645.6,9656,9656,546842,3.31E+07,1.34E+07,4.12E+04,1.85E+05,3.47E+06,4050921,5.47E-01,3.31E+01,1.34E+01,0.4118333,1.845263,34.67957,40.50921,2011,1144,1608.8,1206.6,60.33,63.3465,0,0,0,0,0,0
160,46,49,35,45,3645.6,3645.6,9656,9656,5.81E+05,3.71E+07,1.41E+07,4.12E+04,328813,7.34E+05,5.87E+06,5.81E-01,3.71E+01,1.41E+01,0.4118333,3.28813,7.340123,58.73218,2055,1143,1644,1233,61.65,64.7325,0,0,0,0,0,0
165,47,49,35,45,3567.2,3645.6,9656,9656,8.13E+05,2.47E+07,2.01E+07,4.12E+04,315036,7.34E+05,7.08E+06,8.13E-01,2.47E+01,2.01E+01,0.4118333,3.15036,7.340123,70.82854,2059,1143,1647.2,1235.4,61.77,64.8585,0,0,0,0,0,0
170,47,48,35,45,3724,3645.6,9656,9372,8.16E+05,3.15E+07,25513628,4.12E+04,295403,6166797,7.08E+06,8.16E-01,3.15E+01,2.55E+01,0.4118333,2.95403,61.66797,70.82854,2015,1143,1612,1209,60.45,63.4725,0,0,0,0,0,0
175,47,49,35,45,3645.6,3724,9656,9656,538031,33638465,12550209,4.12E+04,330054,6453086,1.44E+05,5.38E-01,3.36E+01,1.26E+01,0.4118333,3.30054,64.53086,1.441527,2196,1142,1756.8,1317.6,65.88,69.174,0,15,0,329.8,0,329800
180,47,48,35,45,3645.6,3645.6,9656,9656,5.37E+05,3.37E+07,1.38E+07,4.12E+04,1.96E+05,5.25E+06,4132137,5.37E-01,3.37E+01,1.38E+01,0.4118333,1.964733,52.48853,41.32137,2065,1142,1652,1239,61.95,65.0475,0,0,0,0,0,0
185,47,48,35,45,3645.6,3645.6,9656,9656,581605,3.63E+07,1.35E+07,1.83E+05,1.96E+05,151821,9.26E+06,5.82E-01,3.63E+01,1.35E+01,1.829183,1.964733,1.51821,92.60285,2037,1144,1629.6,1222.2,61.11,64.1655,0,0,0,0,0,0
190,47,49,35,45,3645.6,3645.6,9656,9656,5.37E+05,32218404,1.30E+07,1.83E+05,2.25E+05,6.19E+06,1794801,5.37E-01,3.22E+01,1.30E+01,1.829183,2.253423,61.87939,17.94801,1875,1146,1500,1125,56.25,59.0625,0,6.6,0,800,0,800000
195,47,48,35,45,3645.6,3645.6,9656,9656,822964,26801380,22055282,1.83E+05,308540,1.17E+06,1794801,8.23E-01,2.68E+01,2.21E+01,1.829183,3.0854,11.7391,17.94801,2077,1144,1661.6,1246.2,62.31,65.4255,1,0,115.2,0,115200,0
200,47,48,35,45,3645.6,3645.6,9656,9656,5.21E+05,34274956,1.23E+07,9.10E+04,308540,4.60E+06,1609224,5.21E-01,3.43E+01,1.23E+01,0.9104533,3.0854,46.03538,16.09224,2050,1143,1640,1230,61.5,64.575,0,0,0,0,0,0
205,47,48,35,45,3645.6,3645.6,9656,9656,133404,1.93E+07,7.58E+06,9.10E+04,1.37E+05,2.23E+06,4060510,1.33E-01,1.93E+01,7.58E+00,0.9104533,1.368433,22.33904,40.6051,2070,1144,1656,1242,62.1,65.205,0,30.4,0,2048.3,0,2048300
210,47,49,35,45,3645.6,3645.6,9656,9656,590752,35645706,13411578,9.10E+04,315249,1.79E+05,6.72E+06,5.91E-01,3.56E+01,1.34E+01,0.9104533,3.15249,1.793357,67.18701,2040,1144,1632,1224,61.2,64.26,0,0,0,0,0,0
215,48,48,35,45,3645.6,3645.6,9656,9656,5.49E+05,26295797,10961534,9.10E+04,199272,3.88E+06,3.28E+05,5.49E-01,2.63E+01,1.10E+01,0.9104533,1.99272,38.75899,3.282087,2035,1142,1628,1221,61.05,64.1025,0,0,0,0,0,0
220,48,48,35,45,3645.6,3645.6,9656,9656,537334,2.65E+07,10842686,9.10E+04,2.18E+05,148984,4921089,5.37E-01,2.65E+01,1.08E+01,0.9104533,2.178097,1.48984,49.21089,2090,1143,1672,1254,62.7,65.835,0,0,0,0,0,0
225,48,49,35,45,3645.6,3645.6,9656,9656,5.39E+05,4.07E+07,15284335,166409,2.18E+05,3374209,2.28E+06,5.39E-01,4.07E+01,1.53E+01,1.66409,2.178097,33.74209,22.84713,2114,1143,1691.2,1268.4,63.42,66.591,0,0,0,0,0,0
230,48,48,35,45,3645.6,3645.6,9656,9656,815507,1.90E+07,1.61E+07,166409,2.98E+05,3374209,2.40E+06,8.16E-01,1.90E+01,1.61E+01,1.66409,2.982785,33.74209,23.951,2049,1143,1639.2,1229.4,61.47,64.5435,0,0,0,0,0,0
235,48,48,35,45,3645.6,3645.6,9656,9656,5.81E+05,2.94E+07,1.11E+07,166409,3.41E+05,2.76E+06,9.92E+05,5.81E-01,2.94E+01,1.11E+01,1.66409,3.411717,27.63232,9.924347,2041,1143,1632.8,1224.6,61.23,64.2915,0,16.8,0,644.4,0,644400
240,48,49,35,45,3645.6,3645.6,9656,9656,5.48E+05,2.40E+07,1.03E+07,166409,2.15E+05,2.73E+06,1.96E+06,5.48E-01,2.40E+01,1.03E+01,1.66409,2.151907,27.27568,19.63362,2042,1143,1633.6,1225.2,61.26,64.323,0,0,0,0,0,0
245,48,48,35,45,3567.2,3645.6,9656,9656,544683,3.49E+07,1.46E+07,1.64E+05,2.15E+05,4.82E+06,1.16E+06,5.45E-01,3.49E+01,1.46E+01,1.639753,2.151907,48.16369,11.55053,2009,1143,1607.2,1205.4,60.27,63.2835,0,0,0,0,0,0
250,48,49,35,45,3645.6,3645.6,9372,9656,545010,4.46E+07,1.66E+07,1.64E+05,3.00E+05,4992075,2782481,5.45E-01,4.46E+01,1.66E+01,1.639753,2.998897,49.92075,27.82481,2081,1142,1664.8,1248.6,62.43,65.5515,0,0,0,0,0,0
255,48,48,35,45,3645.6,3645.6,9656,9656,822167,25634759,20358041,258241,3.00E+05,4992075,5.78E+06,8.22E-01,2.56E+01,2.04E+01,2.58241,2.998897,49.92075,57.82894,2086,1142,1668.8,1251.6,62.58,65.709,0,0,0,0,0,0
260,48,48,35,45,3645.6,3645.6,9656,9372,7.38E+05,15877279,2.03E+07,1.76E+05,2.05E+05,4992075,6.26E+06,7.38E-01,1.59E+01,2.03E+01,1.759613,2.049937,49.92075,62.56629,2054,1142,1643.2,1232.4,61.62,64.701,0,0,0,0,0,0
265,48,48,35,44,3645.6,3645.6,9656,9656,3.36E+05,2.76E+07,1.15E+07,1.76E+05,211263,4798567,1.28E+06,3.36E-01,2.76E+01,1.15E+01,1.759613,2.11263,47.98567,12.79066,2107,1143,1685.6,1264.2,63.21,66.3705,0,11.4,0,79.3,0,79300
270,48,48,35,45,3645.6,3567.2,9656,9656,546036,3.28E+07,13304605,1.76E+05,2.18E+05,6.80E+06,8.89E+05,5.46E-01,3.28E+01,1.33E+01,1.759613,2.183243,68.01932,8.888213,2043,1142,1634.4,1225.8,61.29,64.3545,0,0,0,0,0,0
275,48,49,36,45,3645.6,3645.6,9656,9656,8.17E+05,2.54E+07,1.92E+07,1.76E+05,444959,6.80E+06,4.09E+06,8.17E-01,2.54E+01,1.92E+01,1.759613,4.44959,68.01932,40.93418,2233,1142,1786.4,1339.8,66.99,70.3395,0,0,0,0,0,0
280,48,48,36,45,3645.6,3645.6,9656,9656,5.44E+05,3.22E+07,1.35E+07,1.76E+05,169422,2.10E+06,4.06E+06,5.44E-01,3.22E+01,1.35E+01,1.759613,1.69422,21.03499,40.6006,2063,1142,1650.4,1237.8,61.89,64.9845,0,0,0,0,0,0
285,48,48,36,45,3645.6,3645.6,9656,9656,5.94E+05,3.93E+07,1.48E+07,1.76E+05,341604,4392260,3879598,5.94E-01,3.93E+01,1.48E+01,1.759613,3.41604,43.9226,38.79598,2086,1143,1668.8,1251.6,62.58,65.709,0,0,0,0,0,0
290,48,48,36,45,3645.6,3645.6,9656,9372,812226,22309127,18446466,2.48E+05,341604,4392260,6.58E+06,8.12E-01,2.23E+01,1.84E+01,2.478105,3.41604,43.9226,65.75532,2083,1142,1666.4,1249.8,62.49,65.6145,0,0,0,0,0,0
295,48,48,36,44,3645.6,3645.6,9656,9656,8.08E+05,2.64E+07,21586213,2.48E+05,3.03E+05,9.58E+06,6.58E+06,8.08E-01,2.64E+01,2.16E+01,2.478105,3.026415,95.80588,65.75532,2009,1142,1607.2,1205.4,60.27,63.2835,0,12,0,80,0,80000
300,48,48,36,45,3645.6,3645.6,9656,9372,5.39E+05,1.14E+08,6.17E+07,2.48E+05,9329508,1.54E+05,1542127,5.39E-01,1.14E+02,6.17E+01,2.478105,93.29508,1.536087,15.42127,2041,1142,1632.8,1224.6,61.23,64.2915,0,0,0,0,0,0
305,48,48,36,45,3645.6,3645.6,9372,9656,816435,64615964,81420735,2.48E+05,13538972,1.54E+05,1.92E+05,8.16E-01,6.46E+01,8.14E+01,2.478105,135.38972,1.536087,1.915095,2040,1143,1632,1224,61.2,64.26,0,0,0,0,0,0
310,48,48,36,44,3645.6,3645.6,9656,9656,8.79E+05,51911257,57377003,2.48E+05,10712508,1.54E+05,1.91E+05,8.79E-01,5.19E+01,5.74E+01,2.478105,107.12508,1.536087,1.912115,2003,1142,1602.4,1201.8,60.09,63.0945,0,0,0,0,0,0
315,49,48,36,44,3645.6,3645.6,9656,9656,816090,31921812,3.46E+07,2.48E+05,8.85E+06,1.79E+05,1.91E+05,8.16E-01,3.19E+01,3.46E+01,2.478105,88.51682,1.785965,1.912115,2086,1143,1668.8,1251.6,62.58,65.709,0,0,0,0,0,0
320,48,48,36,44,3645.6,3567.2,9656,9656,1.16E+05,43193637,26850021,2.48E+05,5.96E+06,6.58E+04,5.94E+04,1.16E-01,4.32E+01,2.69E+01,2.478105,59.62799,0.6575467,0.5943233,2083,1143,1666.4,1249.8,62.49,65.6145,0,0,0,0,0,0
325,49,48,36,45,3645.6,3645.6,9656,9372,5.52E+05,1.06E+08,6.14E+07,2.48E+05,8908810,178302,3.11E+05,5.52E-01,1.06E+02,6.14E+01,2.478105,89.0881,1.78302,3.112937,2095,1142,1676,1257,62.85,65.9925,0,13.8,0,93,0,93000
330,48,48,36,44,3645.6,3645.6,9372,9656,5.50E+05,47627465,2.56E+07,863827,8908810,184798,1.30E+05,5.50E-01,4.76E+01,2.56E+01,8.63827,89.0881,1.84798,1.296767,2052,1143,1641.6,1231.2,61.56,64.638,0,0,0,0,0,0
335,49,48,36,44,3645.6,3645.6,9656,9656,5.96E+05,9.53E+07,5.67E+07,863827,7519502,203730,1.27E+05,5.96E-01,9.53E+01,5.67E+01,8.63827,75.19502,2.0373,1.266017,2044,1142,1635.2,1226.4,61.32,64.386,0,0,0,0,0,0
340,49,47,36,45,3645.6,3645.6,9656,9656,814949,52574960,64871450,863827,1.25E+07,270106,1.27E+05,8.15E-01,5.26E+01,6.49E+01,8.63827,124.691,2.70106,1.266017,2022,1142,1617.6,1213.2,60.66,63.693,0,0,0,0,0,0
345,48,48,36,44,3645.6,3645.6,9656,9656,1.09E+06,4.25E+07,104937874,2.90E+06,6.96E+06,1.96E+05,1.27E+05,1.09E+00,4.25E+01,1.05E+02,28.97228,69.56289,1.958363,1.266017,2072,1139,1657.6,1243.2,62.16,65.268,0,0,0,0,0,0
350,49,48,36,44,3645.6,3645.6,9372,9656,8.17E+05,72241575,8.74E+07,2.90E+06,11828661,290906,1.27E+05,8.17E-01,7.22E+01,8.74E+01,28.97228,118.28661,2.90906,1.266017,2085,1142,1668,1251,62.55,65.6775,0,0,0,0,0,0
355,49,48,36,44,3645.6,3645.6,9656,9656,827365,56533343,7.12E+07,2.90E+06,10693377,290906,162013,8.27E-01,5.65E+01,7.12E+01,28.97228,106.93377,2.90906,1.62013,2083,1142,1666.4,1249.8,62.49,65.6145,0,11.4,0,82.6,0,82600
360,48,48,36,44,3645.6,3645.6,9656,9372,8.91E+05,4.27E+07,46745370,2.90E+06,4.47E+06,290906,155888,8.91E-01,4.27E+01,4.67E+01,28.97228,44.741,2.90906,1.55888,2004,1143,1603.2,1202.4,60.12,63.126,0,0,0,0,0,0
365,48,48,36,44,3645.6,3645.6,9372,9656,8.15E+05,4.95E+07,6.36E+07,2.90E+06,1.11E+07,290906,148136,8.15E-01,4.95E+01,6.36E+01,28.97228,111.1474,2.90906,1.48136,2040,1142,1632,1224,61.2,64.26,0,0,0,0,0,0
370,48,48,36,44,3645.6,3645.6,9656,9656,8.24E+05,5.28E+07,65097274,1620579,1.11E+07,284505,148136,8.24E-01,5.28E+01,6.51E+01,16.20579,111.1474,2.84505,1.48136,2228,1142,1782.4,1336.8,66.84,70.182,0,0,0,0,0,0
375,48,48,36,44,3645.6,3645.6,9656,9656,317664,45569648,2.04E+07,1620579,6.63E+06,4.71E+04,4.44E+04,3.18E-01,4.56E+01,2.04E+01,16.20579,66.32722,0.4713667,0.4435033,2055,1143,1644,1233,61.65,64.7325,0,0,0,0,0,0
380,48,48,36,44,3567.2,3645.6,9656,9656,5.11E+05,4.28E+07,5.25E+07,1620579,10038892,223992,4.44E+04,5.11E-01,4.28E+01,5.25E+01,16.20579,100.38892,2.23992,0.4435033,2088,1143,1670.4,1252.8,62.64,65.772,0,0,0,0,0,0
385,48,48,36,44,3645.6,3645.6,9656,9656,892618,3.09E+07,29850272,6996190,10038892,308699,4.44E+04,8.93E-01,3.09E+01,2.99E+01,69.9619,100.38892,3.08699,0.4435033,2086,1143,1668.8,1251.6,62.58,65.709,0,11.8,0,84.4,0,84400
390,48,48,36,44,3645.6,3645.6,9656,9372,8.07E+05,32991632,3.99E+07,8.05E+06,10038892,308699,164945,8.07E-01,3.30E+01,3.99E+01,80.48034,100.38892,3.08699,1.64945,2060,1143,1648,1236,61.8,64.89,0,0,0,0,0,0
395,48,48,36,44,3645.6,3645.6,9372,9656,8.08E+05,4.25E+07,50991189,8.05E+06,9.12E+05,308699,155252,8.08E-01,4.25E+01,5.10E+01,80.48034,9.117105,3.08699,1.55252,2042,1144,1633.6,1225.2,61.26,64.323,0,0,0,0,0,0
400,48,48,36,44,3567.2,3567.2,9656,9656,1.09E+06,1.79E+07,3.27E+07,8181744,418253,308699,1.03E+05,1.09E+00,1.79E+01,3.27E+01,81.81744,4.18253,3.08699,1.028667,2039,1143,1631.2,1223.4,61.17,64.2285,0,0,0,0,0,0
405,48,48,36,44,3645.6,3645.6,9656,9656,826596,52173555,6.59E+07,1.00E+07,418253,288623,1.03E+05,8.27E-01,5.22E+01,6.59E+01,100.2306,4.18253,2.88623,1.028667,2035,1143,1628,1221,61.05,64.1025,0,0,0,0,0,0
410,49,48,36,44,3645.6,3645.6,9656,9656,8.93E+05,60275620,69365170,1.23E+07,418253,2.98E+05,1.03E+05,8.93E-01,6.03E+01,6.94E+01,123.1928,4.18253,2.980475,1.028667,2070,1142,1656,1242,62.1,65.205,0,0,0,0,0,0
415,48,48,36,44,3645.6,3645.6,9656,9656,813378,64591535,7.65E+07,9040977,418253,1.95E+06,1.03E+05,8.13E-01,6.46E+01,7.65E+01,90.40977,4.18253,19.4966,1.028667,2088,1143,1670.4,1252.8,62.64,65.772,0,11,0,85.4,0,85400
420,48,48,36,44,3645.6,3645.6,9656,9656,8.15E+05,3.43E+07,2.69E+07,249656,418253,1.95E+06,1233865,8.15E-01,3.43E+01,2.69E+01,2.49656,4.18253,19.4966,12.33865,2121,1142,1696.8,1272.6,63.63,66.8115,0,0,0,0,0,0
425,48,48,36,44,3645.6,3645.6,9656,9372,5.45E+05,4.04E+07,1.53E+07,146413,418253,5.49E+06,406750,5.45E-01,4.04E+01,1.53E+01,1.46413,4.18253,54.86257,4.0675,2008,1143,1606.4,1204.8,60.24,63.252,0,0,0,0,0,0
430,48,48,36,44,3645.6,3645.6,9656,9656,8.15E+05,28342775,2.20E+07,1.97E+05,418253,3.29E+06,406750,8.15E-01,2.83E+01,2.20E+01,1.970275,4.18253,32.92758,4.0675,2039,1143,1631.2,1223.4,61.17,64.2285,0,0,0,0,0,0
435,48,48,36,44,3645.6,3645.6,9372,9656,2.45E+05,2.75E+07,1.88E+07,1.97E+05,339286,3.29E+06,5.40E+06,2.45E-01,2.75E+01,1.88E+01,1.970275,3.39286,32.92758,54.03006,2061,1145,1648.8,1236.6,61.83,64.9215,0,0,0,0,0,0
440,48,48,36,44,3645.6,3645.6,9656,9656,538192,39031109,1.54E+07,1.97E+05,2.19E+05,5334497,2275190,5.38E-01,3.90E+01,1.54E+01,1.970275,2.186267,53.34497,22.7519,2082,1143,1665.6,1249.2,62.46,65.583,0,0,0,0,0,0
445,48,48,36,44,3645.6,3645.6,9656,9656,814903,3.21E+07,2.47E+07,1.97E+05,360664,5334497,2.16E+06,8.15E-01,3.21E+01,2.47E+01,1.970275,3.60664,53.34497,21.59604,2084,1145,1667.2,1250.4,62.52,65.646,0,10.8,0,86.3,0,86300
450,48,48,36,44,3724,3645.6,9656,9656,544973,46398557,1.75E+07,1.97E+05,2.64E+05,1.46E+06,5.55E+06,5.45E-01,4.64E+01,1.75E+01,1.970275,2.635073,14.57199,55.53129,2090,1144,1672,1254,62.7,65.835,0,0,0,0,0,0
455,48,48,36,44,3567.2,3645.6,9656,9656,5.37E+05,3.48E+07,1.38E+07,1.97E+05,1.95E+05,1.54E+06,5.89E+06,5.37E-01,3.48E+01,1.38E+01,1.970275,1.949087,15.41314,58.8757,2060,1145,1648,1236,61.8,64.89,0,0,0,0,0,0
460,48,48,36,44,3645.6,3645.6,9656,9656,5.91E+05,3.75E+07,1.36E+07,1.97E+05,3.42E+05,2.78E+06,2.31E+06,5.91E-01,3.75E+01,1.36E+01,1.970275,3.424737,27.7987,23.13203,2044,1144,1635.2,1226.4,61.32,64.386,0,0,0,0,0,0
