121.64,27.5,32.333,24,17.167,20,48.937,23.893,3150,7612.5,5300,7487.5,5400,7587.5,5287.5,8000,5287.5,0,10.75
121,27.667,32.5,24,17.167,20,66.53,15.771,3150,7650,5312.5,7487.5,5400,7612.5,5312.5,7987.5,5262.5,0,0
128.53,27.833,32.167,24,17.167,20,104.39,19.421,3150,7625,5300,7475,5400,7612.5,5300,7987.5,5275,0,6.9833
121.13,28,32,24.167,17.167,20,51.787,15.806,3162.5,7612.5,5300,7462.5,5400,7600,5287.5,7975,5287.5,0,8.7333
128.39,28,32.167,24.167,17.333,20,68.729,19.231,3150,7587.5,5287.5,7462.5,5400,7600,5300,7975,5262.5,0,17.65
136.12,28.833,32.167,24.167,17.333,20,156.24,33.791,3150,7625,5300,7475,5387.5,7612.5,5300,7975,5287.5,343.4,9.0833
137.59,29,33.167,24.167,17.333,20.167,155.67,76.466,3150,7637.5,5287.5,7475,5400,7600,5262.5,7962.5,5287.5,0,11.283
135.77,28.833,33.167,24.167,17.333,20.167,139.88,48.616,3150,7600,5275,7487.5,5400,7600,5312.5,7962.5,5275,0,0
141.48,29.167,33.333,24.167,17.333,20.167,151.85,66.843,3137.5,7637.5,5287.5,7487.5,5375,7600,5275,7962.5,5262.5,0,7.3833
142.05,29.833,33.333,24.333,17.333,20.333,118.42,53.26,3150,7625,5325,7462.5,5400,7612.5,5275,8000,5287.5,0,10.717
143.31,30,33.5,24.167,17.333,20.333,156.92,54.609,3162.5,7637.5,5300,7475,5387.5,7600,5275,7962.5,5287.5,23.467,56.683
159.56,30.167,34.5,24.333,17.5,20.333,190.24,50.839,3162.5,7612.5,5262.5,7475,5387.5,7600,5275,7975,5262.5,158.73,16
158.32,30,35.833,24.333,17.5,20.333,254.55,75.927,3162.5,7612.5,5300,7500,5400,7600,5300,7975,5262.5,322.18,11.733
153.35,31.167,35.833,24.333,17.5,20.5,229.68,60.006,3150,7625,5312.5,7500,5387.5,7625,5287.5,7975,5275,283.72,0
161.41,32.167,36.167,24.333,17.5,20.5,284.13,67.083,3150,7587.5,5300,7500,5387.5,7612.5,5300,7975,5287.5,0,7.8333
160.89,31.333,36,24.5,17.5,20.667,261.96,83.441,3150,7637.5,5287.5,7462.5,5400,7612.5,5287.5,8000,5287.5,0,272.6
154.23,33,35.667,24.667,17.667,20.667,338.69,52.026,3162.5,7612.5,5312.5,7487.5,5400,7575,5300,7987.5,5262.5,0,23.733
160.08,32.167,37.667,24.667,18,20.833,235.1,35.407,3162.5,7650,5312.5,7475,5387.5,7575,5312.5,7975,5275,0,42.55
161.35,33,36.5,24.5,18,20.833,383.51,73.146,3150,7637.5,5300,7462.5,5400,7600,5287.5,7975,5287.5,0,12.283
157.52,32.167,36.667,24.5,18,21,253.5,74.152,3150,7625,5287.5,7462.5,5400,7625,5300,7975,5275,0,0
156.44,33,36.333,24.5,18,21,403.82,134.79,3162.5,7575,5262.5,7475,5400,7600,5275,7975,5262.5,0,9.7
160.36,32.667,37.5,24.667,18,21.333,251.2,54.799,3150,7650,5312.5,7487.5,5400,7600,5325,7987.5,5287.5,0,10.2
153.77,33.333,35.833,24.667,18,21.333,369.7,68.917,3162.5,7625,5300,7462.5,5400,7587.5,5312.5,7987.5,5300,0,20.65
154.05,32.333,37.5,24.667,18,21.333,259.98,72.89,3150,7625,5325,7475,5400,7587.5,5312.5,7950,5262.5,0,11.867
160.67,33.5,37.667,24.667,18,21.167,280.06,92.188,3162.5,7637.5,5300,7475,5400,7612.5,5300,7962.5,5275,0,12.717
155.87,33.333,36.333,25,18,21,244.08,62.655,3162.5,7600,5312.5,7475,5400,7612.5,5287.5,7975,5275,0,0
156.85,34,35.333,25,18,21.167,312.32,76.099,3162.5,7625,5325,7475,5387.5,7612.5,5312.5,7975,5275,0,28.867
154.21,32.5,37.333,25,18.167,21.167,232.4,81.371,3150,7600,5312.5,7475,5387.5,7587.5,5300,7975,5262.5,0,10.633
154.11,32.667,38.167,25,18.167,21.167,308.18,96.224,3150,7600,5287.5,7500,5387.5,7600,5300,7975,5275,0,58.483
154.97,32.833,37.667,25,18,21.167,292.93,75.631,3162.5,7612.5,5300,7475,5400,7600,5287.5,7975,5275,0,10.567
161.97,32,38.833,25,18,21.333,398.48,90.142,3150,7587.5,5275,7487.5,5387.5,7612.5,5300,7987.5,5262.5,0,14.833
166.21,32.833,37.667,25.167,18,21.5,225.78,74.01,3162.5,7612.5,5325,7500,5387.5,7612.5,5275,8000,5287.5,85.517,0
165.29,33.167,37.833,25.167,18,21.5,334.62,82.518,3150,7587.5,5325,7487.5,5387.5,7612.5,5287.5,7987.5,5275,0,78.683
162.89,34,39.167,25.333,18,21.333,246.25,51.898,3162.5,7637.5,5287.5,7475,5400,7587.5,5300,7987.5,5262.5,0,12.85
166.87,34.5,37.667,25.5,18.167,21.5,428.7,136.07,3175,7625,5300,7500,5400,7612.5,5312.5,7975,5312.5,0,22.067
163.08,34.333,39.333,25.5,18.167,21.5,360.73,54.116,3162.5,7612.5,5300,7475,5387.5,7575,5300,7975,5275,0,11.117
168.92,33.833,39.167,25.5,18.333,21.5,544.32,122.26,3162.5,7637.5,5300,7475,5387.5,7587.5,5300,7987.5,5262.5,0,13.733
167.29,34,39.167,25.5,18.167,21.5,327.25,74.75,3150,7612.5,5287.5,7500,5400,7600,5287.5,7987.5,5262.5,0,0
170.23,33.833,40,25.667,18.167,21.5,465.59,133.91,3150,7612.5,5300,7487.5,5400,7612.5,5325,7987.5,5300,0,9.2667
168.15,34.667,38.333,25.667,18.167,21.5,349.97,82.616,3150,7587.5,5300,7487.5,5400,7600,5287.5,7987.5,5262.5,0,11.467
163.45,35.833,37.833,25.667,18.5,21.5,455.23,85.598,3150,7600,5312.5,7475,5400,7575,5287.5,7975,5275,0,22.95
168.11,34.5,40.167,25.833,18.667,21.5,385.85,87.536,3150,7625,5300,7487.5,5387.5,7587.5,5300,7975,5262.5,0,11.517
172.33,35.5,38.167,25.833,18.667,21.5,374.35,105.96,3175,7625,5300,7487.5,5400,7612.5,5300,7975,5275,0,18.467
167.05,34.5,38.833,26,18.5,21.833,354.27,92.016,3162.5,7650,5300,7462.5,5400,7637.5,5325,8012.5,5262.5,0,0
167.88,35.5,38.833,26,18.5,21.833,430.03,112.08,3150,7625,5300,7475,5400,7612.5,5312.5,7975,5287.5,0,9.8
167.43,34.333,39.667,26,18.5,21.833,336.47,67.79,3150,7600,5312.5,7475,5387.5,7600,5287.5,7987.5,5275,0,11.583
167.84,35.167,39.333,26.167,18.5,21.833,551.08,94.481,3150,7625,5300,7487.5,5400,7612.5,5312.5,7987.5,5287.5,0,23.833
172.21,34.833,39.5,26.167,18.5,21.667,360.52,64.695,3175,7637.5,5275,7475,5387.5,7587.5,5312.5,7975,5275,0,11.967
173.08,34.667,40,26.167,18.667,21.833,463.05,121.24,3150,7625,5300,7462.5,5400,7587.5,5287.5,7962.5,5262.5,0,14.4
169.49,34.333,40.5,26.167,18.667,21.833,271.87,76.897,3150,7587.5,5300,7475,5387.5,7600,5312.5,8000,5287.5,0,0
172.68,34.667,41,26.167,18.5,21.833,422.23,122.25,3150,7625,5312.5,7487.5,5375,7600,5312.5,7962.5,5262.5,0,11.567
174.03,34.667,39.667,26.167,18.667,22,345.53,67.492,3150,7612.5,5300,7487.5,5387.5,7612.5,5287.5,7962.5,5275,0,11.85
174.57,34,41,26.333,18.667,22,361.87,69.681,3150,7625,5325,7487.5,5400,7612.5,5300,8000,5262.5,0,46.517
169.4,34.833,40.333,26.333,18.667,22,323.57,87.252,3187.5,7650,5287.5,7475,5387.5,7600,5275,7987.5,5300,0,12.417
171.37,37,38.833,26.333,18.667,22,516.28,152.22,3175,7637.5,5300,7462.5,5387.5,7612.5,5275,8000,5275,0,14.583
170.57,36.333,40.833,26.5,18.667,22,313.75,53.602,3162.5,7612.5,5287.5,7475,5387.5,7600,5300,7987.5,5287.5,0,0
175.85,34,40.833,26.667,18.833,22,476.4,118.02,3162.5,7625,5325,7475,5412.5,7612.5,5275,7987.5,5275,0,10.767
172.31,35.333,40,26.667,18.833,22,334.05,90.233,3175,7600,5275,7500,5400,7600,5275,7975,5275,0,12.033
168.79,36.167,40,26.667,18.5,22,494.47,124.48,3150,7625,5312.5,7475,5400,7612.5,5287.5,7962.5,5262.5,0,54.35
174.39,36,40.667,26.667,18.667,22,408.12,119.99,3150,7637.5,5300,7487.5,5400,7600,5287.5,7987.5,5250,0,14.467
177.23,36.333,40.333,26.833,18.667,22,518.3,141.17,3162.5,7600,5287.5,7487.5,5400,7587.5,5312.5,7975,5275,0,14.817
171.93,36.667,39.167,26.833,18.667,22,426.62,115.53,3150,7600,5312.5,7500,5387.5,7600,5325,7987.5,5262.5,0,0
172.67,36,40.333,26.833,18.667,22,532.95,116.28,3150,7625,5312.5,7475,5400,7612.5,5312.5,7962.5,5287.5,0,11.167
175.29,36.5,40.167,26.833,18.667,22,373.8,83.845,3162.5,7600,5300,7487.5,5400,7612.5,5300,7987.5,5275,0,16.683
172.05,35.667,40.167,27,18.667,22,437.7,120.13,3150,7625,5300,7487.5,5387.5,7612.5,5312.5,7975,5262.5,0,28.617
183.45,35.5,41,27,18.667,22,363.78,115.51,3162.5,7612.5,5312.5,7475,5400,7600,5300,8000,5287.5,0,17.667
172.91,34.667,41,27,18.667,22,460.42,112.16,3175,7637.5,5287.5,7475,5400,7587.5,5300,7975,5287.5,0,16.717
173.77,35.5,40,27,18.667,22,225.9,88.966,3150,7625,5312.5,7487.5,5400,7587.5,5275,7962.5,5262.5,0,0
176.03,35.333,40.5,27,18.667,22,500.6,134.97,3150,7600,5287.5,7500,5387.5,7612.5,5300,7987.5,5275,0,13.033
181.05,35.333,39.5,27,18.5,22,353.1,83.285,3150,7625,5312.5,7475,5362.5,7600,5312.5,7975,5287.5,0,12.617
171.27,35.5,40.167,27,18.5,22,436.3,92.463,3162.5,7587.5,5287.5,7487.5,5400,7587.5,5312.5,8000,5262.5,0,28.033
170.2,35.833,39.833,27,18.5,21.833,331.72,82.076,3162.5,7637.5,5312.5,7475,5400,7625,5287.5,7962.5,5287.5,0,13.617
168.71,35.333,41,27,18.5,21.833,490.12,116.27,3162.5,7625,5300,7500,5387.5,7600,5300,7962.5,5287.5,0,15.45
178.16,35,39.667,27,18.5,21.833,316.6,97.773,3162.5,7625,5287.5,7437.5,5387.5,7587.5,5312.5,7975,5287.5,0,0
179.01,34.833,39.667,27,18.667,21.667,513.48,113.63,3162.5,7612.5,5300,7487.5,5400,7600,5275,8000,5275,0,12.183
175.68,35.667,39,27,18.667,21.833,307.52,64.611,3162.5,7625,5300,7450,5387.5,7587.5,5287.5,7975,5262.5,0,12.833
164.43,35,41,27,18.667,21.833,385.4,136.48,3150,7625,5300,7475,5400,7587.5,5312.5,7975,5300,0,26.6
176.47,35.5,40.667,27,18.667,21.667,337.47,88.366,3162.5,7650,5287.5,7475,5387.5,7587.5,5300,7975,5300,0,13.867
171.6,35.833,39.333,27.167,18.5,21.667,491.75,134.45,3175,7650,5300,7487.5,5400,7612.5,5262.5,7975,5287.5,0,17.45
176.56,34.5,41,27.167,18.5,21.667,374.58,108.36,3175,7612.5,5300,7487.5,5400,7600,5287.5,7950,5275,0,0
175.35,36,39.333,27.167,18.5,21.667,489.3,128.54,3162.5,7600,5300,7487.5,5400,7612.5,5300,7987.5,5312.5,0,16.933
176.31,35.333,40.333,27.333,18.5,21.667,323.23,82.588,3150,7625,5300,7500,5400,7612.5,5287.5,7987.5,5287.5,0,12.983
175.23,34.833,40.833,27.5,18.5,21.667,400.17,116.49,3175,7650,5287.5,7487.5,5400,7587.5,5275,7962.5,5275,0,47.167
171.12,35.167,40.333,27.5,18.5,21.667,412.52,109.79,3175,7625,5287.5,7487.5,5387.5,7600,5312.5,7975,5262.5,0,14.067
170.44,35,40.667,27.5,18.5,21.667,485.05,86.197,3150,7612.5,5300,7450,5387.5,7587.5,5275,7962.5,5262.5,0,15.767
176.11,35.667,40,27.5,18.5,21.667,403.43,90.884,3162.5,7637.5,5287.5,7462.5,5387.5,7600,5275,7975,5287.5,0,0
164.48,34.833,38.833,27.5,18.5,21.667,464.25,70.289,3150,7637.5,5275,7450,5400,7575,5287.5,7962.5,5250,0,14.367
172.81,36,37.833,27.5,18.5,21.667,419.68,92.357,3150,7637.5,5300,7475,5387.5,7575,5300,7987.5,5262.5,0,33.15
172.88,36.5,39,27.5,18.5,21.667,434.13,79.705,3150,7637.5,5287.5,7475,5375,7587.5,5300,7975,5287.5,0,27.583
178.23,34.5,40.167,27.667,18.5,21.667,402.75,100.87,3162.5,7637.5,5312.5,7487.5,5400,7587.5,5275,7962.5,5287.5,0,14.283
171.25,34.5,40.333,27.667,18.5,21.667,517.02,143.24,3150,7612.5,5287.5,7475,5375,7575,5287.5,7975,5287.5,0,15.517
163.95,35.333,40.333,27.667,18.5,21.667,445.77,127.88,3150,7612.5,5300,7462.5,5387.5,7612.5,5312.5,7962.5,5262.5,0,0
165.99,36.167,38.5,27.667,18.333,21.667,478.95,93.019,3162.5,7637.5,5312.5,7450,5400,7587.5,5300,7975,5275,0,13.15
179.17,34.667,40.333,27.667,18.333,21.667,309.33,88.223,3175,7612.5,5312.5,7462.5,5387.5,7575,5300,7950,5262.5,0,13.567
178.83,34.333,40,27.667,18.333,21.667,511.28,119.34,3150,7612.5,5312.5,7487.5,5400,7587.5,5300,7962.5,5262.5,0,28.067
179.61,34.333,40,27.667,18.333,21.667,363.62,111.77,3150,7625,5262.5,7475,5387.5,7587.5,5262.5,7962.5,5275,0,14.483
174.29,35.333,39.5,27.667,18.333,21.833,543.25,137.28,3150,7637.5,5312.5,7450,5400,7587.5,5300,7987.5,5262.5,0,15.5
175.53,37.167,38.667,27.667,18.333,21.667,466.3,124.73,3175,7612.5,5287.5,7475,5400,7587.5,5275,7962.5,5287.5,0,0
179.87,34.833,40.5,27.667,18.333,21.667,560.93,123.08,3175,7650,5300,7462.5,5400,7587.5,5312.5,7950,5275,0,13.35
176.55,34.5,39.833,27.667,18.167,21.667,339.53,99.514,3162.5,7625,5287.5,7475,5400,7587.5,5300,7962.5,5275,0,13.75
172.6,34.833,39.667,27.667,18.167,21.667,462.53,102.4,3162.5,7650,5325,7487.5,5400,7587.5,5312.5,7950,5287.5,0,28.467
180.36,35,40.333,27.667,18.167,21.667,358.17,68.282,3150,7612.5,5300,7487.5,5400,7575,5287.5,7962.5,5287.5,0,16.383
179.69,35.167,38.667,27.667,18.167,21.667,414.07,103.97,3175,7612.5,5300,7475,5387.5,7587.5,5275,7962.5,5275,0,15.717
177.44,34.5,39.667,27.667,18.333,21.667,318.27,44.272,3150,7637.5,5300,7475,5400,7587.5,5275,7950,5287.5,0,0
168.41,35.333,38.833,27.667,18.167,21.833,541.93,140.9,3162.5,7600,5300,7437.5,5387.5,7562.5,5300,7962.5,5250,0,13.817
173.76,34.5,40,27.667,18.333,21.833,350.88,66.661,3162.5,7650,5287.5,7462.5,5387.5,7587.5,5262.5,7975,5275,0,35.217
177.47,32.667,41,27.667,18,21.833,450.23,104.28,3162.5,7625,5287.5,7450,5387.5,7575,5287.5,7962.5,5275,0,30.767
171.44,34.333,39.5,27.667,18,21.833,351.57,79.844,3150,7637.5,5287.5,7487.5,5375,7612.5,5287.5,7987.5,5275,0,15.317
167.45,34.667,39.667,27.667,18,21.833,355.22,82.864,3150,7650,5287.5,7487.5,5400,7575,5300,7975,5300,0,16.033
171.97,34,40.167,27.667,18,21.667,399.27,78.693,3162.5,7637.5,5287.5,7500,5375,7587.5,5287.5,7962.5,5287.5,0,0
173.75,34.333,39.667,27.667,18,21.667,533,118.97,3162.5,7637.5,5312.5,7475,5375,7600,5312.5,7975,5262.5,0,13.967
180.59,33.167,41.167,27.667,18,21.667,320.85,92.426,3150,7637.5,5300,7462.5,5387.5,7600,5287.5,7975,5275,0,14.533
181.68,33.667,39.167,27.667,18,21.833,401.83,128.2,3150,7612.5,5300,7487.5,5400,7587.5,5287.5,7975,5275,0,29.467
178.2,34.5,39.333,27.667,18,21.833,291.5,72.163,3150,7612.5,5262.5,7475,5400,7575,5287.5,7975,5262.5,0,17.333
176.55,33.833,40.167,27.667,18,21.833,396.75,94.032,3150,7650,5300,7462.5,5387.5,7587.5,5287.5,7962.5,5287.5,0,15.733
175.96,34.5,39.167,27.667,18,21.833,276.47,64.494,3162.5,7612.5,5275,7475,5400,7575,5300,7950,5262.5,0,0
177.15,34.5,39.167,27.667,18.167,21.667,479.48,117.8,3162.5,7625,5287.5,7462.5,5400,7600,5275,7975,5262.5,0,14.217
183.07,34.333,38.667,27.667,18.167,21.667,340.93,73.058,3162.5,7612.5,5312.5,7450,5400,7587.5,5287.5,7962.5,5262.5,0,16.4
178.57,35,38.833,27.667,18.333,21.667,413.07,69.494,3162.5,7637.5,5287.5,7487.5,5400,7575,5300,7962.5,5250,0,29.65
175.65,35,37.833,27.667,18.333,21.667,312.88,64.911,3162.5,7612.5,5287.5,7475,5400,7587.5,5275,7962.5,5262.5,0,43.75
179.56,34.333,39.333,27.667,18.333,21.667,398.57,104.89,3150,7637.5,5300,7487.5,5400,7612.5,5300,7987.5,5262.5,0,17.15
177.6,34.833,38.167,27.667,18.333,21.5,279.38,66.918,3150,7637.5,5300,7487.5,5387.5,7587.5,5275,7962.5,5262.5,0,0
179.07,34.333,40,27.667,18.167,21.5,551.65,144.27,3162.5,7625,5275,7487.5,5400,7600,5300,7975,5275,0,14.517
183.21,34.667,38.5,27.667,18,21.5,361.77,68.127,3150,7637.5,5312.5,7487.5,5400,7587.5,5262.5,7975,5262.5,0,15.033
179,35.5,38.833,27.667,18.167,21.5,525.53,99.136,3150,7625,5312.5,7500,5387.5,7587.5,5275,7975,5300,0,29.85
174.69,33.667,41,27.667,18,21.5,311.1,78.265,3162.5,7625,5287.5,7487.5,5400,7587.5,5300,7975,5287.5,0,15.65
174.68,35.5,38.5,27.667,18,21.5,387.05,104.11,3150,7625,5300,7475,5387.5,7600,5275,7975,5275,0,16.267
178.63,35,39.5,27.667,18,21.5,254.83,81.909,3175,7612.5,5300,7462.5,5387.5,7600,5287.5,7962.5,5250,0,0
178.41,34.667,39.833,27.5,18,21.5,537.88,136.26,3162.5,7612.5,5300,7487.5,5387.5,7575,5287.5,7950,5262.5,0,16.433
184,34,39.333,27.5,18,21.5,277.97,77.824,3150,7625,5300,7475,5375,7575,5287.5,7975,5262.5,0,15.233
178.35,34.333,39.167,27.5,18,21.667,429.72,130.62,3150,7625,5275,7487.5,5387.5,7575,5312.5,7975,5275,0,31.933
173.01,34.333,39.5,27.333,18.167,21.667,276.2,85.378,3150,7600,5275,7500,5400,7575,5287.5,7962.5,5250,0,15.867
175.41,34.167,39.833,27.333,18.167,21.5,411.02,103.93,3150,7625,5275,7475,5400,7587.5,5275,7975,5275,0,16.667
177.77,33.667,40,27.333,18.167,21.333,259.38,81.858,3150,7637.5,5312.5,7500,5387.5,7587.5,5300,7987.5,5287.5,0,0
184,33.333,40.333,27.333,18.167,21.333,442.13,98.535,3150,7625,5275,7462.5,5400,7587.5,5287.5,7962.5,5262.5,0,14.833
183.77,34.833,37.667,27.333,18.167,21.333,355.65,61.689,3150,7637.5,5287.5,7475,5400,7575,5300,7962.5,5250,0,15.217
164.21,34.833,38.333,27.333,18,21.333,474.97,101.72,3150,7650,5275,7500,5400,7587.5,5287.5,8000,5275,0,30.533
167.6,34.167,39.167,27.333,18,21.333,364.37,70.521,3150,7625,5300,7475,5400,7587.5,5325,8000,5262.5,0,35.7
170.55,34.167,39.167,27.333,18,21.333,487.45,108.1,3150,7637.5,5300,7487.5,5400,7587.5,5312.5,7975,5275,0,16.867
171.36,34.667,38.167,27.167,17.833,21.333,163.17,58.996,3150,7587.5,5287.5,7462.5,5400,7575,5275,7950,5250,0,0
176.76,34.833,39.333,27.167,18.167,21.333,461.27,81.198,3150,7612.5,5287.5,7500,5400,7600,5287.5,8000,5275,0,14.683
174.91,34.833,38.833,27.167,18.167,21.333,281.07,53.274,3150,7625,5275,7475,5400,7587.5,5300,7962.5,5287.5,0,15.117
172.29,34.167,39.667,27.333,18.167,21.333,355.9,81.224,3150,7625,5275,7462.5,5387.5,7612.5,5312.5,7962.5,5262.5,0,30.933
164.01,34,39,27.333,18.167,21.333,315.7,67.976,3150,7637.5,5300,7487.5,5375,7587.5,5312.5,7987.5,5262.5,0,15.9
167.27,33.667,40.667,27.333,18.167,21.333,428.77,120.06,3150,7625,5312.5,7475,5387.5,7587.5,5275,7962.5,5275,0,17.083
166.13,34.833,39.667,27.333,18.167,21.333,308.53,70.6,3162.5,7625,5287.5,7487.5,5387.5,7587.5,5287.5,7962.5,5262.5,0,0
175.08,34.167,39.333,27.333,18.167,21.333,347.33,92.892,3162.5,7637.5,5275,7500,5387.5,7587.5,5275,7950,5275,0,16.433
175.05,35,39.333,27.333,18.167,21.333,274.32,70.444,3162.5,7625,5312.5,7487.5,5375,7575,5275,7950,5275,0,15.3
171.15,34,40.833,27.333,18.167,21.333,592.83,101.43,3150,7587.5,5300,7475,5387.5,7587.5,5287.5,7962.5,5275,0,33.2
166.12,35.5,40.667,27.333,18.167,21.333,428.5,64.585,3162.5,7600,5300,7487.5,5375,7587.5,5300,7962.5,5262.5,0,16.133
166.72,35.167,39.333,27.333,18.167,21.333,521.73,110.77,3162.5,7637.5,5312.5,7487.5,5387.5,7600,5287.5,7950,5287.5,0,41.767
168.43,35.167,39.667,27.333,18.167,21.333,389.28,95.962,3150,7637.5,5300,7487.5,5387.5,7600,5262.5,7950,5262.5,0,0
173.45,36,39.5,27.333,18.167,21.333,436.43,83.085,3150,7650,5300,7462.5,5387.5,7587.5,5287.5,7975,5250,0,37.883
171.55,34.5,39,27.333,18.167,21.333,354.8,71.138,3150,7600,5312.5,7487.5,5400,7575,5300,7975,5287.5,0,15.483
176.97,32.833,40.333,27.333,18,21.333,455.37,109.76,3150,7612.5,5300,7487.5,5400,7587.5,5287.5,7975,5275,0.43333,51.983
171.75,33.5,38.667,27.333,18,21.333,261.35,83.685,3162.5,7625,5300,7500,5400,7587.5,5312.5,7975,5250,0.43333,16.3
170.24,33.667,40.667,27.333,18,21.333,449.11,94.887,3162.5,7625,5300,7487.5,5400,7612.5,5312.5,7962.5,5287.5,0,109.4
169.07,35.5,39.167,27.333,18,21.333,259.27,83.472,3162.5,7637.5,5312.5,7462.5,5400,7600,5287.5,7975,5262.5,0,0
171.09,34.167,40.833,27.333,18,21.333,363.55,104.2,3150,7587.5,5275,7487.5,5387.5,7587.5,5275,7975,5275,0,15.517
172.17,34.667,39.833,27.333,18,21.333,309.05,88.938,3175,7625,5262.5,7487.5,5400,7587.5,5275,7975,5250,0,17.133
172.68,34.5,40.5,27.333,18.167,21.333,495.33,115.28,3150,7612.5,5300,7475,5400,7600,5300,7975,5275,0,32.333
172.56,35,40.333,27.333,18.167,21.333,251.22,64.165,3162.5,7625,5300,7450,5387.5,7600,5287.5,7950,5250,0,16.65
170.89,34.833,40,27.333,18.167,21.5,385.57,120.23,3150,7637.5,5275,7487.5,5387.5,7612.5,5300,7975,5275,0,21.667
170.8,36.167,39,27.333,18.333,21.333,322.23,146.58,3150,7625,5287.5,7487.5,5387.5,7587.5,5275,7950,5262.5,0,0
169.97,34.5,40.167,27.5,18.333,21.333,443.85,96.142,3150,7625,5300,7487.5,5400,7612.5,5287.5,7975,5262.5,0,15.717
167.23,34.333,41,27.5,18.333,21.5,264.97,61.412,3150,7637.5,5287.5,7487.5,5362.5,7625,5300,8000,5287.5,8.5833,48.5
166.61,34.167,40.5,27.5,18.333,21.5,405.9,71.028,3162.5,7612.5,5300,7500,5375,7600,5287.5,7975,5275,8.5833,53.283
