time,Temp0,Temp1,Planar_Temp,VRD_0_Temp,VRD_1_Temp,Fan_1,Fan_2A,Fan_2B,Fan_3A,Fan_3B,Fan_4A,Fan_4B,Fan_5A,Fan_5B,fsb,l2miss,fsb_scaled,l2miss_scaled,Watts,InputDCPwr,AllPwrExtBd,ProcPwrUnc,ProcPwr,disk_read_count,disk_write_count,disk_read_kbytes,disk_write_kbytes,disk_read_bytes,disk_write_bytes
0,24,28,24,16,19,3150,7650,5325,7425,5400,7575,5325,7950,5325,2.17E+07,26158,2.17E+01,0.26158,1920,1536,1152,57.6,46.08,0.5,1.4,34.6,21.2,34600,21200
100,25,30,23,16,19,3150,7575,5250,7500,5400,7575,5325,8025,5250,1.46E+07,2.59E+05,1.46E+01,2.5863,1407,1125.6,844.2,42.21,42.21,0,0,0,0,0,0
105,25,30,23,16,19,3150,7650,5325,7425,5400,7575,5250,7950,5250,1.12E+06,5.90E+05,1.12E+00,5.9,1406,1124.8,843.6,42.18,42.18,0,0,0,0,0,0
110,25,30,23,16,19,3150,7650,5325,7500,5400,7575,5250,7950,5325,5.38E+06,4.86E+05,5.38E+00,4.8639,1411,1128.8,846.6,42.33,42.33,0,11,0,41.7,0,41700
115,25,30,23,16,19,3150,7575,5250,7500,5400,7575,5325,7950,5250,8.45E+06,22296,8.45E+00,0.22296,1410,1128,846,42.3,42.3,0,0,0,0,0,0
120,25,30,23,16,19,3150,7650,5250,7425,5400,7575,5325,7950,5250,4.00E+06,3.58E+05,4.00E+00,3.5834,1413,1130.4,847.8,42.39,42.39,0,0,0,0,0,0
125,25,30,23,16,19,3150,7575,5250,7500,5400,7575,5325,7950,5250,2.85E+06,6.37E+05,2.85E+00,6.3702,1419,1135.2,851.4,42.57,42.57,0,0,0,0,0,0
130,25,31,23,16,19,3150,7650,5325,7500,5400,7575,5250,7950,5250,6.58E+06,6.26E+05,6.58E+00,6.2597,1415,1132,849,42.45,42.45,0,0,0,0,0,0
135,26,30,23,16,19,3150,7650,5250,7500,5400,7575,5325,7950,5250,1.37E+07,14912,1.37E+01,0.14912,1401,1120.8,840.6,42.03,42.03,0,0,0,0,0,0
140,25,30,23,16,19,3150,7650,5325,7500,5400,7575,5250,7950,5250,8.15E+06,2.35E+05,8.15E+00,2.3483,1411,1128.8,846.6,42.33,42.33,0,12.8,0,44.1,0,44100
145,26,30,23,16,19,3150,7575,5250,7500,5400,7575,5325,8025,5250,2.06E+06,5.08E+05,2.06E+00,5.082,1407,1125.6,844.2,42.21,42.21,0,0,0,0,0,0
150,26,30,23,16,19,3150,7650,5325,7500,5400,7575,5250,7950,5250,8.68E+06,3.77E+05,8.68E+00,3.771,1411,1128.8,846.6,42.33,42.33,0,0,0,0,0,0
155,25,30,23,16,19,3150,7575,5250,7500,5400,7650,5325,7950,5325,1.78E+07,68796,1.78E+01,0.68796,1412,1129.6,847.2,42.36,42.36,0,0,0,0,0,0
160,26,30,23,16,19,3150,7650,5250,7500,5400,7575,5325,7950,5250,1.80E+07,2.36E+05,1.80E+01,2.3588,1405,1124,843,42.15,42.15,0,0,0,0,0,0
165,25,31,23,16,19,3150,7650,5325,7425,5400,7575,5250,7950,5250,1.48E+06,7.76E+05,1.48E+00,7.7616,1414,1131.2,848.4,42.42,42.42,0,0,0,0,0,0
170,25,30,23,16,19,3150,7650,5250,7425,5400,7650,5325,8025,5250,7.11E+06,4.07E+05,7.11E+00,4.0718,1411,1128.8,846.6,42.33,42.33,0,11.4,0,44.9,0,44900
175,26,31,23,16,19,3150,7575,5250,7500,5325,7575,5325,7950,5250,1.37E+07,1.70E+05,1.37E+01,1.7034,1410,1128,846,42.3,42.3,0,0,0,0,0,0
180,26,30,23,16,19,3150,7650,5325,7500,5400,7650,5250,8025,5250,2.76E+06,3.55E+05,2.76E+00,3.5513,1408,1126.4,844.8,42.24,42.24,0,0,0,0,0,0
185,26,30,23,16,19,3150,7650,5325,7500,5400,7575,5250,7950,5325,1.92E+06,6.52E+05,1.92E+00,6.5156,1406,1124.8,843.6,42.18,42.18,0,0,0,0,0,0
190,26,31,23,16,19,3150,7575,5250,7425,5400,7650,5325,7950,5250,6.54E+06,6.00E+05,6.54E+00,5.9992,1406,1124.8,843.6,42.18,42.18,0,0,0,0,0,0
195,25,30,23,16,19,3150,7650,5325,7425,5400,7650,5250,8025,5325,1.71E+07,29115,1.71E+01,0.29115,1409,1127.2,845.4,42.27,42.27,0,0,0,0,0,0
200,26,30,23,16,19,3150,7575,5325,7500,5400,7650,5250,8025,5250,1.81E+07,3.82E+05,1.81E+01,3.8195,1409,1127.2,845.4,42.27,42.27,0,11.6,0,47.4,0,47400
205,26,31,23,16,19,3150,7650,5325,7425,5400,7575,5250,8025,5250,4.99E+06,5.17E+05,4.99E+00,5.168,1411,1128.8,846.6,42.33,42.33,0,0,0,0,0,0
210,25,30,23,16,19,3150,7650,5325,7500,5400,7575,5250,7950,5250,9.40E+06,3.68E+05,9.40E+00,3.6834,1409,1127.2,845.4,42.27,42.27,0,0,0,0,0,0
215,25,30,23,16,19,3150,7650,5325,7425,5400,7650,5250,7950,5250,1.78E+07,76693,1.78E+01,0.76693,1413,1130.4,847.8,42.39,42.39,0,0,0,0,0,0
220,26,30,23,16,19,3150,7575,5250,7425,5400,7575,5325,7950,5325,1.79E+07,2.66E+05,1.79E+01,2.663,1407,1125.6,844.2,42.21,42.21,0,0,0,0,0,0
225,26,30,23,16,19,3150,7575,5325,7500,5400,7575,5250,8025,5250,7.97E+05,4.20E+05,7.97E-01,4.2002,1410,1128,846,42.3,42.3,0,0,0,0,0,0
