Time Temp Temp Temp Ambient_Temp Temp Ambient_Temp Ambient_Temp Planar_Temp IOH_THERMTRIP CPU_Temp_Interf Temp Temp Temp FAN_MOD_1A_RPM FAN_MOD_2A_RPM FAN_MOD_3A_RPM FAN_MOD_4A_RPM FAN_MOD_5A_RPM FAN_MOD_6A_RPM FAN_MOD_1B_RPM FAN_MOD_2B_RPM FAN_MOD_3B_RPM FAN_MOD_4B_RPM FAN_MOD_5B_RPM FAN_MOD_6B_RPM Fan_Redundancy et
720 -51 -56 38 29 36 27 14 39 5Dh 76h 30 34 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
730 -51 -57 38 30 36 27 14 39 5Dh 76h 30 34 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
740 -49 -57 38 30 36 27 14 39 5Dh 76h 31 34 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
750 -50 -57 38 30 36 27 14 39 5Dh 76h 31 33 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
760 -49 -57 38 30 36 27 14 39 5Dh 76h 31 33 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
770 -51 -55 38 30 36 27 15 39 5Dh 76h 31 33 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
780 -49 -57 38 30 36 27 14 39 5Dh 76h 32 33 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
790 -48 -58 39 30 36 27 14 39 5Dh 76h 32 33 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
800 -48 -58 38 30 36 27 14 39 5Dh 76h 32 32 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
810 -46 -58 39 30 36 27 14 39 5Dh 76h 32 32 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
820 -48 -58 38 30 36 27 14 39 5Dh 76h 32 32 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
830 -48 -56 39 30 36 27 14 39 5Dh 76h 32 32 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
840 -47 -59 39 30 36 27 14 39 5Dh 76h 33 31 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
850 -46 -59 38 31 36 27 14 39 5Dh 76h 33 31 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
860 -48 -56 39 31 36 27 14 39 5Dh 76h 33 32 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
870 -46 -59 39 31 36 27 14 39 5Dh 76h 33 31 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
880 -47 -59 39 31 36 27 14 39 5Dh 76h 33 31 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
890 -45 -59 39 31 37 27 14 39 5Dh 76h 33 31 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
900 -47 -59 39 31 36 27 14 39 5Dh 76h 33 31 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
910 -47 -59 39 31 36 27 14 39 5Dh 76h 33 31 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
920 -48 -59 39 31 36 27 14 39 5Dh 76h 34 31 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
930 -47 -59 39 31 36 27 14 39 5Dh 76h 34 31 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
940 -47 -59 39 31 36 27 14 39 5Dh 76h 34 31 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
950 -46 -59 39 31 36 27 14 39 5Dh 76h 34 31 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
960 -46 -60 39 31 36 27 14 39 5Dh 76h 34 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
970 -46 -58 39 31 36 27 14 39 5Dh 76h 34 31 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
980 -47 -57 39 31 36 27 14 39 5Dh 76h 34 30 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
990 -46 -60 39 31 36 27 14 39 5Dh 76h 34 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1000 -44 -57 39 31 36 27 14 39 5Dh 76h 34 30 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
1010 -47 -60 39 31 36 27 14 39 5Dh 76h 34 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1020 -51 -58 39 31 36 27 14 39 5Dh 76h 33 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1030 -51 -57 39 31 36 27 15 39 5Dh 76h 33 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
1040 -48 -60 39 31 36 27 15 39 5Dh 76h 33 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1050 -52 -57 39 31 36 27 15 39 5Dh 76h 32 30 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1060 -50 -59 39 31 36 27 15 39 5Dh 76h 32 30 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1070 -49 -60 39 31 36 27 15 39 5Dh 76h 32 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
1080 -49 -60 38 31 36 27 15 39 5Dh 76h 32 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
1090 -53 -58 39 31 36 27 15 39 5Dh 76h 32 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
1100 -53 -57 39 31 36 27 15 39 5Dh 76h 32 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
1110 -54 -57 39 31 36 27 15 39 5Dh 76h 31 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
