 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43351488 30802960 39 1103 0 0 0 0 7 -0  1 -0  0  751  721  279  1  2 97
 0 0 0 43312636 30737104 112 3376 0 0 0 0 0 0  2  0  0  828 1895  333  0  4 96
 0 0 0 43312268 30736728 91 3045 0 0 0 0 0  0  0  0  0  718 1638  306  0  5 95
 0 0 0 43312452 30736824 110 3196 0 0 0 0 0 0  0  0  0  839 1722  305  0  4 96
 0 0 0 43312136 30736692 91 3043 0 0 0 0 0  0  2  0  0  823 1625  329  0  5 95
 0 0 0 43311976 30736620 100 3113 0 0 0 0 0 0  0  0  0  814 1680  318  0  6 94
 0 0 0 43312180 30736672 101 3119 0 0 0 0 0 0  0  0  0  749 1681  312  0  4 95
 0 0 0 43312128 30736684 100 3112 0 0 0 0 0 0  2  0  0  789 1679  324  0  5 95
 0 0 0 43311848 30736568 106 3164 0 0 0 0 0 0  0  0  0  903 1743  335  0  6 94
 0 0 0 43312004 30736644 102 3117 0 0 0 0 0 0  0  0  0  761 1691  307  0  6 94
 0 0 0 43311952 30736588 100 3120 0 0 0 0 0 0  2  0  0  779 1681  334  0  6 94
 0 0 0 43312148 30736628 91 3043 0 0 0 0 0  0  0  0  0  787 1630  312  0  4 95
 0 0 0 43311912 30736560 110 3197 0 0 0 0 0 0  0  0  0  727 1730  318  0  6 94
 0 0 0 43312152 30736656 91 3040 0 0 0 0 0  0  2  0  0  730 1627  336  0  5 95
 0 0 0 43312124 30736608 100 3161 0 0 0 0 0 0  0  0  0  752 1697  308  0  5 95
 0 0 0 43311780 30736524 107 3160 0 0 0 0 0 0  0  0  0  823 1707  307  0  6 94
 0 0 0 43312004 30736564 91 3044 0 0 0 0 0  0  2  0  0  784 1632  332  0  5 95
 0 0 0 43312064 30736552 109 3187 0 0 0 0 0 0  0  0  0  757 1754  314  0  4 96
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43312168 30736588 93 3049 0 0 0 0 0  0  0  0  0  725 1604  310  0  4 96
 0 0 0 43311732 30736456 106 3159 0 0 0 0 0 0  3  0  0  753 1695  349  0  6 94
 0 0 0 43312384 30736640 91 3043 0 0 0 0 0  0  0  0  0  821 1690  331  0  3 97
 0 0 0 43311804 30736456 111 3188 0 0 0 0 0 0  0  0  0  786 1720  315  0  6 94
 0 0 0 43311804 30736456 91 3043 0 0 0 0 0  0  2  0  0  785 1635  333  0  6 94
 0 0 0 43312088 30736500 110 3198 0 0 0 0 0 0  0  0  0  876 1734  319  0  4 96
 0 0 0 43311836 30736412 93 3046 0 0 0 0 0  0  0  0  0  751 1639  310  0  5 95
 0 0 0 43311708 30736348 100 3119 0 0 0 0 0 0  2  0  0  748 1681  328  0  6 94
 0 0 0 43312056 30736468 100 3121 0 0 0 0 0 0  0  0  0  733 1683  312  0  4 96
 0 0 0 43311732 30736412 110 3168 0 0 0 0 0 0  0  0  0  742 1740  305  0  6 94
 0 0 0 43312100 30736440 100 3126 0 0 0 0 0 0  2  0  0  777 1651  331  0  3 97
 0 0 0 43312016 30736428 102 3119 0 0 0 0 0 0  0  0  0  741 1672  314  0  4 96
 0 0 0 43311672 30736344 102 3122 0 0 0 0 0 0  0  0  0  773 1686  311  0  6 94
 0 0 0 43152860 30575708 222 4388 0 0 0 0 0 0  3  0  0  774 4925  346  6  5 88
 0 0 0 43082052 30504596 116 3199 0 0 0 0 0 0  0  0  0 1022 1805  342  6  5 88
 0 0 0 43082072 30504240 100 3042 0 0 0 0 0 0  0  0  0  862 1627  316  6  3 90
 0 0 0 43081720 30504292 120 3135 0 0 0 0 0 0  2  0  0  811 1680  332  6  5 88
 0 0 0 43081556 30504196 108 3172 0 0 0 0 0 0  0  0  0  860 1708  317  6  6 88
 0 0 0 43081800 30504192 108 3129 0 0 0 0 0 0  0  0  0  833 1663  316  6  4 89
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43081940 30504296 112 3057 0 0 0 0 0 0  2  0  0  883 1645  335  6  5 89
 0 0 0 43082024 30504224 117 3204 0 0 0 0 0 0  0  0  0  807 1731  316  6  4 90
 0 0 0 43082120 30504188 100 3050 0 0 0 0 0 0  0  0  0  850 1624  313  6  3 91
 0 0 0 43081360 30504228 55 1602 0 0 0 0 0  0  2  0  0  713 1138  268  6  6 88
 0 0 0 43079608 30502528 162 4626 0 0 0 0 0 0  0  0  0  866 2199  379  6  5 88
 0 0 0 43079944 30502120 119 3202 0 0 0 0 0 0  0  0  0  808 1726  313  6  3 91
 0 0 0 43079604 30502220 120 3131 0 0 0 0 0 0  2  0  0  916 1675  341  6  5 89
 0 0 0 43079944 30502096 97 3046 0 0 0 0 0  0  0  0  0  961 1691  339  6  3 90
 0 0 0 43079904 30502072 119 3196 0 0 0 0 0 0  0  0  0  863 1745  319  6  3 91
 0 0 0 43079412 30502320 97 3092 0 0 0 0 0  0  2  0  0  812 1641  337  6  6 87
 0 0 0 43079460 30502532 123 3136 0 0 0 0 0 0  0  0  0  841 1679  318  6  6 88
 0 0 0 43079796 30502080 100 3050 0 0 0 0 0 0  0  0  0  792 1640  317  6  4 90
 0 0 0 43079896 30502048 119 3133 0 0 0 0 0 0  2  0  0  820 1677  336  6  3 90
 0 0 0 43079872 30502036 117 3203 0 0 0 0 0 0  0  0  0  791 1720  314  6  3 91
 0 0 0 43079652 30502036 100 3049 0 0 0 0 0 0  0  0  0  780 1645  310  6  5 89
 0 0 0 43079652 30502116 120 3134 0 0 0 0 0 0  2  0  0  856 1681  333  6  4 89
 0 0 0 43079524 30501976 117 3196 0 0 0 0 0 0  0  0  0  875 1729  319  6  5 89
 0 0 0 43079712 30501980 99 3047 0 0 0 0 0  0  0  0  0  839 1630  313  6  4 90
 0 0 0 43079528 30502228 128 3208 0 0 0 0 0 0  2  0  0  864 1743  339  6  5 88
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43078136 30500488 97 3052 0 0 0 0 0  0  0  0  0 1014 1672  338  6  5 89
 0 0 0 43077484 30499956 119 3201 0 0 0 0 0 0  0  0  0  749 1739  318  6  5 89
 0 0 0 43077552 30500104 120 3137 0 0 0 0 0 0  2  0  0  766 1696  336  6  5 89
 0 0 0 43077488 30499840 108 3127 0 0 0 0 0 0  0  0  0  895 1651  316  6  4 89
 0 0 0 43077504 30499892 108 3126 0 0 0 0 0 0  0  0  0  792 1700  313  6  4 89
 0 0 0 43077568 30499980 120 3133 0 0 0 0 0 0  2  0  0  773 1696  331  6  4 89
 0 0 0 43077448 30499804 97 3052 0 0 0 0 0  0  0  0  0  806 1608  308  6  5 89
 0 0 0 43077140 30499836 110 3168 0 0 0 0 0 0  0  0  0  895 1705  318  6  6 87
 0 0 0 43077308 30499952 121 3134 0 0 0 0 0 0  2  0  0  853 1682  341  6  5 89
 0 0 0 43077352 30499804 97 3042 0 0 0 0 0  0  0  0  0  788 1637  314  6  5 88
 0 0 0 43077692 30499880 119 3201 0 0 0 0 0 0  0  0  0  822 1737  308  6  3 91
 0 0 0 43213496 30635672 98 3045 0 0 0 0 0  0  2  0  0  823 1622  330  2  3 95
 0 0 0 43220480 30642732 168 3711 0 0 0 0 0 0  0  0  0  935 4604  345  4  5 90
 0 0 0 43159372 30581024 99 3047 0 0 0 0 0  0  0  0  0  798 1671  313  6  3 91
 0 0 0 43158620 30581152 120 3137 0 0 0 0 0 0  3  0  0  858 1694  343  6  3 90
 0 0 0 43156992 30579960 117 3203 0 0 0 0 0 0  0  0  0  842 1750  317  6  4 90
 0 0 0 43157216 30580048 108 3127 0 0 0 0 0 0  0  0  0  797 1650  319  6  3 91
 0 0 0 43157192 30579964 97 3045 0 0 0 0 0  0  2  0  0  826 1651  338  6  3 91
 0 0 0 43157004 30579972 106 3123 0 0 0 0 0 0  0  0  0  808 1684  314  6  4 90
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43156880 30580000 119 3199 0 0 0 0 0 0  0  0  0  855 1750  321  6  4 89
 0 0 0 43156932 30579960 112 3057 0 0 0 0 0 0  2  0  0  819 1610  335  6  4 90
 0 0 0 43156756 30579924 106 3118 0 0 0 0 0 0  0  0  0  767 1687  310  6  5 89
 0 0 0 43157164 30580016 120 3202 0 0 0 0 0 0  0  0  0  833 1742  317  6  3 91
 0 0 0 43156700 30580040 120 3137 0 0 0 0 0 0  2  0  0  779 1673  334  6  5 89
 0 0 0 43157016 30579884 109 3126 0 0 0 0 0 0  0  0  0  986 1719  340  6  3 91
 0 0 0 43156804 30579916 99 3047 0 0 0 0 0  0  0  0  0  774 1672  315  6  5 89
 0 0 0 43156816 30580000 120 3136 0 0 0 0 0 0  2  0  0  912 1683  336  6  4 89
 0 0 0 43156768 30579832 106 3126 0 0 0 0 0 0  0  0  0  839 1673  314  6  4 89
 0 0 0 43154816 30577812 111 3125 0 0 0 0 0 0  0  0  0  788 1703  313  6  4 90
 0 0 0 43154384 30578044 106 3163 0 0 0 0 0 0  2  0  0  749 1669  341  6  6 88
 0 0 0 43154812 30578132 112 3057 0 0 0 0 0 0  0  0  0  812 1676  310  6  4 90
 0 0 0 43154364 30577784 111 3169 0 0 0 0 0 0  0  0  0  769 1700  316  6  6 87
 0 0 0 43154548 30577888 120 3133 0 0 0 0 0 0  2  0  0  800 1668  329  6  5 89
 0 0 0 43154888 30577760 109 3119 0 0 0 0 0 0  0  0  0  908 1691  320  6  3 91
 0 0 0 43154648 30577740 100 3047 0 0 0 0 0 0  0  0  0  915 1627  318  6  5 89
 0 0 0 43154664 30577904 120 3131 0 0 0 0 0 0  2  0  0  865 1688  333  6  5 89
 0 0 0 43154608 30577688 106 3124 0 0 0 0 0 0  0  0  0  842 1723  336  6  4 89
 0 0 0 43154632 30577760 111 3124 0 0 0 0 0 0  0  0  0  780 1712  316  6  4 89
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43154512 30578016 121 3137 0 0 0 0 0 0  2  0  0  783 1646  335  6  5 88
 0 0 0 43154928 30577696 106 3126 0 0 0 0 0 0  0  0  0  813 1681  317  6  3 91
 0 0 0 43154360 30577688 111 3126 0 0 0 0 0 0  0  0  0  828 1692  317  6  6 88
 0 0 0 43154380 30577940 55 1595 0 0 0 0 0  0  2  0  0  774 1122  275  6  6 88
 0 0 0 43154068 30577488 162 4631 0 0 0 0 0 0  0  0  0  860 2224  382  6  4 89
 0 0 0 43152736 30575700 111 3126 0 0 0 0 0 0  0  0  0  792 1679  314  6  4 90
 0 0 0 43152476 30575868 121 3137 0 0 0 0 0 0  2  0  0  843 1684  337  6  5 89
 0 0 0 43199772 30622564 106 3124 0 0 0 0 0 0  0  0  0  753 1684  311  4  4 93
 0 0 0 43286412 30709924 147 3685 0 0 0 0 0 0  0  0  0  718 2989  316  0  6 94
 0 0 0 43310432 30734160 100 3126 0 0 0 0 0 0  2  0  0  753 1676  336  0  6 94
 0 0 0 43310576 30735068 100 3168 0 0 0 0 0 0  0  0  0  837 1745  339  0  5 95
 0 0 0 43310472 30735120 105 3125 0 0 0 0 0 0  0  0  0  784 1678  312  0  6 94
 0 0 0 43310468 30735068 55 1598 0 0 0 0 0  0  2  0  0  775 1113  262  0  5 95
 0 0 0 43310344 30735012 146 4645 0 0 0 0 0 0  0  0  0  829 2248  382  0  6 94
 0 0 0 43310548 30735064 100 3123 0 0 0 0 0 0  0  0  0  773 1676  315  0  5 95
 0 0 0 43310452 30735056 55 1595 0 0 0 0 0  0  3  0  0  803 1093  275  0  5 95
 0 0 0 43310268 30734936 100 3129 0 0 0 0 0 0  0  0  0  719 1718  309  0  6 94
 0 0 0 43310608 30735048 146 4650 0 0 0 0 0 0  0  0  0  776 2227  372  0  4 96
 0 0 0 43310368 30734960 55 1599 0 0 0 0 0  0  2  0  0  780 1118  264  0  5 95
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43310480 30734996 145 4648 0 0 0 0 0 0  0  0  0  775 2237  373  0  5 95
 0 0 0 43310476 30735076 105 3127 0 0 0 0 0 0  0  0  0  784 1682  310  0  4 96
 0 0 0 43310444 30734960 100 3127 0 0 0 0 0 0  2  0  0  795 1679  330  0  5 95
 0 0 0 43310436 30734952 100 3124 0 0 0 0 0 0  0  0  0  885 1727  333  0  4 96
 0 0 0 43310556 30735068 105 3119 0 0 0 0 0 0  0  0  0  881 1676  312  0  4 96
 0 0 0 43310316 30734904 55 1599 0 0 0 0 0  0  2  0  0  788 1128  264  0  5 95
 0 0 0 43310208 30734872 100 3120 0 0 0 0 0 0  0  0  0  797 1648  311  0  6 94
 0 0 0 43310372 30734912 143 4626 0 0 0 0 0 0  0  0  0  788 2245  375  0  5 95
 0 0 0 43310304 30734900 55 1595 0 0 0 0 0  0  2  0  0  809 1084  260  0  5 95
 0 0 0 43310164 30734852 97 3096 0 0 0 0 0  0  0  0  0  806 1662  313  0  6 94
 0 0 0 43310236 30734852 143 4621 0 0 0 0 0 0  0  0  0  830 2247  381  0  5 95
 0 0 0 43310436 30734880 100 3128 0 0 0 0 0 0  2  0  0  854 1677  325  0  4 96
 0 0 0 43310244 30734840 55 1595 0 0 0 0 0  0  0  0  0  796 1109  248  0  5 95
 0 0 0 43310444 30734892 146 4658 0 0 0 0 0 0  0  0  0  855 2249  378  0  4 96
 0 0 0 43310236 30734828 81 2533 0 0 0 0 0  0  2  0  0  797 1459  313  0  5 95
 0 0 0 43310216 30734812 74 2199 0 0 0 0 0  0  0  0  0  778 1367  295  0  5 95
 0 0 0 43310192 30734800 143 4625 0 0 0 0 0 0  0  0  0  757 2234  380  0  5 95
 0 0 0 43310224 30734820 100 3132 0 0 0 0 0 0  2  0  0  770 1679  325  0  5 95
 0 0 0 43310172 30734764 101 3124 0 0 0 0 0 0  0  0  0  812 1677  306  0  5 95
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43310268 30734788 100 3135 0 0 0 0 0 0  0  0  0  795 1687  311  0  5 95
 0 0 0 43310436 30734864 100 3128 0 0 0 0 0 0  2  0  0  807 1676  330  0  4 96
 0 0 0 43310128 30734732 55 1607 0 0 0 0 0  0  0  0  0  770 1119  240  0  5 95
 0 0 0 43310120 30734724 146 4665 0 0 0 0 0 0  0  0  0  786 2239  383  0  5 95
 0 0 0 43310128 30734724 55 1606 0 0 0 0 0  0  2  0  0  716 1157  268  0  5 95
 0 0 0 43310224 30734804 146 4663 0 0 0 0 0 0  0  0  0  808 2207  379  0  5 94
 0 0 0 43310220 30734780 103 3145 0 0 0 0 0 0  0  0  0  742 1680  308  0  5 95
 0 0 0 43310296 30734760 100 3136 0 0 0 0 0 0  2  0  0  761 1678  326  0  4 96
 0 0 0 43310288 30734732 100 3142 0 0 0 0 0 0  0  0  0  719 1724  332  0  4 96
 0 0 0 43310048 30734708 105 3134 0 0 0 0 0 0  0  0  0  744 1681  314  0  5 95
 0 0 0 43310044 30734640 100 3141 0 0 0 0 0 0  2  0  0  725 1679  331  0  5 95
 0 0 0 43309928 30734520 101 3143 0 0 0 0 0 0  0  0  0  731 1679  314  0  5 95
 0 0 0 43309928 30734524 55 1609 0 0 0 0 0  0  0  0  0  769 1085  250  0  5 95
 0 0 0 43309996 30734516 144 4678 0 0 0 0 0 0  2  0  0  772 2279  391  0  5 95
 0 0 0 43309976 30734544 101 3142 0 0 0 0 0 0  0  0  0  758 1683  312  0  5 95
 0 0 0 43309872 30734464 55 1604 0 0 0 0 0  0  0  0  0  771 1121  235  0  5 95
 0 0 0 43310192 30734568 144 4684 0 0 0 0 0 0  3  0  0  739 2253  398  0  4 96
 0 0 0 43309864 30734460 55 1603 0 0 0 0 0  0  0  0  0  798 1091  246  0  5 95
 0 0 0 43309744 30734424 101 3143 0 0 0 0 0 0  0  0  0  805 1681  314  0  6 94
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43310064 30734516 145 4676 0 0 0 0 0 0  2  0  0  806 2246  396  0  4 96
 0 0 0 43309840 30734436 55 1606 0 0 0 0 0  0  0  0  0  728 1197  267  0  5 95
 0 0 0 43309856 30734452 101 3139 0 0 0 0 0 0  0  0  0  826 1638  316  0  5 95
 0 0 0 43309936 30734476 141 4651 0 0 0 0 0 0  4  0  0  765 2227  417  0  5 95
 0 0 0 43309816 30734408 55 1604 0 0 0 0 0  0  0  0  0  801 1125  245  0  5 95
 0 0 0 43309696 30734372 102 3148 0 0 0 0 0 0  0  0  0  776 1688  309  0  6 94
 0 0 0 43310052 30734496 144 4673 0 0 0 0 0 0  2  0  0  760 2219  400  0  4 96
 0 0 0 43309896 30734416 55 1608 0 0 0 0 0  0  0  0  0  717 1110  240  0  5 95
 0 0 0 43309912 30734436 101 3137 0 0 0 0 0 0  0  0  0  736 1662  314  0  5 95
 0 0 0 43309772 30734368 108 3416 0 0 0 0 0 0  2  0  0  792 1820  348  0  5 95
 0 0 0 43310008 30734452 92 2871 0 0 0 0 0  0  0  0  0  733 1556  304  0  4 96
