 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 9170228 6134532 122 2018 0 0 0 0  8  3 -0  0  0  714 1657  280 25  3 72
 0 0 0 9683588 6543716 151 2548 0 0 0 0  0 19  0  0  0  707 2108  332  0  4 96
 0 0 0 9683688 6543680 129 2159 0 0 0 0  0 61  0  0  0  590 1686  274  0  4 96
 0 0 0 9683436 6543716 134 2156 0 0 0 0  0  0  0  0  0  590 1675  264  0  4 96
 0 0 0 9683396 6543688 129 2155 0 0 0 0  0  0  0  0  0  569 1689  266  0  4 96
 0 0 0 9683688 6543812 129 2157 0 0 0 0  0  0  0  0  0  566 1672  262  0  4 96
 0 0 0 9683336 6543896 147 2163 0 0 0 0  0  0  0  0  0  583 1692  280  0  4 96
 0 0 0 9683376 6543668 129 2158 0 0 0 0  0  2  0  0  0  599 1679  300  0  4 96
 0 0 0 9683672 6543796 79 1178 0 0 0  0  0 35  0  0  0  514 1247  230  0  2 98
 0 0 0 9683668 6543836 52 980 0 0  0  0  0  0  0  0  0  515 1105  218  0  2 98
 0 0 0 9683412 6543696 132 2158 0 0 0 0  0  0  0  0  0  586 1689  267  0  4 96
 0 0 0 9683376 6543668 129 2158 0 0 0 0  0  0  0  0  0  562 1675  266  0  4 96
 0 0 0 9683672 6543936 147 2165 0 0 0 0  0  0  0  0  0  577 1689  268  0  4 96
 0 0 0 9683412 6543696 129 2159 0 0 0 0  0  3  0  0  0  613 1671  309  0  4 96
 0 0 0 9683344 6543636 128 2155 0 0 0 0  0 25  0  0  0  598 1680  270  0  4 96
 0 0 0 9683644 6543840 134 2159 0 0 0 0  0  0  0  0  0  582 1764  302  0  4 96
 0 0 0 9683388 6543672 129 2157 0 0 0 0  0  0  0  0  0  584 1688  263  0  4 96
 0 0 0 9683604 6543740 16 100 0 0  0  0  0  0  0  0  0  448  747  185  0  1 99
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 9683232 6543524 129 2068 0 0 0 0  0  0  0  0  0  606 1613  280  0  3 97
 0 0 0 9683584 6543708 129 2158 0 0 0 0  0  2  0  0  0  624 1676  300  0  4 96
 0 0 0 9683328 6543612 129 2157 0 0 0 0  0 41  0  0  0  593 1686  275  0  4 96
 0 0 0 9683284 6543608 134 2160 0 0 0 0  0  0  0  0  0  582 1674  262  0  4 96
 0 0 0 9683580 6543704 129 2156 0 0 0 0  0  0  0  0  0  577 1680  254  0  4 96
 0 0 0 9683288 6543572 129 2160 0 0 0 0  0  0  0  0  0  565 1672  262  0  4 96
 0 0 0 9683248 6543824 147 2164 0 0 0 0  0  0  0  0  0  587 1689  271  0  4 96
 0 0 0 9683540 6543664 77 1180 0 0 0  0  0  2  0  0  0  596 1274  259  0  3 97
 0 0 0 9683536 6543660 52 978 0 0  0  0  0 44  0  0  0  520 1088  233  0  1 99
 0 0 0 9683388 6543644 134 2157 0 0 0 0  0  0  0  0  0  586 1671  256  0  4 96
 0 0 0 9683244 6543536 129 2159 0 0 0 0  0  0  0  0  0  557 1687  267  0  4 96
 0 0 0 9683512 6543648 129 2159 0 0 0 0  0  0  0  0  0  579 1672  263  0  4 96
 0 0 0 9683132 6543612 147 2165 0 0 0 0  0  0  0  0  0  605 1686  282  0  4 96
 0 0 0 9683208 6543500 129 2158 0 0 0 0  0  2  0  0  0  607 1677  310  0  4 96
 0 0 0 9683504 6543628 129 2158 0 0 0 0  0 34  0  0  0  592 1686  270  0  4 96
 0 0 0 9683240 6543600 134 2158 0 0 0 0  0  0  0  0  0  589 1677  265  0  4 96
 0 0 0 9683496 6543620 12 98 0  0  0  0  0  0  0  0  0  434  740  176  0  0 100
 0 0 0 9683188 6543480 117 2060 0 0 0 0  0  0  0  0  0  592 1607  270  0  3 96
 0 0 0 9683484 6543676 147 2167 0 0 0 0  0  0  0  0  0  583 1689  269  0  4 96
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 9683224 6543508 129 2160 0 0 0 0  0  2  0  0  0  618 1674  301  0  4 96
 0 0 0 9683184 6543476 129 2160 0 0 0 0  0 36  0  0  0  563 1683  272  0  4 96
 0 0 0 9683480 6543656 134 2161 0 0 0 0  0  0  0  0  0  576 1763  306  0  4 96
 0 0 0 9683188 6543480 129 2161 0 0 0 0  0  0  0  0  0  585 1685  261  0  4 96
 0 0 0 9683140 6543432 136 2169 0 0 0 0  0  0  0  0  0  569 1672  263  0  4 96
 0 0 0 9683364 6543496 77 1183 0 0 0  0  0  0  0  0  0  544 1274  252  0  2 98
 0 0 0 9683440 6543564 52 980 0 0  0  0  0  2  0  0  0  536 1092  257  0  1 98
 0 0 0 9683184 6543468 129 2163 0 0 0 0  0 31  0  0  0  578 1686  277  0  4 96
 0 0 0 9683136 6543440 134 2164 0 0 0 0  0  0  0  0  0  585 1677  263  0  4 96
