Time,ambienttemp,cpu0.dietemp,cpu0.memtemp,cpu1.dietemp,cpu1.memtemp,gbeth.temp,hddbp.temp,sp.temp,fan1.tach,fan2.tach,fan3.tach,fan4.tach,fan5.tach,fan6.tach
0,18,37.800,26.400,36,29.400,37.200,19.200,36,10020,10200,10380,9600,10920,10740
5,18,37.800,26.400,36,29.400,37.200,19.200,36,10020,10200,10380,9600,10920,10740
10,18,37.800,25.800,36,29.400,37.200,19.200,36,10020,10260,10380,9600,10920,10740
15,18,37.800,25.800,36,29.400,37.200,19.200,36,10020,10260,10380,9600,10920,10740
20,18,37.800,25.800,36,29.400,36,19.200,36,9960,10260,10440,9660,10920,10740
25,18,37.800,25.800,36,29.400,36,19.200,36,9960,10260,10440,9660,10920,10740
30,18,37.800,25.800,36,29.400,36,19.200,36,10020,10260,10380,9660,10860,10740
35,18,37.800,25.800,36,29.400,36,19.200,36,10020,10260,10380,9660,10860,10740
40,18,37.800,25.800,36,29.400,37.200,19.200,36,10020,10200,10380,9660,10860,10740
45,18,37.800,25.800,36,29.400,37.200,19.200,36,10020,10200,10380,9660,10860,10740
50,18,37.800,25.800,36,29.400,36,19.200,36,10020,10200,10380,9660,10860,10740
55,18,37.800,25.800,36,29.400,36,19.200,36,10020,10200,10380,9660,10860,10740
60,18,37.800,25.800,36,29.400,37.200,19.200,36,10020,10260,10380,9600,10860,10680
65,18,37.800,25.800,36,29.400,37.200,19.200,36,10020,10260,10380,9600,10860,10680
70,18,37.800,25.800,36,29.400,36,19.200,36,9960,10260,10380,9600,10860,10740
75,17.400,37.800,25.800,36,29.400,36,19.200,36,9960,10260,10380,9600,10860,10740
80,17.400,37.800,25.800,36,29.400,37.200,19.200,36,10020,10200,10380,9600,10920,10740
85,18,37.800,25.800,36,29.400,37.200,19.200,36,10020,10200,10380,9600,10920,10740
90,18,37.800,26.400,36,29.400,37.200,19.200,36,10020,10200,10380,9660,10920,10740
95,18,37.800,26.400,36,29.400,37.200,19.200,36,10020,10200,10380,9660,10920,10740
100,18,37.800,25.800,36,29.400,37.200,19.200,36,9960,10200,10380,9600,10860,10740
