Time,ambienttemp,cpu0.dietemp,cpu0.memtemp,cpu1.dietemp,cpu1.memtemp,gbeth.temp,hddbp.temp,sp.temp,fan1.tach,fan2.tach,fan3.tach,fan4.tach,fan5.tach,fan6.tach
0,19.800,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10260,10440,9660,10920,10740
5,19.200,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10260,10440,9660,10920,10740
10,19.200,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10260,10440,9600,10920,10740
15,19.200,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10260,10440,9600,10920,10740
20,18.600,39.600,27.600,37.800,30.600,37.800,21,37.200,9960,10260,10380,9600,10920,10740
25,18.600,39.600,27.600,37.800,30.600,37.800,21,37.200,9960,10260,10380,9600,10920,10740
30,18.600,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10260,10380,9600,10860,10740
35,18.600,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10260,10380,9600,10860,10740
40,18.600,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10260,10440,9660,10920,10740
45,19.200,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10260,10440,9660,10920,10740
50,19.800,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10260,10380,9660,10920,10740
55,19.800,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10260,10380,9660,10920,10740
60,19.800,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10200,10440,9660,10920,10740
65,19.800,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10200,10440,9660,10920,10740
70,19.200,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10260,10380,9660,10860,10740
75,19.200,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10260,10380,9660,10860,10740
80,19.200,39.600,27.600,37.800,30.600,37.800,21,37.200,9960,10260,10440,9660,10920,10740
85,19.200,39.600,27.600,37.800,30.600,37.800,21,37.200,9960,10260,10440,9660,10920,10740
90,19.800,39.600,27.600,37.800,30.600,37.800,21,37.200,9960,10200,10440,9600,10920,10740
95,19.800,39.600,27.600,37.800,30.600,37.800,21,37.200,9960,10200,10440,9600,10920,10740
100,19.200,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10260,10380,9600,10920,10740
105,19.200,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10260,10380,9600,10920,10740
110,19.200,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10200,10380,9600,10860,10740
115,19.800,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10200,10380,9600,10860,10740
120,19.800,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10260,10380,9600,10920,10740
125,19.800,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10260,10380,9600,10920,10740
130,19.200,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10260,10380,9600,10920,10740
135,19.200,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10260,10380,9600,10920,10740
140,19.200,39.600,27.600,37.800,30.600,37.800,21,37.200,9960,10260,10440,9660,10920,10740
145,19.800,39.600,27.600,37.800,30.600,37.800,21,37.200,9960,10260,10440,9660,10920,10740
150,19.200,39.600,27.600,37.800,30.600,37.800,21,37.200,9960,10260,10440,9600,10920,10800
155,19.200,39.600,27.600,37.800,30.600,37.800,21,37.200,9960,10260,10440,9600,10920,10800
160,19.200,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10200,10380,9600,10920,10740
165,19.200,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10200,10380,9600,10920,10740
170,19.200,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10260,10380,9600,10860,10740
175,19.800,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10260,10380,9600,10860,10740
180,18.600,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10260,10380,9660,10920,10740
185,18.600,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10260,10380,9660,10920,10740
190,19.800,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10260,10440,9660,10920,10740
195,19.800,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10260,10440,9660,10920,10740
200,19.800,39.600,27.600,37.800,30.600,37.800,21,37.200,9960,10260,10440,9600,10920,10740
205,19.800,39.600,27.600,37.800,30.600,37.800,21,37.200,9960,10260,10440,9600,10920,10740
210,19.800,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10260,10440,9660,10920,10740
215,19.200,39.600,27.600,37.800,30.600,37.800,21,37.200,10020,10260,10440,9660,10920,10740
220,19.800,40.200,27.600,39,31.200,37.800,21,37.200,10020,10200,10380,9600,10920,10740
225,19.800,40.200,27.600,39,31.200,37.800,21,37.200,10020,10200,10380,9600,10920,10740
230,19.800,40.200,27.600,38.400,31.200,37.800,21,37.200,10020,10260,10440,9600,10860,10740
235,19.200,40.200,27.600,38.400,31.200,37.800,21,37.200,10020,10260,10440,9600,10860,10740
240,19.800,40.800,27.600,38.400,31.200,37.800,21,37.200,10020,10260,10440,9600,10920,10740
245,19.800,40.800,27.600,38.400,31.200,37.800,21,37.200,10020,10260,10440,9600,10920,10740
250,19.800,40.200,27.600,39,31.200,37.800,21,37.200,10020,10260,10440,9600,10860,10740
255,19.800,40.200,27.600,39,31.200,37.800,21,37.200,10020,10260,10440,9600,10860,10740
260,19.800,40.200,27.600,39,31.200,37.800,21,37.200,10020,10260,10440,9660,10920,10740
265,18.600,40.200,27.600,39,31.200,37.800,21,37.200,10020,10260,10440,9660,10920,10740
270,19.800,40.800,27.600,39.600,31.800,37.800,21,37.200,10020,10260,10440,9600,10920,10740
275,19.800,40.800,27.600,39.600,31.800,37.800,21,37.200,10020,10260,10440,9600,10920,10740
280,19.800,40.800,27.600,39.600,31.800,39,21,37.200,10020,10260,10440,9660,10920,10740
285,19.800,40.800,27.600,39.600,31.800,39,21,37.200,10020,10260,10440,9660,10920,10740
290,19.800,40.800,27.600,39.600,32.400,37.800,21,37.200,10020,10260,10440,9660,10920,10740
295,19.800,40.800,27.600,39.600,32.400,37.800,21,37.200,10020,10260,10440,9660,10920,10740
300,19.800,40.800,27.600,39.600,32.400,39,21,37.200,10080,10200,10440,9660,10860,10740
305,19.800,40.800,27.600,39.600,32.400,39,21,37.200,10080,10200,10440,9660,10860,10740
310,19.800,40.800,27.600,40.200,32.400,39,21,37.200,10020,10200,10440,9660,10860,10740
315,19.800,40.800,27.600,40.200,32.400,39,21,37.200,10020,10260,10440,9660,10920,10740
320,19.800,40.800,27.600,40.200,33,39,21,37.200,10080,10260,10440,9660,10920,10740
325,19.800,40.800,27.600,40.200,33,39,21,37.200,10080,10260,10380,9660,10860,10740
330,19.200,40.800,27.600,39.600,33,39,21,37.200,10020,10260,10380,9660,10860,10740
335,19.800,40.800,27.600,39.600,33,39,21,37.200,10020,10260,10440,9660,10920,10740
340,19.800,40.800,27.600,40.800,33,39,22.200,37.800,10080,10260,10440,9660,10920,10740
345,19.200,40.800,27.600,40.800,33,39,22.200,37.800,10080,10260,10440,9660,10920,10740
350,19.200,40.800,27.600,40.800,33,39,22.200,37.800,10020,10260,10440,9660,10920,10740
355,19.800,40.800,27.600,40.800,33,39,22.200,37.800,10020,10260,10440,9660,10920,10740
360,19.800,40.800,27.600,40.800,33.600,39,22.200,37.800,10020,10260,10440,9660,10920,10740
365,19.800,40.800,27.600,40.800,33.600,39,22.200,37.800,10020,10260,10440,9660,10920,10740
370,19.800,40.800,27.600,40.800,33.600,39,22.200,37.800,10020,10260,10440,9660,10920,10740
375,19.800,40.800,27.600,40.800,33.600,39,22.200,37.800,10020,10260,10440,9660,10860,10740
380,19.800,40.800,27.600,40.200,33.600,39,22.200,37.800,10020,10260,10440,9660,10860,10740
385,19.200,40.800,27.600,40.200,33.600,39,22.200,37.800,10020,10260,10500,9660,10920,10740
390,19.200,40.800,27.600,40.800,33.600,39,22.200,37.800,10020,10260,10500,9660,10920,10740
395,19.800,40.800,27.600,40.800,33.600,39,22.200,37.800,10020,10260,10500,9660,10920,10800
400,19.800,40.800,28.200,40.200,33.600,40.200,22.200,37.800,10080,10260,10500,9660,10920,10800
405,19.800,40.800,28.200,40.200,33.600,40.200,22.200,37.800,10080,10260,10440,9660,10860,10740
410,18.600,40.800,27.600,40.200,34.200,39,22.200,37.800,10020,10260,10440,9660,10860,10740
415,19.200,40.800,27.600,40.200,34.200,39,22.200,37.800,10020,10260,10440,9660,10860,10740
420,19.200,40.800,27.600,40.200,34.200,39,22.200,37.800,10080,10260,10440,9660,10860,10740
425,19.200,40.800,27.600,40.200,34.200,39,22.200,37.800,10080,10260,10440,9660,10920,10740
430,19.800,40.800,27.600,40.800,34.200,39,22.200,37.800,10080,10260,10440,9660,10920,10740
435,19.800,40.800,27.600,40.800,34.200,39,22.200,37.800,10080,10260,10500,9660,10920,10740
440,19.200,40.800,27.600,40.200,34.200,40.200,22.200,37.800,10080,10260,10500,9660,10920,10740
445,19.200,40.800,27.600,40.200,34.200,40.200,22.200,37.800,10080,10260,10500,9660,10920,10740
450,19.200,40.800,27.600,40.800,34.200,39,21,37.800,10080,10260,10500,9660,10920,10740
455,18.600,40.200,27.600,40.800,34.200,40.200,21,37.800,10080,10260,10500,9660,10920,10740
460,18.600,40.200,27.600,40.800,34.200,40.200,21,37.800,10080,10200,10500,9660,10920,10740
465,18.600,40.800,27.600,40.800,34.200,40.200,21,37.800,10080,10200,10500,9660,10920,10740
470,18.600,40.800,27.600,40.800,34.200,40.200,21,37.800,10080,10320,10440,9660,10860,10740
475,19.200,40.200,27.600,40.200,34.200,40.200,21,37.800,10080,10320,10440,9660,10860,10740
480,18.600,40.200,27.600,40.200,34.200,40.200,21,37.800,10020,10200,10500,9660,10860,10740
485,18.600,40.200,27.600,40.800,34.200,39,21,37.800,10020,10200,10500,9660,10860,10740
490,18.600,40.200,27.600,40.800,34.200,39,21,37.800,10080,10260,10440,9660,10920,10740
495,19.200,40.200,27.600,40.200,34.200,40.200,21,37.800,10080,10260,10440,9660,10920,10740
500,19.200,40.200,27.600,40.200,34.200,40.200,21,37.800,10080,10260,10440,9660,10860,10740
505,18.600,40.200,27.600,40.800,34.200,40.200,21,37.800,10080,10260,10440,9660,10860,10740
510,18.600,40.200,27.600,40.800,34.200,40.200,21,37.800,10080,10260,10440,9660,10920,10740
515,18.600,40.200,27.600,40.800,34.200,40.200,21,37.800,10080,10260,10440,9660,10920,10740
520,18.600,40.200,27.600,40.800,34.200,40.200,21,37.800,10080,10260,10440,9720,10920,10740
525,18.600,40.200,27.600,40.800,34.200,40.200,21,37.800,10080,10260,10440,9720,10920,10740
530,18.600,40.200,27.600,40.800,34.200,40.200,21,37.800,10080,10260,10440,9660,10920,10740
535,18.600,40.200,27.600,40.200,34.200,40.200,21,37.800,10080,10260,10440,9660,10920,10740
540,18.600,40.200,27.600,40.200,34.200,40.200,21,37.800,10080,10260,10440,9660,10860,10680
545,18.600,40.200,27.600,40.200,34.200,40.200,21,37.800,10080,10260,10440,9660,10860,10680
550,18,40.200,27.600,40.200,34.200,40.200,21,37.800,10020,10260,10440,9660,10860,10740
555,18.600,40.200,27.600,40.200,34.200,40.200,21,37.800,10020,10260,10440,9660,10860,10740
560,18.600,40.200,27.600,40.200,34.200,40.200,21,37.800,10080,10260,10440,9660,10860,10740
565,18,40.200,27.600,39.600,34.200,40.200,21,37.800,10080,10260,10440,9660,10860,10740
570,18,40.200,27.600,39.600,34.200,40.200,21,37.800,10020,10260,10500,9660,10860,10740
575,18,40.200,27.600,40.200,34.200,40.200,21,37.800,10020,10260,10500,9660,10860,10740
580,18,40.200,27.600,40.200,34.200,40.200,21,37.800,10020,10260,10500,9660,10860,10740
585,18.600,40.200,27.600,39.600,34.200,40.200,21,37.800,10020,10260,10500,9660,10860,10740
590,18.600,40.200,27.600,39.600,34.200,40.200,21,37.800,10020,10260,10440,9660,10920,10740
595,18.600,40.200,27.600,40.200,34.200,40.200,21,37.800,10020,10260,10440,9660,10920,10740
600,19.200,40.200,27.600,40.200,34.200,40.200,21,37.800,10020,10260,10440,9660,10920,10740
605,19.200,40.200,27.600,40.800,34.200,40.200,21,37.800,10020,10260,10440,9660,10920,10740
610,18.600,40.200,27.600,40.800,34.200,40.200,21,37.800,10080,10320,10440,9660,10860,10740
615,18.600,40.200,40.200,34.200,40.200,21,37.800,10080,10320,10440,9660,10860,10740
620,18.600,40.200,27.600,40.200,34.200,40.200,21,37.800,10080,10260,10500,9720,10920,10740
625,18.600,40.200,27.600,40.200,34.200,40.200,21,37.800,10080,10260,10500,9720,10920,10740
630,18.600,40.200,27.600,40.200,34.200,40.200,21,37.800,10080,10200,10500,9660,10920,10740
635,19.200,40.200,27.600,40.200,34.200,40.200,22.200,37.800,10080,10200,10500,9660,10920,10740
640,19.200,40.200,27.600,40.200,34.200,40.200,22.200,37.800,10020,10260,10440,9660,10920,10740
645,19.200,40.200,27.600,40.800,34.200,40.200,22.200,37.800,10020,10260,10440,9660,10920,10740
650,19.200,40.200,27.600,40.800,34.200,40.200,22.200,37.800,10080,10260,10500,9660,10920,10740
655,19.200,40.200,27.600,40.800,34.200,40.200,22.200,37.800,10080,10260,10500,9660,10920,10740
660,19.200,40.200,27.600,40.200,34.200,40.200,22.200,37.800,10080,10260,10440,9660,10920,10740
665,19.200,40.200,27.600,40.200,34.200,40.200,22.200,37.800,10080,10260,10440,9660,10920,10740
670,19.200,40.200,27.600,40.800,34.200,40.200,22.200,37.800,10080,10320,10500,9660,10920,10740
675,19.200,40.200,27.600,40.800,34.200,40.200,22.200,37.800,10080,10320,10500,9660,10920,10740
680,19.200,40.200,27.600,40.800,34.800,40.200,22.200,37.800,10080,10260,10440,9660,10920,10740
685,19.200,40.800,27.600,40.800,34.800,40.200,22.200,37.800,10080,10260,10440,9660,10920,10740
690,19.200,40.800,27.600,40.800,34.200,40.200,22.200,37.800,10080,10260,10500,9660,10920,10740
695,19.200,40.800,27.600,40.800,34.200,40.200,22.200,37.800,10080,10260,10500,9660,10920,10740
700,19.200,40.800,27.600,40.200,34.800,40.200,22.200,37.800,10080,10260,10500,9660,10920,10800
705,19.200,40.800,27.600,40.200,34.800,40.200,22.200,37.800,10080,10260,10440,9660,10860,10740
710,19.200,40.800,27.600,40.800,34.800,40.200,22.200,37.800,10080,10260,10440,9660,10860,10740
715,19.200,40.800,27.600,40.800,34.800,40.200,22.200,37.800,10080,10260,10500,9720,10920,10740
720,19.200,40.800,27.600,40.800,34.800,40.200,22.200,37.800,10080,10260,10500,9720,10920,10740
725,19.200,40.800,27.600,40.800,34.800,40.200,22.200,37.800,10080,10320,10440,9720,10920,10740
730,19.200,40.800,27.600,40.800,34.800,40.200,22.200,37.800,10080,10320,10440,9720,10920,10740
735,19.800,40.800,27.600,40.800,34.800,40.200,22.200,37.800,10080,10320,10440,9660,10860,10740
740,19.800,40.800,27.600,40.800,34.800,40.200,22.200,39,10080,10320,10440,9660,10860,10740
745,19.200,40.800,27.600,40.800,34.800,40.200,22.200,39,10140,10260,10500,9720,10860,10740
750,19.800,40.800,27.600,40.800,34.800,40.200,22.200,39,10140,10260,10500,9720,10860,10740
755,19.800,40.800,27.600,40.800,34.800,40.200,22.200,39,10080,10260,10500,9660,10860,10740
760,19.800,40.800,27.600,40.800,34.800,40.200,22.200,39,10080,10260,10500,9660,10860,10740
765,19.800,40.800,27.600,40.800,34.800,40.200,22.200,39,10080,10260,10500,9720,10920,10800
770,19.800,40.800,28.200,41.400,34.800,40.800,22.200,39,10080,10260,10500,9720,10920,10800
775,20.400,40.800,28.200,41.400,34.800,40.800,22.200,39,10080,10260,10440,9660,10860,10740
780,40.800,27.600,41.400,34.800,40.200,22.200,39,10080,10260,10500,9660,10920,10800
785,19.800,40.800,27.600,41.400,34.800,40.200,22.200,39,10080,10260,10500,9660,10920,10800
790,19.800,40.800,28.200,41.400,34.800,40.200,22.200,39,10080,10320,10500,9660,10920,10740
795,19.800,40.800,28.200,41.400,34.800,40.200,22.200,39,10080,10320,10500,9660,10920,10740
800,19.800,40.800,28.200,40.800,34.800,40.200,22.200,39,10080,10260,10500,9720,10920,10740
805,19.800,40.800,28.200,40.800,34.800,40.200,22.200,39,10080,10260,10500,9720,10920,10740
810,19.800,40.800,28.200,41.400,34.800,40.200,22.200,39,10080,10320,10500,9660,10860,10740
815,19.200,40.800,28.200,41.400,34.800,40.200,22.200,39,10080,10320,10500,9660,10860,10740
820,19.800,40.800,28.200,40.800,34.800,40.200,22.200,39,10080,10260,10440,9660,10920,10740
825,19.800,40.800,28.200,40.800,34.800,40.200,22.200,39,10080,10260,10440,9660,10920,10740
830,19.800,41.400,28.200,40.800,34.800,40.200,22.800,39,10080,10260,10500,9720,10920,10740
835,19.800,41.400,28.200,40.800,34.800,40.200,22.800,39,10080,10260,10500,9720,10920,10740
840,19.800,40.800,28.200,41.400,34.800,40.200,22.800,39,10080,10260,10500,9660,10860,10740
845,19.800,40.800,28.200,41.400,34.800,40.200,22.800,39,10080,10260,10500,9660,10860,10740
850,19.800,41.400,28.200,41.400,34.800,40.200,22.800,39,10080,10260,10500,9660,10920,10740
855,19.800,41.400,28.200,41.400,34.800,40.200,22.800,39,10080,10260,10500,9660,10920,10740
860,19.200,40.800,28.200,41.400,34.800,40.200,22.800,39,10080,10260,10500,9720,10860,10740
865,19.200,40.800,28.200,41.400,34.800,40.200,22.800,39,10080,10260,10500,9720,10860,10740
870,19.800,41.400,28.200,42,35.400,40.800,22.800,39,10020,10320,10500,9660,10860,10800
875,20.400,41.400,28.200,42,35.400,40.800,22.800,39,10020,10320,10500,9660,10860,10800
880,20.400,41.400,28.200,41.400,34.800,40.200,22.200,39,10080,10260,10440,9720,10920,10740
885,19.800,41.400,28.200,41.400,34.800,40.200,22.200,39,10080,10260,10500,9660,10920,10740
890,19.800,40.800,28.200,41.400,35.400,40.800,22.200,39,10080,10260,10500,9660,10920,10740
895,19.200,40.800,28.200,41.400,35.400,40.800,22.200,39,10080,10260,10500,9660,10920,10740
900,19.200,40.800,28.200,41.400,35.400,40.200,22.200,39,10080,10260,10500,9660,10920,10740
905,18.600,40.800,28.200,41.400,35.400,40.200,22.200,39,10020,10260,10500,9660,10920,10740
910,18.600,40.800,28.200,41.400,34.800,40.800,22.200,39,10020,10260,10500,9660,10920,10740
915,18.600,40.800,28.200,41.400,34.800,40.800,22.200,39,10080,10260,10500,9660,10920,10740
920,19.200,40.800,28.200,40.800,34.800,40.800,22.200,39,10080,10260,10500,9660,10920,10740
925,19.200,40.800,28.200,40.800,34.800,40.800,22.200,39,10080,10260,10500,9660,10920,10740
