 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43440768 30966772 144 4015 0 0 0 0 34 -0 3 -0 0  829 2662  649  3  6 91
 0 0 0 43368312 30793004 122 3503 0 0 0 0 0 0  2  0  0  876 2536  364  0  6 94
 0 0 0 43367940 30792592 207 6220 0 0 0 0 0 0  0  0  0  751 3224  450  0  6 94
 0 0 0 43367884 30792568 106 3123 0 0 0 0 0 0  0  0  0  759 2094  323  0  6 94
 0 0 0 43367812 30792496 98 3022 0 0 0 0 0  0  0  0  0  726 2064  312  0  6 94
 0 0 0 43367916 30792604 106 3124 0 0 0 0 0 0  0  0  0  720 2018  323  0  6 94
 0 0 0 43368064 30792616 204 6147 0 0 0 0 0 0  0  0  0  722 3173  450  0  6 94
 0 0 0 43367768 30792448 204 6146 0 0 0 0 0 0  2  0  0  785 3213  500  0  6 94
 0 0 0 43367984 30792524 213 6208 0 0 0 0 0 0  0  0  0  741 3341  446  0  5 95
 0 0 0 43367880 30792564 0 1 0  0  0  0  0  0  0  0  0  759  911  188  0  6 94
 0 0 0 43367784 30792460 205 6147 0 0 0 0 0 0  0  0  0  784 3214  454  0  6 94
 0 0 0 43367760 30792436 98 3026 0 0 0 0 0  0  0  0  0  791 1945  312  0  6 94
 0 0 0 43367732 30792408 106 3123 0 0 0 0 0 0  0  0  0  765 2051  316  0  6 94
 0 0 0 43367692 30792368 98 3021 0 0 0 0 0  0  2  0  0  975 2079  396  0  6 94
 0 0 0 43367620 30792328 204 6152 0 0 0 0 0 0  0  0  0  770 3396  447  0  6 94
 0 0 0 43367884 30792428 213 6204 0 0 0 0 0 0  0  0  0  785 3194  444  0  5 95
 0 0 0 43367648 30792340 106 3125 0 0 0 0 0 0  0  0  0  721 2200  323  0  6 94
 0 0 0 43367552 30792252 98 3027 0 0 0 0 0  0  0  0  0  745 1946  304  0  6 94
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43367824 30792404 204 6141 0 0 0 0 0 0  0  0  0  830 3243  443  0  6 94
 0 0 0 43367604 30792308 106 3127 0 0 0 0 0 0  2  0  0  839 2167  369  0  6 94
 0 0 0 43367540 30792248 204 6147 0 0 0 0 0 0  0  0  0  814 3237  448  0  6 94
 0 0 0 43367536 30792260 102 3021 0 0 0 0 0 0  0  0  0  903 2029  319  0  6 94
 0 0 0 43367544 30792252 106 3126 0 0 0 0 0 0  0  0  0  760 2083  323  0  6 94
 0 0 0 43367724 30792308 204 6144 0 0 0 0 0 0  0  0  0  774 3109  453  0  6 94
 0 0 0 43367528 30792224 98 3021 0 0 0 0 0  0  0  0  0  778 2031  305  0  6 94
 0 0 0 43367712 30792300 106 3128 0 0 0 0 0 0  1  0  0  846 2085  357  0  6 94
 0 0 0 43367432 30792128 207 6142 0 0 0 0 0 0  0  0  0  865 3292  445  0  6 94
 0 0 0 43367432 30792132 98 3022 0 0 0 0 0  0  0  0  0  740 1910  319  0  6 94
 0 0 0 43367372 30792072 106 3127 0 0 0 0 0 0  0  0  0  787 2150  322  0  6 94
 0 0 0 43367372 30792068 98 3025 0 0 0 0 0  0  0  0  0  727 2032  317  0  6 94
 0 0 0 43367440 30792132 106 3122 0 0 0 0 0 0  0  0  0  725 2042  317  0  6 94
 0 0 0 43367352 30792048 204 6149 0 0 0 0 0 0  2  0  0  783 3242  489  0  6 94
 0 0 0 43367348 30792056 99 3027 0 0 0 0 0  0  0  0  0  741 2003  311  0  6 94
 0 0 0 43367352 30792048 207 6135 0 0 0 0 0 0  0  0  0  844 3249  453  0  6 94
 0 0 0 43367392 30792084 106 3126 0 0 0 0 0 0  0  0  0  764 2116  322  0  6 94
 0 0 0 43367324 30792024 204 6146 0 0 0 0 0 0  0  0  0  775 3098  449  0  6 94
 0 0 0 43367508 30792160 98 3023 0 0 0 0 0  0  0  0  0  757 2071  310  0  6 94
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43367280 30791976 106 3125 0 0 0 0 0 0  2  0  0  912 2248  417  0  6 94
 0 0 0 43367248 30791948 208 6233 0 0 0 0 0 0  0  0  0  736 3132  450  0  6 94
 0 0 0 43367296 30791960 98 3022 0 0 0 0 0  0  0  0  0  825 2152  317  0  6 94
 0 0 0 43367296 30791992 204 6149 0 0 0 0 0 0  0  0  0  834 3153  448  0  6 94
 0 0 0 43367192 30791892 106 3120 0 0 0 0 0 0  0  0  0  806 2135  320  0  6 94
 0 0 0 43367152 30791852 143 4567 0 0 0 0 0 0  0  0  0  784 2570  379  0  6 94
 0 0 0 43367188 30791888 159 4607 0 0 0 0 0 0  2  0  0  849 2706  424  0  6 94
 0 0 0 43367220 30791928 106 3120 0 0 0 0 0 0  0  0  0  817 2070  322  0  6 94
 0 0 0 43367196 30791904 208 6149 0 0 0 0 0 0  0  0  0  845 3346  454  0  6 94
 0 0 0 43367300 30791892 204 6142 0 0 0 0 0 0  0  0  0  827 3109  450  0  6 94
 0 0 0 43367104 30791796 98 3021 0 0 0 0 0  0  0  0  0  728 2029  320  0  6 94
 0 0 0 43366920 30791616 106 3127 0 0 0 0 0 0  0  0  0  723 2082  323  0  6 94
 0 0 0 43366792 30791488 98 3026 0 0 0 0 0  0  3  0  0  771 1949  394  0  6 94
 0 0 0 43366764 30791488 106 3120 0 0 0 0 0 0  0  0  0  729 2027  313  0  6 94
 0 0 0 43366828 30791564 208 6148 0 0 0 0 0 0  0  0  0  828 3290  455  0  6 94
 0 0 0 43366828 30791520 98 3025 0 0 0 0 0  0  0  0  0  728 1945  317  0  6 94
 1 0 0 43366736 30791432 106 3122 0 0 0 0 0 0  0  0  0  824 2089  313  0  6 94
 0 0 0 43367004 30791596 98 3019 0 0 0 0 0  0  0  0  0  795 1973  313  0  6 94
 0 0 0 43366756 30791456 204 6152 0 0 0 0 0 0  2  0  0  800 3299  493  0  6 94
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43366984 30791596 106 3123 0 0 0 0 0 0  0  0  0  726 2068  310  0  6 94
 0 0 0 43366980 30791608 208 6145 0 0 0 0 0 0  0  0  0  766 3240  454  0  6 94
 0 0 0 43366764 30791456 98 3027 0 0 0 0 0  0  0  0  0  747 2051  313  0  6 94
 0 0 0 43366932 30791512 106 3120 0 0 0 0 0 0  0  0  0  711 2003  319  0  6 94
 0 0 0 43366740 30791436 98 3020 0 0 0 0 0  0  0  0  0  737 1984  312  0  6 94
 0 0 0 42627820 30497488 328 31386 0 0 0 0 0 0 5  0  0 1244 6412  488  6  7 87
 0 0 0 42157388 30226452 93 3039 0 0 0 0 0  0  0  0  0  810 1941  316  6  6 87
 0 0 0 42157412 30226508 104 3122 0 0 0 0 0 0  0  0  0  790 2120  324  6  6 87
 0 0 0 42157456 30226500 194 6147 0 0 0 0 0 0  0  0  0  813 3197  457  6  6 87
 0 0 0 42157380 30226684 93 3025 0 0 0 0 0  0  0  0  0  762 2005  311  6  6 87
 0 0 0 42157320 30227248 101 3121 0 0 0 0 0 0  0  0  0  725 1998  317  6  6 87
 0 0 0 42157308 30227236 93 3022 0 0 0 0 0  0  3  0  0  826 1985  393  6  6 87
 0 0 0 42157268 30227208 101 3126 0 0 0 0 0 0  0  0  0  917 2051  323  6  6 87
 0 0 0 42157484 30227300 197 6143 0 0 0 0 0 0  0  0  0  840 3334  458  6  6 87
 0 0 0 42157256 30227184 194 6149 0 0 0 0 0 0  0  0  0  806 3325  449  6  6 87
 0 0 0 42157212 30227144 93 3025 0 0 0 0 0  0  0  0  0  766 2046  320  6  6 87
 0 0 0 42157528 30227336 194 6142 0 0 0 0 0 0  0  0  0  832 3210  450  6  6 87
 0 0 0 42157196 30227136 101 3127 0 0 0 0 0 0  2  0  0  770 2155  365  6  6 87
 0 0 0 42157156 30227116 194 6145 0 0 0 0 0 0  0  0  0  779 3168  450  6  6 87
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 42157188 30227176 96 3021 0 0 0 0 0  0  0  0  0  809 2033  329  6  6 87
 0 0 0 42157376 30227220 194 6153 0 0 0 0 0 0  0  0  0  783 3312  450  6  6 87
 0 0 0 42157164 30227112 101 3122 0 0 0 0 0 0  0  0  0  752 2089  327  6  6 87
 0 0 0 42157220 30227180 194 6143 0 0 0 0 0 0  0  0  0  794 3190  446  6  6 87
 0 0 0 42157088 30227040 93 3026 0 0 0 0 0  0  2  0  0  788 2030  366  6  6 87
 0 0 0 42157284 30227128 101 3120 0 0 0 0 0 0  0  0  0  754 2113  319  6  6 87
 0 0 0 42156964 30226928 96 3022 0 0 0 0 0  0  0  0  0  735 1996  317  6  6 87
 0 0 0 42157068 30227012 194 6149 0 0 0 0 0 0  0  0  0  956 3201  453  6  6 87
 0 0 0 42157164 30227040 194 6143 0 0 0 0 0 0  0  0  0  840 3283  450  6  6 87
 0 0 0 42156976 30226924 100 3125 0 0 0 0 0 0  0  0  0  737 2061  325  6  6 87
 0 0 0 42157192 30226584 242 6233 0 0 0 0 0 0  2  0  0 1166 3461  547  6  5 89
 0 0 0 42156952 30226320 93 3020 0 0 0 0 0  0  0  0  0  782 1955  314  6  6 87
 0 0 0 42156996 30226368 104 3127 0 0 0 0 0 0  0  0  0  760 2113  327  6  6 87
 0 0 0 42156892 30226256 93 3027 0 0 0 0 0  0  0  0  0  776 2017  317  6  6 87
 0 0 0 42156928 30226404 194 6142 0 0 0 0 0 0  0  0  0  801 3231  453  6  6 87
 0 0 0 42156940 30226888 101 3125 0 0 0 0 0 0  0  0  0  745 2021  320  6  6 87
 0 0 0 42156904 30226852 194 6150 0 0 0 0 0 0  2  0  0  875 3236  494  6  6 87
 0 0 0 42156880 30226852 93 3021 0 0 0 0 0  0  0  0  0  767 2059  307  6  6 87
 0 0 0 42156908 30226888 104 3127 0 0 0 0 0 0  0  0  0  803 2042  324  6  6 87
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 42156944 30226892 194 6145 0 0 0 0 0 0  0  0  0  808 3277  452  6  6 87
 0 0 0 42156848 30226796 194 6152 0 0 0 0 0 0  0  0  0  854 3254  450  6  6 87
 0 0 0 42156808 30226756 93 3024 0 0 0 0 0  0  0  0  0  733 1956  313  6  6 87
 0 0 0 42156748 30226696 101 3122 0 0 0 0 0 0  2  0  0  836 2211  381  6  6 87
 0 0 0 42156872 30226720 93 3022 0 0 0 0 0  0  0  0  0  744 1940  300  6  6 87
 0 0 0 42156760 30226720 104 3125 0 0 0 0 0 0  0  0  0  758 2037  324  6  6 87
 0 0 0 42156692 30226640 93 3025 0 0 0 0 0  0  0  0  0  792 2000  322  6  6 87
 0 0 0 42156632 30226580 194 6147 0 0 0 0 0 0  0  0  0  820 3259  454  6  6 87
 0 0 0 42156620 30226568 101 3125 0 0 0 0 0 0  0  0  0  812 2019  315  6  6 87
 0 0 0 42156864 30226672 93 3026 0 0 0 0 0  0  2  0  0  781 2042  356  6  6 87
 0 0 0 42156636 30226596 101 3123 0 0 0 0 0 0  0  0  0  772 1995  320  6  6 87
 0 0 0 42156492 30226460 96 3021 0 0 0 0 0  0  0  0  0  754 2045  319  6  6 87
 0 0 0 42156580 30226532 194 6153 0 0 0 0 0 0  0  0  0  788 3144  455  6  6 87
 0 0 0 42156504 30226456 143 4655 0 0 0 0 0 0  0  0  0  782 2733  393  6  6 87
 1 0 0 42156472 30226424 151 4613 0 0 0 0 0 0  0  0  0  844 2595  383  6  6 87
 0 0 0 42156552 30226508 93 3026 0 0 0 0 0  0  2  0  0 1114 2153  405  6  6 87
 0 0 0 42156484 30226448 194 6144 0 0 0 0 0 0  0  0  0  835 3260  451  6  6 87
 0 0 0 42156436 30226428 105 3157 0 0 0 0 0 0  0  0  0  749 2215  331  6  6 87
 0 0 0 42156900 30225972 241 6199 0 0 0 0 0 0  0  0  0  844 3213  451  6  4 90
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 42156448 30225920 93 3022 0 0 0 0 0  0  0  0  0  750 2054  318  6  6 87
 0 0 0 42156420 30226360 194 6150 0 0 0 0 0 0  0  0  0  781 3282  447  6  6 87
 0 0 0 42156428 30226372 101 3122 0 0 0 0 0 0  2  0  0  776 2039  370  6  6 87
 0 0 0 42156360 30226304 197 6146 0 0 0 0 0 0  0  0  0  840 3179  444  6  6 87
 0 0 0 42156460 30226408 93 3026 0 0 0 0 0  0  0  0  0  759 2031  313  6  6 87
 0 0 0 42156372 30226320 101 3121 0 0 0 0 0 0  0  0  0  772 2079  325  6  6 87
 0 0 0 42156404 30226352 194 6150 0 0 0 0 0 0  0  0  0  849 3301  458  6  6 87
 0 0 0 42156528 30226400 194 6143 0 0 0 0 0 0  0  0  0  816 3256  455  6  6 87
 0 0 0 42156372 30226324 93 3023 0 0 0 0 0  0  2  0  0  804 2137  355  6  6 87
 0 0 0 42156440 30226400 101 3124 0 0 0 0 0 0  0  0  0  738 2082  320  6  6 87
