timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat
40,0,    2.333,   4.237,   31.85,   6.403,   4.803
40,1,    5.419,   10.11,   34.98,   8.417,   6.313
40,2,    1.614,   3.146,   28.73,   5.581,   4.186
40,3, 0.003628, 0.06426,   31.35,   5.236,   3.927
45,0,    3.104,   5.682,   32.35,   6.856,   5.142
45,1,    6.942,      13,   35.73,   9.278,   6.959
45,2,    1.967,   3.836,   29.23,   5.838,   4.379
45,3, 0.004434,  0.0816,   31.73,   5.302,   3.976
50,0,    4.102,     7.6,   32.98,   7.446,   5.585
50,1,    8.203,   15.42,    35.6,   9.871,   7.403
50,2,     2.32,   4.524,   29.48,   6.053,    4.54
50,3,  0.00523, 0.09917,   31.98,   5.347,    4.01
55,0,     5.17,   9.668,    33.1,    7.99,   5.992
55,1,    9.206,   17.36,   35.35,   10.32,    7.74
55,2,    2.848,   5.558,   30.23,   6.439,   4.829
55,3, 0.005988,  0.1152,   32.23,   5.391,   4.043
60,0,     6.21,   11.69,   33.48,   8.562,   6.422
60,1,    10.52,   19.91,    36.1,   11.09,   8.316
60,2,    3.099,   6.066,    30.1,   6.544,   4.908
60,3, 0.006703,  0.1299,   32.35,   5.414,   4.061
65,0,    7.419,   14.05,    33.6,   9.178,   6.883
65,1,    11.53,   21.87,   35.98,   11.56,   8.672
65,2,    3.474,   6.806,   30.85,   6.855,   5.141
65,3, 0.007413,  0.1431,   32.73,   5.479,   4.109
70,0,    8.408,   15.96,   33.85,   9.703,   7.277
70,1,    12.57,   23.89,   36.35,   12.13,   9.101
70,2,     4.05,   7.955,   30.98,   7.163,   5.372
70,3, 0.008138,  0.1558,   32.98,   5.523,   4.142
75,0,    9.397,   17.87,   33.98,   10.21,   7.656
75,1,     13.3,   25.32,   36.23,   12.47,   9.355
75,2,    4.929,   9.708,    31.6,   7.706,    5.78
75,3, 0.008798,   0.168,   33.23,   5.567,   4.175
80,0,    10.25,    19.5,    34.1,   10.64,   7.981
80,1,    13.87,   26.44,    36.1,   12.74,   9.551
80,2,    6.111,   12.05,    32.1,   8.378,   6.283
80,3, 0.009462,  0.1803,   33.48,   5.611,   4.208
85,0,    11.02,   20.98,    34.1,   11.02,   8.262
85,1,    14.22,   27.13,   35.98,   12.89,   9.665
85,2,    7.593,   14.99,   32.73,   9.218,   6.913
85,3,  0.01012,  0.1925,   33.73,   5.655,   4.241
90,0,    11.51,   21.88,   33.85,   11.21,   8.404
90,1,    14.57,   27.81,    36.1,   13.08,    9.81
90,2,    9.381,   18.51,   33.35,   10.21,   7.655
90,3,  0.01079,  0.2037,   33.85,   5.677,   4.258
95,0,    11.87,   22.54,    34.1,   11.42,   8.564
95,1,    14.92,   28.49,   36.35,   13.29,    9.97
95,2,     11.3,   22.29,   33.35,   11.16,   8.367
