Time,ambienttemp,cpu0.dietemp,cpu0.memtemp,cpu1.dietemp,cpu1.memtemp,gbeth.temp,hddbp.temp,sp.temp,fan1.tach,fan2.tach,fan3.tach,fan4.tach,fan5.tach,fan6.tach
0,21.600,37.800,26.400,42,25.800,28.200,22.800,30,9000,9720,9540,9480,9660,9660
5,21,37.800,26.400,42,25.800,28.200,22.800,30,9000,9720,9540,9480,9660,9660
10,21.600,37.800,26.400,42,25.800,28.200,22.800,30,9000,9780,9540,9540,9660,9660
15,21.600,37.800,26.400,42,25.800,28.200,22.800,30,9000,9780,9540,9540,9660,9660
20,21.600,37.800,26.400,42,25.800,28.200,22.800,30,9060,9720,9480,9540,9720,9720
25,21.600,37.800,26.400,42,25.800,28.200,22.800,30,9060,9720,9480,9540,9720,9720
30,21.600,37.800,26.400,42,25.800,28.200,22.800,30,8940,9780,9480,9540,9660,9660
35,21,37.800,26.400,42,25.800,28.200,22.800,30,8940,9780,9480,9540,9660,9660
40,21.600,37.800,26.400,42,25.800,28.200,22.800,30,9000,9780,9540,9480,9660,9660
45,21.600,37.800,26.400,42,25.800,28.200,22.800,30,9000,9780,9540,9480,9660,9660
50,22.200,37.800,27,42,25.800,28.200,22.800,30,9000,9720,9480,9540,9720,9720
55,22.200,37.800,27,42,25.800,28.200,22.800,30,9000,9720,9480,9540,9720,9720
60,21.600,37.800,27,42,25.800,28.200,22.800,30,9000,9720,9480,9540,9720,9720
65,21,37.800,27,42,25.800,28.200,22.800,30,9000,9720,9480,9540,9720,9720
70,21,37.800,26.400,42,25.800,28.200,22.800,30,9000,9780,9540,9540,9720,9720
75,21,37.800,26.400,42,25.800,28.200,22.800,30,9000,9780,9540,9540,9720,9720
80,21,37.800,26.400,42,25.800,28.200,22.800,30,9000,9720,9540,9540,9720
85,21,37.800,26.400,42,25.800,28.200,22.800,30,9000,9720,9540,9540,9720,9720
90,21.600,37.800,26.400,42,25.800,28.200,22.800,30,9000,9780,9480,9540,9720,9720
95,21,37.800,26.400,42,25.800,28.200,22.800,30,9000,9780,9480,9540,9660,9720
100,21,37.800,27,42,25.800,28.200,22.800,30,9000,9780,9540,9540,9660,9720
105,22.200,37.800,27,42,25.800,28.200,22.800,30,9000,9780,9540,9540,9660,9720
110,21.600,37.800,27,42,25.800,28.200,22.800,30,9000,9780,9540,9540,9660,9720
115,21.600,37.800,27,42,25.800,28.200,22.800,30,9000,9780,9540,9540,9720,9720
120,22.200,37.800,26.400,41.400,25.800,28.200,22.800,30,9000,9720,9540,9540,9720,9660
125,21,37.800,26.400,41.400,25.800,28.200,22.800,30,9000,9720,9540,9540,9720,9660
130,21,37.800,27,42,25.800,28.200,22.800,30,9000,9780,9480,9480,9720,9720
135,21,37.800,27,42,25.800,28.200,22.800,30,9000,9780,9480,9480,9720,9720
140,21.600,37.200,27,42,25.800,28.200,22.800,30,8940,9780,9540,9540,9720,9720
145,21.600,37.200,27,42,25.800,28.200,22.800,30,8940,9780,9540,9540,9720,9720
150,21,37.800,27,42,25.800,28.200,22.800,30,9000,9780,9540,9540,9720,9720
155,21,37.800,27,42,25.800,28.200,22.800,30,9000,9780,9540,9540,9720,9720
160,21.600,37.800,27,42,25.800,28.200,22.800,30,9000,9780,9540,9540,9720,9720
165,21.600,37.800,27,42,25.800,28.200,22.800,30,9000,9780,9540,9540,9660,9720
170,21.600,37.800,27,41.400,25.800,28.200,22.800,30,9000,9720,9540,9540,9660,9660
175,21.600,37.800,27,41.400,25.800,28.200,22.800,30,9000,9720,9540,9540,9660,9660
180,21.600,37.800,27,42,25.800,28.200,22.800,30,9000,9780,9540,9540,9660,9720
185,21.600,37.800,27,42,25.800,28.200,22.800,30,9000,9780,9540,9540,9720,9720
190,21.600,37.800,27,41.400,25.800,28.200,22.800,30,9000,9780,9480,9540,9720,9720
195,21.600,37.800,27,41.400,25.800,28.200,22.800,30,9000,9780,9480,9540,9720,9720
200,21.600,37.800,27,41.400,25.800,28.200,22.800,30,9000,9720,9480,9540,9720,9720
205,21,37.800,27,41.400,25.800,28.200,22.800,30,9000,9720,9480,9540,9720,9720
210,21.600,37.200,27,42,25.800,28.200,22.800,30,9000,9780,9480,9540,9720,9720
215,21.600,37.200,27,42,25.800,28.200,22.800,30,9000,9780,9480,9540,9720,9720
220,21.600,37.800,27,41.400,25.800,28.200,22.800,30,9000,9720,9480,9540,9720,9720
225,21,37.800,27,41.400,25.800,28.200,22.800,30,9000,9720,9480,9540,9720,9720
230,21,37.800,27,41.400,25.800,28.200,22.800,30,9000,9780,9540,9540,9720,9720
235,21.600,37.800,27,41.400,25.800,28.200,22.800,30,9000,9780,9540,9540,9720,9720
240,21,37.800,27,42,25.800,28.200,22.800,30,9000,9780,9480,9540,9720,9720
245,21,37.800,27,42,25.800,28.200,22.800,30,9000,9780,9480,9540,9720,9720
250,21.600,37.800,27,43.200,25.800,28.200,22.800,30,9000,9780,9540,9540,9720,9720
255,21,37.800,27,43.200,25.800,28.200,22.800,30,9000,9780,9540,9540,9720,9720
260,21,38.400,27,43.200,25.800,28.200,22.800,30,9000,9780,9540,9480,9720,9720
265,21,38.400,27,43.200,25.800,28.200,22.800,30,9000,9780,9540,9480,9720,9720
270,21,37.800,27,45,25.800,28.200,22.800,30,9060,9780,9540,9480,9720,9720
275,21,37.800,27,45,25.800,28.200,22.800,30,9060,9780,9540,9480,9660,9720
280,21.600,39,27,43.200,25.800,28.200,22.800,30,9000,9780,9480,9540,9660,9720
285,9000,9780,9480,9540,9720,9720
290,22.200,39,27,43.800,26.400,28.200,22.800,30,9000,9780,9540,9540,9720,9720
295,21,39,27,43.800,26.400,28.200,22.800,30,9000,9780,9540,9540,9720,9720
300,21,37.800,27,45,26.400,28.200,22.800,30,9060,9780,9480,9540,9720,9720
305,21.600,37.800,27,45,26.400,28.200,22.800,30,9060,9780,9480,9540,9720,9720
310,21.600,37.800,27,43.800,26.400,28.200,22.800,30,9060,9780,9540,9540,9720,9720
315,21.600,37.800,27,43.800,26.400,28.200,22.800,30,9060,9780,9540,9540,9660,9720
320,22.200,38.400,27,44.400,26.400,28.200,22.800,30,9000,9780,9540,9540,9660,9720
325,22.200,38.400,27,44.400,26.400,28.200,22.800,30,9000,9780,9540,9540,9780,9720
330,22.200,38.400,27,44.400,27,28.200,22.800,30,9000,9780,9540,9540,9780,9720
335,21.600,38.400,27,44.400,27,28.200,22.800,30,9000,9780,9540,9540,9660,9720
340,21.600,37.800,27,27,28.200,22.800,9000,9780,9540,9540,9720,9720
345,21.600,37.800,27,45,27,28.200,22.800,30,9000,9780,9540,9540,9720,9720
350,21.600,37.800,27,45,27,28.200,22.800,30,9000,9780,9540,9540,9720,9720
355,21.600,37.800,27,45,27,28.200,22.800,30,9000,9780,9540,9540,9720,9720
360,21,37.800,27,45,27,28.200,22.800,30,9000,9780,9540,9540,9660,9660
365,21,37.800,27,45,27,28.200,22.800,30,9000,9780,9540,9540,9660,9660
370,21.600,37.800,27,45,27,28.200,22.800,30,9000,9780,9540,9540,9660,9660
375,21.600,37.800,27,45,27,28.200,22.800,30,9000,9780,9540,9540,9660,9660
380,21.600,37.800,27,45,27.600,28.200,22.800,30,9000,9780,9540,9540,9720,9720
385,21.600,37.800,27,45.600,27.600,28.200,22.800,30,9000,9780,9540,9540,9720,9720
390,21.600,37.800,27,45.600,27.600,28.200,22.800,30,9000,9780,9540,9480,9720,9720
395,21.600,37.800,27,45,27.600,28.200,22.800,30,9000,9780,9540,9480,9720,9720
400,21.600,37.800,27,45,27.600,28.200,22.800,30,9000,9780,9540,9540,9720,9720
405,21.600,37.800,27,45,27.600,28.200,22.800,30,9000,9780,9540,9540,9720,9720
410,21,38.400,27,45,27.600,28.200,22.800,30,9000,9780,9540,9540,9720,9660
415,22.200,38.400,27,44.400,27.600,28.200,22.800,30,9000,9780,9540,9540,9720,9660
