63.21,26,30,25,18,20,0,2.2416e+07,0,50192,107.5,0,3150,7650,5250,7500,5400,7575,5325,8025,5325
59.52,26,30,25,18,20,9.2912e+06,0,5.6702e+05,0,0,0,3150,7650,5250,7500,5400,7575,5325,8025,5250
44.37,26,30,25,18,20,1.9613e+06,1.3306e+06,5.4746e+05,8.3587e+05,931.5,0,3225,7575,5325,7425,5400,7575,5325,7950,5250
59.52,26,30,25,18,20,1.0514e+07,0,0,2.0173e+05,0,0,3150,7650,5250,7500,5400,7575,5325,8025,5250
58.86,27,30,25,18,20,1.7213e+07,0,46215,0,0,0,3225,7650,5325,7500,5400,7575,5250,7950,5250
43.08,26,30,25,18,20,2.6469e+06,0,6.9362e+05,0,0,0,3150,7575,5250,7500,5400,7575,5325,8025,5325
54.03,27,30,25,18,20,1.0419e+05,4.4538e+05,0,6.2116e+05,0,0,3225,7575,5250,7425,5325,7575,5325,8025,5250
58.41,27,30,25,18,21,0,1.1231e+07,2.2822e+05,0,0,0,3150,7650,5325,7500,5400,7575,5250,7950,5325
42.33,26,31,25,18,21,1.5399e+07,1.5417e+07,2.4476e+05,0,155.5,0,3150,7575,5325,7500,5400,7575,5250,8025,5325
42.24,27,30,25,18,21,8.0818e+06,8.1006e+06,3.3816e+05,0,0,0,3150,7650,5250,7500,5400,7575,5325,7950,5250
58.14,27,31,25,18,21,1.3681e+06,1.357e+05,0,7.309e+05,0,0,3150,7575,5325,7425,5400,7575,5250,8025,5250
42.21,27,31,25,18,21,1.6199e+07,0,44400,0,0,0,3150,7575,5250,7500,5400,7650,5325,8025,5325
42.3,27,31,25,18,21,1.935e+07,0,26053,6885,0,0,3150,7650,5325,7500,5400,7575,5250,7950,5325
58.44,27,31,25,18,21,0,9.031e+06,4.9199e+05,0,0,0,3150,7650,5325,7500,5400,7575,5325,7950,5325
58.05,27,31,25,18,21,3.0201e+06,0,6.245e+05,0,168,0,3150,7650,5325,7500,5400,7575,5250,7950,5325
42.09,27,31,25,18,21,1.0788e+07,0,2.6161e+05,0,0,0,3150,7650,5325,7425,5400,7650,5250,7950,5325
58.65,27,31,25,18,21,1.7468e+07,0,19721,31938,0,0,3150,7650,5250,7425,5400,7575,5325,7950,5250
58.53,27,31,25,18,21,0,9.6788e+06,5.0686e+05,0,0,0,3150,7650,5250,7425,5400,7575,5325,8025,5250
42.09,27,31,25,18,21,0,5.3842e+05,0,7.9292e+05,0,0,3150,7575,5250,7425,5400,7650,5325,8025,5250
58.47,27,31,25,18,20,1.1971e+07,0,3.3013e+05,2.596e+05,0,0,3150,7650,5250,7500,5400,7650,5325,7950,5250
58.59,27,31,25,18,20,0,1.8016e+07,4244,1.2431e+05,181,0,3150,7650,5325,7425,5400,7575,5250,7950,5325
42.15,27,31,25,18,20,4.4652e+06,0,6.3381e+05,0,0,0,3150,7650,5325,7500,5400,7575,5250,7950,5325
58.35,27,31,25,18,20,7.044e+05,4.8995e+05,5.4097e+05,0,0,0,3150,7650,5325,7425,5400,7575,5250,8025,5250
58.14,27,31,25,18,20,9.9402e+06,0,2.2619e+05,0,0,0,3225,7650,5325,7425,5400,7650,5250,8025,5325
42.03,27,31,25,17,20,1.8313e+07,0,4248,1.0844e+05,0,0,3150,7575,5250,7425,5400,7575,5325,8025,5250
59.43,27,31,25,17,20,8.4499e+06,0,3.5106e+05,0,0,0,3150,7650,5250,7500,5325,7575,5325,7950,5325
58.35,27,31,25,17,20,2.7454e+06,0,5.2217e+05,8.2685e+05,196.5,0,3150,7650,5325,7500,5400,7575,5250,7950,5325
42.12,27,31,25,17,20,1.6216e+07,0,67267,0,0,0,3150,7650,5325,7500,5400,7575,5325,7950,5250
46.38,27,31,25,17,20,1.8642e+07,0,29884,0,0,0,3150,7575,5250,7425,5325,7650,5250,7950,5325
58.59,27,31,25,17,20,8.5794e+06,0,4.3727e+05,0,0,0,3150,7650,5325,7425,5400,7650,5250,8025,5325
42.21,27,31,25,17,20,2.2722e+05,5.2372e+06,3.8786e+05,6.1994e+05,0,0,3150,7575,5325,7425,5400,7575,5250,8025,5325
42.06,27,31,25,17,20,1.1975e+07,0,3.5999e+05,2.346e+05,0,0,3150,7650,5250,7500,5400,7650,5325,7950,5250
58.17,27,31,25,17,20,1.8241e+07,0,45684,0,209.5,0,3150,7650,5325,7500,5400,7575,5250,7950,5325
42.15,27,31,25,17,20,2.4515e+06,0,5.5891e+05,0,0,0,3150,7650,5325,7500,5400,7575,5250,7950,5325
42.24,27,31,25,17,20,3.4097e+05,2.3579e+05,7.7711e+05,0,0,0,3150,7650,5250,7500,5400,7575,5325,7950,5250
58.5,27,31,25,17,20,1.0277e+07,0,0,1.9032e+05,0,0,3150,7650,5325,7500,5400,7575,5325,7950,5250
58.5,26,31,25,17,20,0,1.7866e+07,6110,72219,0,0,3150,7650,5325,7425,5400,7575,5250,7950,5325
42.09,26,31,25,17,20,8.4281e+06,8.4378e+06,0,5.5089e+05,0,0,3150,7575,5250,7500,5400,7575,5325,7950,5325
58.11,26,31,25,17,20,1.6668e+05,2.2880e+06,5.7092e+05,0,221.5,0,3150,7650,5325,7425,5400,7575,5250,7950,5250
58.11,26,31,25,17,20,9.8496e+06,0,2.2966e+05,3.1439e+05,0,0,3150,7650,5325,7425,5400,7575,5250,8025,5250
42.33,26,31,25,17,20,1.8553e+07,0,16469,0,0,0,3150,7650,5250,7425,5400,7575,5325,7950,5250
58.59,26,31,25,17,20,8.3298e+06,0,3.5971e+05,0,0,0,3150,7650,5250,7425,5400,7575,5325,8025,5250
58.65,26,31,25,17,20,1.706e+06,4.0373e+05,6.5316e+05,0,0,0,3150,7650,5325,7500,5400,7575,5250,8025,5250
42.33,26,31,25,17,20,1.6133e+07,1.6118e+07,0,1.9972e+05,0,0,3150,7650,5325,7500,5400,7575,5250,7950,5325
58.38,26,31,25,17,20,1.9274e+07,0,1.0588e+05,4971,235,0,3150,7650,5250,7500,5325,7575,5325,7950,5325
58.2,26,30,25,17,20,8.6381e+06,0,2.9154e+05,0,0,0,3150,7650,5325,7425,5400,7575,5325,8025,5250
42.33,26,31,25,17,20,1.8457e+06,1.9155e+05,5.0149e+05,0,0,0,3150,7575,5250,7500,5400,7575,5325,7950,5250
54.63,26,31,25,17,20,1.0527e+07,0,2.7658e+05,0,0,0,3150,7650,5250,7425,5325,7575,5325,7950,5250
58.68,26,30,24,17,20,1.7916e+07,0,0,68479,0,0,3150,7650,5250,7500,5400,7575,5250,7950,5325
42.33,26,30,24,17,20,0,3.0439e+06,6.186e+05,0,0,0,3150,7575,5325,7500,5400,7575,5250,7950,5250
42.72,26,31,24,17,20,1.5605e+06,1.3642e+06,5.9103e+05,0,291,0,3150,7575,5250,7500,5400,7575,5250,8025,5250
58.11,26,31,24,17,20,1.0235e+07,0,2.2613e+05,3.5039e+05,0,0,3150,7650,5325,7425,5400,7575,5325,7950,5325
42.54,26,30,24,17,20,1.3952e+07,1.398e+07,1.8788e+05,0,0,0,3150,7650,5250,7425,5400,7575,5250,8025,5325
42.63,26,30,24,17,20,7.9858e+06,0,4.5271e+05,0,0,0,3150,7575,5325,7425,5400,7575,5325,7950,5250
58.44,26,31,24,17,20,1.9364e+06,4.5904e+05,6.6385e+05,0,0,0,3150,7650,5250,7425,5400,7575,5250,7950,5250
42.6,26,30,24,17,20,1.7943e+07,0,1.076e+05,0,0,0,3225,7575,5325,7425,5400,7575,5325,8025,5250
42.75,26,30,24,17,20,0,8.6101e+06,3.2662e+05,0,866,0,3150,7650,5325,7425,5400,7575,5325,7950,5250
42.69,26,30,24,17,20,1.8742e+06,1.8708e+06,5.153e+05,0,0,0,3150,7650,5325,7425,5400,7575,5325,7950,5325
42.66,26,31,24,17,20,1.7158e+05,8.1475e+06,2.4715e+05,0,0,0,3150,7575,5250,7500,5400,7575,5325,7950,5250
42.72,26,31,24,17,20,1.7989e+07,0,7739,30059,0,0,3150,7575,5325,7500,5400,7575,5250,7950,5250
57.6,26,30,24,17,20,3.1692e+07,3.1644e+07,7.1246e+05,1.6546e+06,0,0,3150,7575,5250,7500,5400,7575,5325,7950,5250
62.85,26,31,24,17,20,2.9244e+08,0,0,6.7688e+06,0,0,3150,7650,5325,7500,5400,7575,5250,7950,5325
62.22,27,34,24,17,20,2.9946e+08,3.0166e+08,1.8264e+05,7.7206e+06,2360.5,0.5,3150,7575,5325,7425,5400,7575,5250,7950,5325
62.37,30,37,24,17,20,0,2.9695e+08,43121,7.7331e+06,0,0,3225,7650,5325,7500,5400,7575,5250,7950,5250
61.29,32,37,24,17,20,2.9675e+08,2.9673e+08,1.2178e+07,3.7013e+06,0,0,3225,7650,5325,7500,5400,7575,5325,7950,5325
61.53,32,39,24,17,20,2.9693e+08,2.9689e+08,4.9378e+06,0,0,0,3150,7650,5250,7425,5325,7575,5325,8025,5325
63.27,33,36,24,17,20,5.9502e+08,5.9484e+08,7.8051e+06,1.6056e+05,0,0,3150,7650,5250,7425,5325,7575,5325,8025,5325
62.16,34,36,24,17,20,2.9928e+08,0,1.5403e+05,7.7511e+06,0,0,3150,7575,5250,7500,5400,7575,5250,7950,5250
62.04,36,39,24,17,20,0,2.9647e+08,3.3988e+06,6.5087e+06,278,0,3150,7650,5325,7500,5400,7575,5325,7950,5325
63,35,37,24,17,20,2.9714e+08,2.9712e+08,0,80809,0,0,3150,7575,5325,7425,5400,7575,5250,7950,5250
61.98,34,39,24,17,20,0,5.9895e+08,7.7756e+06,60930,0,0,3150,7575,5250,7425,5400,7500,5325,7950,5250
62.25,34,37,25,17,20,2.9746e+08,2.9744e+08,2.7153e+05,7.6837e+06,0,0,3150,7650,5325,7425,5400,7575,5250,8025,5250
63.18,35,38,25,17,20,2.9776e+08,2.9761e+08,3.5064e+06,4.9368e+06,0,0,3150,7650,5325,7425,5400,7575,5325,7950,5250
61.11,35,38,25,17,21,2.9733e+08,2.9731e+08,4.8449e+05,7.8173e+06,0,0,3150,7650,5250,7425,5400,7650,5325,7950,5250
62.49,36,38,25,17,21,5.9673e+08,5.9701e+08,0,7.7124e+06,294,0,3150,7575,5250,7425,5400,7575,5325,7950,5250
61.5,35,39,25,17,21,2.9679e+08,2.971e+08,7.8451e+06,44855,0,0,3150,7575,5325,7425,5400,7575,5250,7950,5250
62.04,35,39,25,17,21,2.9673e+08,2.9669e+08,5.0279e+06,1.1552e+07,0,0,3150,7650,5250,7500,5400,7575,5325,8025,5250
60.87,35,37,25,18,21,2.9666e+08,2.9666e+08,7.719e+05,7.4897e+06,0,0,3150,7650,5250,7425,5400,7575,5325,7950,5250
61.35,35,39,25,18,21,3.0319e+08,6.0097e+08,0,7.7218e+06,0,0,3150,7575,5325,7425,5400,7575,5250,8025,5250
