 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6753652 7796380 149 1828 0 0 0 0  0  1  0  0  0  524 1501  304  0  3 97
 0 0 0 6753400 7796272 104 1156 0 0 0 0  0  0  0  0  0  489 1189  267  0  3 97
 0 0 0 6753628 7796368 45 668 0 0  0  0  0  0  0  0  0  439  839  216  0  0 100
 0 0 0 6753344 7796208 148 1827 0 0 0 0  0  0  0  0  0  524 1487  302  0  3 97
 0 0 0 6753628 7796348 148 1825 0 0 0 0  0  0  0  0  0  514 1498  293  0  3 97
 0 0 0 6753344 7796212 148 1825 0 1 1 0  0  1  0  0  0  524 1552  329  0  3 97
 0 0 0 6753628 7796348 148 1827 0 0 0 0  0  1  0  0  0  520 1519  300  0  3 97
 0 0 0 6753372 7796232 148 1826 0 0 0 0  0  0  0  0  0  513 1502  304  0  3 97
 0 0 0 6753628 7796340 153 1903 0 0 0 0  0  0  0  0  0  508 1531  274  0  3 97
 0 0 0 6753376 7796228 148 1826 0 0 0 0  0  0  0  0  0  492 1487  292  0  3 97
 0 0 0 6753344 7796192 149 1826 0 1 1 0  0  0  0  0  0  512 1500  303  0  3 97
 0 0 0 6753628 7796336 91 1008 0 0 0  0  0  1  0  0  0  471 1120  251  0  3 97
 0 0 0 6753628 7796332 58 817 0 0  0  0  0  1  0  0  0  457  905  227  0  1 99
 0 0 0 6753344 7796196 148 1826 0 0 0 0  0  1  0  0  0  521 1485  300  0  3 97
 0 0 0 6753600 7796316 148 1826 0 0 0 0  0  0  0  0  0  503 1504  300  0  3 97
 0 0 0 6753480 7796228 148 1827 0 0 0 0  0  0  0  0  0  500 1487  293  0  3 97
 0 0 0 6753600 7796304 148 1824 0 0 0 0  0  0  0  0  0  499 1497  269  0  3 97
 0 0 0 6753348 7796192 149 1827 0 1 1 0  0  1  0  0  0  511 1487  297  0  3 97
 0 0 0 6753316 7796160 148 1825 0 0 0 0  0  1  0  0  0  503 1499  274  0  3 97
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6753600 7796300 148 1824 0 0 0 0  0  0  0  0  0  515 1487  305  0  3 97
 0 0 0 6753316 7796164 148 1826 0 0 0 0  0  0  0  0  0  504 1502  293  0  3 97
 0 0 0 6753600 7796300 91 1009 0 0 0  0  0  0  0  0  0  457 1119  256  0  2 98
 0 0 0 6753600 7796296 58 816 0 0  0  0  0  0  0  0  0  449  905  223  0  1 99
 0 0 0 6753624 7796312 149 1829 0 1 1 0  0  1  0  0  0  530 1491  301  0  3 97
 0 0 0 6753600 7796288 148 1825 0 0 0 0  0  0  0  0  0  513 1502  292  0  3 97
 0 0 0 6753324 7796168 148 1825 0 0 0 0  0  0  0  0  0  510 1486  287  0  3 97
 0 0 0 6753292 7796120 148 1826 0 0 0 0  0  0  0  0  0  508 1502  297  0  3 97
 0 0 0 6753576 7796260 148 1827 0 0 0 0  0  0  0  0  0  507 1489  292  0  3 97
 0 0 0 6753292 7796120 148 1825 0 0 0 0  0  0  0  0  0  513 1499  298  0  3 97
 0 0 0 6753576 7796256 148 1824 0 1 1 0  0  1  0  0  0  525 1549  332  0  3 97
 0 0 0 6753600 7796276 148 1827 0 0 0 0  0  0  0  0  0  512 1498  302  0  3 97
 0 0 0 6753576 7796252 91 1009 0 0 0  0  0  0  0  0  0  472 1107  246  0  2 98
 0 0 0 6753576 7796252 58 817 0 0  0  0  0  0  0  0  0  446  925  226  0  1 99
 0 0 0 6753324 7796144 148 1825 0 0 0 0  0  0  0  0  0  503 1486  290  0  3 97
 0 0 0 6753292 7796108 148 1826 0 0 0 0  0  0  0  0  0  510 1499  302  0  3 97
 0 0 0 6753576 7796252 148 1825 0 1 1 0  0  1  0  0  0  518 1485  299  0  3 97
 0 0 0 6753292 7796104 148 1826 0 0 0 0  0  0  0  0  0  511 1504  298  0  3 97
 0 0 0 6753552 7796228 148 1826 0 0 0 0  0  0  0  0  0  509 1487  288  0  3 97
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6753440 7796156 148 1826 0 0 0 0  0  0  0  0  0  487 1502  268  0  3 97
 0 0 0 6753552 7796216 148 1826 0 0 0 0  0  0  0  0  0  518 1486  296  0  3 97
 0 0 0 6753300 7796108 148 1825 0 1 1 0  0  0  0  0  0  518 1497  293  0  3 97
 0 0 0 6753552 7796212 91 1009 0 0 0  0  0  1  0  0  0  468 1088  227  0  2 98
 0 0 0 6753268 7796068 304 1860 0 1 1 0  0  0  0  0  0  896 2735  241  3  2 96
 0 0 0 6431372 7490992 13939 46362 0 0 0 0 0 5 0  0  0 42714 10050 294 19 11 70
 0 0 0 5844748 6894072 149 1827 0 0 0 0  0  0  0  0  0  511 1506  299 25  3 72
 0 0 0 5845032 6894200 147 1823 0 0 0 0  0  0  0  0  0  495 1485  272 25  3 72
 0 0 0 5844900 6894108 148 1826 0 0 0 0  0  0  0  0  0  518 1505  305 25  3 72
 0 0 0 5845032 6894196 148 1826 0 2 2 0  0  0  0  0  0  520 1486  290 25  3 72
 0 0 0 5844756 6894080 148 1826 0 0 0 0  0  0  0  0  0  496 1502  271 25  3 72
 0 0 0 5844724 6894040 148 1826 0 0 0 0  0  0  0  0  0  517 1490  294 25  3 72
 0 0 0 5845008 6894164 148 1825 0 0 0 0  0  0  0  0  0  516 1500  294 25  3 72
 0 0 0 5845008 6894160 90 1008 0 0 0  0  0  0  0  0  0  473 1075  253 25  2 73
 0 0 0 5844724 6893728 58 843 0 0  0  0  0  0  0  0  0  463  956  222 25  1 74
 0 0 0 5845008 6893664 148 1824 0 2 2 0  0  2  0  0  0  528 1552  306 25  3 72
 0 0 0 5844896 6893600 148 1826 0 0 0 0  0  0  0  0  0  510 1506  287 25  3 72
 0 0 0 5844376 6893300 148 1870 0 0 0 0  0  0  0  0  0  506 1493  290 25  3 72
 0 0 0 5843224 6892112 148 1860 0 0 0 0  0  0  0  0  0  498 1503  270 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 5843152 6891944 148 1827 0 0 0 0  0  0  0  0  0  507 1490  282 25  3 72
 0 0 0 5843436 6892084 148 1826 0 0 0 0  0  0  0  0  0  500 1500  268 25  3 72
 0 0 0 5843152 6891948 148 1824 0 1 1 0  0  1  0  0  0  523 1486  272 25  3 72
 0 0 0 5843412 6892068 148 1826 0 0 0 0  0  0  0  0  0  506 1504  273 25  3 72
 0 0 0 5843156 6891948 45 548 0 0  0  0  0  0  0  0  0  448  837  238 25  1 74
 0 0 0 5843412 6892052 103 1280 0 0 0 0  0  0  0  0  0  460 1195  239 25  2 73
 0 0 0 5843412 6892048 148 1827 0 0 0 0  0  0  0  0  0  518 1488  294 25  3 72
 0 0 0 5843160 6891940 148 1826 0 0 0 0  0  0  0  0  0  510 1502  271 25  3 72
 0 0 0 5843128 6891908 148 1827 0 1 1 0  0  0  0  0  0  515 1488  290 25  3 72
 0 0 0 5843412 6892040 149 1826 0 0 0 0  0  0  0  0  0  504 1517  278 25  3 72
 0 0 0 5843128 6891892 147 1823 0 0 0 0  0  0  0  0  0  510 1494  297 25  3 72
 0 0 0 5842152 6891472 148 1862 0 0 0 0  0  0  0  0  0  502 1506  273 25  3 72
 0 0 0 5841584 6891228 148 1826 0 0 0 0  0  0  0  0  0  498 1487  272 25  3 72
 0 0 0 5841840 6891332 148 1826 0 1 1 0  0  0  0  0  0  515 1503  300 25  3 72
 0 0 0 5841564 6891212 16 94 0  0  0  0  0  1  0  0  0  414  636  182 25  1 74
 0 0 0 5841816 6891320 132 1730 0 0 0 0  0  0  0  0  0  516 1395  297 25  2 73
 0 0 0 5841532 6891172 148 1827 0 0 0 0  0  0  0  0  0  505 1490  296 25  3 72
 0 0 0 5841816 6891308 148 1826 0 0 0 0  0  0  0  0  0  508 1504  298 25  3 72
 0 0 0 5841532 6891168 148 1825 0 0 0 0  0  0  0  0  0  512 1486  292 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 5841816 6891296 148 1823 0 0 0 0  0  0  0  0  0  517 1501  293 25  3 72
 0 0 0 5841560 6891188 148 1827 0 1 1 0  0  1  0  0  0  513 1551  302 25  3 72
 0 0 0 5841816 6891296 148 1824 0 0 0 0  0  0  0  0  0  508 1498  274 25  3 72
 0 0 0 5841564 6891184 148 1828 0 0 0 0  0  4  0  0  0  523 1494  290 25  3 72
 0 0 0 5841532 6891156 148 1824 0 0 0 0  0  0  0  0  0  500 1503  293 25  3 72
 0 0 0 6150968 7200032 55 4939 0 0 0  0  0  0  0  0  0  416  665  190 22  3 74
 0 0 0 6614700 7663148 132 1731 0 0 0 0  0  0  0  0  0  515 1405  260 25  3 72
 0 0 0 6614392 7662996 148 1827 0 1 1 0  0  1  0  0  0  518 1489  293 25  3 72
 0 0 0 6613740 7662284 148 1893 0 0 0 0  0  0  0  0  0  517 1500  287 25  3 72
 0 0 0 6612864 7661628 148 1825 0 0 0 0  0  0  0  0  0  521 1487  262 25  3 72
 0 0 0 6613120 7661736 148 1826 0 0 0 0  0  0  0  0  0  524 1505  263 25  3 72
 0 0 0 6612488 7661012 148 1938 0 0 0 0  0  0  0  0  0  519 1491  272 25  3 72
 0 0 0 6611264 7659352 148 1825 0 2 2 0  0  0  0  0  0  527 1499  272 25  3 72
 0 0 0 6611548 7659484 148 1825 0 1 1 0  0  1  0  0  0  548 1488  265 25  3 72
 0 0 0 6611500 7659480 148 1826 0 0 0 0  0  0  0  0  0  530 1501  269 25  3 72
 0 0 0 6611548 7659480 16 93 0  0  0  0  0  3  0  0  0  435  596  181 25  0 75
 0 0 0 6611548 7659480 132 1734 0 0 0 0  0  0  0  0  0  520 1440  268 25  3 72
 0 0 0 6611296 7659372 148 1825 0 0 0 0  0  0  0  0  0  517 1484  269 25  3 72
 0 0 0 6611372 7659364 148 1825 0 0 0 0  0  0  0  0  0  517 1501  268 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6611524 7659464 148 1826 0 1 1 0  0  1  0  0  0  510 1488  267 25  3 72
 0 0 0 6611240 7659316 147 1825 0 0 0 0  0  0  0  0  0  516 1499  273 25  3 72
 0 0 0 6611512 7659412 181 1987 0 3 3 0  0  1  0  0  0  519 1948  280 25  3 72
 0 0 0 6612500 7660540 155 6684 0 0 0 0  0  0  0  0  0  528 1545  264 24  4 72
 0 0 0 6614632 7662516 148 1826 0 0 0 0  0  0  0  0  0  527 1489  269 25  3 72
 0 0 0 6614380 7662408 91 1009 0 1 1  0  0  0  0  0  0  455 1135  229 25  3 72
 0 0 0 6614632 7662516 58 817 0 0  0  0  0  1  0  0  0  477  953  254 25  1 74
 0 0 0 6614348 7662376 148 1825 0 0 0 0  0  0  0  0  0  495 1500  271 25  3 72
 0 0 0 6614604 7662480 148 1826 0 0 0 0  0  0  0  0  0  490 1490  270 25  3 72
 0 0 0 6614308 7662332 148 1825 0 0 0 0  0  0  0  0  0  517 1504  268 25  3 72
 0 0 0 6614592 7662468 148 1826 0 0 0 0  0  0  0  0  0  531 1489  270 25  3 72
 0 0 0 6614312 7662348 148 1825 0 0 0 0  0  0  0  0  0  526 1500  266 25  3 72
 0 0 0 6614476 7662388 148 1829 0 1 1 0  0  2  0  0  0  550 1490  268 25  3 72
 0 0 0 6613632 7661624 148 1901 0 0 0 0  0  0  0  0  0  536 1504  270 25  3 72
 0 0 0 6612728 7660728 148 1826 0 0 0 0  0  0  0  0  0  523 1487  266 25  3 72
 0 0 0 6613012 7660860 90 1008 0 0 0  0  0  0  0  0  0  477 1108  228 25  2 73
 0 0 0 6613012 7660860 58 818 0 0  0  0  0  0  0  0  0  471  919  224 25  1 74
 0 0 0 6612824 7660816 148 1825 0 0 0 0  0  0  0  0  0  494 1501  268 25  3 72
 0 0 0 6613012 7660860 148 1826 0 2 2 0  0  1  0  0  0  527 1487  268 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6612760 7660756 148 1825 0 0 0 0  0  0  0  0  0  519 1499  271 25  3 72
 0 0 0 6612728 7660720 148 1826 0 0 0 0  0  0  0  0  0  492 1491  266 25  3 72
 0 0 0 6613012 7660860 148 1826 0 0 0 0  0  0  0  0  0  492 1502  269 25  3 72
 0 0 0 6612704 7660712 148 1826 0 0 0 0  0  0  0  0  0  497 1488  271 25  3 72
 0 0 0 6612988 7660840 148 1826 0 0 0 0  0  0  0  0  0  530 1501  266 25  3 72
 0 0 0 6612732 7660720 148 1826 0 1 1 0  0  1  0  0  0  530 1487  266 25  3 72
 0 0 0 6612672 7660824 38 453 0 0  0  0  0  0  0  0  0  454  784  197 25  1 74
 0 0 0 6611416 7659260 110 1451 0 0 0 0  0  0  0  0  0  485 1245  249 25  2 73
 0 0 0 6611164 7659148 148 1826 0 0 0 0  0  0  0  0  0  526 1503  268 25  3 72
 0 0 0 6611132 7659120 148 1827 0 0 0 0  0  0  0  0  0  517 1488  270 25  3 72
 0 0 0 6611416 7659252 147 1825 0 0 0 0  0  0  0  0  0  512 1501  273 25  3 72
 0 0 0 6611348 7659228 148 1825 0 1 1 0  0  1  0  0  0  526 1549  300 25  3 72
 0 0 0 6611416 7659248 148 1826 0 0 0 0  0  0  0  0  0  535 1523  279 25  3 72
 0 0 0 6611148 7659116 147 1825 0 0 0 0  0  1  0  0  0  534 1494  269 25  3 72
 0 0 0 6611112 7659080 148 1826 0 0 0 0  0  0  0  0  0  524 1504  271 25  3 72
 0 0 0 6611372 7659204 148 1827 0 0 0 0  0  0  0  0  0  523 1493  272 25  3 72
 0 0 0 6611372 7659192 16 94 0  1  1  0  0  0  0  0  0  421  615  183 25  1 74
 0 0 0 6611088 7659056 132 1730 0 0 0 0  0  0  0  0  0  529 1408  267 25  3 72
 0 0 0 6611372 7659192 148 1826 0 0 0 0  0  0  0  0  0  526 1503  273 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6363096 7442204 548 44976 0 0 0 0 0  1  0  0  0 1397 1537  269 22  7 72
 0 0 0 5844760 6891116 148 1827 0 0 0 0  0  0  0  0  0  499 1505  275 25  3 72
 0 0 0 5844508 6891004 148 1824 0 0 0 0  0  0  0  0  0  494 1484  271 25  3 72
 0 0 0 5844476 6890976 148 1826 0 2 2 0  0  0  0  0  0  507 1502  267 25  3 72
 0 0 0 5844760 6891108 148 1825 0 1 1 0  0  0  0  0  0  503 1486  269 25  3 72
 0 0 0 5844476 6890972 148 1826 0 0 0 0  0  0  0  0  0  508 1500  273 25  3 72
 0 0 0 5844760 6891108 132 1561 0 0 0 0  0  0  0  0  0  493 1375  257 25  3 72
 0 0 0 5844736 6891096 16 265 0 0  0  0  0  0  0  0  0  416  658  199 25  0 75
 0 0 0 5844480 6890988 148 1826 0 0 0 0  0  0  0  0  0  497 1486  274 25  3 72
 0 0 0 5844716 6891104 148 1828 0 0 0 0  0  0  0  0  0  513 1502  270 25  3 72
 0 0 0 5844736 6891072 148 1825 0 1 1 0  0  1  0  0  0  498 1485  269 25  3 72
 0 0 0 5844452 6890932 148 1827 0 0 0 0  0  0  0  0  0  504 1505  279 25  3 72
 0 0 0 5844736 6891068 148 1826 0 0 0 0  0  0  0  0  0  499 1488  271 25  3 72
 0 0 0 5843716 6890208 148 1894 0 0 0 0  0  0  0  0  0  490 1502  266 25  3 72
 0 0 0 5843164 6889684 148 1826 0 0 0 0  0  0  0  0  0  497 1488  273 25  3 72
 0 0 0 5842908 6889576 148 1823 0 1 1 0  0  0  0  0  0  506 1562  307 25  3 72
 0 0 0 5843164 6889684 90 1009 0 0 0  0  0  0  0  0  0  470 1120  229 25  3 72
 0 0 0 5843120 6889692 57 817 0 0  0  0  0  0  0  0  0  453  906  231 25  1 74
 0 0 0 5843212 6889732 148 1828 0 0 0 0  0  0  0  0  0  505 1490  273 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 5842916 6889596 148 1826 0 0 0 0  0  0  0  0  0  496 1505  273 25  3 72
 0 0 0 5843200 6889720 148 1825 0 0 0 0  0  0  0  0  0  493 1489  281 25  3 72
 0 0 0 5843152 6889724 148 1826 0 0 0 0  0  0  0  0  0  503 1500  268 25  3 72
 0 0 0 5843200 6889720 148 1825 0 1 1 0  0  0  0  0  0  497 1486  271 25  3 72
 0 0 0 5842988 6889620 148 1826 0 0 0 0  0  0  0  0  0  507 1501  272 25  3 72
 0 0 0 5843136 6889680 179 1987 0 1 1 0  0  0  0  0  0  517 1945  282 25  3 72
 0 0 0 5843200 6889700 148 1827 0 0 0 0  0  0  0  0  0  496 1504  269 25  3 72
 0 0 0 5841972 6888740 90 1077 0 0 0  0  0  0  0  0  0  456 1109  235 25  2 73
 0 0 0 5841628 6888328 57 817 0 0  0  0  0  0  0  0  0  463  918  224 25  1 74
 0 0 0 5841628 6888328 148 1826 0 1 1 0  0  1  0  0  0  514 1487  270 25  3 72
 0 0 0 5841552 6888296 148 1826 0 0 0 0  0  0  0  0  0  497 1506  276 25  3 72
 0 0 0 5841604 6888312 147 1825 0 0 0 0  0  0  0  0  0  491 1487  272 25  3 72
 0 0 0 5841352 6888200 148 1827 0 0 0 0  0  0  0  0  0  489 1505  269 25  3 72
 0 0 0 5841556 6888292 148 1824 0 0 0 0  0  0  0  0  0  496 1488  275 25  3 72
 0 0 0 5841604 6888288 148 1825 0 2 2 0  0  0  0  0  0  519 1499  271 25  3 72
 0 0 0 5841320 6888156 148 1826 0 0 0 0  0  0  0  0  0  504 1490  273 25  3 72
 0 0 0 5841604 6888292 148 1827 0 0 0 0  0  0  0  0  0  495 1505  274 25  3 72
 0 0 0 5841560 6888284 90 1008 0 0 0  0  0  0  0  0  0  465 1088  232 25  2 73
 0 0 0 5841604 6888284 57 817 0 0  0  0  0  1  0  0  0  444  941  221 25  1 74
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 5841604 6888284 148 1826 0 0 0 0  0  0  0  0  0  503 1490  276 25  3 72
 0 0 0 5841352 6888176 148 1827 0 0 0 0  0  0  0  0  0  508 1566  305 24  5 72
 0 0 0 5845404 6912444 155 44954 0 1 1 0 0  1  0  0  0  504 1525  270 21  7 72
 0 0 0 5844748 6891040 148 1825 0 0 0 0  0  0  0  0  0  506 1503  274 25  3 72
 0 0 0 5844440 6890884 148 1826 0 0 0 0  0  0  0  0  0  497 1490  272 25  3 72
 0 0 0 5844724 6891008 148 1825 0 0 0 0  0  0  0  0  0  493 1502  269 25  4 71
 0 0 0 5844472 6890900 148 1827 0 0 0 0  0  0  0  0  0  505 1493  279 25  3 72
 0 0 0 5844440 6890868 148 1826 0 1 1 0  0  0  0  0  0  516 1500  269 25  3 72
 0 0 0 5844724 6891008 16 93 0  0  0  0  0  1  0  0  0  418  631  186 25  1 74
 0 0 0 5844724 6891008 132 1733 0 0 0 0  0  0  0  0  0  509 1400  295 25  2 72
 0 0 0 5844440 6890872 148 1826 0 0 0 0  0  0  0  0  0  496 1487  269 25  3 72
 0 0 0 5844724 6891004 148 1826 0 0 0 0  0  0  0  0  0  509 1503  275 25  3 72
 0 0 0 5844468 6890896 148 1825 0 0 0 0  0  0  0  0  0  509 1488  296 25  3 72
 0 0 0 5844724 6891000 148 1827 0 0 0 0  0  0  0  0  0  509 1502  270 25  3 72
 0 0 0 5844472 6890880 148 1824 0 1 1 0  0  1  0  0  0  514 1486  289 25  3 72
 0 0 0 5844416 6890836 148 1826 0 0 0 0  0  0  0  0  0  525 1521  305 25  3 72
 0 0 0 5844700 6890968 148 1826 0 0 0 0  0  1  0  0  0  506 1493  294 25  3 72
 0 0 0 5843472 6889992 153 1971 0 1 1 0  0  0  0  0  0  494 1534  271 25  3 72
 0 0 0 5843128 6889580 16 93 0  0  0  0  0  0  0  0  0  419  606  187 25  1 74
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 5843128 6889580 132 1733 0 0 0 0  0  1  0  0  0  517 1421  286 25  3 72
 0 0 0 5842872 6889472 148 1825 0 1 1 0  0  1  0  0  0  522 1485  294 25  3 72
 0 0 0 5843128 6889580 148 1826 0 0 0 0  0  0  0  0  0  511 1504  297 25  3 72
 0 0 0 5842876 6889472 148 1826 0 0 0 0  0  0  0  0  0  500 1488  269 25  3 72
 0 0 0 5842844 6889444 148 1825 0 0 0 0  0  0  0  0  0  506 1501  291 25  3 72
 0 0 0 5843128 6889572 148 1825 0 0 0 0  0  0  0  0  0  499 1491  289 25  3 72
 0 0 0 5842844 6889432 148 1826 0 1 1 0  0  0  0  0  0  527 1563  328 25  3 72
 0 0 0 5843128 6889568 148 1825 0 0 0 0  0  1  0  0  0  514 1485  297 25  3 72
 0 0 0 5842848 6889448 148 1826 0 0 0 0  0  0  0  0  0  501 1504  275 25  3 72
 0 0 0 5843104 6889544 16 94 0  0  0  0  0  0  0  0  0  407  581  195 25  0 75
 0 0 0 5843104 6889540 132 1730 0 0 0 0  0  0  0  0  0  495 1449  269 25  3 72
 0 0 0 5842852 6889432 148 1827 0 0 0 0  0  0  0  0  0  503 1490  288 25  3 72
 0 0 0 5842820 6889404 148 1826 0 0 0 0  0  0  0  0  0  519 1500  301 25  3 72
 0 0 0 5843104 6889540 148 1825 0 1 1 0  0  0  0  0  0  512 1486  292 25  3 72
 0 0 0 5842820 6889396 148 1828 0 0 0 0  0  0  0  0  0  515 1502  296 25  3 72
 0 0 0 5843104 6889528 148 1826 0 0 0 0  0  0  0  0  0  501 1486  286 25  3 72
 0 0 0 5841276 6888048 148 1892 0 0 0 0  0  0  0  0  0  498 1502  272 25  3 72
 0 0 0 5841492 6888168 148 1826 0 0 0 0  0  0  0  0  0  518 1487  286 25  3 72
 0 0 0 5841532 6888156 91 1011 0 1 1  0  0  1  0  0  0  489 1136  248 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 5841508 6888136 57 815 0 0  0  0  0  1  0  0  0  451  892  219 25  1 74
 0 0 0 5841224 6888000 148 1825 0 0 0 0  0  0  0  0  0  505 1501  296 25  3 72
 0 0 0 5841508 6888124 148 1827 0 0 0 0  0  0  0  0  0  504 1487  295 25  3 72
 0 0 0 5841464 6888132 148 1825 0 0 0 0  0  0  0  0  0  507 1504  301 25  3 72
 0 0 0 5841508 6888124 148 1827 0 0 0 0  0  0  0  0  0  507 1488  271 25  3 72
 0 0 0 5841252 6888008 148 1824 0 0 0 0  0  2  0  0  0  517 1500  272 25  3 72
 0 0 0 5841432 6888088 148 1826 0 1 1 0  0  0  0  0  0  500 1486  280 25  3 72
 0 0 0 5841508 6888112 148 1825 0 0 0 0  0  0  0  0  0  496 1500  277 25  3 72
 0 0 0 5841224 6887976 178 1989 0 1 1 0  0  0  0  0  0  547 1949  316 25  3 72
 0 0 0 5841508 6888116 90 1008 0 0 0  0  0  0  0  0  0  458 1130  225 25  2 72
 0 0 0 5841508 6888116 57 817 0 0  0  0  0  0  0  0  0  459  897  254 25  1 74
 0 0 0 5841324 6888092 148 1826 0 0 0 0  0  0  0  0  0  513 1566  309 25  3 72
 0 0 0 5841484 6888104 148 1824 0 1 1 0  0  2  0  0  0  514 1485  289 25  3 72
 0 0 0 5841232 6887980 148 1828 0 0 0 0  0  0  0  0  0  520 1506  316 25  3 72
 0 0 0 5841340 6888060 148 1825 0 0 0 0  0  0  0  0  0  505 1485  296 25  3 72
 0 0 0 5841484 6888076 148 1825 0 0 0 0  0  0  0  0  0  517 1504  298 25  3 72
 0 0 0 5841200 6887940 147 1826 0 0 0 0  0  0  0  0  0  514 1487  301 25  3 72
 0 0 0 6033296 7081836 2778 32764 0 1 1 0 0 1  0  0  0 8479 1624  293 20  9 71
 0 0 0 6090692 7137400 148 1825 0 0 0 0  0  0  0  0  0  531 1486  266 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6090948 7137516 90 1008 0 0 0  0  0  0  0  0  0  481 1107  232 25  2 73
 0 0 0 6090948 7137516 58 842 0 0  0  0  0  0  0  0  0  455  920  216 25  1 74
 0 0 0 6090696 7136912 148 1826 0 0 0 0  0  0  0  0  0  528 1536  279 25  3 72
 0 0 0 6090664 7136880 148 1824 0 0 0 0  0  0  0  0  0  506 1483  267 25  3 72
 0 0 0 6090924 7137008 148 1828 0 0 0 0  0  1  0  0  0  511 1505  267 25  3 72
 0 0 0 6090640 7136860 148 1824 0 1 1 0  0  1  0  0  0  541 1485  269 25  3 72
 0 0 0 6090924 7136984 148 1827 0 0 0 0  0  0  0  0  0  520 1500  272 25  3 72
 0 0 0 6089728 7135932 148 1902 0 0 0 0  0  0  0  0  0  499 1488  262 25  3 72
 0 0 0 6089352 7135412 148 1827 0 0 0 0  0  0  0  0  0  506 1505  267 25  3 72
 0 0 0 6089100 7135304 148 1826 0 0 0 0  0  0  0  0  0  496 1486  269 25  3 72
 0 0 0 6089352 7135412 90 1009 0 1 1  0  0  1  0  0  0  482 1086  224 25  2 73
