Time	Watts	Volts	Amps	WattHrs	Cost	Avg Kwh	Mo Cost	Max Wts	Max Vlt	Max Amp	Min Wts	Min Vlt	Min Amp	Pwr Fct	Dty Cyc	Pwr Cyc

0.00000000	221.30	114.200	1.963	0.00	0.000	139.44	11.155	221.40	114.20	1.969	221.30	114.100	1.962	98.0	100.0	0.0	60.0	224.200
0.00001157	221.20	114.200	1.963	0.00	0.000	145.81	11.665	221.30	114.20	1.965	221.20	114.100	1.962	98.0	100.0	0.0	60.0	223.700
0.00002315	221.10	114.200	1.962	0.10	0.000	153.08	12.246	221.20	114.20	1.963	221.10	114.100	1.961	98.0	100.0	0.0	60.0	224.000
0.00003472	221.10	114.200	2.010	0.20	0.000	148.89	11.911	221.10	114.30	2.042	221.10	114.100	1.961	98.0	100.0	0.0	60.0	224.200
0.00004630	221.40	114.200	1.963	0.20	0.000	149.19	11.934	221.40	114.30	2.010	221.10	114.100	1.961	97.0	100.0	0.0	60.0	227.400
0.00005787	221.30	114.300	1.961	0.30	0.000	149.38	11.950	221.40	114.30	1.963	221.30	114.100	1.961	98.0	100.0	0.0	60.0	224.000
0.00006944	221.20	114.200	1.962	0.30	0.000	151.75	12.140	221.30	114.30	1.963	221.20	114.100	1.961	98.0	100.0	0.0	60.0	224.000
0.00008102	221.10	114.200	1.962	0.40	0.000	149.59	11.967	221.20	114.30	1.963	221.10	114.100	1.961	98.0	100.0	0.0	60.0	224.000
0.00009259	221.10	114.200	1.982	0.40	0.000	149.69	11.974	221.10	114.30	1.982	221.10	114.100	1.961	98.0	100.0	0.0	60.0	223.700
0.00010417	221.40	114.100	1.962	0.50	0.000	150.00	12.000	221.40	114.30	2.042	221.10	114.100	1.962	97.0	100.0	0.0	60.0	226.900
0.00011574	221.40	114.200	1.962	0.60	0.000	150.03	12.002	221.40	114.30	1.963	221.40	114.100	1.961	98.0	100.0	0.0	60.0	225.000
0.00012731	221.20	114.200	1.962	0.60	0.000	150.05	12.003	221.40	114.30	1.963	221.20	114.100	1.961	98.0	100.0	0.0	60.0	223.700
0.00013889	221.20	114.200	1.962	0.70	0.000	150.05	12.004	221.20	114.30	1.963	221.20	114.200	1.961	98.0	100.0	0.0	60.0	224.000
0.00015046	221.10	114.200	1.963	0.70	0.000	150.06	12.004	221.20	114.30	1.963	221.10	114.100	1.960	98.0	100.0	0.0	59.9	224.000
0.00016204	221.00	114.200	2.003	0.80	0.000	150.20	12.016	221.10	114.30	2.041	221.00	114.100	1.961	98.0	100.0	0.0	60.0	223.700
0.00017361	221.40	114.200	1.962	0.90	0.000	151.22	12.097	221.40	114.30	2.003	221.00	114.100	1.961	97.0	100.0	0.0	60.0	227.700
0.00018519	221.30	114.300	1.961	0.90	0.000	150.25	12.020	221.40	114.30	1.962	221.30	114.200	1.961	98.0	100.0	0.0	60.0	224.000
0.00019676	221.20	114.200	1.961	1.00	0.000	150.24	12.019	221.30	114.30	1.963	221.20	114.100	1.960	98.0	100.0	0.0	60.0	224.000
0.00020833	221.10	114.200	1.962	1.00	0.000	150.24	12.019	221.20	114.30	1.963	221.10	114.200	1.960	98.0	100.0	0.0	60.0	224.000
0.00021991	221.10	114.200	1.961	1.10	0.000	150.24	12.018	221.10	114.30	1.962	221.10	114.200	1.960	98.0	100.0	0.0	60.0	223.700
0.00023148	221.30	114.200	1.964	1.10	0.000	150.37	12.029	221.30	114.30	2.041	221.10	114.100	1.961	97.0	100.0	0.0	60.0	225.900
0.00024306	221.30	114.200	1.962	1.20	0.000	150.37	12.029	221.30	114.30	1.964	221.30	114.200	1.961	98.0	100.0	0.0	60.0	225.700
0.00025463	221.30	114.100	1.964	1.30	0.001	150.36	12.028	221.30	114.30	1.969	221.30	114.000	1.961	98.0	100.0	0.0	60.0	224.200
0.00026620	221.20	114.200	1.962	1.30	0.001	150.36	12.028	221.30	114.20	1.967	221.20	114.100	1.962	98.0	100.0	0.0	60.0	223.700
0.00027778	221.10	114.200	1.963	1.40	0.001	150.35	12.027	221.20	114.20	1.969	221.10	114.100	1.962	98.0	100.0	0.0	60.0	224.200
0.00028935	221.00	114.200	2.039	1.40	0.001	150.41	12.032	221.10	114.20	2.043	221.00	114.100	1.963	98.0	100.0	0.0	60.0	224.000
0.00030093	221.50	114.100	1.963	1.50	0.001	150.45	12.035	221.50	114.20	2.040	221.00	114.100	1.962	97.0	100.0	0.0	60.0	227.700
0.00031250	221.40	114.200	1.963	1.50	0.001	150.43	12.034	221.50	114.20	1.965	221.40	114.100	1.961	98.0	100.0	0.0	60.0	224.200
0.00032407	221.30	114.200	1.964	1.60	0.001	150.43	12.034	221.40	114.20	1.964	221.30	114.100	1.962	98.0	100.0	0.0	59.9	223.700
0.00033565	221.20	114.100	1.962	1.70	0.001	150.42	12.033	221.30	114.20	1.964	221.20	114.100	1.961	98.0	100.0	0.0	59.9	224.000
