Time Temp Temp Planar_Temp VRD_0_Temp VRD_1_Temp Fan_1 Fan_2A Fan_2B Fan_3A Fan_3B Fan_4A Fan_4B Fan_5A Fan_5B Fan_Redundancy
1288 33 41 27 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5325 54h
1296 37 39 27 19 22 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1304 34 41 27 19 22 3150 7575 5250 7425 5400 7650 5250 7950 5250 54h
1312 37 38 27 19 22 3225 7575 5250 7425 5325 7575 5250 7875 5250 54h
1320 33 41 27 19 22 3150 7575 5250 7425 5400 7575 5250 7875 5325 54h
1328 35 45 27 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1336 37 44 27 19 22 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1344 37 40 27 19 22 3150 7650 5325 7425 5325 7500 5325 7950 5250 54h
1352 36 39 27 19 22 3150 7575 5325 7425 5400 7575 5325 7875 5250 54h
1360 39 41 27 19 22 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1368 39 38 27 19 22 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1376 33 39 27 19 22 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
1384 35 36 27 19 22 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1392 37 36 27 20 22 3225 7575 5250 7500 5400 7500 5325 7950 5250 54h
1400 32 40 27 20 22 3150 7575 5250 7425 5325 7575 5325 7875 5250 54h
1408 36 35 27 20 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1416 41 36 27 20 22 3150 7575 5325 7500 5400 7575 5250 7875 5325 54h
1424 36 41 27 20 22 3150 7575 5250 7425 5400 7575 5325 7875 5250 54h
1432 35 36 28 20 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1440 36 41 28 20 22 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
1448 35 42 28 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1456 34 43 28 19 22 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1464 32 44 28 19 22 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
1472 39 37 28 19 22 3150 7650 5250 7425 5325 7500 5250 7875 5250 54h
1480 34 43 28 19 22 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
1488 35 41 28 19 22 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
1496 31 42 28 19 22 3150 7650 5250 7425 5325 7575 5250 7950 5250 54h
1504 34 41 28 19 22 3150 7575 5325 7425 5400 7575 5250 7950 5325 54h
1512 30 41 28 19 22 3150 7575 5325 7425 5400 7575 5250 7875 5325 54h
1520 32 41 28 18 22 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
1528 34 41 28 18 22 3150 7575 5325 7425 5400 7575 5250 7950 5325 54h
1536 33 41 28 18 22 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1544 32 42 28 18 22 3150 7650 5250 7425 5400 7575 5250 7875 5250 54h
1552 34 39 28 19 22 3150 7575 5250 7425 5400 7500 5250 7950 5325 54h
1560 33 39 28 19 22 3150 7575 5250 7425 5400 7575 5325 7875 5250 54h
1568 33 40 28 19 21 3150 7575 5325 7425 5325 7500 5250 7875 5250 54h
1576 31 40 27 19 22 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1584 34 37 27 18 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1592 32 40 27 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1600 32 39 27 19 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1608 31 40 27 19 21 3150 7575 5250 7425 5400 7500 5325 7950 5250 54h
1616 32 40 27 18 22 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1624 32 40 27 19 21 3225 7575 5250 7425 5325 7575 5250 7875 5250 54h
1632 34 35 27 18 21 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1640 35 35 27 19 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1648 35 34 27 19 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1656 31 38 27 19 21 3150 7650 5250 7500 5400 7500 5250 7875 5250 54h
1664 36 34 27 19 21 3150 7575 5250 7425 5325 7500 5250 7950 5250 54h
1672 31 39 27 19 21 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1680 35 34 27 18 21 3150 7575 5250 7350 5325 7500 5250 7950 5325 54h
1688 35 34 27 18 21 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1696 34 38 27 19 21 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1704 34 40 27 18 21 3225 7575 5250 7425 5400 7575 5250 7950 5250 54h
1712 32 40 27 18 21 3150 7650 5250 7425 5325 7500 5250 7950 5250 54h
1720 34 38 27 18 21 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1728 35 37 27 18 21 3150 7575 5250 7425 5400 7575 5325 7875 5250 54h
1736 37 38 27 19 21 3150 7650 5250 7500 5400 7575 5250 7950 5250 54h
1744 36 37 27 19 21 3150 7575 5250 7350 5400 7500 5250 7875 5250 54h
1752 32 38 27 18 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1760 35 35 27 18 21 3150 7575 5250 7425 5400 7575 5325 7875 5250 54h
1768 32 39 27 18 21 3150 7575 5250 7425 5400 7500 5325 7950 5250 54h
1776 32 38 27 18 21 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1784 31 39 27 18 21 3150 7575 5325 7425 5325 7500 5250 7950 5325 54h
1792 31 39 27 18 21 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1800 31 40 27 18 21 3150 7575 5250 7425 5325 7575 5325 7875 5250 54h
1808 35 35 27 18 21 3150 7575 5250 7425 5400 7500 5325 7950 5250 54h
1816 34 36 27 18 21 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1824 31 38 27 18 21 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1832 31 38 27 18 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1840 35 35 27 18 21 3150 7575 5250 7500 5325 7500 5250 7950 5250 54h
1848 35 34 26 18 21 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1856 32 39 26 18 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1864 35 34 26 18 21 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1872 35 34 26 18 20 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
1880 35 36 26 18 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1888 37 35 27 18 20 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1896 35 35 27 18 20 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1904 36 35 27 18 20 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1912 33 38 27 18 20 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1920 36 36 27 18 20 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1928 37 37 27 18 20 3150 7575 5325 7425 5325 7500 5250 7950 5325 54h
1936 36 36 27 18 20 3150 7575 5250 7500 5400 7500 5250 7950 5250 54h
1944 36 33 27 18 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1952 36 34 27 18 20 3150 7575 5250 7500 5400 7500 5250 7950 5250 54h
1960 39 35 27 18 20 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1968 36 33 27 18 20 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1976 35 32 27 18 20 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1984 33 36 27 18 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1992 37 32 27 18 20 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
2000 33 36 27 18 20 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
2008 30 32 27 18 20 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
2016 30 32 27 18 20 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
2024 29 31 26 17 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
2032 28 30 26 17 20 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
2040 27 30 26 17 19 3150 7575 5325 7425 5400 7500 5250 7875 5250 54h
2048 27 30 26 17 19 3150 7500 5175 7425 5400 7575 5250 7875 5175 54h
2056 29 30 26 17 19 3150 7575 5250 7350 5325 7500 5175 7875 5250 54h
2064 29 32 26 17 19 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
2072 28 31 26 17 19 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
2080 26 33 26 16 19 3150 7650 5250 7425 5325 7575 5250 7950 5250 54h
2088 29 32 25 16 19 3150 7500 5250 7425 5325 7575 5250 7950 5250 54h
2096 26 30 25 16 19 3150 7575 5250 7425 5325 7500 5250 7950 5250 54h
2104 25 30 25 16 19 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
2112 25 30 25 16 19 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
2120 25 29 25 16 19 3150 7575 5175 7425 5400 7575 5250 7950 5175 54h
2128 25 29 25 16 19 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
2136 25 29 25 16 19 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
2144 25 29 25 16 19 3150 7575 5250 7425 5325 7500 5250 7950 5250 54h
2152 25 29 24 16 19 3150 7500 5250 7425 5400 7575 5250 7875 5250 54h
2160 25 28 24 16 19 3150 7575 5250 7425 5325 7500 5250 7950 5250 54h
2168 24 29 24 16 19 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
2176 25 28 24 16 19 3150 7575 5250 7425 5325 7575 5325 7950 5250 54h
2184 25 31 24 16 18 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
2192 28 29 24 16 18 3150 7500 5250 7500 5400 7575 5250 7950 5250 54h
2200 25 32 24 16 18 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
2208 25 32 24 16 18 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2216 27 33 24 16 18 3150 7575 5250 7500 5400 7500 5250 7875 5250 54h
2224 26 29 24 16 18 3150 7575 5250 7425 5325 7500 5250 7950 5250 54h
2232 24 29 24 16 18 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
2240 25 29 24 16 18 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
2248 25 28 23 16 18 3150 7575 5325 7500 5400 7575 5250 7950 5325 54h
2256 24 29 23 16 18 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
2264 24 28 23 16 18 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
2272 24 29 23 16 18 3150 7500 5250 7425 5325 7575 5250 7950 5250 54h
2280 24 29 23 16 18 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
2288 24 28 23 16 18 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
2296 24 28 23 16 18 3150 7575 5250 7500 5400 7500 5250 7950 5250 54h
2304 24 28 23 16 18 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
2312 27 29 23 16 18 3075 7575 5250 7425 5325 7500 5250 7875 5250 54h
2320 27 29 23 16 18 3150 7500 5250 7500 5400 7575 5250 7950 5250 54h
2328 26 30 23 16 18 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
2336 25 31 23 16 18 3150 7500 5250 7425 5325 7575 5250 7950 5250 54h
2344 29 31 23 16 18 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2352 26 29 23 16 18 3075 7575 5250 7500 5400 7575 5250 7875 5250 54h
2360 25 29 23 16 18 3150 7575 5250 7500 5400 7575 5325 7875 5250 54h
2368 24 29 23 16 18 3150 7500 5250 7425 5325 7575 5250 7950 5250 54h
2376 25 28 23 16 18 3150 7575 5250 7425 5400 7575 5325 7875 5250 54h
2384 25 28 23 16 18 3150 7500 5250 7425 5325 7575 5325 7875 5250 54h
2392 24 28 23 16 18 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
2400 25 28 23 16 18 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
2408 25 28 23 16 18 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
2416 25 28 23 16 18 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2424 25 28 23 16 18 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2432 25 28 23 16 18 3150 7500 5250 7500 5325 7575 5250 7950 5250 54h
2440 25 28 23 16 18 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
2448 25 31 23 16 19 3150 7500 5250 7425 5325 7575 5250 7875 5250 54h
2456 26 31 23 16 19 3150 7575 5250 7500 5400 7575 5325 7875 5250 54h
2464 28 29 23 16 19 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
2472 28 29 23 16 19 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
2480 29 29 23 16 19 3150 7500 5250 7425 5400 7575 5250 7875 5250 54h
2488 26 29 23 16 19 3075 7575 5250 7425 5325 7575 5325 7950 5250 54h
2496 25 29 23 16 19 3150 7575 5250 7500 5325 7500 5325 7950 5250 54h
2504 25 28 23 16 19 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
