 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 8372280 5220744 7 218 0  0  0  0  0  0  0  0  0  373  172   96  1  0 98
 0 0 0 7637124 4473376 155 4002 0 0 0 0  0  0  0  0  0  448 2559  245  1  9 90
 0 0 0 7636916 4473192 14 100 0 0  0  0  0  2  0  0  0  397  753  139  0  2 98
 0 0 0 7636880 4473224 130 3527 0 0 0 0  0  0  0  0  0  385 2064  246  1  7 92
 0 0 0 7636912 4473328 28 400 0 0  0  0  0  0  0  0  0  369  904  106  0  4 96
 0 0 0 7636876 4473184 119 3231 0 0 0 0  0  0  0  0  0  379 1916  237  1  5 94
 0 0 0 7637068 4473312 63 1350 0 0 0  0  0  0  0  0  0  379 1283  142  0  5 94
 0 0 0 7637092 4473264 79 2279 0 0 0  0  0  0  0  0  0  377 1549  201  0  4 96
 0 0 0 7636648 4473124 64 1346 0 0 0  0  0  2  0  0  0  397 1335  179  0  7 93
 0 0 0 7637092 4473312 78 2298 0 0 0  0  0  0  0  0  0  377 1512  194  0  2 98
 0 0 0 7636644 4473208 140 3493 0 0 0 0  0  0  0  0  0  389 2189  278  1  8 91
 0 0 0 7637092 4473252 8 136 0  0  0  0  0  0  0  0  0  365  756   95  0  0 100
 0 0 0 7637124 4473296 142 3648 0 0 0 0  0  0  0  0  0  373 2192  238  1  9 91
 0 0 0 7637092 4473252 0  0  0  0  0  0  0  0  0  0  0  366  671   94  0  0 100
 0 0 0 7636648 4473108 141 3637 0 0 0 0  0  2  0  0  0  429 2188  273  1  9 91
 0 0 0 7637092 4473328 0  0  0  0  0  0  0  0  0  0  0  362  702   90  0  0 100
 0 0 0 7636644 4473188 149 3627 0 0 0 0  0  0  0  0  0  374 2180  244  1  9 91
 0 0 0 7637092 4473252 0  0  0  0  0  0  0  0  0  0  0  371  705   90  0  0 100
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7637064 4473308 141 3628 0 0 0 0  0  0  0  0  0  389 2201  241  1  9 91
 0 0 0 7637068 4473240 0  1  0  0  0  0  0  0  0  0  0  366  683   91  0  0 100
 0 0 0 7636828 4473148 142 3631 0 0 0 0  0  2  0  0  0  456 2222  282  1  9 91
 0 0 0 7637068 4473340 0  0  0  0  0  0  0  0  0  0  0  367  720   90  0  0 100
 0 0 0 7636624 4473144 151 3631 0 0 0 0  0  0  0  0  0  386 2185  246  1  9 91
 0 0 0 7637068 4473228 2 70  0  0  0  0  0  0  0  0  0  370  754   90  0  0 100
 0 0 0 7637008 4473308 142 3634 0 0 0 0  0  0  0  0  0  390 2170  243  1  9 91
 0 0 0 7637068 4473228 0  0  0  0  0  0  0  0  0  0  0  368  651   92  0  0 100
 0 0 0 7636828 4473156 141 3633 0 0 0 0  0  2  0  0  0  418 2154  279  1  9 91
 0 0 0 7637068 4473364 0  0  0  0  0  0  0  0  0  0  0  372  668   89  0  0 100
 0 0 0 7636624 4473104 153 3647 0 0 0 0  0  0  0  0  0  376 2169  245  1  9 91
 0 0 0 7637068 4473228 0  0  0  0  0  0  0  0  0  0  0  358  671   94  0  0 100
 0 0 0 7636844 4473212 141 3638 0 0 0 0  0  0  0  0  0  396 2169  247  1  9 91
 0 0 0 7637044 4473216 12 99 0  0  0  0  0  0  0  0  0  377  728   98  0  1 99
 0 0 0 7636804 4473132 129 3533 0 0 0 0  0  2  0  0  0  403 2114  281  1  8 91
 0 0 0 7636840 4473264 18 100 0 0  0  0  0  0  0  0  0  373  793   95  0  2 97
 0 0 0 7636804 4473116 134 3547 0 0 0 0  0  0  0  0  0  397 2148  288  1  6 93
 0 0 0 7636792 4473104 48 1154 0 0 0  0  0  0  0  0  0  384 1202  134  0  4 96
 0 0 0 7636944 4473200 94 2485 0 0 0  0  0  0  0  0  0  380 1687  192  0  5 95
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7636760 4473072 63 1352 0 0 0  0  0  0  0  0  0  375 1305  150  0  6 94
 0 0 0 7637000 4473176 78 2291 0 0 0  0  0  2  0  0  0  390 1565  224  0  3 96
 0 0 0 7636556 4473092 73 1356 0 0 0  0  0  0  0  0  0  373 1386  144  0  7 92
 0 0 0 7637000 4473160 78 2293 0 0 0  0  0  0  0  0  0  384 1495  193  0  1 98
 0 0 0 7636772 4473128 142 3642 0 0 0 0  0  0  0  0  0  389 2206  238  1  9 91
 0 0 0 7636976 4473148 0  1  0  0  0  0  0  0  0  0  0  372  707   87  0  0 100
 0 0 0 7636736 4473048 142 3649 0 0 0 0  0  0  0  0  0  380 2181  248  1  9 91
 0 0 0 7636976 4473152 0  0  0  0  0  0  0  2  0  0  0  400  720  137  0  0 100
 0 0 0 7636532 4473032 150 3647 0 0 0 0  0  0  0  0  0  378 2216  243  1  9 91
 0 0 0 7636976 4473136 0  0  0  0  0  0  0  0  0  0  0  367  690   93  0  0 100
 0 0 0 7636528 4472992 142 3645 0 0 0 0  0  0  0  0  0  381 2222  243  1  9 91
 0 0 0 7636976 4473136 0  0  0  0  0  0  0  0  0  0  0  369  689   89  0  0 100
 0 0 0 7636980 4473172 142 3652 0 0 0 0  0  0  0  0  0  393 2152  242  1  9 91
 0 0 0 7636976 4473152 0  0  0  0  0  0  0  4  0  0  0  416  657  154  0  0 100
 0 0 0 7636532 4473016 150 3646 0 0 0 0  0  0  0  0  0  535 2158  243  1  9 91
 0 0 0 7636976 4473156 0  0  0  0  0  0  0  0  0  0  0  370  666   94  0  0 100
 0 0 0 7636504 4472988 143 3645 0 0 0 0  0  0  0  0  0  382 2178  245  1  9 91
 0 0 0 7636952 4473124 0  0  0  0  0  0  0  0  0  0  0  343  667   83  0  0 100
 0 0 0 7636840 4473104 141 3651 0 0 0 0  0  0  0  0  0  380 2166  246  1  9 91
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7636952 4473128 0  0  0  0  0  0  0  3  0  0  0  418  683  151  0  0 100
 0 0 0 7636508 4473012 145 3645 0 0 0 0  0  0  0  0  0  369 2183  240  1  9 91
 0 0 0 7636952 4473224 0  0  0  0  0  0  0  0  0  0  0  355  763  134  0  0 100
 0 0 0 7636504 4472984 147 3655 0 0 0 0  0  0  0  0  0  385 2189  243  1  9 91
 0 0 0 7636952 4473112 3 87  0  0  0  0  0  0  0  0  0  376  736   93  0  0 100
 0 0 0 7401332 4424840 326 14856 0 0 0 0 0  0  0  0  0  416 6469  267 22 12 65
 0 0 0 6557280 3858192 18 23306 0 0 0 0  0  4  0  0  0  501  755  153 20  6 74
 0 0 0 6556432 3790884 141 3544 0 0 0 0  0  0  0  0  0  424 2133  248 26  9 65
 0 0 0 6556456 3791000 14 99 0  0  0  0  0  0  0  0  0  375  772   93 25  2 73
 0 0 0 6556396 3790848 144 3550 0 0 0 0  0  0  0  0  0  399 2115  248 26  8 66
 0 0 0 6556432 3790868 12 99 0  0  0  0  0  0  0  0  0  379  813   91 25  3 72
 0 0 0 6556396 3790840 140 3543 0 0 0 0  0  0  0  0  0  409 2045  244 26  7 67
 0 0 0 6556428 3790880 48 1084 0 0 0  0  0  2  0  0  0  445 1188  173 25  4 70
 0 0 0 6556640 3791024 107 2558 0 0 0 0  0  0  0  0  0  389 1746  198 26  6 69
 0 0 0 6556608 3791060 70 1355 0 0 0  0  0  0  0  0  0  378 1294  147 25  5 70
 0 0 0 6556640 3790964 89 2297 0 0 0  0  0  0  0  0  0  406 1557  190 25  5 70
