Time Temp Temp Planar_Temp VRD_0_Temp VRD_1_Temp Fan_1 Fan_2A Fan_2B Fan_3A Fan_3B Fan_4A Fan_4B Fan_5A Fan_5B Fan_Redundancy
208 25 28 22 16 18 3150 7500 5250 7425 5400 7500 5250 7875 5250 54h
216 24 28 22 16 18 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
224 24 28 22 16 18 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
232 24 28 22 16 18 3150 7500 5250 7425 5325 7500 5250 7875 5175 54h
240 24 28 22 16 18 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
248 25 31 22 16 18 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
256 30 31 22 16 18 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
264 30 32 22 16 18 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
272 30 33 22 16 19 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
280 31 34 23 16 19 3075 7575 5250 7500 5325 7575 5250 7950 5325 54h
288 32 35 23 17 19 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
296 32 36 23 17 19 3150 7500 5250 7425 5325 7500 5250 7875 5250 54h
304 33 35 23 17 19 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
312 33 36 23 17 20 3150 7575 5250 7425 5325 7575 5250 7950 5325 54h
320 32 35 23 17 20 3075 7575 5250 7425 5400 7575 5250 7875 5250 54h
328 33 34 23 17 20 3075 7575 5250 7500 5325 7575 5250 7950 5325 54h
336 34 33 23 17 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
344 35 33 24 18 19 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
352 34 34 24 18 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
360 32 37 24 18 20 3150 7500 5250 7425 5325 7500 5250 7950 5250 54h
368 32 36 24 17 20 3075 7500 5250 7425 5400 7500 5250 7875 5250 54h
376 32 37 24 18 20 3150 7500 5175 7425 5325 7500 5325 7875 5175 54h
384 34 34 24 17 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
392 31 37 24 18 20 3075 7575 5250 7425 5325 7575 5250 7875 5250 54h
400 32 37 25 17 20 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
408 34 34 25 17 20 3075 7575 5250 7425 5325 7575 5250 7950 5250 54h
416 31 38 25 17 20 3150 7500 5250 7500 5400 7500 5250 7950 5250 54h
424 31 38 25 18 20 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
432 34 34 25 17 20 3075 7575 5250 7425 5325 7575 5250 7875 5250 54h
440 35 34 25 18 20 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
448 35 36 25 18 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
456 36 35 25 18 20 3150 7575 5250 7425 5400 7575 5325 7875 5250 54h
464 34 37 25 18 20 3150 7500 5250 7425 5400 7500 5325 7875 5250 54h
472 35 36 25 18 20 3150 7500 5250 7425 5400 7500 5250 7875 5250 54h
480 35 37 25 18 20 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
488 36 36 25 18 20 3150 7500 5250 7500 5325 7575 5250 7875 5250 54h
496 36 37 26 18 20 3150 7575 5250 7500 5325 7575 5325 7950 5250 54h
504 35 36 26 18 20 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
512 33 37 26 18 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
520 34 35 26 18 20 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
528 32 38 26 17 20 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
536 34 36 26 17 20 3150 7500 5250 7500 5400 7500 5250 7875 5250 54h
544 34 35 26 18 20 3075 7575 5250 7425 5325 7575 5250 7950 5250 54h
552 34 35 26 18 20 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
560 33 37 26 18 20 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
568 35 34 26 18 20 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
576 35 34 26 18 20 3150 7575 5250 7500 5400 7500 5250 7875 5250 54h
584 36 33 26 18 20 3150 7575 5250 7500 5400 7575 5250 7950 5325 54h
592 33 37 26 18 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
600 33 37 26 18 20 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
608 36 33 26 18 20 3150 7575 5250 7500 5400 7575 5250 7950 5325 54h
616 36 33 26 18 20 3150 7575 5325 7500 5400 7575 5250 7875 5250 54h
624 35 35 26 19 20 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
632 36 33 26 18 20 3150 7575 5250 7425 5325 7575 5250 7950 5325 54h
640 35 36 26 19 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
648 37 33 26 18 20 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
656 37 35 27 19 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
664 37 36 27 19 20 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
672 35 38 27 18 21 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
680 35 38 27 18 21 3150 7575 5250 7425 5400 7575 5250 7875 5325 54h
688 36 36 27 18 21 3150 7575 5250 7500 5325 7575 5250 7875 5325 54h
696 36 38 27 18 21 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
704 37 38 27 19 21 3150 7575 5325 7425 5325 7500 5325 7875 5250 54h
712 36 38 27 18 21 3150 7575 5250 7500 5400 7575 5250 7950 5325 54h
720 36 35 27 19 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
728 37 35 27 19 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
736 35 37 27 19 21 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
744 37 35 27 19 21 3150 7575 5250 7500 5325 7575 5250 7950 5325 54h
752 37 34 27 19 21 3150 7575 5325 7500 5400 7575 5325 7875 5250 54h
760 35 37 27 19 20 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
768 37 34 27 19 21 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
776 34 37 27 19 21 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
784 33 39 27 19 21 3150 7575 5250 7500 5325 7500 5250 7950 5250 54h
792 35 37 27 19 21 3150 7575 5250 7425 5400 7575 5250 7875 5325 54h
800 32 40 27 18 21 3150 7575 5325 7425 5325 7575 5325 7950 5250 54h
808 32 41 27 18 22 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
816 31 41 27 18 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
824 31 41 27 18 22 3150 7575 5250 7500 5400 7575 5250 7950 5325 54h
832 31 41 27 18 22 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
840 31 42 27 18 22 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
848 35 37 27 18 22 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
856 32 41 27 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
864 34 41 27 18 22 3075 7575 5250 7425 5325 7575 5250 7875 5250 54h
872 34 42 27 18 22 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
880 36 39 27 18 22 3150 7650 5325 7500 5400 7650 5325 7950 5250 54h
888 34 41 27 18 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
896 35 40 27 18 22 3150 7575 5325 7500 5400 7575 5325 7950 5250 54h
904 34 39 27 18 22 3150 7575 5325 7425 5400 7575 5325 7950 5250 54h
912 35 40 27 18 21 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
920 36 40 27 19 22 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
928 36 41 27 19 22 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
936 37 42 27 19 22 3150 7575 5250 7500 5325 7575 5250 7875 5325 54h
944 37 42 27 20 22 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
952 38 41 27 20 22 3150 7575 5325 7500 5400 7575 5325 7950 5250 54h
960 38 42 27 20 22 3150 7575 5250 7500 5325 7650 5250 7875 5250 54h
968 38 42 28 20 22 3150 7575 5325 7425 5325 7575 5325 7950 5250 54h
976 39 42 28 20 23 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
984 39 42 28 20 23 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
992 39 43 28 20 23 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
1000 40 42 28 20 23 3150 7575 5250 7500 5325 7575 5250 7950 5325 54h
1008 39 42 28 20 23 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1016 39 43 28 20 23 3150 7575 5325 7500 5400 7575 5325 7950 5250 54h
1024 39 43 28 20 23 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
1032 40 43 28 20 23 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1040 39 43 28 20 23 3225 7575 5250 7500 5325 7575 5250 7950 5250 54h
1048 40 43 29 20 23 3150 7575 5325 7425 5400 7575 5325 7950 5250 54h
1056 40 44 29 20 23 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
1064 41 44 29 20 23 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1072 40 43 29 20 23 3150 7575 5325 7500 5400 7575 5325 7950 5250 54h
1080 40 43 29 20 23 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
1088 40 43 29 20 23 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
1096 40 43 29 20 23 3150 7650 5250 7425 5400 7575 5250 7950 5325 54h
1104 40 43 29 20 23 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1112 40 43 29 20 23 3150 7575 5250 7500 5325 7575 5250 7950 5325 54h
1120 39 43 29 20 23 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1128 39 43 29 20 23 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1136 40 43 29 20 23 3150 7650 5325 7425 5400 7575 5250 7950 5250 54h
1144 39 43 29 20 23 3150 7575 5250 7425 5325 7500 5325 7875 5250 54h
1152 39 43 29 20 23 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1160 39 43 29 20 23 3150 7650 5250 7425 5400 7500 5250 7875 5250 54h
1168 39 43 29 20 23 3225 7575 5250 7425 5400 7575 5250 7875 5250 54h
1176 39 43 29 20 23 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1184 39 43 29 20 22 3150 7575 5250 7500 5400 7500 5250 7875 5250 54h
1192 39 43 29 20 22 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1200 39 43 29 20 22 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1208 40 43 29 20 22 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1216 40 43 29 20 22 3150 7575 5325 7425 5400 7500 5250 7875 5250 54h
1224 39 43 29 20 22 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1232 39 43 29 20 22 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1240 39 43 29 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1248 39 43 29 19 22 3150 7650 5250 7500 5400 7575 5250 7875 5250 54h
1256 39 42 29 19 22 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1264 39 43 29 19 22 3150 7575 5325 7425 5400 7575 5250 7875 5250 54h
1272 39 42 29 19 22 3150 7575 5250 7500 5400 7500 5250 7950 5250 54h
1280 38 43 29 19 22 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1288 39 43 29 19 22 3225 7575 5250 7425 5325 7575 5250 7950 5250 54h
1296 39 43 29 19 22 3150 7575 5325 7425 5400 7500 5250 7875 5325 54h
1304 39 43 29 19 22 3150 7575 5250 7500 5325 7575 5325 7950 5250 54h
1312 38 43 29 19 22 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1320 39 43 29 19 22 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1328 39 43 29 19 22 3150 7575 5250 7425 5400 7575 5250 7875 5325 54h
1336 38 43 29 19 22 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1344 39 43 29 19 22 3150 7575 5250 7500 5325 7575 5250 7875 5250 54h
1352 39 43 29 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1360 39 43 29 19 22 3150 7575 5250 7500 5325 7500 5250 7875 5250 54h
1368 39 43 29 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1376 39 43 29 19 22 3150 7575 5250 7500 5400 7575 5325 7950 5250 54h
1384 39 43 29 19 22 3150 7650 5250 7425 5400 7575 5250 7875 5250 54h
1392 39 42 29 19 22 3150 7575 5325 7500 5400 7575 5250 7875 5325 54h
1400 39 43 29 19 22 3150 7575 5325 7500 5400 7575 5250 7950 5325 54h
1408 38 43 29 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1416 39 42 29 19 22 3150 7650 5325 7425 5400 7575 5250 7950 5325 54h
1424 39 42 29 19 22 3150 7650 5250 7425 5325 7575 5250 7875 5250 54h
1432 39 43 29 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1440 38 42 29 19 22 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1448 32 36 29 19 22 3150 7575 5250 7500 5400 7575 5325 7875 5250 54h
1456 30 35 29 18 21 3150 7650 5250 7500 5325 7575 5250 7875 5250 54h
1464 30 34 29 18 21 3150 7575 5325 7500 5400 7500 5250 7875 5250 54h
1472 29 33 28 18 21 3150 7650 5250 7425 5400 7575 5250 7875 5250 54h
1480 28 32 28 17 20 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1488 28 35 28 17 20 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1496 29 34 28 17 20 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
1504 27 35 28 17 20 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1512 30 32 27 17 20 3150 7575 5250 7425 5400 7575 5325 7950 5250 54h
1520 28 31 27 16 19 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1528 27 30 27 16 19 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1536 26 31 27 16 19 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1544 26 30 27 16 19 3150 7575 5250 7500 5325 7575 5250 7950 5250 54h
1552 25 30 26 16 19 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1560 25 29 26 16 19 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1568 25 29 26 16 19 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1576 25 29 26 16 19 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1584 25 29 26 16 19 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1592 25 29 25 16 19 3150 7575 5250 7425 5325 7500 5175 7875 5250 54h
1600 24 29 25 16 19 3150 7575 5175 7425 5325 7500 5250 7875 5175 54h
1608 24 29 25 16 19 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1616 27 29 25 16 19 3150 7500 5250 7425 5400 7500 5250 7875 5250 54h
1624 27 32 25 16 19 3150 7575 5250 7500 5325 7500 5250 7875 5250 54h
1632 26 31 25 16 19 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1640 25 32 25 16 19 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1648 26 31 24 16 19 3150 7575 5250 7500 5400 7575 5250 7875 5250 54h
1656 25 29 24 16 19 3150 7575 5250 7425 5325 7500 5250 7950 5250 54h
1664 24 29 24 16 19 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1672 25 29 24 16 18 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1680 25 29 24 16 18 3150 7575 5250 7425 5325 7500 5250 7875 5250 54h
1688 24 29 24 16 18 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1696 24 28 24 16 18 3150 7575 5250 7425 5325 7500 5250 7950 5250 54h
1704 24 28 24 16 18 3150 7500 5250 7425 5400 7575 5250 7950 5250 54h
1712 24 28 24 16 18 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1720 24 28 24 16 18 3150 7575 5250 7500 5325 7575 5325 7950 5250 54h
1728 24 28 24 16 18 3150 7500 5250 7425 5325 7575 5325 7875 5250 54h
1736 24 28 23 16 18 3150 7575 5250 7425 5325 7500 5250 7950 5250 54h
1744 25 31 23 16 18 3150 7500 5250 7500 5325 7575 5250 7950 5250 54h
1752 27 30 23 16 18 3150 7575 5250 7425 5400 7500 5325 7875 5250 54h
1760 27 29 23 16 18 3150 7575 5250 7425 5400 7575 5325 7875 5250 54h
1768 28 29 23 16 18 3150 7575 5250 7425 5325 7575 5250 7875 5250 54h
1776 27 32 23 16 18 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1784 25 30 23 16 18 3150 7500 5250 7425 5325 7575 5250 7950 5250 54h
1792 25 28 23 16 18 3150 7500 5250 7425 5325 7575 5250 7950 5250 54h
1800 25 28 23 16 18 3075 7575 5250 7425 5400 7575 5250 7950 5250 54h
1808 24 28 23 16 18 3150 7575 5250 7500 5400 7500 5250 7875 5325 54h
1816 25 28 23 16 18 3150 7575 5250 7425 5400 7500 5250 7950 5250 54h
1824 25 28 23 16 18 3150 7575 5250 7425 5400 7500 5250 7875 5250 54h
1832 24 28 23 16 18 3150 7575 5250 7425 5325 7500 5250 7950 5250 54h
1840 24 28 23 16 18 3150 7500 5250 7500 5325 7575 5250 7950 5250 54h
1848 24 28 23 16 18 3075 7575 5250 7425 5400 7575 5250 7875 5250 54h
1856 24 28 23 16 18 3075 7500 5250 7425 5325 7575 5325 7875 5250 54h
1864 24 28 23 16 18 3075 7575 5250 7500 5400 7575 5250 7950 5250 54h
1872 27 28 23 16 18 3150 7575 5250 7500 5400 7500 5250 7875 5250 54h
1880 28 29 23 16 18 3150 7575 5250 7425 5400 7575 5250 7875 5250 54h
1888 27 29 23 16 18 3150 7575 5250 7500 5325 7500 5250 7950 5250 54h
1896 27 29 23 16 18 3150 7575 5250 7500 5400 7575 5250 7950 5250 54h
1904 27 31 23 16 18 3150 7575 5250 7425 5325 7575 5325 7950 5250 54h
1912 25 29 23 16 18 3150 7575 5250 7425 5325 7575 5250 7950 5250 54h
1920 25 28 23 16 18 3150 7500 5250 7425 5325 7575 5250 7950 5250 54h
1928 25 29 23 16 18 3150 7575 5250 7425 5400 7575 5250 7950 5250 54h
1936 25 29 23 16 18 3150 7575 5250 7425 5325 7575 5325 7950 5250 54h
