time,cpu,FSB,L2miss
2,1,23430584,
4,0,,5418
4,1,,56446
6,0,2482105,
8,0,,271070
10,0,11431576,
12,0,,109496
14,0,5618952,
14,1,5635196,
16,1,,705196
18,0,1016874,
20,0,,33572
20,1,,47376
22,0,18235876,
24,0,,14146
26,1,922008,
26,0,922365,
28,0,,215373
30,0,10114986,
32,0,,31250
34,0,4970630,
34,1,4978834,
36,0,,542504
38,0,1332878,
40,1,,60382
42,1,20082686,
42,0,20102916,
44,1,,4213
44,0,,82166
46,0,2469370,
48,0,,245674
48,1,,358541
50,0,10234046,
52,0,,36735
54,1,3202998,
56,0,,623601
58,0,277574,
60,1,,3718
60,0,,17268
62,0,20166858,
64,0,,6258
64,1,,53979
66,1,2375338,
68,0,,219478
70,0,11685980,
72,0,,104237
74,0,3252317,
74,1,3288937,
76,0,,803311
78,0,809934,
80,0,,6408
82,0,19203522,
84,1,,16951
86,0,1227130,
88,0,,210946
90,0,10163418,
92,0,,78461
94,0,2932588,
96,0,,735417
98,0,1338556,
100,0,,69270
102,0,20042952,
104,0,,5212
104,1,,80655
106,0,2393616,
108,0,,338876
110,0,10235850,
112,1,,54220
114,0,1881963,
116,1,,653377
118,0,188146,
120,0,,14156
122,0,19860262,
124,0,,6645
124,1,,52610
126,1,2424356,
128,0,,285253
130,0,11924206,
132,0,,105728
134,1,2925140,
134,0,2953406,
136,1,,854298
138,0,866740,
140,1,,13757
142,0,19381220,
144,1,,26517
146,0,1290797,
148,0,,312448
150,0,10402008,
152,1,,76886
154,0,2999128,
156,0,,637068
158,1,1355064,
158,0,1356022,
160,0,,80568
162,0,20107894,
164,0,,68788
166,0,2348088,
168,0,,278500
170,0,10215325,
172,0,,41377
174,1,1791084,
176,0,,681901
178,0,301110,
180,0,,6959
182,0,20380412,
184,0,,5235
184,1,,60588
186,0,2355521,
188,0,,284027
190,0,11878096,
192,1,,38362
194,0,3075562,
196,1,,710524
198,1,679696,
198,0,684370,
200,0,,12504
202,1,19102224,
204,1,,19360
206,1,1243844,
208,0,,260311
210,0,10279728,
212,0,,77970
214,0,2945298,
216,1,,640762
218,1,1416184,
218,0,1419972,
220,1,,56233
222,0,20210190,
224,1,,6964
224,0,,78407
226,0,2378944,
228,0,,357691
228,1,,222992
230,0,10307782,
232,0,,41676
234,0,2021902,
234,1,2051614,
236,0,,766600
238,1,162536,
240,0,,10159
242,0,20239970,
244,0,,6935
244,1,,54377
246,0,2462520,
248,0,,351408
250,0,11773802,
252,0,,113317
254,0,3246878,
254,1,3282609,
256,1,,790807
258,1,649084,
260,1,,5124
260,0,,16801
262,0,19264994,
264,0,,7903
266,1,1139666,
268,0,,271807
270,0,10271676,
272,0,,36181
274,0,3667666,
276,0,,665785
278,1,1345648,
280,1,,81492
282,0,20104206,
284,1,,6105
284,0,,82514
286,0,2472690,
288,0,,263843
290,0,10195360,
292,0,,38551
294,0,2454096,
296,0,,632609
298,0,169162,
300,1,,9506
302,0,46247760,
304,0,,207487
306,0,31510848,
308,0,,3493472
310,0,63369864,
312,0,,515927
314,1,1534872,
314,0,1535396,
316,0,,438060
316,1,,511080
318,0,7463150,
320,0,,6990
322,1,8392618,
324,1,,511157
326,1,1237226,
328,0,,36227
330,0,17473200,
332,1,,85090
334,0,1364534,
334,1,1364822,
336,0,,446942
336,1,,393406
338,0,8558890,
340,0,,97817
342,0,9556842,
342,1,9563886,
344,0,,470965
346,0,2310438,
348,0,,80353
350,0,17300692,
352,0,,59086
354,1,144106,
356,1,,500215
358,0,7787994,
360,1,,14264
362,0,9546460,
362,1,9552548,
364,0,,371256
366,1,2402246,
368,1,,40403
368,0,,82856
370,0,18772878,
372,1,,37151
374,1,1385618,
374,0,1390712,
376,1,,420577
376,0,,439183
378,1,8499538,
380,1,,13949
382,0,8337722,
384,0,,403566
386,0,1124095,
388,0,,43233
390,0,17561700,
392,0,,81173
394,1,1342784,
394,0,1344224,
396,1,,293542
398,0,10069146,
400,0,,93831
402,0,9630876,
402,1,9655986,
404,0,,561801
406,1,2403808,
408,0,,100266
410,0,17377024,
412,1,,45809
412,0,,48381
414,0,294208,
416,1,,275591
416,0,,357094
418,0,10013256,
