 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 8280788 5132592 11 307 0 0  0  0  0  0  0  0  0  375  230  102  2  1 98
 0 0 0 7551628 4387984 179 4259 0 0 0 0  0  0  0  0  0  429 2738  257  1 11 89
 0 0 0 7551940 4388084 158 3770 0 0 0 0  0  0  0  0  0  391 2321  249  1 10 89
 0 0 0 7551656 4387908 139 3595 0 0 0 0  0  0  0  0  0  392 2168  287  1  5 94
 0 0 0 7551452 4387856 170 3907 0 0 0 0  0  0  0  0  0  393 2359  259  1 10 89
 0 0 0 7551660 4387956 153 3753 0 0 0 0  0  0  0  0  0  386 2322  246  1 10 89
 0 0 0 7551656 4387912 135 3599 0 0 0 0  0  3  0  0  0  423 2112  303  1  6 93
 0 0 0 7551428 4387848 171 3921 0 0 0 0  0  0  0  0  0  388 2374  254  1  9 90
 0 0 0 7551528 4387944 156 3753 0 0 0 0  0  0  0  0  0  399 2325  252  1 10 89
 0 0 0 7551876 4388020 140 3598 0 0 0 0  0  0  0  0  0  389 2116  248  1  7 93
 0 0 0 7551428 4387836 158 3817 0 0 0 0  0  0  0  0  0  391 2328  257  1  9 91
 0 0 0 7551424 4387836 164 3857 0 0 0 0  0  0  0  0  0  391 2369  251  1 10 89
 0 0 0 7551740 4387988 153 3767 0 0 0 0  0  2  0  0  0  416 2318  292  1 10 89
 0 0 0 7551632 4387888 135 3599 0 0 0 0  0  0  0  0  0  543 2130  253  1  6 94
 0 0 0 7551428 4387844 173 3911 0 0 0 0  0  0  0  0  0  398 2404  256  1 10 90
 0 0 0 7551648 4387952 156 3756 0 0 0 0  0  0  0  0  0  393 2303  247  1 10 89
 0 0 0 7551612 4387868 135 3605 0 0 0 0  0  0  0  0  0  397 2178  249  1  6 93
 0 0 0 7551408 4387816 170 3924 0 0 0 0  0  0  0  0  0  386 2376  253  1  9 90
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7551404 4387812 153 3756 0 0 0 0  0  2  0  0  0  426 2324  295  1 10 89
 0 0 0 7551808 4388000 154 3777 0 0 0 0  0  0  0  0  0  400 2280  257  1 10 89
 0 0 0 7551588 4387864 134 3583 0 0 0 0  0  0  0  0  0  389 2047  246  1  5 94
 0 0 0 7551384 4387808 177 3912 0 0 0 0  0  0  0  0  0  399 2333  254  1 10 89
 0 0 0 7551624 4387916 152 3765 0 0 0 0  0  0  0  0  0  392 2286  255  1 10 89
 0 0 0 7551584 4387840 135 3592 0 0 0 0  0  0  0  0  0  384 2072  246  1  6 93
 0 0 0 7551376 4387788 170 3912 0 0 0 0  0  2  0  0  0  416 2332  294  1 10 90
 0 0 0 7551476 4387856 154 3762 0 0 0 0  0  0  0  0  0  387 2284  251  1 10 89
 0 0 0 7551788 4387956 137 3600 0 0 0 0  0  0  0  0  0  380 2120  247  1  7 93
 0 0 0 7551380 4387804 165 3831 0 0 0 0  0  0  0  0  0  384 2358  293  1  9 90
 0 0 0 7551376 4387784 164 3849 0 0 0 0  0  0  0  0  0  386 2334  253  1 10 89
 0 0 0 7551684 4387932 153 3768 0 0 0 0  0  0  0  0  0  380 2294  246  1 10 89
 0 0 0 7551560 4387828 135 3608 0 0 0 0  0  2  0  0  0  414 2090  290  1  6 94
 0 0 0 7551352 4387776 171 3925 0 0 0 0  0  0  0  0  0  388 2344  253  1 10 89
 0 0 0 7551556 4387880 156 3772 0 0 0 0  0  0  0  0  0  394 2308  248  1 10 89
 0 0 0 7551560 4387816 140 3614 0 0 0 0  0  0  0  0  0  379 2102  242  1  6 93
 0 0 0 7551356 4387764 170 3920 0 0 0 0  0  0  0  0  0  385 2349  256  1  9 90
 0 0 0 7551352 4387760 154 3842 0 0 0 0  0  0  0  0  0  392 2340  255  1 10 89
 0 0 0 7551848 4387992 153 3792 0 0 0 0  0  3  0  0  0  423 2307  314  1 10 89
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 7551560 4387816 134 3605 0 0 0 0  0  0  0  0  0  534 2077  245  1  5 94
 0 0 0 7551352 4387772 173 3922 0 0 0 0  0  0  0  0  0  382 2393  256  1 10 89
 0 0 0 7551596 4387904 157 3764 0 0 0 0  0  0  0  0  0  381 2292  252  1 10 89
 0 0 0 7551520 4387780 135 3601 0 0 0 0  0  0  0  0  0  388 2128  253  1  6 93
 0 0 0 7551304 4387716 170 3914 0 0 0 0  0  0  0  0  0  374 2371  249  1  9 90
 0 0 0 7551284 4387704 153 3773 0 0 0 0  0  2  0  0  0  409 2278  289  1 10 89
 0 0 0 7551776 4387884 135 3604 0 0 0 0  0  0  0  0  0  380 2092  249  1  7 93
 0 0 0 7551284 4387704 154 3766 0 0 0 0  0  0  0  0  0  379 2238  249  1  9 90
 0 0 0 7551280 4387708 176 3921 0 0 0 0  0  0  0  0  0  393 2342  252  1 10 89
