pic0: pic0=NB_ht_bus1_bandwidth,umask0=0x07
pic1: pic1=NB_ht_bus1_bandwidth,umask=0x08
pic2: pic2=NB_ht_bus2_bandwidth,umask=0x07
pic3: pic3=NB_ht_bus2_bandwidth,umask=0x08,sys
   time cpu event      pic0      pic1      pic2      pic3 
  5.008   0  tick   3168192 2969240305 3930134019 3930133926 
  5.008   1  tick  26706001 3793308265         0         0 
 10.008   1  tick  25261207 3932319133         0         0 
 10.008   0  tick   3205230 2965001218 3929074345 3929074344 
 15.008   1  tick  15757276 3941848106         0         0 
 15.009   0  tick   5132466 2963756159 3937268658 3937268659 
 20.008   0  tick    878844 2966631943 3939119294 3939119291 
 20.008   1  tick  11431821 3946173172         0         0 
 25.008   1  tick  21879371 3935724470         0         0 
 25.008   0  tick   3313014 2964898106 3930431123 3930431118 
 30.008   0  tick   3268559 2964927504 3927316354 3927316355 
 30.008   1  tick  24419076 3933189645         0         0 
 35.008   0  tick   3204516 2964998824 3923518140 3923518147 
 35.008   1  tick  27791316 3929808714         0         0 
 40.008   1  tick   1188422 3956432606         0         0 
 40.011   0  tick    337058 2969730258 3958312158 3958312158 
 45.008   0  tick   3095857 2963243927 3926862511 3926862509 
 45.008   1  tick  22299194 3935295703         0         0 
 50.008   0  tick   8886852 2959315479 3932659067 3932659068 
 53.518   1  tick  36451447 6699396049         0         0 
 55.008   1  tick   9873947 1169481243         0         0 
 55.008   0  tick   9658437 2958553822 3937024643 3937024644 
 60.006   0  tick   2564932 2964365952 3933541380 3933541380 
 60.008   1  tick  17535821 3940087993         0         0 
 65.008   0  tick    745743 2968722827 3940565650 3940565649 
 65.008   1  tick  12638363 3944951684         0         0 
 70.008   1  tick  25009819 3932590589         0         0 
 70.008   0  tick   3191239 2965020216 3930101578 3930101577 
 75.008   0  tick   5863437 2962332463 3924443740 3924443742 
 75.008   1  tick  28539064 3929069042         0         0 
 80.008   1  tick   3436526 3954166356         0         0 
 80.873   0  tick   4003177 3477345705 4631806297 4631806297 
 85.008   1  tick  25995482 3931608627         0         0 
 85.008   0  tick   4487257 2450578603 3246291222 3246291211 
 90.008   0  tick   3302240 2964894121 3925515247 3925515256 
 90.008   1  tick  25747707 3931860633         0         0 
 95.008   0  tick   1664417 2966556487 3945347575 3945347560 
 95.008   1  tick   8329062 3949303563         0         0 
100.008   1  tick  19542510 3938030011         0         0 
100.008   0  tick   1644056 2966549232 3934525201 3934525217 
105.008   0  tick   5769688 2962426435 3923790828 3923790816 
105.008   1  tick  29900995 3927707961         0         0 
110.008   0  tick   3171497 2965031899 3925492412 3925492422 
110.008   1  tick  26458532 3931141593         0         0 
115.003   1  tick   2606270 3950863587         0         0 
115.008   0  tick    548424 2967666393 3953228942 3953228945 
120.008   0  tick   2786335 2965406344 3926677529 3926677527 
120.008   1  tick  24633124 3937113224         0         0 
125.008   0  tick   3178398 2965024492 3918403960 3918403953 
125.008   1  tick  36522014 3921081069         0         0 
130.008   1  tick  25184147 3932416211         0         0 
130.008   0  tick   3293659 2964917946 3930243153 3930243162 
135.008   0  tick   1604465 2966610873 3938832627 3938832625 
135.008   1  tick  14266407 3943362531         0         0 
140.008   0  tick   1596781 2966587383 3936832960 3936832949 
140.008   1  tick  14046006 3943535855         0         0 
145.008   1  tick  24163076 3933440219         0         0 
145.008   0  tick   5960665 2962250203 3928462130 3928462140 
150.008   0  tick   3195487 2965000704 3927593145 3927593145 
150.008   1  tick  24613348 3932990773         0         0 
155.008   0  tick    803777 2967399739 3946656891 3946656894 
155.012   1  tick   6166838 3954820251         0         0 
160.008   1  tick  22563056 3931661006         0         0 
160.008   0  tick   2553174 2965657939 3932619521 3932619520 
165.008   0  tick   3251670 2964944325 3927126065 3927126048 
165.008   1  tick  23742869 3933865245         0         0 
170.008   1  tick  15616050 3941985241         0         0 
170.009   0  tick   5790951 2962927027 3936984485 3936984503 
175.008   1  tick   9415674 3948188559         0         0 
175.008   0  tick    272550 2967424070 3944878429 3944878414 
180.008   0  tick   3181199 2965015908 3925621772 3925621787 
180.008   1  tick  25643743 3931964694         0         0 
