Time Temp Temp Temp Ambient_Temp Temp Ambient_Temp Ambient_Temp Planar_Temp IOH_THERMTRIP CPU_Temp_Interf Temp Temp Temp FAN_MOD_1A_RPM FAN_MOD_2A_RPM FAN_MOD_3A_RPM FAN_MOD_4A_RPM FAN_MOD_5A_RPM FAN_MOD_6A_RPM FAN_MOD_1B_RPM FAN_MOD_2B_RPM FAN_MOD_3B_RPM FAN_MOD_4B_RPM FAN_MOD_5B_RPM FAN_MOD_6B_RPM Fan_Redundancy et
390 -47 -59 39 31 37 28 15 39 5Dh 76h 32 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
400 -48 -59 39 31 37 28 15 39 5Dh 76h 33 30 44 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
410 -46 -58 39 31 37 28 15 39 5Dh 76h 33 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
420 -46 -59 39 31 37 27 15 39 5Dh 76h 33 30 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
430 -46 -58 39 31 37 28 16 39 5Dh 76h 33 30 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
440 -46 -59 39 31 37 28 15 39 5Dh 76h 34 30 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
450 -47 -56 39 31 37 28 16 39 5Dh 76h 34 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
460 -47 -57 39 31 37 28 16 39 5Dh 76h 34 31 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
470 -45 -59 39 31 37 28 16 39 5Dh 76h 34 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
480 -46 -59 39 32 37 28 16 39 5Dh 76h 34 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 3
490 -45 -59 40 32 37 28 16 39 5Dh 76h 34 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
500 -45 -59 40 32 37 28 16 39 5Dh 76h 35 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
510 -48 -59 40 32 37 28 16 39 5Dh 76h 35 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
520 -46 -59 40 32 37 28 16 39 5Dh 76h 35 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
530 -46 -60 40 32 37 28 16 39 5Dh 76h 35 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
540 -46 -58 40 32 37 28 16 39 5Dh 76h 35 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
550 -45 -59 40 32 37 28 16 39 5Dh 76h 35 30 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
560 -46 -57 40 32 37 28 16 39 5Dh 76h 35 30 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
570 -46 -57 40 32 37 28 16 39 5Dh 76h 35 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 3
580 -44 -59 40 32 37 28 16 39 5Dh 76h 35 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
590 -45 -59 40 32 37 28 16 39 5Dh 76h 35 30 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
600 -44 -57 40 32 37 28 16 39 5Dh 76h 35 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
610 -45 -59 40 32 37 28 16 39 5Dh 76h 36 30 43 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
620 -44 -59 40 33 37 28 16 39 5Dh 76h 36 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
630 -45 -59 40 32 37 28 16 39 5Dh 76h 36 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
640 -44 -59 40 33 37 28 16 39 5Dh 76h 36 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
650 -45 -59 40 32 37 28 16 39 5Dh 76h 36 30 43 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
660 -45 -58 40 33 37 28 16 39 5Dh 76h 36 30 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 4
670 -42 -59 40 33 37 28 16 39 5Dh 76h 36 30 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
680 -45 -57 40 33 37 28 16 39 5Dh 76h 36 30 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
690 -45 -59 40 33 37 28 16 39 5Dh 76h 36 30 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
700 -46 -57 40 33 37 28 16 39 5Dh 76h 35 30 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 10
710 -44 -59 40 33 37 28 16 39 5Dh 76h 36 30 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
720 -44 -59 40 33 37 28 16 40 5Dh 76h 36 30 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
730 -47 -59 40 33 37 28 16 40 5Dh 76h 36 30 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
740 -46 -59 40 33 37 28 16 40 5Dh 76h 36 30 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 5
750 -44 -59 40 33 37 28 16 40 5Dh 76h 36 30 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
760 -44 -59 40 33 37 28 16 40 5Dh 76h 36 30 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
770 -44 -59 41 33 37 28 16 40 5Dh 76h 36 30 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
780 -44 -59 40 33 37 28 16 40 5Dh 76h 36 30 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
790 -44 -59 40 33 37 28 16 40 5Dh 76h 36 30 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
800 -44 -59 40 33 37 28 16 40 5Dh 76h 36 30 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
810 -43 -59 40 33 37 28 16 40 5Dh 76h 36 30 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
820 -44 -57 41 33 37 28 16 40 5Dh 76h 36 30 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 11
830 -43 -59 41 33 37 28 16 40 5Dh 76h 36 30 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 6
840 -43 -59 41 33 37 28 16 40 5Dh 76h 36 30 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 8
850 -43 -59 41 33 37 28 16 40 5Dh 76h 36 30 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
860 -43 -59 41 33 37 28 16 40 5Dh 76h 37 30 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
870 -43 -59 41 33 37 28 16 40 5Dh 76h 37 30 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 7
880 -44 -59 41 33 38 28 16 40 5Dh 76h 37 30 42 4440 4320 4440 4560 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
890 -44 -57 41 33 37 28 16 40 5Dh 76h 37 30 42 4440 4320 4440 4440 4440 4560 3120 3120 3120 3000 3120 3000 75h 9
