 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43317960 30779808 48 1374 0 0 0 0 6 -0  1 -0  0  759  888  331  1  2 97
 0 0 0 43296460 30720940 102 3299 0 0 0 0 0 0  0  0  0  831 1843  311  0  5 95
 0 0 0 43295872 30720540 107 3167 0 0 0 0 0 0  2  0  0  745 1713  338  0  6 94
 0 0 0 43296064 30720588 91 3044 0 0 0 0 0  0  0  0  0  762 1632  310  0  5 95
 0 0 0 43295944 30720548 100 3119 0 0 0 0 0 0  0  0  0  739 1680  307  0  5 95
 0 0 0 43296296 30720720 111 3190 0 0 0 0 0 0  2  0  0  860 1812  359  0  4 96
 0 0 0 43296464 30720700 94 3042 0 0 0 0 0  0  0  0  0  856 1595  308  0  3 97
 0 0 0 43295920 30720524 100 3113 0 0 0 0 0 0  0  0  0  804 1679  312  0  6 94
 0 0 0 43295972 30720520 110 3194 0 0 0 0 0 0  2  0  0  769 1726  329  0  5 95
 0 0 0 43295956 30720508 91 3040 0 0 0 0 0  0  0  0  0  722 1632  307  0  5 95
 0 0 0 43296008 30720560 100 3120 0 0 0 0 0 0  0  0  0  772 1678  301  0  5 95
 0 0 0 43296156 30720608 100 3119 0 0 0 0 0 0  2  0  0  826 1683  333  0  4 96
 0 0 0 43295884 30720524 114 3199 0 0 0 0 0 0  0  0  0  735 1762  314  0  6 94
 0 0 0 43296256 30720580 100 3116 0 0 0 0 0 0  0  0  0  809 1646  310  0  3 97
 0 0 0 43296264 30720648 91 3042 0 0 0 0 0  0  2  0  0  737 1627  328  0  3 97
 0 0 0 43296252 30720592 105 3115 0 0 0 0 0 0  0  0  0  703 1683  305  0  3 97
 0 0 0 43295944 30720496 109 3201 0 0 0 0 0 0  0  0  0  805 1724  307  0  5 95
 0 0 0 43296244 30720628 91 3036 0 0 0 0 0  0  2  0  0  832 1675  349  0  3 97
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43296364 30720640 105 3120 0 0 0 0 0 0  0  0  0  695 1678  304  0  3 97
 0 0 0 43295708 30720416 106 3166 0 0 0 0 0 0  0  0  0  736 1698  305  0  6 94
 0 0 0 43296124 30720588 104 3124 0 0 0 0 0 0  2  0  0  843 1693  331  0  4 95
 0 0 0 43296088 30720496 101 3117 0 0 0 0 0 0  0  0  0  770 1666  307  0  4 96
