time,cpu,FSB,L2miss
2,0,24831486,
2,1,18758348,
4,1,,9244
6,0,10582026,
8,0,,601371
10,0,3336340,
12,0,,785490
14,1,1383394,
16,1,,287885
18,0,12923450,
20,1,,141609
22,1,19130172,
24,0,,27914
26,0,10174344,
28,1,,540805
30,0,7080858,
30,1,7089498,
32,1,,631194
34,1,1305640,
34,0,1309744,
36,0,,372363
38,0,13198816,
40,0,,113513
42,1,19964720,
44,0,,84980
46,1,17611655,
46,0,17636370,
48,1,,150175
50,0,1228666,
52,1,,648731
54,0,339716,
54,1,350040,
56,0,,311960
58,1,11911856,
60,0,,33028
62,0,19690774,
64,0,,3876
64,1,,56509
66,0,21432528,
68,0,,43542
70,1,2514200,
72,0,,606803
74,1,1501910,
74,0,1501730,
76,1,,379272
78,0,12244204,
80,0,,146909
82,0,18300648,
84,1,,8364
86,0,9079694,
88,1,,655970
90,0,2657592,
92,1,,745025
94,0,1310900,
94,1,1318970,
96,0,,394638
96,1,,460592
98,0,10668190,
100,1,,301880
102,0,14463500,
104,0,,76437
106,0,10162388,
108,1,,621464
110,1,2721920,
112,0,,579805
114,1,263957,
116,1,,756459
118,1,3894246,
120,1,,3512
122,1,21204040,
124,1,,6932
126,0,10568854,
128,0,,507997
130,1,3161432,
130,0,3186450,
132,0,,703109
134,0,1448228,
134,1,1464366,
136,0,,721698
136,1,,847446
138,1,1442950,
140,0,,136436
140,1,,34143
142,0,19130592,
144,0,,4965
144,1,,37879
146,0,10216590,
148,1,,575601
150,1,4278991,
152,1,,825141
154,0,1311978,
154,1,1312946,
156,0,,289535
156,1,,379193
158,1,13465584,
160,0,,58411
160,1,,96909
162,1,20151364,
164,0,,5971
166,1,14432596,
168,0,,468632
170,0,8969198,
170,1,8991164,
172,0,,389912
174,0,333906,
174,1,346006,
176,0,,366923
178,0,12206664,
180,0,,57860
182,0,19898716,
184,0,,57796
186,0,20155416,
186,1,20187872,
188,1,,43513
190,0,1525520,
192,0,,770625
194,1,1441722,
194,0,1441410,
196,0,,319701
198,0,12260184,
200,0,,140485
202,0,18407342,
204,1,,29828
206,0,8973017,
208,0,,497443
210,1,1432431,
210,0,1432512,
212,0,,300920
214,1,12404314,
214,0,12431954,
216,0,,107648
218,0,19582598,
220,0,,58021
222,0,21195244,
224,1,,7863
224,0,,107435
226,1,2043740,
226,0,2040840,
228,0,,824726
230,1,1283040,
232,0,,403948
234,1,11370852,
236,0,,53183
238,1,18477556,
238,0,18487786,
240,1,,57306
242,0,9840228,
244,1,,452636
246,0,3378484,
246,1,3394948,
248,0,,857048
250,1,1409654,
252,0,,472661
252,1,,481938
254,1,9203524,
256,0,,235441
256,1,,392937
258,1,13909384,
260,1,,84169
262,0,9039654,
264,0,,526755
266,0,2834556,
266,1,2864880,
268,1,,649740
270,0,1356104,
270,1,1358704,
272,1,,839735
272,0,,620419
274,0,2639530,
276,1,,28355
278,0,21204624,
280,0,,10840
282,0,10613190,
284,0,,472829
286,0,3860192,
288,1,,871985
290,1,1246550,
292,1,,393720
292,0,,247027
294,0,11994339,
294,1,12041272,
296,0,,93822
298,0,19177298,
300,1,,3234
300,0,,64280
302,1,33593188,
302,0,33620477,
304,1,,1267185
306,1,149555606,
308,0,,1148071
308,1,,2128996
310,0,30069836,
312,0,,456353
312,1,,1579994
314,0,48448141,
314,1,48449432,
316,1,,1206868
318,0,41862570,
318,1,41909324,
320,1,,1602076
322,0,34013014,
322,1,34083626,
324,1,,1423330
326,0,30966258,
326,1,30988538,
328,1,,1656542
328,0,,358784
330,0,47624200,
332,0,,1076286
334,1,54885867,
336,1,,104939
336,0,,1111366
338,1,44547914,
340,1,,1148209
340,0,,1383455
342,0,33496656,
342,1,33584928,
344,1,,1202554
344,0,,1918914
346,1,31376712,
346,0,31372362,
348,0,,1541478
348,1,,537677
350,0,45815571,
352,0,,1037121
352,1,,458193
354,0,70907312,
356,1,,199063
356,0,,1172415
358,0,71523706,
360,0,,1284216
362,0,28030685,
364,1,,1196171
366,0,25023576,
366,1,25029292,
368,1,,1845487
368,0,,385035
370,1,53248060,
370,0,53237482,
372,0,,2250112
372,1,,601880
374,0,162479989,
376,0,,109986
378,1,76302211,
380,1,,1999725
382,0,48450309,
382,1,48455318,
384,0,,1277183
384,1,,3117804
386,0,48516964,
388,1,,3023022
390,1,66689394,
390,0,66714982,
392,0,,2626998
392,1,,135772
394,1,76106736,
394,0,76145320,
396,0,,356951
396,1,,2186443
398,1,64228572,
400,1,,2557453
402,0,56305512,
404,1,,3035164
406,0,49901852,
406,1,49901306,
408,1,,2727695
408,0,,565476
410,1,66415872,
412,0,,106308
414,0,75254740,
414,1,75322408,
416,0,,83270
418,0,60281120,
420,1,,2699114
422,1,50654475,
424,1,,3289261
426,0,73844918,
426,1,73845130,
428,0,,903246
430,1,60753284,
430,0,60750346,
432,1,,110880
432,0,,3245000
434,1,85088480,
434,0,85074020,
436,1,,120294
436,0,,3229234
438,1,68277938,
438,0,68288220,
440,1,,744993
442,0,71545238,
442,1,71591326,
444,1,,2556884
444,0,,4164386
446,1,70231674,
446,0,70203144,
448,0,,3232573
450,1,80569895,
450,0,80580034,
452,0,,4565407
452,1,,265216
454,0,89664612,
454,1,89669930,
456,0,,4240550
458,0,79945616,
460,1,,2851183
462,1,73732344,
464,0,,2872811
464,1,,3509873
466,0,70985262,
466,1,70942374,
468,1,,3501308
470,1,82821634,
470,0,82835366,
472,0,,4519997
472,1,,98207
474,0,92861842,
474,1,92838571,
476,0,,52703
478,0,96072863,
478,1,96151298,
480,1,,182160
480,0,,4144829
482,1,72875840,
482,0,72850428,
484,1,,1371517
486,1,70594059,
488,0,,1187089
490,1,82344788,
490,0,82326832,
492,1,,4425608
494,0,97509478,
494,1,97538008,
496,1,,114732
498,0,95200724,
500,0,,4506419
502,0,78117452,
504,0,,3590465
506,0,71821328,
508,0,,4507434
508,1,,622446
510,0,85903810,
512,1,,4453357
512,0,,135302
514,1,101868092,
514,0,101855178,
