timestamp,cpu,llmiss_av,inst_ret_av,coretemp_av,tea_hat,pcost_hat
40,0,    1.346,   6.273,   34.98,   7.099,   5.324
40,1,     4.91,   2.273,   36.73,   7.318,   5.489
40,2,    3.486,   14.58,   32.85,   8.486,   6.365
40,3,    1.035,    1.58,   34.23,    6.14,   4.605
45,0,    1.663,   7.936,   35.35,   7.491,   5.619
45,1,    6.248,   2.991,    37.1,   7.723,   5.792
45,2,    5.056,   17.44,    33.6,   9.349,   7.011
45,3,    1.292,   1.965,   34.73,    6.33,   4.748
50,0,    1.912,   9.107,   35.23,   7.707,   5.781
50,1,    7.904,    4.01,    37.1,   8.169,   6.127
50,2,    6.589,   18.65,   33.35,   9.765,   7.323
50,3,    1.548,   2.351,   34.73,   6.437,   4.828
55,0,    2.164,   10.49,   35.48,   8.022,   6.016
55,1,     9.56,    5.03,   37.23,   8.636,   6.477
55,2,    7.853,   21.37,   33.35,   10.43,   7.822
55,3,    1.805,   2.737,   34.85,   6.565,   4.924
60,0,     2.41,   11.84,   35.73,    8.33,   6.247
60,1,    10.27,   6.035,   36.98,   8.881,    6.66
60,2,    9.386,   24.56,   33.98,   11.32,   8.491
60,3,    2.056,   3.081,   35.23,   6.727,   5.045
65,0,    2.616,   13.12,    35.6,   8.556,   6.417
65,1,    10.99,   7.037,   36.85,   9.145,   6.859
65,2,    11.74,   27.79,   34.48,   12.33,   9.251
65,3,    2.057,   3.097,    35.1,   6.709,   5.032
70,0,     2.83,   14.44,   35.98,   8.874,   6.655
70,1,     12.1,   7.662,   37.23,   9.497,   7.123
70,2,    13.92,    30.9,   34.73,   13.26,   9.943
70,3,    2.059,   3.116,   35.35,   6.754,   5.066
75,0,    3.035,   15.06,   35.98,   9.012,   6.759
75,1,    13.43,   8.457,   37.23,   9.851,   7.388
75,2,    15.95,   33.36,    34.6,   13.99,   10.49
75,3,     2.06,   3.134,   35.35,   6.757,   5.068
80,0,    3.246,   15.93,   36.35,   9.255,   6.941
80,1,    14.76,   9.254,   37.73,   10.29,   7.717
80,2,    17.59,   37.55,   34.35,   14.91,   11.19
80,3,    2.066,   3.194,    35.6,    6.81,   5.108
85,0,    3.456,   16.79,   36.23,   9.411,   7.058
85,1,    15.73,   10.05,   37.73,   10.59,   7.939
85,2,    19.25,   41.68,   34.85,   15.96,   11.97
85,3,    2.073,   3.255,   35.48,     6.8,     5.1
90,0,    3.666,   17.62,   36.85,   9.689,   7.267
90,1,    17.24,   10.61,   38.23,   11.01,    8.26
90,2,    20.89,   45.73,   35.23,   16.97,   12.73
90,3,    2.079,   3.313,   35.73,   6.853,    5.14
95,0,    3.917,   18.33,   36.85,   9.849,   7.387
95,1,    18.75,   11.17,   38.48,    11.4,   8.549
95,2,    22.75,   48.45,   35.48,   17.78,   13.33
95,3,    2.086,   3.372,   35.85,   6.885,   5.164
MARK: log cycle at timestamp 95
