Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0Scaled,HT1Scaled,HT2Scaled,cmiss_core0_scaled,cmiss_core1_scaled,cmiss_core2_scaled,cmiss_core3_scaled,ProcPwr,disk_read_kbytes,disk_write_kbytes
85,95.74468085,95.91836735,100,97.82608696,80.53097345,80.53097345,97.6,97.54098361,36.26025148,14.57955099,9.391996677,2.02837669,1.566618162,1.021224954,0.739947899,0.74775099,0,12.90322581
90,95.74468085,95.91836735,100,97.82608696,80.53097345,80.53097345,97.6,97.54098361,23.23349298,11.70279771,6.422803905,1.200161458,0.995902549,1.012263393,0.729765446,0.74775099,0,0
95,95.74468085,97.95918367,100,97.82608696,80.53097345,80.53097345,97.6,97.54098361,18.21432197,14.52776267,12.31864358,1.260939336,0.783188904,1.394115597,1.922442838,0.748110831,0,20.43010753
100,95.74468085,95.91836735,100,97.82608696,82.30088496,80.53097345,97.6,97.54098361,35.87802399,16.55615732,10.78924475,1.496336978,1.014271929,1.304771236,1.244996134,0.748110831,0,23.65591398
105,95.74468085,95.91836735,100,97.82608696,82.30088496,80.53097345,97.6,97.54098361,36.06683403,17.84479164,15.07428377,1.726416754,0.897707925,1.318138811,2.297903132,0.748470673,0,1.075268817
110,95.74468085,95.91836735,100,97.82608696,80.53097345,80.53097345,97.6,97.54098361,35.98507014,16.67030854,13.7937532,1.480466408,1.009555467,1.032669461,1.969567043,0.749190356,0,0
115,95.74468085,95.91836735,100,97.82608696,80.53097345,80.53097345,97.6,97.54098361,36.09319213,15.06050033,10.07332016,2.058168605,1.512703912,0.999702603,0.734775112,0.747391148,0,24.19354839
120,95.74468085,95.91836735,100,97.82608696,80.53097345,82.30088496,97.6,97.54098361,36.39131694,16.21236944,9.404774902,2.008105536,1.701724917,1.038769026,0.799969638,0.747031306,0,0
125,95.74468085,95.91836735,100,97.82608696,80.53097345,82.30088496,97.6,100,36.27842383,16.75850664,14.2876475,1.931310796,1.709085278,1.191654572,2.027939434,0.747031306,0,24.7311828
130,95.74468085,95.91836735,100,97.82608696,80.53097345,82.30088496,97.6,97.54098361,35.92117456,16.81404081,10.62546322,1.883145553,1.459853526,1.165774892,0.736109089,0.747391148,0,13.97849462
135,95.74468085,95.91836735,100,97.82608696,80.53097345,80.53097345,97.6,97.54098361,35.79871582,11.34243097,14.7197001,1.895774004,1.51182918,0.064914805,1.761919669,0.747391148,0,4.301075269
140,95.74468085,95.91836735,100,97.82608696,80.53097345,80.53097345,97.6,97.54098361,18.03549853,9.610754432,4.595996951,0.467213138,0.13670255,1.175828393,0.941556125,0.74775099,0,0
145,93.61702128,95.91836735,100,97.82608696,78.76106195,82.30088496,97.6,100,23.54569727,14.95395545,9.830726859,1.659727938,1.538082973,1.284299095,0.711368881,0.74775099,0,12.3655914
150,93.61702128,95.91836735,100,97.82608696,80.53097345,82.30088496,97.6,97.54098361,36.24285092,16.79223749,10.9061509,1.537373512,1.099286463,1.288308672,1.451958395,0.74775099,0,18.8172043
155,93.61702128,95.91836735,100,97.82608696,80.53097345,82.30088496,97.6,97.54098361,35.88265478,16.68755313,15.58091596,1.569415142,0.996544807,1.280452962,2.735168635,0.748110831,0,8.602150538
160,93.61702128,93.87755102,100,97.82608696,80.53097345,82.30088496,97.6,97.54098361,35.93422497,16.58728532,10.66350193,1.692410084,0.897266619,1.116714086,1.311448514,0.748110831,0,10.75268817
165,95.74468085,95.91836735,97.22222222,97.82608696,80.53097345,80.53097345,97.6,100,35.78891632,18.00773758,14.56680134,1.864155432,1.661625135,1.182769517,1.745404447,0.746671465,0,0
170,93.61702128,95.91836735,100,97.82608696,80.53097345,80.53097345,97.6,97.54098361,35.58885672,16.56267688,13.27505271,1.969037996,1.439655876,1.04218047,1.197143316,0.746671465,0,0
175,93.61702128,95.91836735,100,97.82608696,80.53097345,80.53097345,97.6,100,36.24299125,15.528232,9.785805926,1.971149328,1.660332737,1.273984781,0.663628436,0.746311623,0,12.90322581
180,93.61702128,95.91836735,97.22222222,97.82608696,80.53097345,80.53097345,97.6,97.54098361,36.1624903,17.31422147,11.08926124,1.804887906,1.344577979,1.317185971,1.026898061,0.746671465,0,0
185,93.61702128,95.91836735,97.22222222,97.82608696,80.53097345,80.53097345,97.6,97.54098361,36.29851398,11.18042135,15.60919677,1.787321154,0.87609573,0.248159072,2.545722079,0.746671465,0,11.82795699
190,93.61702128,93.87755102,97.22222222,97.82608696,80.53097345,80.53097345,97.6,97.54098361,8.912965892,10.26833418,3.10893501,0.31687764,0.16757036,1.338638772,0.384830762,0.766102915,0,17.20430108
195,93.61702128,93.87755102,97.22222222,97.82608696,80.53097345,82.30088496,97.6,97.54098361,32.66437092,16.54511431,14.92777563,1.465604058,0.790438938,1.346004152,2.436778166,0.761424973,0,0
200,93.61702128,95.91836735,97.22222222,95.65217391,80.53097345,80.53097345,95.2,100,35.94615277,15.97282283,12.57560493,1.395708707,1.082958124,1.220914398,1.781530588,0.755307665,0,8.602150538
205,93.61702128,95.91836735,97.22222222,95.65217391,80.53097345,80.53097345,97.6,97.54098361,35.84612297,15.25855545,10.13486755,1.92143024,1.614669341,1.168188289,0.537466063,0.751349406,0,12.90322581
210,93.61702128,93.87755102,97.22222222,95.65217391,78.76106195,80.53097345,97.6,97.54098361,36.31844042,16.68780223,9.573810503,2.002127384,1.607332622,1.020814607,0.715780432,0.749550198,0,0
215,93.61702128,93.87755102,97.22222222,95.65217391,78.76106195,80.53097345,97.6,97.54098361,36.12581817,17.04181529,14.80901236,1.91367683,1.731083616,1.423890095,1.994513872,0.746671465,0,7.52688172
220,93.61702128,93.87755102,97.22222222,95.65217391,80.53097345,80.53097345,97.6,97.54098361,35.94465595,17.18380773,11.03534132,1.690939268,0.797531363,2.739525094,1.218378208,0.745951781,0,13.97849462
225,93.61702128,93.87755102,97.22222222,95.65217391,80.53097345,80.53097345,97.6,97.54098361,35.8041418,18.22261734,16.14161672,1.601860059,0.83469961,2.127889017,1.126743378,0.745951781,0,0
230,93.61702128,93.87755102,97.22222222,95.65217391,80.53097345,80.53097345,97.6,97.54098361,35.90169248,14.13607781,13.86801449,1.465489398,0.616666647,0.893829606,1.263758818,0.745951781,0,0
235,91.4893617,93.87755102,97.22222222,95.65217391,78.76106195,80.53097345,97.6,97.54098361,35.18990693,9.287261494,7.792521082,1.097212303,0.320431818,0.570841328,0.961859408,0.745951781,0,12.3655914
240,91.4893617,93.87755102,97.22222222,95.65217391,80.53097345,80.53097345,97.6,97.54098361,6.40408202,13.31351028,5.87017157,0.784260791,0.460105307,1.189999274,1.174277202,0.745951781,0,0
245,91.4893617,93.87755102,97.22222222,95.65217391,80.53097345,80.53097345,97.6,97.54098361,36.30688683,17.00927758,15.38898694,2.010216867,1.657385441,1.452861287,1.991171679,0.746311623,0,20.43010753
250,91.4893617,93.87755102,97.22222222,95.65217391,78.76106195,80.53097345,95.2,97.54098361,35.84317611,17.08283395,10.74719582,1.647218101,0.875201297,1.436708222,1.182016446,0.746311623,0,15.05376344
255,91.4893617,93.87755102,97.22222222,95.65217391,80.53097345,80.53097345,97.6,97.54098361,35.66147597,17.71877626,16.3241558,1.595925399,1.033559385,1.499821673,2.333144788,0.746671465,0,0
260,91.4893617,91.83673469,97.22222222,95.65217391,80.53097345,80.53097345,97.6,100,36.34620179,16.15085579,12.63811388,1.528066257,0.757463103,1.424519525,1.683436117,0.746311623,0,0
265,91.4893617,91.83673469,97.22222222,95.65217391,80.53097345,80.53097345,97.6,97.54098361,36.18066265,15.65111161,10.83992137,1.716176401,0.963498047,1.274325577,1.122998816,0.744512415,0,13.97849462
270,93.61702128,91.83673469,97.22222222,95.65217391,80.53097345,82.30088496,97.6,97.54098361,36.04335264,17.05937622,11.01120271,1.595613049,0.977608032,1.337112142,1.558966591,0.744512415,0,8.602150538
275,93.61702128,91.83673469,97.22222222,95.65217391,80.53097345,80.53097345,97.6,100,36.04660355,17.20937122,15.57924082,1.758343723,0.826031091,1.460633537,2.549894384,0.744512415,0,11.82795699
280,95.74468085,91.83673469,97.22222222,95.65217391,80.53097345,80.53097345,97.6,100,36.27129054,14.40113777,11.36804546,1.641651145,0.930120307,2.212121427,1.127330618,0.744512415,0,12.90322581
285,95.74468085,91.83673469,97.22222222,95.65217391,80.53097345,80.53097345,97.6,97.54098361,26.47959668,11.24161315,12.44403477,1.003432021,0.826070493,0.955152136,0.501782165,0.776898165,0,0
290,95.74468085,91.83673469,97.22222222,95.65217391,80.53097345,80.53097345,97.6,100,15.14533438,12.64559954,6.879237424,1.087912956,0.863814015,1.513794335,0.180366084,0.793810723,0,0
295,95.74468085,91.83673469,97.22222222,95.65217391,80.53097345,80.53097345,97.6,97.54098361,35.91132828,75.49530918,10.91629842,1.597285508,0.962698179,3.397926816,1.133899007,0.811442965,0,20.96774194
300,95.74468085,91.83673469,97.22222222,95.65217391,80.53097345,80.53097345,97.6,100,100,99.58883472,91.46549561,14.90809955,30.44454531,4.027541654,21.12860152,0.806765023,0,0
305,97.87234043,93.87755102,97.22222222,95.65217391,80.53097345,82.30088496,97.6,97.54098361,97.58840955,89.3922785,50.32261011,9.830809996,44.35684118,2.811874829,3.148078173,0.804246132,0,0
310,97.87234043,91.83673469,97.22222222,95.65217391,80.53097345,80.53097345,97.6,97.54098361,36.21183864,97.64972329,98.62563135,85.00655758,1.747372552,3.310783724,11.09519481,0.802087082,0,0
315,97.87234043,91.83673469,97.22222222,95.65217391,80.53097345,82.30088496,97.6,97.54098361,35.52786123,80.95547094,72.29283676,1.590959421,97.57295643,2.457783642,2.47748623,0.800287873,0,62.3655914
320,97.87234043,91.83673469,97.22222222,95.65217391,80.53097345,80.53097345,97.6,97.54098361,36.65431321,81.06294223,70.58151311,98.46446501,1.565920741,2.732104073,2.632796736,0.800287873,0,0
325,95.74468085,91.83673469,97.22222222,95.65217391,80.53097345,82.30088496,97.6,97.54098361,35.81672446,83.0674052,69.77065257,14.13505175,85.10122663,4.320957129,2.63076677,0.799928032,0,22.58064516
330,97.87234043,91.83673469,97.22222222,95.65217391,80.53097345,80.53097345,97.6,97.54098361,36.60108248,83.93692512,72.81269479,98.71229736,1.770068312,2.645781675,1.476310734,0.800287873,0,12.90322581
335,97.87234043,91.83673469,97.22222222,95.65217391,80.53097345,80.53097345,97.6,97.54098361,19.96207194,80.94051233,75.49123068,70.48727514,26.41823478,3.063427958,3.85232405,0.800647715,0,4.301075269
340,97.87234043,91.83673469,97.22222222,95.65217391,80.53097345,80.53097345,97.6,100,21.54215448,95.7544268,68.9505704,98.5958776,1.529138637,8.775520452,1.328500226,0.800647715,0,1.075268817
345,97.87234043,91.83673469,97.22222222,95.65217391,80.53097345,80.53097345,97.6,97.54098361,36.2450026,97.32721517,100,90.62294439,3.09811306,1.994999192,3.155958791,0.801007557,0,12.90322581
350,97.87234043,93.87755102,97.22222222,95.65217391,78.76106195,80.53097345,95.2,97.54098361,35.86651717,91.16331211,71.32376473,98.44140247,1.670002077,3.498833919,3.461678886,0.801367398,0,0
355,97.87234043,91.83673469,97.22222222,95.65217391,78.76106195,80.53097345,97.6,97.54098361,35.76627688,93.75174004,86.49776558,94.34598088,1.685956092,2.624902664,6.075825312,0.801367398,0,16.12903226
360,97.87234043,91.83673469,97.22222222,93.47826087,78.76106195,80.53097345,97.6,97.54098361,36.02674727,100,75.53329093,47.31179071,51.87347587,9.912619741,3.750564765,0.799928032,0,24.7311828
365,97.87234043,91.83673469,97.22222222,95.65217391,80.53097345,80.53097345,95.2,97.54098361,36.43589416,99.55151508,98.90456722,92.00707636,1.940247108,3.87865873,1.444494646,0.800287873,0,0
370,97.87234043,91.83673469,97.22222222,95.65217391,80.53097345,80.53097345,97.6,100,36.18606524,94.85278856,74.99380345,96.96750728,1.503200063,7.202229283,2.372910368,0.800287873,0,2.150537634
375,97.87234043,91.83673469,97.22222222,93.47826087,80.53097345,82.30088496,97.6,100,36.20814337,91.01751817,92.05728419,81.22702518,14.79754082,1.777595278,3.136887987,0.800287873,0,12.90322581
380,97.87234043,91.83673469,97.22222222,95.65217391,80.53097345,80.53097345,97.6,97.54098361,35.52744025,69.68639353,68.10067126,11.62369811,90.4953783,0.285764938,2.910561303,0.800647715,0,0
385,97.87234043,91.83673469,97.22222222,93.47826087,80.53097345,80.53097345,97.6,100,10.25046974,71.74586272,53.33780436,1.858030989,99.15724655,3.524817924,0.524691779,0.800647715,0,19.35483871
390,100,91.83673469,97.22222222,93.47826087,80.53097345,82.30088496,97.6,97.54098361,30.67965534,90.81395863,71.07987923,98.59356858,1.713324972,3.89791374,1.679089816,0.801007557,0,12.90322581
395,100,91.83673469,97.22222222,93.47826087,78.76106195,82.30088496,97.6,97.54098361,35.80767336,89.93839972,86.77005254,80.89120487,16.45857886,2.86440272,5.023063311,0.801007557,0,10.21505376
400,97.87234043,91.83673469,97.22222222,93.47826087,80.53097345,82.30088496,97.6,100,36.31855736,82.76162033,70.75251582,66.6674772,33.77792987,3.778774017,2.2879708,0.801367398,0,3.225806452
405,97.87234043,91.83673469,97.22222222,93.47826087,80.53097345,80.53097345,97.6,97.54098361,36.74812184,81.93309316,76.04212221,98.91746026,1.584337404,3.302698497,2.954194692,0.80172724,0,12.3655914
410,97.87234043,91.83673469,97.22222222,93.47826087,80.53097345,80.53097345,100,100,36.69706618,80.97023446,69.41304757,82.11370927,18.24502279,3.901940705,1.723825186,0.799928032,0,0
415,100,91.83673469,97.22222222,93.47826087,80.53097345,80.53097345,97.6,97.54098361,36.48327793,78.95593649,71.12045599,70.14279203,29.08138518,2.551137579,1.441286575,0.799928032,0,13.97849462
420,97.87234043,91.83673469,97.22222222,93.47826087,80.53097345,82.30088496,95.2,100,36.38931728,80.12243409,65.82000883,1.733988289,98.43067096,1.676942033,1.965996478,0.800647715,0,20.43010753
425,100,89.79591837,97.22222222,93.47826087,80.53097345,80.53097345,97.6,100,35.76799589,79.99909211,74.46638194,100,1.883893852,3.158531086,4.020042722,0.800647715,0,0
430,95.74468085,93.87755102,97.22222222,93.47826087,80.53097345,80.53097345,97.6,97.54098361,33.66448177,83.31083875,66.34774997,99.55727277,1.343482593,6.955878519,0.846198483,0.800287873,0,23.65591398
435,95.74468085,93.87755102,97.22222222,93.47826087,78.76106195,80.53097345,97.6,97.54098361,7.570363489,88.03777957,82.94404674,1.010861219,94.66816711,1.864748802,0.77670478,0.800647715,0,21.50537634
440,95.74468085,95.91836735,97.22222222,95.65217391,80.53097345,80.53097345,97.6,97.54098361,36.26869449,84.95215191,73.3886055,98.40528051,1.707887446,2.896701895,3.643603694,0.801007557,0,0
445,95.74468085,95.91836735,97.22222222,95.65217391,80.53097345,80.53097345,97.6,97.54098361,35.86429533,80.36693457,71.9514076,81.72129025,18.26544898,2.383959439,2.42380451,0.801007557,0,0
450,93.61702128,95.91836735,97.22222222,95.65217391,80.53097345,80.53097345,97.6,97.54098361,36.66712975,79.65056308,65.92257193,2.03204582,100,4.123232483,2.439540369,0.801367398,0,8.602150538
455,93.61702128,97.95918367,97.22222222,95.65217391,78.76106195,80.53097345,97.6,97.54098361,35.81410502,83.34682141,74.14941169,1.828330012,98.62160297,2.669185362,2.312808881,0.801007557,0,0
460,93.61702128,95.91836735,97.22222222,95.65217391,80.53097345,80.53097345,97.6,97.54098361,36.33495224,82.51030379,72.88895019,98.07481365,1.560625063,4.319260101,3.443452693,0.800647715,0,17.20430108
465,93.61702128,97.95918367,97.22222222,95.65217391,80.53097345,80.53097345,97.6,97.54098361,35.86939388,78.75074183,72.86270848,32.32383618,68.48932925,8.657024069,1.349988864,0.802446923,0,12.90322581
470,93.61702128,97.95918367,97.22222222,95.65217391,80.53097345,80.53097345,97.6,100,36.35967319,64.21780319,64.985082,81.95122374,1.645935115,9.711754897,2.984970423,0.803166607,0,0
475,93.61702128,97.95918367,97.22222222,95.65217391,80.53097345,80.53097345,97.6,97.54098361,36.13933634,58.88808548,32.92809337,7.020054525,1.770809076,1.519692204,62.99004099,0.802806765,0,13.97849462
480,91.4893617,97.95918367,97.22222222,95.65217391,80.53097345,80.53097345,97.6,100,23.91161174,63.03662088,39.77546139,2.091768033,1.172102025,83.26871759,92.88245788,0.803526448,0,8.602150538
485,93.61702128,97.95918367,97.22222222,95.65217391,78.76106195,80.53097345,97.6,97.54098361,17.90598836,66.1391768,41.04799186,0.984944032,0.916853532,77.14571477,2.090302882,0.803526448,0,26.34408602
490,91.4893617,97.95918367,97.22222222,97.82608696,80.53097345,80.53097345,97.6,97.54098361,35.59824694,71.01805582,43.87436308,2.746450798,1.899256832,3.025182229,1.455960328,0.803526448,0,11.82795699
495,91.4893617,100,97.22222222,95.65217391,80.53097345,80.53097345,97.6,100,36.58037255,69.13651599,48.0699042,1.897695553,2.4261452,75.66253997,82.62385546,0.804246132,0,13.44086022
500,91.4893617,97.95918367,97.22222222,97.82608696,82.30088496,80.53097345,95.2,97.54098361,36.24130732,67.62219147,42.38910027,2.538010193,1.870402483,41.09780057,1.702604794,0.804246132,0,0
505,91.4893617,97.95918367,97.22222222,97.82608696,80.53097345,80.53097345,97.6,100,35.83297901,68.52987587,41.94840697,2.687380963,1.811570818,2.020207711,40.08344319,0.803526448,0,13.97849462
510,91.4893617,97.95918367,97.22222222,97.82608696,80.53097345,80.53097345,97.6,97.54098361,35.98093049,75.36969665,43.16155514,3.134275501,1.85266354,77.06140237,78.76502827,0.802446923,0,5.376344086
515,91.4893617,100,97.22222222,97.82608696,80.53097345,80.53097345,97.6,97.54098361,35.49591344,80.51555072,51.50561135,3.116412214,3.48833828,76.66507327,2.494958435,0.803166607,0,0
520,91.4893617,100,94.44444444,97.82608696,80.53097345,80.53097345,97.6,97.54098361,35.7920269,75.75699473,47.46043494,4.909822226,1.829230957,75.05120991,1.590296938,0.803166607,0,16.12903226
525,91.4893617,100,94.44444444,97.82608696,78.76106195,82.30088496,97.6,97.54098361,35.56001951,65.5274329,47.3375498,3.009861144,2.150498105,77.82079814,2.773879357,0.803526448,0,21.50537634
530,91.4893617,100,94.44444444,97.82608696,80.53097345,80.53097345,97.6,100,18.57171156,62.68159874,36.46447017,0.444277119,1.693478003,1.307010757,0.662047963,0.803166607,0,8.602150538
535,91.4893617,97.95918367,94.44444444,97.82608696,80.53097345,80.53097345,97.6,100,22.29538329,67.82126392,41.00760342,1.83575921,2.384548128,78.2825602,78.89162201,0.80388629,0,4.301075269
540,91.4893617,97.95918367,94.44444444,97.82608696,80.53097345,80.53097345,97.6,100,35.94722861,70.30946371,42.86378106,3.293246108,1.884989237,73.70307056,1.974975452,0.804246132,0,0
545,91.4893617,100,94.44444444,97.82608696,80.53097345,80.53097345,97.6,97.54098361,36.21312498,71.48623719,46.6046098,3.207152021,3.236127709,81.26042038,2.442364197,0.804605973,0,0
550,89.36170213,100,94.44444444,97.82608696,80.53097345,80.53097345,95.2,100,35.4950247,74.08376274,44.77647133,2.471273932,1.750650828,78.17003123,1.58419979,0.804965815,0,5.376344086
555,91.4893617,100,94.44444444,97.82608696,80.53097345,80.53097345,97.6,100,36.90203722,74.77218611,50.60078474,2.002170876,3.696142391,76.67551277,3.096850537,0.803526448,0,12.90322581
560,89.36170213,100,94.44444444,97.82608696,78.76106195,82.30088496,97.6,97.54098361,35.70890651,73.24120117,45.01181478,3.894263888,1.846926557,78.15871539,1.728711604,0.803166607,0,0
565,89.36170213,100,94.44444444,97.82608696,78.76106195,80.53097345,95.2,97.54098361,35.94575518,74.31164028,44.19343342,1.83220474,3.519844408,75.32411847,1.501507685,0.802806765,0,27.95698925
570,89.36170213,97.95918367,94.44444444,97.82608696,80.53097345,80.53097345,95.2,97.54098361,36.09885198,72.75156698,45.99178692,3.087490136,3.489536112,76.0049467,2.138677692,0.803526448,0,0
575,89.36170213,100,94.44444444,97.82608696,80.53097345,80.53097345,97.6,100,36.28204894,65.13981298,45.96404772,1.9345885,3.167595183,76.60557643,2.524740933,0.803526448,0,0
580,91.4893617,97.95918367,94.44444444,97.82608696,80.53097345,80.53097345,97.6,97.54098361,8.901084868,66.40069592,36.9934875,0.467501765,1.04700741,8.416261675,0.522266695,0.802087082,0,8.602150538
585,89.36170213,97.95918367,94.44444444,97.82608696,80.53097345,80.53097345,97.6,100,31.94414235,72.11438359,48.31892544,2.110781878,2.682130517,73.32990867,72.69732282,0.801367398,0,31.72043011
590,89.36170213,100,94.44444444,97.82608696,80.53097345,82.30088496,100,97.54098361,36.30606826,46.92972498,44.68762135,2.131412828,4.606053227,52.96014223,1.453071251,0.800287873,0,0
595,89.36170213,100,94.44444444,97.82608696,80.53097345,80.53097345,97.6,97.54098361,35.51116231,27.52820855,14.23741716,1.976423703,1.993901303,2.145342673,9.561069925,0.801367398,0,18.27956989
600,89.36170213,100,94.44444444,97.82608696,80.53097345,80.53097345,95.2,100,36.30990386,30.05573786,23.16746394,2.665378043,2.584475706,75.59088226,60.02079192,0.802446923,0,0
605,89.36170213,100,94.44444444,97.82608696,80.53097345,80.53097345,97.6,97.54098361,36.54612106,37.79283655,20.64652195,2.920263986,1.822134591,64.62891836,2.407198665,0.802446923,0,0
610,89.36170213,97.95918367,94.44444444,97.82608696,78.76106195,80.53097345,97.6,97.54098361,35.48962211,52.39655014,34.21737362,3.006452964,1.870922594,62.50328625,1.690954241,0.802087082,0,15.05376344
615,89.36170213,100,94.44444444,97.82608696,80.53097345,80.53097345,97.6,97.54098361,36.36573064,62.7984884,38.86184811,4.380439471,1.816862556,82.81540242,2.916158209,0.803526448,0,25.2688172
620,89.36170213,100,94.44444444,97.82608696,80.53097345,80.53097345,95.2,100,35.6764208,60.32684431,44.0399584,3.438568182,1.958155481,1.081465976,1.697294259,0.804246132,0,0
625,89.36170213,100,94.44444444,97.82608696,80.53097345,80.53097345,95.2,97.54098361,34.88724488,68.83232987,34.17411284,5.057967317,1.22158745,82.35936088,72.57814933,0.803526448,0,25.80645161
630,89.36170213,100,94.44444444,97.82608696,78.76106195,80.53097345,97.6,100,6.164450201,81.14305673,49.6932681,4.701346037,0.841130075,73.7949709,1.592239905,0.80388629,0,0
635,89.36170213,97.95918367,94.44444444,97.82608696,80.53097345,80.53097345,97.6,97.54098361,35.84605281,71.98350637,49.52553335,2.3002205,1.856599836,83.06107507,12.12302086,0.803526448,0,0
640,89.36170213,100,94.44444444,100,80.53097345,80.53097345,97.6,97.54098361,35.84811094,82.09046965,41.04122896,2.01275521,2.491691027,57.69673564,1.550625606,0.803526448,0,22.58064516
645,89.36170213,100,94.44444444,97.82608696,78.76106195,80.53097345,97.6,97.54098361,35.79492699,73.56727052,59.27920057,6.270116709,2.551192532,1.58431142,23.59584367,0.804246132,0,21.50537634
650,89.36170213,100,94.44444444,97.82608696,80.53097345,80.53097345,97.6,97.54098361,35.87867885,61.35480711,30.96551707,2.092452041,1.843203034,80.96918531,86.37055967,0.80388629,0,0
655,89.36170213,100,94.44444444,97.82608696,80.53097345,80.53097345,97.6,100,35.62602,73.43715603,44.8920143,1.97082907,1.90707426,75.95317691,1.584652908,0.802446923,0,25.80645161
660,89.36170213,100,94.44444444,97.82608696,80.53097345,80.53097345,95.2,97.54098361,36.01617597,72.54081664,45.8952778,2.880575699,2.017637285,80.89756585,3.19366903,0.80388629,0,10.21505376
665,89.36170213,100,94.44444444,100,80.53097345,82.30088496,97.6,100,36.38226584,77.73259695,45.98103413,1.932583921,3.079731859,79.18928444,2.353165326,0.804965815,0,0
670,89.36170213,100,94.44444444,97.82608696,80.53097345,80.53097345,97.6,97.54098361,48.19240054,75.25844423,50.06845145,3.330411867,3.124000411,2.769202221,1.466450901,0.804246132,0,18.27956989
675,89.36170213,100,94.44444444,100,80.53097345,80.53097345,95.2,97.54098361,17.79155166,66.38559071,43.68863069,0.615291014,1.908295734,1.279823531,85.94269726,0.803166607,0,21.50537634
680,89.36170213,97.95918367,94.44444444,100,80.53097345,80.53097345,97.6,97.54098361,23.73589889,71.48829612,40.86127726,2.096737965,1.850441247,85.98404265,95.85312792,0.803526448,0,0
