Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0_CPU0_ALL,HT0_CPU1_ALL,HT0,HT1_CPU2_ALL,HT1_CPU3_ALL,HT1,HT2_CPU0_ALL,HT2_CPU1_ALL,HT2,c1c2missC0,c1c2missC1,c1c2missC2,c1c2missc3,Watts,Volts,Amps,InputDCPwr,AllPwrExtBd,ProcPwr,HT0Scaled,HT1Scaled,HT2Scaled,cmiss_core0_scaled,cmiss_core1_scaled,cmiss_core2_scaled,cmiss_core3_scaled,disk_read_count,disk_write_count,disk_read_kbytes,disk_write_kbytes,disk_read_bytes,disk_write_bytes
0,43.22444002,45.70934691,34.21762482,43.22444002,3566.769153,3586.640502,8501.753863,8395.239052,1209590.877,1527552.491,1377726.969,18022206.9,17121283.5,17790324.6,17831682.87,22791479.5,20459980.36,441323.2338,418580.6237,484740.3406,438656.8922,207.1235097,115.3492956,1.669836915,155.3438788,124.2741058,62.13705291,1.376798864,17.78990508,20.46292401,4.413659097,4.187928652,4.849071863,4.387637628,2.65,0.9,32.475,4.7,33254.4,4812.8
5,43.22444002,45.7199241,34.21762482,43.46796763,3547.436359,3606.18695,8608.2518,8447.657243,1543233.313,1543208.107,1543220.71,16753868.44,16757084.9,16755476.91,19874815.44,19865666.34,19870241.23,383109.4697,226688.7705,422631.7561,654808.3142,207.073908,115.3490789,1.654962235,155.3091794,124.2443448,62.1221724,1.544959546,16.75396782,19.86974338,3.829733056,2.26786236,4.226473676,6.54699832,0.05,0,0.4,0,409.6,0
10,43.22444002,45.70934691,34.21762482,43.48562677,3547.436359,3567.2,8554.837111,8341.820185,1547812.38,1547819.794,1547816.087,15266096.69,15277910.37,15272007.2,17825377.58,17822343.12,17823865.3,440845.2969,278717.5057,368942.7904,371600.0345,207.1488823,115.3490355,1.662345149,155.3641647,124.2893294,62.14466468,1.549983871,15.26995779,17.82462599,4.407376286,2.785046327,3.689910594,3.711704838,0,0.4,0,3.95,0,4044.8
15,43.22444002,45.46939454,34.21762482,43.22444002,3567.2,3586.640502,8554.837111,8501.753863,1537705.182,1537707.667,1537706.424,15808736.15,15795963.04,15802355.97,19527642.16,19545211.67,19536430.02,401877.4163,254641.6399,371871.6152,536205.4946,207.2238603,115.3491866,1.652479164,155.4191411,124.3343162,62.16715809,1.537477682,15.80149624,19.53855429,4.019421468,2.546257915,3.719138031,5.361010316,0,0.1,0,0.1,0,102.4
20,43.22444002,45.46939454,34.21762482,43.22444002,3567.2,3567.2,8662,8447.657243,1536225.493,1536225.493,1536225.493,14739191.82,14738186.84,14738689.4,16927746.39,16927648.64,16927697.72,452369.9416,253456.662,364350.0026,326038.5002,207.4237885,115.2989159,1.65497725,155.5690981,124.4542731,62.22713654,1.534959282,14.73875075,16.92577478,4.524047911,2.534914624,3.643681423,3.263275647,0,0.25,0,5.5,0,5632
25,43.22444002,45.46939454,34.21762482,43.22444002,3567.2,3567.2,8554.837111,8395.239052,1539698.447,1539697.948,1539698.197,14576872.52,14576219.87,14576546.32,16005233.59,16000545.62,16002889.89,451378.3295,277043.742,371410.6863,269063.266,207.3491488,115.2989159,1.662464386,155.5143586,124.4094893,62.20474465,1.539983766,14.57693757,16.00106139,4.511260019,2.767863194,3.714000661,2.691412512,0,0.05,0,0.05,0,51.2
30,43.22444002,45.47476822,34.21762482,43.46796763,3586.640502,3586.640502,8501.753863,8393.904839,1527753.33,1527753.826,1527753.578,15506006.46,15507355.88,15506681.2,17333650.7,17341067.21,17337359.53,429374.0038,334036.0925,346643.1795,430058.5118,207.2735332,115.3491228,1.664932789,155.4563949,124.3641199,62.18205996,1.527444694,15.50429912,17.33905809,4.292325879,3.340033411,3.466305187,4.3000463,0,0,0,0,0,0
35,43.46796763,45.47476822,34.21762482,43.46796763,3567.2,3586.640502,8501.753863,8501.753863,1534607.321,1534601.868,1534604.595,16599150.87,16597934.79,16598543,19318361.33,19314631.15,19316496.32,428491.3758,240553.7312,377743.0082,643085.0091,207.2732793,115.3742342,1.662464386,155.4587151,124.3639676,62.18198379,1.534959282,16.60031688,19.31856225,4.285759202,2.40586318,3.777287462,6.433162267,0,1.1,0,1.45,0,1484.8
40,43.22444002,45.46939454,34.21762482,43.22444002,3586.640502,3586.640502,8662,8500.402722,1368394.746,1358754.777,1363599.024,10801616.77,10752719.34,10777187.78,12779547.24,12739824.05,12759706.39,268555.5173,176084.0984,233556.6022,296313.5018,207.2732673,115.3240601,1.654992447,155.4562088,124.3639604,62.18198018,1.36458777,10.77805523,12.76147515,2.684985851,1.760563637,2.334284806,2.961242108,0,0.95,0,3.45,0,3532.8
45,43.22444002,45.46939454,34.21762482,43.22444002,3586.640502,3586.640502,8501.753863,8447.657243,390509.8604,401655.5332,396195.1394,9072712.423,9121795.178,9097275.716,11718751.1,11778886.05,11748854.94,235912.0497,127787.3411,210140.9808,321613.5714,207.2982732,115.3992856,1.652479164,155.4761965,124.3789639,62.18948197,0.395637752,9.09458676,11.74870244,2.362009027,1.277497554,2.102163308,3.21556867,0,0.35,0,0.9,0,921.6
50,43.46796763,45.46939454,34.21762482,43.46796763,3567.2,3567.2,8608.2518,8395.239052,1544013.742,1544004.785,1544009.264,17094055.42,17093929.68,17093992.56,19285931.84,19283514.07,19284723.58,438525.8138,480761.3683,385340.7315,318404.8312,207.2730043,115.3243201,1.669630985,155.4560054,124.3638026,62.18190128,1.542445364,17.09050433,19.28685506,4.384117683,4.80365321,3.855406451,3.184932983,0,1.15,0,4.075,0,4172.8
55,43.22444002,45.22558203,34.21762482,43.22444002,3567.2,3586.640502,8608.2518,8449,1538538.641,1538548.183,1538543.412,14138989.98,14138934.52,14138962.26,15136783.09,15139122.56,15137953.04,476199.5873,364080.958,338333.7391,220354.8356,207.1987316,115.3491228,1.667316399,155.4015511,124.319239,62.15961948,1.539967532,14.13976353,15.13714835,4.76214417,3.639778533,3.383312721,2.203176809,0,0.4,0,2.85,0,2918.4
60,43.46796763,45.22558203,34.21762482,43.46796763,3567.2,3586.640502,8501.753863,8449,1553451.505,1553438.074,1553444.79,15000748.79,15001133.92,15000941.36,16522013.74,16524992.03,16523503.42,478184.9534,376406.6134,318789.9432,369772.4469,207.273812,115.3491879,1.664932789,155.4591025,124.3642872,62.1821436,1.552445299,15.00150409,16.52215078,4.77983112,3.765198244,3.189554896,3.698940782,0,0,0,0,0,0
65,43.22444002,45.46939454,34.21762482,43.46796763,3567.2,3586.640502,8608.2518,8395.239052,1543822.242,1543817.054,1543819.648,16239395.86,16240109.19,16239752.66,18454631.45,18451957.75,18453295.02,477770.5064,332121.7478,337666.6188,532794.5879,207.3238608,115.3489064,1.652479164,155.4966497,124.3943165,62.19715825,1.544975832,16.24266185,18.45246294,4.7778769,3.323346125,3.3783566,5.3308805,0,1.1,0,2.3,0,2355.2
70,43.22444002,45.22558203,34.21762482,43.73062591,3547.436359,3586.640502,8554.837111,8393.904839,1542235.496,1542243.203,1542239.35,15339827.86,15323260.14,15331549.37,17548827.58,17538038.8,17543437.12,461494.2721,300488.7804,355886.1498,348891.3909,207.2241021,115.3491879,1.672272861,155.4193322,124.3344613,62.16723063,1.542428891,15.33115987,17.54366408,4.614991863,3.003012119,3.558270778,3.489179311,0,1,0,3.875,0,3968
75,43.22444002,45.70934691,34.21762482,43.46796763,3566.769153,3586.640502,8662,8447.657243,1547367.597,1547341.193,1547354.395,15910214.21,15927833.72,15919031.61,18911585.86,18920514.63,18916054.28,449957.3527,290904.0948,357676.8044,445417.6773,207.2490764,115.3989168,1.657494332,155.4393115,124.3494458,62.17472291,1.547429513,15.91737547,18.91616354,4.501575916,2.907039459,3.578603918,4.453064338,0,0.2,0,0.5,0,512
80,43.22444002,45.46939454,34.21762482,43.46796763,3566.769153,3567.2,8662,8501.753863,1533309.482,1533327.623,1533318.553,15257897.66,15258716.61,15258307.29,17671999.75,17675894.8,17673947.75,402415.1583,243758.392,411126.6466,347662.1717,207.1732664,115.2990668,1.677214667,155.3836915,124.3039599,62.15197993,1.532445008,15.25908952,17.67470255,4.024362242,2.437731223,4.110683562,3.475055083,0,0.55,0,4.15,0,4249.6
85,43.22444002,45.46939454,34.21762482,43.46796763,3567.2,3606.18695,8554.837111,8449,1537762.969,1537773.456,1537768.213,14438135.58,14437143.61,14437639.64,16119517.12,16118333.17,16118926.03,408471.798,297047.8874,371077.5194,293614.6197,207.2483021,115.3237567,1.657494332,155.4387332,124.3489813,62.17449063,1.537477682,14.43715967,16.11835502,4.08424022,2.971539763,3.709667182,2.93635904,0,0.05,0,0.05,0,51.2
90,43.46796763,45.46939454,34.21762482,43.46796763,3567.2,3567.2,8608.2518,8447.657243,974924.1951,974387.9562,974656.206,10383159.58,10370369.39,10376767.22,11992917.07,11982511.45,11987718.73,318286.3732,182310.9905,226373.6374,333326.8111,207.3483029,115.2989159,1.657494332,155.5137205,124.4089817,62.20449087,0.975686356,10.37455714,11.98738448,3.180167306,1.822692559,2.26256473,3.333233228,0,0,0,0,0,0
95,43.22444002,45.7199241,34.21762482,43.22444002,3586.640502,3567.2,8662,8395.239052,792279.7294,792881.757,792580.94,10038989.55,10053510.29,10046252.77,11709169.86,11724694.11,11716939.5,243679.823,162670.9545,166901.5934,434480.3593,207.3234262,115.3487321,1.657479295,155.4963189,124.3940557,62.19702786,0.792480585,10.04610817,11.71635173,2.435883473,1.625512777,1.668740143,4.343055654,0,1.9,0,6.8,0,6963.2
100,43.46796763,45.70934691,34.21762482,43.46796763,3586.640502,3606.18695,8714.765892,8447.657243,1556054.841,1556042.745,1556048.793,14994422.34,14980043.14,14987238.3,17131081.6,17117060.45,17124073.98,488535.7386,293350.188,366536.2511,334676.0422,207.2735225,115.3487754,1.6647844,155.4588975,124.3641135,62.18205675,1.55739734,14.98838213,17.12324968,4.885853914,2.933847313,3.666575419,3.348975899,0,0.7,0,4.05,0,4147.2
105,43.22444002,45.7199241,34.21762482,43.22444002,3547.436359,3586.640502,8714.765892,8447.657243,1541879.776,1541869.995,1541874.886,15960110.45,15978404.89,15969265.48,19341332.63,19353566.09,19347452.36,430454.1967,283440.4969,366699.8021,450071.6114,207.2238603,115.323733,1.669748669,155.4191411,124.3343162,62.16715809,1.542445364,15.97079042,19.34761373,4.304686407,2.836031731,3.668786356,4.501760597,0,0.35,0,1.45,0,1484.8
110,43.22444002,45.7199241,34.21762482,43.22444002,3586.640502,3586.640502,8662,8447.657243,1538125.088,1538134.555,1538129.822,15323918.45,15323699.72,15323809.1,16959874.18,16952957.34,16956418.11,478091.3948,317028.4792,380783.0242,279090.8848,207.2988165,115.3490355,1.652479164,155.4741123,124.3792899,62.18964494,1.537493889,15.32357288,16.95757473,4.779545534,3.167624398,3.806644631,2.791378814,0,0.5,0,4.575,0,4684.8
115,43.22444002,45.96119857,34.21762482,43.46796763,3547.436359,3606.18695,8662,8395.239052,1533064.561,1533064.917,1533064.739,14729112.06,14711972.83,14720549.26,16272245.71,16266247.89,16269252.97,458767.3845,262343.6573,374807.223,283244.6886,207.2740896,115.3489064,1.654992447,155.4568231,124.3644538,62.18222689,1.534959282,14.71972117,16.26780145,4.587547828,2.62603696,3.747063163,2.834550993,0,0.15,0,0.85,0,870.4
120,43.46796763,45.96119857,34.21762482,43.46796763,3547.436359,3567.2,8608.2518,8393.904839,1540565.696,1540552.715,1540559.206,16002644.19,16019537.47,16011097.91,18475539.34,18490663.39,18483105.7,439030.2371,192140.7132,403346.406,513728.1895,207.2741868,115.3742121,1.672420153,155.4568887,124.3645121,62.18225605,1.542493935,16.0112415,18.48088923,4.392706184,1.920712653,4.030993322,5.134932125,0,0.05,0,0.475,0,486.4
