Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0Scaled,HT1Scaled,HT2Scaled,cmiss_core0_scaled,cmiss_core1_scaled,cmiss_core2_scaled,cmiss_core3_scaled,ProcPwr,disk_read_kbytes,disk_write_kbytes
200,96.9924812,93.56321839,97.4522293,95.09803922,92.52548131,92.57592801,95.26315789,95.17426273,51.63897378,4.707014397,5.405643131,1.164266526,0.943149302,0.513768208,0.597478593,62.17666667,0,10.76130509
205,96.49122807,93.79310345,97.4522293,95.09803922,92.29898075,92.57592801,95.52631579,95.71045576,51.72481218,4.746404559,5.407764615,1.246889994,1.072756642,0.507845419,0.542287585,62.13666667,0,4.941804999
210,96.9924812,93.33333333,97.4522293,95.09803922,92.75198188,92.35095613,96.05263158,94.90616622,51.59625455,5.110478333,6.061958309,1.168117034,0.95013479,0.565460404,0.874037278,62.14333333,0,2.766647586
215,96.9924812,93.56321839,97.4522293,94.85294118,92.29898075,92.57592801,96.05263158,95.17426273,51.95775408,4.93934917,5.797632369,1.211696319,1.08733945,0.50632539,0.86858373,62.12,0,10.15073459
220,96.49122807,93.56321839,97.4522293,95.09803922,92.97848245,92.35095613,96.57894737,94.90616622,51.83220364,5.053030403,6.053168417,1.146999936,0.965826767,0.655324497,0.683037351,62.11666667,0,6.220186987
225,96.9924812,93.10344828,97.13375796,94.85294118,92.75198188,92.12598425,96.05263158,95.71045576,51.70867356,5.170537572,6.495935167,1.131541674,1.038906224,0.56504914,0.802545644,62.09,0,10.20797558
230,97.24310777,93.33333333,97.13375796,95.34313725,92.52548131,92.57592801,96.05263158,95.71045576,51.77101331,4.605577594,5.411342021,1.197478122,0.847703352,0.51153732,0.573894565,62.09333333,0,5.399732875
235,96.49122807,93.33333333,97.13375796,95.09803922,92.75198188,92.57592801,95.78947368,95.97855228,47.66510679,3.479354906,4.199975695,0.841504314,0.597153624,0.340359475,0.519440056,62.12,0,4.483877123
240,96.49122807,93.33333333,97.4522293,94.85294118,92.52548131,92.57592801,95.78947368,95.71045576,11.76474513,2.71511903,3.356534236,0.562201784,0.396668912,0.312645761,0.636634888,62.13,0,4.865483686
245,96.49122807,93.10344828,97.13375796,94.60784314,92.52548131,92.35095613,95.52631579,96.24664879,51.883451,5.046145207,6.075441952,1.161277042,0.935469996,0.539605143,0.940450735,62.12,0,20.79755772
250,96.9924812,93.33333333,97.13375796,94.60784314,92.52548131,92.57592801,95.26315789,95.44235925,51.67030158,5.024293749,5.891736798,1.20863543,0.967031286,0.535483652,0.712406352,62.09,0,7.250524709
255,96.49122807,93.56321839,97.13375796,95.09803922,92.52548131,92.80089989,96.31578947,95.17426273,52.37345582,4.949207382,6.181141195,1.250604238,0.996828597,0.511963338,0.823331587,62.10666667,0,15.37874451
260,96.49122807,92.87356322,97.13375796,94.85294118,92.75198188,92.35095613,95.78947368,95.97855228,51.87422386,4.756986011,5.375115826,1.25734575,0.959125884,0.538441241,0.54110756,62.11666667,0,6.067544362
265,96.2406015,93.10344828,97.13375796,95.09803922,92.52548131,92.35095613,95.78947368,95.71045576,51.81981418,4.92627,5.845679156,1.183233743,0.846713732,0.543692776,0.695887421,62.1,0,5.189849265
270,97.99498747,93.33333333,97.4522293,95.09803922,92.97848245,92.35095613,95.78947368,95.17426273,51.82996647,5.106584403,6.185950635,1.140855547,0.79967103,0.590502301,0.965891879,62.38666667,0,12.44037397
275,97.49373434,95.40229885,97.13375796,94.85294118,92.52548131,92.80089989,96.05263158,95.17426273,51.86151668,5.007447766,5.984150887,1.178884888,0.912055011,0.532535847,0.932617401,62.61666667,0,9.158557527
280,97.99498747,95.40229885,97.4522293,94.85294118,92.75198188,92.57592801,95.26315789,95.71045576,51.88754406,4.876219638,5.938330886,1.218423253,0.91076381,0.613922595,0.687058797,62.63666667,0.03460507,7.746613242
285,97.99498747,95.63218391,97.13375796,95.09803922,92.52548131,92.35095613,95.26315789,95.44235925,36.23385082,3.222162821,4.34944704,0.742908469,0.519076226,0.356754116,0.50989243,64.86666667,0,9.02499523
290,98.4962406,95.63218391,97.4522293,96.07843137,92.52548131,92.57592801,95.78947368,95.71045576,23.22225463,2.838449698,3.153415801,0.695030016,0.549682208,0.316764301,0.358174327,67.06666667,0,7.956496852
295,98.4962406,95.86206897,97.4522293,95.83333333,92.29898075,92.12598425,95.52631579,95.71045576,52.06902553,6.814111451,5.821854531,1.169795643,0.9599053,0.628984821,0.665327612,68.27,0,11.50543789
300,98.4962406,96.32183908,97.4522293,96.07843137,92.52548131,92.35095613,96.05263158,95.44235925,100,41.45537178,47.22349907,35.57797082,20.28429006,10.93343162,13.80919422,68.07333333,0.640193788,4.808242702
305,98.99749373,96.32183908,97.77070064,96.32352941,92.52548131,92.57592801,95.52631579,94.90616622,75.76529588,85.84932654,77.84233752,55.78805454,7.939206161,65.18960296,48.30501377,68.20666667,100,100
310,98.99749373,96.55172414,98.40764331,96.32352941,92.52548131,92.35095613,96.31578947,95.44235925,57.90906856,89.5734637,81.58056993,18.39034607,66.22685261,91.28285073,14.55707601,68.36666667,0.020763042,7.269605037
315,98.99749373,96.7816092,98.08917197,96.32352941,92.52548131,93.02587177,96.31578947,95.17426273,51.90237066,82.37042805,74.03090578,54.61570677,24.96065656,80.66434655,16.07503157,68.33333333,0.006921014,39.34363671
320,98.99749373,97.01149425,98.40764331,96.32352941,92.29898075,92.35095613,96.05263158,95.17426273,52.17682069,88.37001411,79.90968744,67.70626079,4.16349743,56.13842345,66.38090636,68.35333333,0,28.14348407
325,98.99749373,97.47126437,98.40764331,96.56862745,92.52548131,92.80089989,95.78947368,95.44235925,51.75051436,95.63582825,83.35927429,63.08216856,11.20341973,100,10.98414813,68.37333333,0,21.52261019
330,99.49874687,97.01149425,98.40764331,96.56862745,92.29898075,92.12598425,96.05263158,95.44235925,51.8774927,95.11676676,83.7386553,25.20669724,59.54389307,66.70861547,44.82159143,68.4,0,16.59988552
335,98.99749373,97.47126437,98.40764331,97.05882353,92.29898075,92.35095613,95.52631579,94.90616622,25.63816242,84.68962054,74.08276178,59.40763793,13.78420469,70.38799942,30.73438424,68.41333333,0.006921014,12.80290021
340,99.2481203,97.70114943,98.40764331,96.81372549,92.29898075,92.57592801,96.05263158,95.71045576,34.45318985,81.85971525,74.03850097,67.93399174,3.260934824,13.01302683,100,68.37,0,16.58080519
345,99.49874687,97.47126437,98.40764331,97.30392157,92.52548131,92.80089989,95.52631579,95.44235925,51.75769124,93.84897393,83.4809501,59.32818335,20.05633762,38.45734255,64.37038582,68.34,0,12.63117726
350,99.49874687,97.93103448,98.72611465,97.54901961,92.07248018,92.57592801,96.05263158,95.44235925,51.70006692,85.82414691,76.12400901,17.32679522,66.22740955,63.66461656,28.02879579,68.34333333,0,5.552375501
355,99.2481203,97.93103448,98.72611465,97.54901961,92.29898075,92.12598425,96.05263158,95.44235925,51.72844921,89.06269565,79.99531614,17.06856308,68.54011081,54.37998629,42.06541284,68.36333333,0,11.16199199
360,99.49874687,98.16091954,98.72611465,97.54901961,92.52548131,92.35095613,95.78947368,95.97855228,51.95354888,87.74457417,76.67459399,65.16277735,7.561905267,69.34447372,33.67532022,68.36666667,0,11.41003625
365,99.49874687,98.16091954,98.72611465,97.79411765,92.52548131,92.80089989,95.78947368,94.90616622,51.72622887,93.41784106,83.96031405,66.05649588,8.759108779,52.49435663,54.72058049,68.54333333,0,8.929593589
370,99.74937343,98.16091954,98.72611465,97.79411765,92.52548131,92.35095613,100,99.73190349,51.67548052,89.94171156,78.33321709,69.42055992,5.323884914,47.06077521,63.65737867,68.53,0,11.21923297
375,99.49874687,97.93103448,98.72611465,97.54901961,92.97848245,92.57592801,96.05263158,95.97855228,51.55518938,91.44173988,82.65891123,62.74589268,12.28174389,66.62927868,32.4172506,68.26666667,0,12.34497233
380,99.49874687,98.3908046,98.72611465,97.79411765,92.29898075,92.35095613,96.31578947,95.17426273,49.01306767,86.71248126,76.64414685,11.66678494,76.09643808,58.2512846,44.48447852,68.3,0,4.693760733
385,99.49874687,98.3908046,98.72611465,97.30392157,92.29898075,92.35095613,96.31578947,95.71045576,16.1861818,77.74173557,71.50075737,9.72749441,74.75127845,60.96848114,35.40840886,68.33,0,14.65369204
390,99.49874687,98.85057471,98.72611465,97.79411765,91.84597961,92.57592801,95.52631579,95.44235925,45.93621463,81.11124618,73.9091919,69.55426822,5.813701258,75.12168982,19.46732095,68.33333333,0,8.280862431
395,100,98.16091954,99.04458599,97.79411765,92.29898075,92.57592801,95.78947368,95.17426273,51.71605976,82.23231755,77.03025248,61.33279862,14.04852747,75.27218535,19.68997934,68.30333333,0,6.887998474
400,99.74937343,97.93103448,98.72611465,97.54901961,92.07248018,92.57592801,95.78947368,95.44235925,51.96528232,81.37399245,75.0510199,69.56920969,5.29952654,68.18802225,27.94055857,68.3,0,17.45850029
405,99.74937343,98.3908046,98.72611465,97.79411765,92.75198188,92.35095613,95.52631579,95.44235925,51.99205729,74.12850033,67.86778133,16.79534603,66.78418776,82.91711738,12.45549392,68.32666667,0,10.55142148
410,99.74937343,98.16091954,99.04458599,97.79411765,92.75198188,92.12598425,95.78947368,96.24664879,51.62344257,77.43479933,70.29877555,67.64370179,5.28604026,79.86617311,5.713897375,68.33333333,0,5.418813204
415,100,98.3908046,99.04458599,98.03921569,92.75198188,92.35095613,95.52631579,95.17426273,51.72145923,79.7680002,73.78106618,60.09009861,14.45002096,56.79446036,34.50256766,68.33333333,0,11.60083953
420,99.74937343,98.16091954,99.04458599,97.79411765,92.75198188,92.80089989,95.52631579,95.44235925,51.56978235,79.82310738,71.7415292,10.07556459,75.74851698,40.94365143,55.48085355,68.33333333,0,9.196718184
425,99.74937343,98.16091954,99.04458599,97.79411765,92.52548131,92.57592801,96.05263158,95.44235925,52.02579234,81.19690335,75.38080927,67.40261693,6.34068144,65.7582373,34.9972162,68.34666667,0,12.63117726
430,99.2481203,99.08045977,99.04458599,98.03921569,92.52548131,92.35095613,95.52631579,95.44235925,42.32559841,72.51095116,66.89668744,60.09116819,8.217379648,56.99549475,45.37096731,68.34666667,0,14.29116581
435,99.49874687,99.08045977,99.04458599,97.79411765,92.97848245,92.12598425,96.05263158,95.17426273,17.5302608,78.03858143,70.65171307,8.935815224,77.7136417,45.78801063,58.84207205,68.37333333,0,13.8141576
440,98.99749373,98.85057471,99.04458599,98.28431373,92.75198188,92.12598425,96.31578947,95.17426273,51.20495231,80.8235089,73.4175879,29.11525525,54.25140547,84.92653434,7.41071346,68.37666667,0,9.845449342
445,99.49874687,98.62068966,99.04458599,98.28431373,92.52548131,92.57592801,95.78947368,95.17426273,51.65382841,83.18593294,75.15293989,54.57426665,26.68821941,63.82632586,33.98292924,68.35666667,0,6.754436176
450,99.49874687,98.3908046,99.04458599,98.7745098,92.52548131,92.12598425,95.78947368,95.44235925,51.61032048,79.66836715,71.31440617,5.627897433,82.49555297,60.69134897,40.08520817,68.37333333,0,4.655600076
455,99.49874687,99.08045977,99.04458599,98.03921569,92.29898075,92.57592801,96.05263158,95.17426273,51.71193119,79.10218579,70.86346762,8.767630573,78.84204207,69.82299578,26.8010935,68.38333333,0,3.949627934
460,99.74937343,98.85057471,99.04458599,98.7745098,92.52548131,92.35095613,96.31578947,95.17426273,51.46011262,81.70431582,76.45648267,68.78361509,2.521023834,51.14087066,55.6729448,68.36666667,0,13.05094448
465,99.74937343,99.08045977,99.04458599,98.52941176,92.52548131,92.12598425,96.05263158,95.71045576,51.73831368,78.19742133,71.03420297,13.57108827,73.60426817,51.6157499,50.08832714,68.37,0,12.07784774
470,99.74937343,98.85057471,99.04458599,98.52941176,92.52548131,92.12598425,95.52631579,95.44235925,51.69342831,79.2676398,70.90993133,12.69784895,71.96259024,75.76970243,21.96702102,68.36,0,6.868918145
475,99.74937343,99.08045977,99.36305732,98.7745098,92.75198188,92.35095613,96.31578947,95.71045576,50.38680735,75.20644379,66.70037235,55.66322455,12.95721329,56.75669041,39.48805897,68.37666667,0,14.06220187
480,99.49874687,98.62068966,99.04458599,98.52941176,92.52548131,92.12598425,96.05263158,95.71045576,32.22103247,74.53215548,67.72276476,9.483559902,65.17754274,83.54088142,11.13801917,68.43666667,0,9.463842778
485,99.74937343,98.62068966,99.36305732,98.7745098,92.07248018,92.12598425,95.78947368,94.90616622,28.69864507,76.662851,69.52930295,52.48612375,12.80055754,28.1045676,76.31693295,68.40333333,0,14.86357565
490,99.49874687,98.85057471,99.68152866,99.26470588,92.29898075,92.57592801,95.78947368,95.71045576,53.10709309,77.42372989,72.2567098,29.82558822,54.79409244,41.87508894,47.16489724,68.39,0,18.29803473
495,99.49874687,98.85057471,99.36305732,99.01960784,92.52548131,92.57592801,95.78947368,95.17426273,51.83513606,75.9713821,70.79495398,78.63382859,6.372183859,51.62713265,36.999396,68.38333333,0,10.26521656
500,99.49874687,98.62068966,99.68152866,99.01960784,92.97848245,92.35095613,95.26315789,95.44235925,51.67493291,75.59208146,69.8078881,16.59602409,75.51707342,61.30465343,19.48104831,68.38333333,0,7.078801755
505,99.49874687,98.62068966,99.68152866,99.01960784,93.20498301,92.35095613,96.05263158,95.71045576,51.83217186,81.17472868,77.19096619,52.37089176,36.55559485,67.47240055,8.799747592,68.62666667,0,16.73344782
510,99.2481203,98.62068966,99.68152866,99.26470588,91.84597961,92.12598425,95.26315789,94.90616622,51.6910248,76.42475849,71.85915811,73.7326087,12.9190573,26.87872406,72.08162224,68.55333333,0,8.204541118
515,99.74937343,99.08045977,99.68152866,99.01960784,93.20498301,92.57592801,96.31578947,95.17426273,51.94090524,73.63084686,69.17538493,14.54328759,78.14274558,63.97097595,17.83768249,68.50333333,0,6.792596833
520,99.49874687,99.08045977,99.36305732,99.26470588,92.97848245,92.57592801,95.78947368,95.71045576,51.9795557,77.99913566,73.3154821,11.63724653,94.77845262,50.39752779,35.71759688,68.48,0,13.90955924
525,99.74937343,98.3908046,99.68152866,99.01960784,91.61947905,92.57592801,96.05263158,95.44235925,49.71830208,76.94138792,76.35301424,92.51682225,5.397505412,17.28323162,82.13134428,68.48,0,11.96336577
530,100,99.08045977,99.68152866,99.01960784,92.52548131,92.57592801,100,100,22.26436061,73.65468972,70.05582838,90.06375762,9.054016232,48.57734576,34.8466472,68.49,0,8.166380462
535,100,98.85057471,99.68152866,98.7745098,92.97848245,92.12598425,95.78947368,95.44235925,40.67726292,86.93476318,86.96747299,63.02878538,41.70581917,39.3285936,56.34010918,68.48666667,0,12.74565923
540,99.74937343,98.16091954,99.68152866,98.7745098,92.75198188,92.35095613,95.52631579,96.24664879,51.67580011,83.10464068,83.32725982,38.15124139,68.40833353,31.97112162,64.70040108,68.61666667,0,8.776950964
545,99.2481203,98.85057471,99.68152866,99.01960784,92.29898075,92.57592801,96.05263158,95.17426273,52.08446329,81.26149883,79.13135172,90.72368738,12.70434879,39.33731183,52.05241287,68.58333333,0,2.823888571
550,99.49874687,98.62068966,99.68152866,98.7745098,92.75198188,92.12598425,95.26315789,95.97855228,51.58561446,83.36671219,82.89958254,60.81125269,44.61186582,57.02076169,31.09210548,68.57666667,0,9.769128029
555,99.2481203,98.85057471,99.68152866,98.52941176,92.52548131,92.80089989,95.78947368,95.97855228,51.61309217,79.13539672,76.31978475,61.31518453,48.12579191,57.18240716,29.34730265,68.33666667,0,6.735355848
560,99.49874687,98.85057471,100,98.7745098,93.20498301,92.80089989,95.26315789,95.44235925,51.73736984,78.40118889,74.01651317,30.49044164,86.61561728,50.80412325,38.345854,68.33333333,0,5.361572219
565,99.49874687,98.85057471,100,98.7745098,92.07248018,92.57592801,95.26315789,95.44235925,51.40303404,84.63773736,82.7634652,80.08636669,21.62286005,73.6232141,10.51284538,68.48333333,0,14.25300515
570,99.2481203,98.85057471,99.68152866,99.01960784,92.52548131,92.57592801,95.78947368,95.17426273,51.67464882,75.09360953,70.70045737,65.99672644,14.61834483,37.67454631,57.14589928,68.46,0,3.091013165
575,99.2481203,98.62068966,100,99.01960784,92.29898075,92.12598425,96.31578947,95.97855228,40.77779897,73.31628799,71.20979877,74.73869767,14.20857249,6.632323954,99.78829551,68.45333333,0,2.842968899
580,99.74937343,98.3908046,100,98.7745098,92.52548131,92.35095613,95.78947368,95.71045576,22.61507613,83.18003019,81.70314822,88.18137826,13.47829259,70.32896613,11.0673033,68.52666667,0,16.67620683
585,99.49874687,98.16091954,100,99.01960784,92.75198188,92.35095613,95.52631579,95.97855228,47.88645729,80.40745875,78.19768501,60.49974686,49.87072729,55.45920108,37.88999453,68.46,0,12.00152643
590,99.49874687,98.62068966,100,99.01960784,92.97848245,93.02587177,96.84210526,95.97855228,51.71862586,77.48570781,74.93381251,78.70908039,26.52600698,40.420237,54.80857925,68.41333333,0,11.90612479
595,98.99749373,98.3908046,100,99.01960784,92.52548131,92.57592801,95.78947368,96.24664879,51.84353899,80.69127661,77.45618562,32.0516538,83.4551184,59.95148833,23.98914,68.42333333,0,15.72219042
600,98.99749373,99.08045977,100,99.01960784,92.75198188,92.35095613,96.05263158,95.97855228,51.63709358,76.14333617,74.70450581,55.21078573,53.51181521,14.37235732,96.05525711,68.43666667,0,2.976531196
605,99.2481203,98.85057471,100,99.01960784,92.52548131,92.12598425,95.78947368,95.44235925,51.75410841,78.86795522,76.30487781,83.90299063,18.29827136,53.31178508,40.32478689,68.39666667,0,2.003434459
610,99.74937343,98.16091954,100,98.7745098,92.07248018,92.57592801,96.05263158,95.44235925,52.17702814,76.76962155,75.37422003,71.80685327,34.48491164,43.312004,54.22720068,68.35333333,0,13.05094448
615,98.99749373,99.08045977,99.68152866,99.01960784,92.75198188,92.12598425,95.26315789,94.90616622,51.49919668,76.89593188,73.94401942,18.28043255,100,70.83044038,18.6039979,68.46333333,0,13.4707117
620,99.74937343,98.85057471,99.68152866,98.7745098,92.75198188,92.35095613,95.78947368,95.71045576,49.14534269,74.46752714,70.08840076,82.37945317,6.002995681,19.08633362,80.39852338,68.44666667,0.006921014,5.056286968
625,99.2481203,99.08045977,99.68152866,99.01960784,92.52548131,92.35095613,95.52631579,95.44235925,35.54343553,73.30155264,70.50165663,87.22417366,2.685281595,83.13508456,4.898560867,68.43666667,0,18.06907079
630,99.74937343,98.85057471,99.68152866,99.01960784,92.29898075,92.12598425,95.52631579,95.44235925,27.83784257,77.33002312,74.09886126,46.70178182,65.82954731,60.73719122,31.49939592,68.42333333,0,5.495134516
635,99.74937343,98.85057471,100,98.7745098,92.52548131,92.35095613,96.05263158,95.44235925,50.11027529,78.56056124,77.77269437,95.37180259,4.405250376,38.03557956,63.69218637,68.4,0,2.404121351
640,98.99749373,98.85057471,99.68152866,99.26470588,92.29898075,92.57592801,95.78947368,95.17426273,52.24866792,79.2654608,78.72067447,57.86038037,48.50321922,75.21433865,15.14539679,68.38,0,20.60675444
645,98.99749373,98.3908046,99.68152866,99.01960784,92.29898075,92.12598425,96.05263158,95.71045576,53.19447153,79.7683352,77.61873128,87.26880408,16.62400279,65.49039911,21.58545636,68.41666667,0,11.02842969
