Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0_CPU0_ALL,HT0_CPU1_ALL,HT0,HT1_CPU2_ALL,HT1_CPU3_ALL,HT1,HT2_CPU0_ALL,HT2_CPU1_ALL,HT2,c1c2missC0,c1c2missC1,c1c2missC2,c1c2missC3,Watts,Volts,Amps,InputDCPwr,AllPwrExtBd,ProcPwr,HT0Scaled,HT1Scaled,HT2Scaled,cmiss_core0_scaled,cmiss_core1_scaled,cmiss_core2_scaled,cmiss_core3_scaled,disk_read_count,disk_write_count,disk_read_kbytes,disk_write_kbytes,disk_read_bytes,disk_write_bytes
380,42,49,33,45,3567.2,3567.2,8662,8449,1517558,1517558,1517558,41076316,41073211,41074763.5,35015669,35014585,35015127,660369,462337,17374626,45955490,224,114.7,1.8,168,134.4,67.2,1.52,41.07,35.02,6.6,4.62,173.75,459.55,0,2,0,20,0,20480
385,42,48,33,45,3567.2,3645.6,8449,8449,1542306,1542306,1542306,45296030,45286895,45291462.5,43967863,43963101,43965482,1368581,430241,56937916,825605,224,114.8,1.8,168,134.4,67.2,1.54,45.29,43.97,13.69,4.3,569.38,8.26,0,0,0,0,0,0
390,42,49,33,45,3488.8,3567.2,8449,8236,1517040,1517040,1517040,41181893,41189423,41185658,34326258,34329852,34328055,845538,452089,17844782,45349800,224,114.8,1.8,168,134.4,67.2,1.52,41.19,34.33,8.46,4.52,178.45,453.5,0,0,0,0,0,0
395,42,49,33,45,3567.2,3567.2,8662,8449,1525463,1525463,1525463,51844516,51831293,51837904.5,40968770,40970069,40969419.5,797005,1984713,55953939,441331,224.1,114.8,1.8,168.08,134.46,67.23,1.53,51.84,40.97,7.97,19.85,559.54,4.41,0,2,0,17.5,0,17920
400,42,49,33,45,3567.2,3567.2,8662,8449,1525599,1525599,1525599,47571003,47577145,47574074,40546898,40542760,40544829,4696001,466649,43811854,15764189,224.2,114.8,1.8,168.15,134.52,67.26,1.53,47.57,40.54,46.96,4.67,438.12,157.64,0,3,0,14,0,14336
405,42,49,33,45,3567.2,3567.2,8662,8449,1382672,1382664,1382668,37522318,38213968,37868143,34367049,34372175,34369612,359070,282274,16699176,41609831,224.3,114.7,1.8,168.23,134.58,67.29,1.38,37.87,34.37,3.59,2.82,166.99,416.1,0,3,0,18,0,18432
410,42,49,33,45,3567.2,3645.6,8662,8449,370219,370227,370223,39016572,38332818,38674695,32577772,32572472,32575122,341886,3383124,15882698,44189881,224.4,114.8,1.8,168.3,134.64,67.32,0.37,38.67,32.58,3.42,33.83,158.83,441.9,0,1,0,20,0,20480
415,42,49,33,45,3567.2,3567.2,8662,8449,1544195,1544195,1544195,55364638,55356043,55360340.5,50812439,50806331,50809385,1255436,1624891,42104265,14564031,224.4,114.7,1.8,168.3,134.64,67.32,1.54,55.36,50.81,12.55,16.25,421.04,145.64,0,0,0,0,0,0
420,42,49,33,45,3567.2,3645.6,8662,8449,1524263,1524263,1524263,42167998,42175144,42171571,35259908,35270274,35265091,3670774,671171,16059882,44012164,223.9,114.7,1.86,167.93,134.34,67.17,1.52,42.17,35.27,36.71,6.71,160.6,440.12,0,0,0,0,0,0
425,42,49,33,45,3567.2,3567.2,8662,8449,1523196,1523196,1523196,43538563,43522753,43530658,35778423,35781025,35779724,493964,831852,57443116,382507,224,114.7,1.8,168,134.4,67.2,1.52,43.53,35.78,4.94,8.32,574.43,3.83,0,0,0,0,0,0
430,43,49,33,45,3567.2,3567.2,8662,8449,1538593,1538563,1538578,43939992,43958765,43949378.5,38499670,38489121,38494395.5,4002485,453390,59085894,1098928,224.1,114.6,1.8,168.08,134.46,67.23,1.54,43.95,38.49,40.02,4.53,590.86,10.99,0,3,0,12,0,12288
435,42,49,33,45,3488.8,3567.2,8662,8449,1522241,1522271,1522256,44036245,44014601,44025423,39853684,39862995,39858339.5,805038,502399,57559239,637031,224.2,114.7,1.8,168.15,134.52,67.26,1.52,44.03,39.86,8.05,5.02,575.59,6.37,0,2,0,5,0,5120
440,42,49,33,45,3645.6,3645.6,8662,8449,1523643,1523643,1523643,43554685,43558142,43556413.5,37006080,37005346,37005713,4150039,492726,59349010,446591,224.3,114.7,1.8,168.23,134.58,67.29,1.52,43.56,37.01,41.5,4.93,593.49,4.47,0,1,0,12,0,12288
445,42,49,33,45,3567.2,3567.2,8662,8449,1536247,1536247,1536247,52646490,52655180,52650835,46127070,46120493,46123781.5,2557778,494979,41245846,15215527,224.4,114.7,1.8,168.3,134.64,67.32,1.54,52.65,46.12,25.58,4.95,412.46,152.16,0,0,0,0,0,0
450,43,48,33,45,3567.2,3567.2,8662,8449,1530400,1530393,1530396.5,39612706,39602801,39607753.5,33557616,33563709,33560662.5,483225,899528,30893576,31951825,224.4,114.5,1.79,168.3,134.64,67.32,1.53,39.61,33.56,4.83,9,308.94,319.52,0,1,0,8,0,8192
455,43,49,33,45,3567.2,3567.2,8449,8236,1052156,1051092,1051624,43203388,43204823,43204105.5,34300986,34219387,34260186.5,348139,1846732,15486993,41089136,224.6,114.7,1.8,168.45,134.76,67.38,1.05,43.2,34.26,3.48,18.47,154.87,410.89,0,1,0,4,0,4096
460,42,49,33,45,3567.2,3567.2,8662,8449,719231,720216,719723.5,35326506,35329454,35327980,30078608,30137404,30108006,687125,371425,520417,62294817,224.6,114.7,1.79,168.45,134.76,67.38,0.72,35.33,30.11,6.87,3.71,5.2,622.95,0,2,0,7,0,7168
465,42,49,33,45,3567.2,3645.6,8449,8449,1567662,1567748,1567705,43868555,43885194,43876874.5,39042662,39067447,39055054.5,1286165,530965,15714362,41839881,224.5,114.7,1.8,168.38,134.7,67.35,1.57,43.88,39.06,12.86,5.31,157.14,418.4,0,3,0,10,0,10240
