Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0_CPU0_ALL,HT0_CPU1_ALL,HT0,HT1_CPU2_ALL,HT1_CPU3_ALL,HT1,HT2_CPU0_ALL,HT2_CPU1_ALL,HT2,c1c2missC0,c1c2missC1,c1c2missC2,c1c2missC3,Watts,Volts,Amps,InputDCPwr,AllPwrExtBd,ProcPwr,HT0Scaled,HT1Scaled,HT2Scaled,cmiss_core0_scaled,cmiss_core1_scaled,cmiss_core2_scaled,cmiss_core3_scaled,disk_read_count,disk_write_count,disk_read_kbytes,disk_write_kbytes,disk_read_bytes,disk_write_bytes
105,44,50,36,47,3488.8,3567.2,8662,8662,1458091,1458016,1458053.5,178613556,178646889,178630222.5,129465337,129451255,129458296,516226,427563,750561,52877992,227.3,114.9,1.82,170.48,136.38,68.19,1.46,178.63,129.46,5.16,4.28,7.51,528.78,0,4,0,18,0,18432
110,44,50,36,47,3567.2,3567.2,8662,8449,1565647,1565647,1565647,177992231,177978673,177985452,123812212,123814117,123813164.5,506194,514364,9775645,43847914,227,114.9,1.9,170.25,136.2,68.1,1.57,177.99,123.81,5.06,5.14,97.76,438.48,0,0,0,0,0,0
115,44,50,36,47,3567.2,3567.2,8662,8662,1531905,1531839,1531872,201324912,201337067,201330989.5,144326060,144315628,144320844,477020,1457701,52174819,1485272,227,115,1.82,170.25,136.2,68.1,1.53,201.33,144.32,4.77,14.58,521.75,14.85,0,1,0,9.5,0,9728
120,44,51,36,47,3567.2,3567.2,8662,8449,1515982,1516048,1516015,190122630,190122752,190122691,130051932,130062021,130056976.5,536744,1095292,51713235,1040704,227.3,115.1,1.82,170.48,136.38,68.19,1.52,190.12,130.06,5.37,10.95,517.13,10.41,0,0,0,0,0,0
125,44,50,36,47,3567.2,3567.2,8449,8662,1531879,1531879,1531879,193061012,193062637,193061824.5,131656342,131656119,131656230.5,572840,1145058,52200705,1081376,227.2,115,1.82,170.4,136.32,68.16,1.53,193.06,131.66,5.73,11.45,522.01,10.81,0,0,0,0,0,0
130,44,51,36,47,3567.2,3567.2,8449,8449,1529595,1529537,1529566,195612800,195598013,195605406.5,134110406,134102052,134106229,518014,1311733,1409202,51464726,227.3,115,1.82,170.48,136.38,68.19,1.53,195.61,134.11,5.18,13.12,14.09,514.65,0,4,0,28,0,28672
135,44,51,36,47,3567.2,3567.2,8662,8449,1541867,1541925,1541896,192009119,192024001,192016560,136536554,136544773,136540663.5,528658,1143113,40887434,12255431,227.4,115,1.82,170.55,136.44,68.22,1.54,192.02,136.54,5.29,11.43,408.87,122.55,0,4,0,21,0,21504
140,44,51,36,47,3567.2,3645.6,8662,8449,1530891,1530891,1530891,193908081,193906852,193907466.5,132605594,132606792,132606193,1350486,431111,52328597,1082384,227.5,114.9,1.82,170.63,136.5,68.25,1.53,193.91,132.61,13.5,4.31,523.29,10.82,0,0,0,0,0,0
145,44,51,36,47,3567.2,3567.2,8662,8449,1375465,1402921,1389193,187747270,187745042,187746156,133776201,134027047,133901624,309840,1029141,693784,52173346,227.5,114.9,1.82,170.63,136.5,68.25,1.39,187.75,133.9,3.1,10.29,6.94,521.73,0,0,0,0,0,0
150,44,51,36,47,3567.2,3567.2,8662,8449,412005,384549,398277,168621642,168623086,168622364,115784295,115534294,115659294.5,238620,222379,52347408,976900,227.7,115,1.82,170.78,136.62,68.31,0.4,168.62,115.66,2.39,2.22,523.47,9.77,0,1,0,8,0,8192
155,44,51,36,47,3567.2,3567.2,8662,8449,1518319,1518319,1518319,194071922,194073930,194072926,133552039,133547765,133549902,1215326,446411,52448463,1108579,227.2,114.9,1.86,170.4,136.32,68.16,1.52,194.07,133.55,12.15,4.46,524.48,11.09,0,0,0,0,0,0
160,44,50,36,47,3567.2,3645.6,8662,8449,1524273,1524273,1524273,218756856,218752824,218754840,147693750,147692202,147692976,1110552,1657769,711950,51118485,227.2,114.8,1.85,170.4,136.32,68.16,1.52,218.75,147.69,11.11,16.58,7.12,511.18,0,3,0,18,0,18432
165,44,51,36,48,3567.2,3567.2,8449,8449,1517298,1517298,1517298,222095072,222089978,222092525,152265253,152255990,152260621.5,2417470,495367,51692248,667591,227.2,114.9,1.82,170.4,136.32,68.16,1.52,222.09,152.26,24.17,4.95,516.92,6.68,0,4,0,13,0,13312
170,44,51,36,47,3567.2,3645.6,8662,8449,1519716,1519716,1519716,189267421,189282304,189274862.5,129745341,129759332,129752336.5,581963,986051,8425131,44304094,227.2,115,1.82,170.4,136.32,68.16,1.52,189.27,129.75,5.82,9.86,84.25,443.04,0,0,0,0,0,0
175,44,51,36,48,3567.2,3567.2,8662,8449,1518732,1518662,1518697,222891140,222871864,222881502,154293859,154280996,154287427.5,2719271,385034,31528859,20229040,227.3,114.8,1.82,170.48,136.38,68.19,1.52,222.88,154.29,27.19,3.85,315.29,202.29,0,0,0,0,0,0
180,44,51,36,47,3567.2,3567.2,8662,8449,1538584,1538654,1538619,195221494,195233759,195227626.5,133507937,133520381,133514159,565414,1201132,52334792,1068917,227.5,114.9,1.82,170.63,136.5,68.25,1.54,195.23,133.51,5.65,12.01,523.35,10.69,0,1,0,4,0,4096
185,44,50,36,47,3567.2,3567.2,8662,8449,1521195,1521195,1521195,199563531,199563520,199563525.5,135352576,135352352,135352464,961648,1202780,43220924,9010840,227.5,114.9,1.82,170.63,136.5,68.25,1.52,199.56,135.35,9.62,12.03,432.21,90.11,0,0,0,0,0,0
190,44,51,36,48,3645.6,3567.2,8662,8449,1543505,1543505,1543505,200834790,200830835,200832812.5,137008651,137013459,137011055,534086,1662801,51602418,748008,227.5,114.7,1.82,170.63,136.5,68.25,1.54,200.83,137.01,5.34,16.63,516.02,7.48,0,5,0,26,0,26624
195,44,51,36,47,3567.2,3567.2,8449,8449,870183,870437,870310,187345149,187337624,187341386.5,131782503,131840364,131811433.5,325334,927558,53095945,601512,227.8,114.8,1.82,170.85,136.68,68.34,0.87,187.34,131.81,3.25,9.28,530.96,6.02,0,4,0,26,0,26624
200,44,50,36,47,3488.8,3567.2,8449,8449,892920,892666,892793,171887238,171885044,171886141,117756256,117693461,117724858.5,371227,213904,53047910,288245,227.7,114.8,1.82,170.78,136.62,68.31,0.89,171.89,117.72,3.71,2.14,530.48,2.88,0,0,0,0,0,0
205,44,51,36,48,3488.8,3567.2,8449,8449,1532996,1532996,1532996,206687890,206693409,206690649.5,147345454,147349821,147347637.5,1479354,942401,51667247,916523,227.2,114.8,1.86,170.4,136.32,68.16,1.53,206.69,147.35,14.79,9.42,516.67,9.17,0,2,0,16,0,16384
210,44,50,36,48,3567.2,3645.6,8662,8449,1522784,1522784,1522784,195255950,195265340,195260645,132974798,132970141,132972469.5,668416,1086647,409882,52920575,227.3,114.8,1.82,170.48,136.38,68.19,1.52,195.26,132.97,6.68,10.87,4.1,529.21,0,0,0,0,0,0
215,44,51,36,48,3567.2,3567.2,8662,8449,1531644,1531644,1531644,206497333,206482655,206489994,140045523,140047533,140046528,518552,1672632,48949512,3175152,227.2,114.8,1.82,170.4,136.32,68.16,1.53,206.49,140.05,5.19,16.73,489.5,31.75,0,0,0,0,0,0
220,44,51,36,47,3567.2,3567.2,8662,8449,1577461,1577461,1577461,201120223,201133973,201127098,138022288,138030602,138026445,1539800,413477,52042523,1445842,227.3,114.9,1.82,170.48,136.38,68.19,1.58,201.13,138.03,15.4,4.13,520.43,14.46,0,6,0,55,0,56320
225,44,51,36,48,3488.8,3567.2,8662,8449,1555902,1555902,1555902,200003001,200004797,200003899,140940010,140930331,140935170.5,1694912,362589,51284848,1382480,227.3,114.9,1.82,170.48,136.38,68.19,1.56,200,140.94,16.95,3.63,512.85,13.82,0,4,0,21,0,21504
230,44,51,36,48,3645.6,3567.2,8662,8449,1544176,1544176,1544176,190644085,190634719,190639402,130854187,130852727,130853457,1289532,353627,51628138,1053320,227.4,114.9,1.82,170.55,136.44,68.22,1.54,190.64,130.85,12.9,3.54,516.28,10.53,0,0,0,0,0,0
235,44,51,36,48,3645.6,3567.2,8662,8449,1519603,1519545,1519574,221000856,220992005,220996430.5,154539569,154532548,154536058.5,2531778,458654,40891618,11492226,227.6,115,1.82,170.7,136.56,68.28,1.52,221,154.54,25.32,4.59,408.92,114.92,0,0,0,0,0,0
240,44,51,36,48,3567.2,3567.2,8449,8449,2049362,2049264,2049313,188600464,188610245,188605354.5,127488886,126231402,126860144,342298,984858,51725984,952883,227.7,114.9,1.82,170.78,136.62,68.31,2.05,188.61,126.86,3.42,9.85,517.26,9.53,0,0,0,0,0,0
245,44,51,36,48,3567.2,3567.2,8662,8449,222996,223152,223074,183750512,183757633,183754072.5,124526334,125790762,125158548,212370,915039,11110337,41607443,227.7,114.9,1.82,170.78,136.62,68.31,0.22,183.75,125.16,2.12,9.15,111.1,416.07,0,0,0,0,0,0
250,44,51,36,48,3567.2,3567.2,8662,8449,1530545,1530479,1530512,181040119,181039530,181039824.5,127422430,127414983,127418706.5,536930,421607,53095492,1369525,227.7,114.9,1.87,170.78,136.62,68.31,1.53,181.04,127.42,5.37,4.22,530.95,13.7,0,6,0,38,0,38912
255,44,50,36,48,3567.2,3645.6,8662,8662,1553538,1553604,1553571,190544066,190543970,190544018,135207359,135217316,135212337.5,1302604,420508,51588941,1335484,231.5,114.7,1.87,173.63,138.9,69.45,1.55,190.54,135.21,13.03,4.21,515.89,13.35,0,4,0,11,0,11264
260,44,51,36,47,3567.2,3645.6,8662,8449,1546927,1546927,1546927,194254966,194254825,194254895.5,132404687,132403827,132404257,551090,1143411,52384461,1136072,230.8,114.9,1.84,173.1,138.48,69.24,1.55,194.25,132.4,5.51,11.43,523.84,11.36,0,0,0,0,0,0
265,44,51,36,48,3567.2,3567.2,8662,8662,1512911,1512849,1512880,195065784,195053893,195059838.5,140365152,140352041,140358596.5,508118,1229942,1555699,51608515,230.4,114.9,1.82,172.8,138.24,69.12,1.51,195.06,140.36,5.08,12.3,15.56,516.09,0,0,0,0,0,0
270,44,51,36,47,3567.2,3645.6,8662,8449,1520017,1520079,1520048,197240076,197238820,197239448,133498550,133511984,133505267,554732,1497686,51810698,452067,229.1,114.9,1.82,171.83,137.46,68.73,1.52,197.24,133.51,5.55,14.98,518.11,4.52,0,0,0,0,0,0
275,44,51,36,48,3645.6,3645.6,8662,8449,1525331,1525331,1525331,199684744,199698049,199691396.5,135318032,135317952,135317992,574761,1491827,51924917,1056220,228.3,114.8,1.82,171.23,136.98,68.49,1.53,199.69,135.32,5.75,14.92,519.25,10.56,0,0,0,0,0,0
280,44,51,36,48,3567.2,3567.2,8662,8449,1541598,1541536,1541567,192184004,192184126,192184065,133162458,133153949,133158203.5,496771,1116073,51726492,1386015,227.9,114.9,1.82,170.93,136.74,68.37,1.54,192.18,133.16,4.97,11.16,517.26,13.86,0,7,0,28,0,28672
285,44,51,36,48,3645.6,3567.2,8662,8449,1545072,1545134,1545103,191755993,191762022,191759007.5,135894136,135902002,135898069,488277,1059608,51756555,1466527,227.8,115,1.82,170.85,136.68,68.34,1.55,191.76,135.9,4.88,10.6,517.57,14.67,0,2,0,10,0,10240
290,44,51,36,48,3567.2,3567.2,8662,8662,1077831,1077871,1077851,198726244,198632437,198679340.5,133299772,133310823,133305297.5,988706,830597,322041,52400966,227.8,114.8,1.82,170.85,136.68,68.34,1.08,198.68,133.31,9.89,8.31,3.22,524.01,0,0,0,0,0,0
295,44,51,36,47,3567.2,3567.2,8662,8449,663960,663866,663913,227541200,227628573,227584886.5,154794364,154776254,154785309,3018688,213561,49330192,1279443,227.7,114.8,1.82,170.78,136.62,68.31,0.66,227.58,154.79,30.19,2.14,493.3,12.79,0,1,0,8,0,8192
300,44,51,36,48,3567.2,3567.2,8662,8449,1547482,1547536,1547509,196611390,196611618,196611504,133817146,133823942,133820544,498746,1420285,52011826,1092335,227.3,114.7,1.91,170.48,136.38,68.19,1.55,196.61,133.82,4.99,14.2,520.12,10.92,0,0,0,0,0,0
305,44,51,36,48,3567.2,3645.6,8662,8449,1513642,1513642,1513642,197921854,197923706,197922780,134158688,134159320,134159004,1070441,988832,51465151,1092314,227.3,114.9,1.82,170.48,136.38,68.19,1.51,197.92,134.16,10.7,9.89,514.65,10.92,0,0,0,0,0,0
310,43,50,36,48,3567.2,3645.6,8662,8662,1651295,1651295,1651295,193687387,193670614,193679000.5,141279006,141278503,141278754.5,1276598,403284,51997438,773594,227.3,114.8,1.82,170.48,136.38,68.19,1.65,193.68,141.28,12.77,4.03,519.97,7.74,0,6,0,39.5,0,40448
315,44,51,36,48,3567.2,3567.2,8662,8449,1538830,1538830,1538830,198674443,198690739,198682591,139462489,139465149,139463819,1560643,420027,712039,52589558,227.3,114.8,1.82,170.48,136.38,68.19,1.54,198.68,139.46,15.61,4.2,7.12,525.9,0,3,0,8,0,8192
320,44,51,36,48,3567.2,3567.2,8662,8449,1520862,1520824,1520843,245806041,245804133,245805087,160894497,160885215,160889856,4001635,397841,41086233,8645463,227.4,114.7,1.82,170.55,136.44,68.22,1.52,245.81,160.89,40.02,3.98,410.86,86.45,0,0,0,0,0,0
325,44,50,36,47,3567.2,3645.6,8662,8449,1553124,1553162,1553143,192882126,192882837,192882481.5,139629796,139636826,139633311,560798,1072539,51732319,1558828,227.4,115,1.82,170.55,136.44,68.22,1.55,192.88,139.63,5.61,10.73,517.32,15.59,0,0,0,0,0,0
330,44,51,36,48,3567.2,3567.2,8662,8449,1522036,1522036,1522036,192274939,192263712,192269325.5,131443070,131443084,131443077,607405,1039158,1116233,52420810,227.6,114.8,1.82,170.7,136.56,68.28,1.52,192.27,131.44,6.07,10.39,11.16,524.21,0,0,0,0,0,0
335,44,51,36,47,3567.2,3567.2,8662,8449,1520288,1520288,1520288,201868325,201876046,201872185.5,136606340,136603245,136604792.5,1105096,1134017,8542060,43578103,227.7,115,1.82,170.78,136.62,68.31,1.52,201.87,136.6,11.05,11.34,85.42,435.78,0,0,0,0,0,0
340,44,51,36,48,3567.2,3567.2,8662,8449,831212,831154,831183,190252977,192440492,191346734.5,127686713,127683467,127685090,653964,700366,51689175,491506,227.6,114.8,1.82,170.7,136.56,68.28,0.83,191.35,127.69,6.54,7,516.89,4.92,0,7,0,49,0,50176
345,44,50,36,48,3567.2,3567.2,8662,8449,935775,935833,935804,231737137,229553706,230645421.5,157099955,157108885,157104420,501323,2827666,34574654,17195359,227.5,114.9,1.82,170.63,136.5,68.25,0.94,230.65,157.1,5.01,28.28,345.75,171.95,0,3,0,11,0,11264
350,44,51,36,47,3488.8,3567.2,8875,8662,1529720,1529678,1529699,202572518,202560189,202566353.5,136553364,136542465,136547914.5,1172982,1069183,51756021,448016,227.1,114.9,1.88,170.33,136.26,68.13,1.53,202.57,136.55,11.73,10.69,517.56,4.48,0,0,0,0,0,0
355,43,51,36,48,3567.2,3645.6,8662,8449,1542520,1542562,1542541,194816927,194829378,194823152.5,140611831,140623214,140617522.5,1229427,452474,52413702,1493613,227.2,115,1.82,170.4,136.32,68.16,1.54,194.82,140.62,12.29,4.52,524.14,14.94,0,0,0,0,0,0
360,43,51,36,48,3567.2,3567.2,8662,8449,1528477,1528477,1528477,184265296,184251275,184258285.5,127065967,127061205,127063586,993328,386008,52535289,478206,227.4,115,1.82,170.55,136.44,68.22,1.53,184.26,127.06,9.93,3.86,525.35,4.78,0,0,0,0,0,0
365,44,51,36,48,3645.6,3567.2,8662,8662,1525525,1525485,1525505,200983626,200984183,200983904.5,135722393,135717455,135719924,1761488,439456,51636944,472007,227.3,114.8,1.82,170.48,136.38,68.19,1.53,200.98,135.72,17.61,4.39,516.37,4.72,0,0,0,0,0,0
370,44,51,36,48,3567.2,3567.2,8449,8449,1555148,1555188,1555168,197403958,197413093,197408525.5,136316597,136321392,136318994.5,608383,1079718,52559149,1391811,227.4,115,1.82,170.55,136.44,68.22,1.56,197.41,136.32,6.08,10.8,525.59,13.92,0,7,0,42,0,43008
375,44,51,36,47,3567.2,3567.2,8449,8449,1538428,1538428,1538428,208473910,208479338,208476624,144676219,144677603,144676911,486621,1995625,719705,51429963,227.5,114.9,1.82,170.63,136.5,68.25,1.54,208.48,144.68,4.87,19.96,7.2,514.3,0,3,0,17,0,17408
380,44,50,36,47,3567.2,3567.2,8449,8449,1553518,1553518,1553518,175200513,175191732,175196122.5,122332295,122338863,122335579,517340,384880,52351817,1144017,227.6,114.7,1.82,170.7,136.56,68.28,1.55,175.2,122.34,5.17,3.85,523.52,11.44,0,1,0,9.5,0,9728
385,44,50,36,48,3567.2,3567.2,8449,8449,1534826,1534826,1534826,214427562,214426638,214427100,151832908,151836195,151834551.5,1516353,1015481,51993475,864311,227.6,114.9,1.82,170.7,136.56,68.28,1.53,214.43,151.83,15.16,10.15,519.93,8.64,0,0,0,0,0,0
390,43,50,36,48,3567.2,3567.2,8662,8449,350989,350972,350980.5,176560777,176454535,176507656,118031648,118022580,118027114,705561,51972,164063,52473160,227.7,114.8,1.82,170.78,136.62,68.31,0.35,176.51,118.03,7.06,0.52,1.64,524.73,0,0,0,0,0,0
395,44,50,36,48,3567.2,3567.2,8662,8449,1410403,1410420,1410411.5,203513560,203627968,203570764,136751497,136756184,136753840.5,1199249,1104189,35776578,17028355,227.3,114.9,1.83,170.48,136.38,68.19,1.41,203.57,136.75,11.99,11.04,357.77,170.28,0,0,0,0,0,0
400,44,50,36,48,3567.2,3567.2,8662,8449,1530176,1530176,1530176,203950369,203940293,203945331,141610607,141605630,141608118.5,910526,1131472,10842242,41762280,227.2,114.8,1.86,170.4,136.32,68.16,1.53,203.95,141.61,9.11,11.31,108.42,417.62,0,6,0,64.5,0,66048
405,43,51,36,47,3488.8,3567.2,8449,8449,1551669,1551669,1551669,227365211,227374456,227369833.5,153818171,153816933,153817552,2327685,1021485,49876157,1218475,227.1,114.7,1.82,170.33,136.26,68.13,1.55,227.37,153.82,23.28,10.21,498.76,12.18,0,3,0,9,0,9216
410,44,50,36,48,3567.2,3645.6,8662,8662,1537286,1537286,1537286,203880648,203871837,203876242.5,137369137,137369641,137369389,523062,1745494,52324248,462188,227.2,114.9,1.82,170.4,136.32,68.16,1.54,203.88,137.37,5.23,17.45,523.24,4.62,0,0,0,0,0,0
415,44,51,36,48,3567.2,3567.2,8662,8449,1504206,1504206,1504206,232777686,232791103,232784394.5,158234871,158234538,158234704.5,3247413,425299,49663254,1401004,227.2,114.9,1.82,170.4,136.32,68.16,1.5,232.78,158.23,32.47,4.25,496.63,14.01,0,0,0,0,0,0
420,43,50,36,47,3567.2,3645.6,8662,8662,1530585,1530585,1530585,200060191,200054787,200057489,135422509,135422853,135422681,890082,1251397,51174468,1092561,227.5,114.9,1.82,170.63,136.5,68.25,1.53,200.06,135.42,8.9,12.51,511.74,10.93,0,0,0,0,0,0
425,43,50,36,47,3567.2,3567.2,8662,8449,1516471,1516471,1516471,224868549,224870257,224869403,149398778,149409311,149404044.5,1994419,1140345,50736539,1025177,227.5,114.7,1.82,170.63,136.5,68.25,1.52,224.87,149.4,19.94,11.4,507.37,10.25,0,0,0,0,0,0
430,43,51,36,47,3567.2,3645.6,8662,8662,1533803,1533803,1533803,191647410,191631209,191639309.5,134114787,134105256,134110021.5,491061,1066600,52287187,849228,227.5,114.9,1.82,170.63,136.5,68.25,1.53,191.64,134.11,4.91,10.67,522.87,8.49,0,5,0,27,0,27648
435,44,51,35,48,3567.2,3567.2,8449,8449,1422498,1432709,1427603.5,172538984,172554152,172546568,121840911,122502607,122171759,363255,224346,505337,53237464,227.6,114.8,1.82,170.7,136.56,68.28,1.43,172.55,122.17,3.63,2.24,5.05,532.37,0,3,0,15,0,15360
440,43,51,36,48,3567.2,3567.2,8662,8449,336976,326765,331870.5,187620300,187619542,187619921,125631457,124974006,125302731.5,1183566,159723,52228400,929216,227.7,115,1.82,170.78,136.62,68.31,0.33,187.62,125.3,11.84,1.6,522.28,9.29,0,0,0,0,0,0
445,43,51,35,47,3567.2,3567.2,8662,8449,1531597,1531597,1531597,194113762,194115353,194114557.5,139551997,139545810,139548903.5,1314274,446908,51476772,1510042,227.2,114.8,1.87,170.4,136.32,68.16,1.53,194.11,139.55,13.14,4.47,514.77,15.1,0,0,0,0,0,0
450,43,51,35,47,3567.2,3567.2,8662,8449,1521972,1521972,1521972,192730811,192730063,192730437,130987543,130994059,130990801,576225,1165861,52211265,1078027,227.2,114.9,1.85,170.4,136.32,68.16,1.52,192.73,130.99,5.76,11.66,522.11,10.78,0,0,0,0,0,0
455,43,50,35,48,3567.2,3645.6,8662,8449,1528656,1528656,1528656,201141487,201136154,201138820.5,135691038,135688243,135689640.5,569294,1672025,15734762,36483916,227.2,114.9,1.82,170.4,136.32,68.16,1.53,201.14,135.69,5.69,16.72,157.35,364.84,0,0,0,0,0,0
460,44,50,36,47,3567.2,3567.2,8662,8449,1551816,1551816,1551816,192152021,192157810,192154915.5,134416455,134413885,134415170,497988,1124282,51723055,1531594,227.2,114.8,1.82,170.4,136.32,68.16,1.55,192.15,134.42,4.98,11.24,517.23,15.32,0,5,0,34,0,34816
