 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 10380616 7351348 48 1114 0 0 0 0 30  1  7  0  0  423  768  179  4  3 93
 0 0 0 10459232 7314676 147 4119 0 0 0 0 0  0  0  0  0  461 2610  262  1  9 90
 0 0 0 10458588 7314316 140 3778 0 0 0 0 0  0  0  0  0  419 2225  261  1  8 91
 0 0 0 10458576 7314304 139 3755 0 0 0 0 0  0  0  0  0  406 2233  262  1  9 91
 0 0 0 10458924 7314768 145 3779 0 0 0 0 0  3  0  0  0  461 2247  293  1  9 91
 0 0 0 10458556 7314760 145 3765 0 0 0 0 0  0  0  0  0  403 2219  258  1  8 91
 0 0 0 10458548 7314736 140 3766 0 0 0 0 0  0  0  0  0  402 2228  265  1  9 91
 0 0 0 10458764 7314844 157 3926 0 0 0 0 0  0  0  0  0  394 2303  263  1 10 90
 0 0 0 10458724 7314764 123 3612 0 0 0 0 0  0  0  0  0  407 2105  256  1  7 92
 0 0 0 10458504 7314696 139 3758 0 0 0 0 0  0  0  0  0  406 2223  260  1  9 91
 0 0 0 10458732 7314828 168 3931 0 0 0 0 0  2  0  0  0  442 2359  301  1  9 90
 0 0 0 10458692 7314732 123 3621 0 0 0 0 0  0  0  0  0  402 2137  255  1  8 92
 0 0 0 10458460 7314664 140 3777 0 0 0 0 0  0  0  0  0  394 2279  265  1  8 91
 0 0 0 10458656 7314756 157 3921 0 0 0 0 0  0  0  0  0  400 2344  262  1  9 90
 0 0 0 10458636 7314676 122 3612 0 0 0 0 0  0  0  0  0  400 2152  258  1  8 91
 0 0 0 10458408 7314600 139 3769 0 0 0 0 0  0  0  0  0  391 2266  265  1  8 91
 0 0 0 10458664 7314760 168 3930 0 0 0 0 0  2  0  0  0  416 2453  344  1  9 91
 0 0 0 10458836 7314764 123 3623 0 0 0 0 0  0  0  0  0  403 2167  260  1  8 91
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 10458392 7314580 139 3762 0 0 0 0 0  0  0  0  0  399 2284  263  1  9 91
 0 0 0 10458360 7314552 140 3773 0 0 0 0 0  0  0  0  0  400 2283  260  1  9 91
 0 0 0 10458840 7314736 140 3769 0 0 0 0 0  0  0  0  0  407 2248  261  1  9 91
 0 0 0 10458596 7314632 140 3768 0 0 0 0 0  0  0  0  0  396 2300  263  1  9 91
 0 0 0 10458356 7314572 149 3781 0 0 0 0 0  2  0  0  0  435 2313  298  1  9 91
 0 0 0 10458848 7314760 139 3758 0 0 0 0 0  0  0  0  0  405 2223  260  1  8 91
 0 0 0 10458504 7314556 139 3771 0 0 0 0 0  0  0  0  0  389 2326  262  1  8 91
 0 0 0 10458300 7314492 140 3772 0 0 0 0 0  0  0  0  0  401 2312  262  1  9 91
 0 0 0 10458520 7314584 140 3765 0 0 0 0 0  0  0  0  0  391 2256  257  1  9 91
 0 0 0 10458476 7314516 140 3786 0 0 0 0 0  0  0  0  0  392 2320  263  1  8 91
 0 0 0 10458268 7314484 149 3765 0 0 0 0 0  2  0  0  0  427 2331  295  1  9 91
 0 0 0 10458536 7314612 140 3778 0 0 0 0 0  0  0  0  0  406 2259  258  1  8 91
 0 0 0 10458472 7314512 139 3773 0 0 0 0 0  0  0  0  0  396 2345  264  1  8 91
 0 0 0 10458268 7314460 140 3787 0 0 0 0 0  0  0  0  0  402 2270  261  1  9 91
 0 0 0 10458364 7314524 140 3784 0 0 0 0 0  0  0  0  0  392 2202  258  1  8 91
 0 0 0 10458472 7314524 140 3776 0 0 0 0 0  0  0  0  0  399 2253  265  1  9 91
 0 0 0 10458268 7314484 149 3781 0 0 0 0 0  2  0  0  0  437 2257  296  1  9 91
 0 0 0 10458488 7314580 140 3786 0 0 0 0 0  0  0  0  0  406 2224  260  1  9 91
 0 0 0 10458392 7314432 140 3781 0 0 0 0 0  0  0  0  0  412 2269  259  1  9 91
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd s0 -- --   in   sy   cs us sy id
 0 0 0 10458168 7314360 139 3796 0 0 0 0 0  0  0  0  0  401 2265  257  1  8 91
 0 0 0 10458348 7314456 139 3778 0 0 0 0 0  0  0  0  0  408 2228  262  1  8 91
 0 0 0 10458372 7314432 140 3773 0 0 0 0 0  0  0  0  0  413 2272  260  1  8 91
 0 0 0 10458120 7314340 149 3771 0 0 0 0 0  2  0  0  0  426 2362  342  1  9 91
 0 0 0 10458328 7314412 139 3773 0 0 0 0 0  0  0  0  0  395 2220  262  1  8 91
 0 0 0 10458320 7314360 140 3784 0 0 0 0 0  0  0  0  0  399 2290  266  1  8 91
 0 0 0 10458104 7314292 139 3767 0 0 0 0 0  0  0  0  0  406 2282  259  1  9 91
 0 0 0 10458344 7314420 140 3776 0 0 0 0 0  0  0  0  0  388 2231  258  1  9 91
 0 0 0 10458252 7314316 139 3780 0 0 0 0 0  0  0  0  0  397 2291  261  1  8 91
 0 0 0 10458048 7314272 150 3778 0 0 0 0 0  2  0  0  0  428 2294  296  1  9 91
