Time,ambienttemp,cpu0.dietemp,cpu0.memtemp,cpu1.dietemp,cpu1.memtemp,gbeth.temp,hddbp.temp,sp.temp,fan1.tach,fan2.tach,fan3.tach,fan4.tach,fan5.tach,fan6.tach
0,16.800,37.200,25.800,36,28.800,36,19.200,34.800,10020,10200,10380,9600,10860,10740
5,16.800,37.200,25.800,36,28.800,36,19.200,34.800,10020,10200,10380,9600,10860,10740
10,16.800,37.800,25.800,37.200,28.800,36,19.200,34.800,10020,10200,10380,9600,10860,10680
15,16.800,37.800,25.800,37.200,28.800,36,19.200,34.800,10020,10200,10380,9600,10860,10680
20,16.800,37.800,25.800,37.200,28.800,36,19.200,34.800,9960,10200,10380,9660,10920,10740
25,16.800,37.800,25.800,37.200,28.800,36,19.200,34.800,9960,10200,10380,9660,10920,10740
30,17.400,37.800,25.800,37.200,29.400,36,19.200,34.800,10020,10200,10380,9600,10860,10680
35,17.400,37.800,25.800,37.200,29.400,36,19.200,34.800,10020,10200,10380,9600,10860,10680
40,16.800,37.800,25.800,37.800,29.400,36,19.200,34.800,10020,10200,10380,9540,10860,10740
45,17.400,37.800,25.800,37.800,29.400,36,19.200,34.800,10020,10200,10380,9540,10860,10740
50,17.400,37.800,25.800,38.400,29.400,36,19.200,34.800,10020,10200,10440,9600,10860,10740
55,17.400,37.800,25.800,38.400,29.400,36,19.200,34.800,10020,10200,10440,9600,10860,10740
60,17.400,37.800,25.800,37.800,29.400,36,19.200,34.800,9960,10200,10380,9660,10860,10740
65,17.400,37.800,25.800,37.800,29.400,36,19.200,34.800,9960,10200,10380,9660,10860,10740
70,17.400,39,25.800,37.200,29.400,36,19.200,34.800,10020,10200,10380,9600,10860,10680
75,17.400,39,25.800,37.200,29.400,36,19.200,34.800,10020,10200,10380,9600,10860,10680
80,17.400,39,25.800,39,29.400,37.200,19.200,34.800,10020,10200,10380,9600,10860,10680
85,17.400,39,25.800,39,29.400,37.200,19.200,34.800,10020,10200,10380,9600,10860,10680
90,17.400,38.400,25.800,39,30,37.200,19.800,34.800,10020,10200,10380,9600,10860,10740
95,18,38.400,25.800,39,30,37.200,19.800,34.800,10020,10200,10380,9600,10860,10740
100,18,38.400,25.800,39,30,36,19.800,34.800,9960,10260,10380,9600,10860,10680
105,16.800,38.400,25.800,39,30,36,19.800,34.800,9960,10260,10380,9600,10860,10680
110,17.400,39,25.800,38.400,30,37.200,19.800,36,10020,10200,10380,9600,10860,10740
115,17.400,39,25.800,38.400,30,37.200,19.800,36,10020,10200,10380,9600,10860,10740
120,17.400,39,25.800,39,30,37.200,19.800,36,10020,10260,10380,9600,10860,10740
125,18,39,25.800,39,30,37.200,19.800,36,10020,10260,10380,9600,10860,10740
130,17.400,38.400,25.800,39,30,37.200,19.800,36,10020,10260,10440,9660,10860,10680
135,17.400,38.400,25.800,39,30,37.200,19.800,36,10020,10260,10440,9660,10860,10680
140,17.400,38.400,25.800,39.600,30,37.200,19.800,36,10020,10200,10380,9660,10920,10740
145,18,38.400,25.800,39.600,30,37.200,19.800,36,10020,10200,10380,9660,10920,10740
150,18,39.600,25.800,38.400,30,37.200,19.800,36,10020,10200,10380,9660,10920,10740
155,18,39.600,25.800,38.400,30,37.200,19.800,36,10020,10200,10380,9660,10920,10740
160,18,39,25.800,39.600,30,37.200,19.800,36,10020,10260,10380,9660,10860,10740
165,18,39,25.800,39.600,30,37.200,19.800,36,10020,10260,10380,9660,10860,10740
