 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6768672 7781376 132 1825 0 1 1 0  0  1  0  0  0  541 1506  353  0  3 96
 0 0 0 6768956 7781504 133 1827 0 0 0 0  0  0  0  0  0  546 1492  385  0  3 97
 0 0 0 6768912 7781496 132 1822 0 0 0 0  0  0  0  0  0  538 1506  370  0  3 97
 0 0 0 6768956 7781500 82 1007 0 0 0  0  0  0  0  0  0  504 1101  353  0  2 98
 0 0 0 6768908 7781496 112 1404 502 1 1 0 0 32 0  0  0 1256 1798  433  1  1 98
 0 0 0 6743108 7755248 3706 3476 14774 0 0 0 0 380 0 0 0 30987 6790 1104 11 7 82
 0 0 0 6553368 7622316 10498 45091 31279 2 2 0 0 815 0 0 0 58704 5695 1570 6 13 81
 0 0 0 5845840 6897412 138 1825 0 0 0 0  0  0  0  0  0  588 1495  399 25  3 72
 0 0 0 5845500 6897220 137 1823 0 0 0 0  0  0  0  0  0  599 1507  409 25  3 72
 0 0 0 5845732 6897296 136 1824 0 0 0 0  0  0  0  0  0  572 1499  363 25  3 72
 0 0 0 5845444 6897164 136 1825 0 0 0 0  0  0  0  0  0  511 1567  380 25  3 72
 0 0 0 5845684 6897256 136 1825 0 0 0 0  0  0  0  0  0  561 1493  410 25  3 72
 0 0 0 5845412 6897128 137 1823 0 2 2 0  0  1  0  0  0  625 1507  405 25  3 72
 0 0 0 5845640 6897196 84 1006 0 0 0  0  0  0  0  0  0  533 1073  316 25  2 73
 0 0 0 5845356 6897056 53 818 0 0  0  0  0  0  0  0  0  503  968  314 25  2 73
 0 0 0 5845640 6896900 136 1850 0 0 0 0  0  0  0  0  0  550 1493  335 25  3 72
 0 0 0 5845352 6896560 136 1825 0 0 0 0  0  0  0  0  0  565 1506  326 25  3 72
 0 0 0 5845632 6896688 136 1823 0 0 0 0  0  0  0  0  0  549 1490  331 25  3 72
 0 0 0 5844748 6896224 137 1869 0 1 1 0  0  2  0  0  0  588 1508  346 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 5844044 6895236 136 1856 0 0 0 0  0  0  0  0  0  517 1488  341 25  3 72
 0 0 0 5843788 6894988 136 1826 0 0 0 0  0  0  0  0  0  548 1509  333 25  3 72
 0 0 0 5843752 6894956 136 1823 0 0 0 0  0  0  0  0  0  523 1491  342 25  3 72
 0 0 0 5844016 6895076 136 1825 0 0 0 0  0  0  0  0  0  516 1507  335 25  3 72
 0 0 0 5844012 6895064 28 245 0 0  0  0  0  1  0  0  0  503  716  261 25  1 74
 0 0 0 5843728 6894928 109 1580 0 1 1 0  0  1  0  0  0  570 1321  336 25  2 73
 0 0 0 5844008 6895056 136 1823 0 0 0 0  0  0  0  0  0  569 1490  346 25  3 72
 0 0 0 5843752 6894948 136 1825 0 0 0 0  0  0  0  0  0  527 1506  335 25  3 72
 0 0 0 5844008 6895052 136 1824 0 0 0 0  0  0  0  0  0  526 1494  338 25  3 72
 0 0 0 5844004 6895044 136 1824 0 0 0 0  0  0  0  0  0  541 1504  342 25  3 72
 0 0 0 5843768 6894932 136 1825 0 0 0 0  0  0  0  0  0  571 1490  339 25  3 72
 0 0 0 5844004 6895044 136 1824 0 1 1 0  0  1  0  0  0  560 1509  338 25  3 72
 0 0 0 5842236 6894292 136 1857 0 0 0 0  0  0  0  0  0  552 1489  330 25  3 72
 0 0 0 5842420 6894336 136 1825 0 0 0 0  0  0  0  0  0  556 1511  338 25  3 72
 0 0 0 5842144 6894216 16 94 0  0  0  0  0  0  0  0  0  466  636  248 25  1 74
 0 0 0 5842396 6894324 121 1730 0 0 0 0  0  0  0  0  0  549 1466  364 25  2 72
 0 0 0 5842352 6894320 136 1826 0 0 0 0  0  0  0  0  0  569 1492  325 25  3 72
 0 0 0 5842396 6894304 137 1825 0 1 1 0  0  1  0  0  0  578 1528  339 25  3 72
 0 0 0 5842112 6894160 136 1823 0 0 0 0  0  0  0  0  0  552 1493  353 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 5842396 6894288 136 1823 0 0 0 0  0  0  0  0  0  554 1509  332 25  3 72
 0 0 0 5842140 6894172 136 1826 0 0 0 0  0  0  0  0  0  534 1493  344 25  3 72
 0 0 0 5842396 6894276 136 1827 0 0 0 0  0  0  0  0  0  566 1507  345 25  3 72
 0 0 0 5842144 6894164 136 1822 0 1 1 0  0  1  0  0  0  574 1488  330 25  3 72
 0 0 0 5842112 6894132 136 1823 0 0 0 0  0  0  0  0  0  567 1506  349 25  3 72
 0 0 0 5842380 6894216 39 251 2 1  1  0  0  0  0  0  0  494 1065  258 25  1 74
 0 0 0 6150784 7236316 159 6566 0 1 1 0  0  0  0  0  0  588 1478  332 22  6 72
 0 0 0 6613208 7664188 136 1826 0 0 0 0  0  0  0  0  0  559 1495  335 25  3 72
 0 0 0 6613488 7664296 136 1823 0 0 0 0  0  0  0  0  0  557 1504  329 25  3 72
 0 0 0 6612300 7663364 136 1891 0 0 0 0  0  0  0  0  0  547 1489  351 25  3 72
 0 0 0 6611932 7662924 137 1826 0 2 2 0  0  1  0  0  0  570 1512  334 25  3 72
 0 0 0 6611680 7662816 136 1824 0 0 0 0  0  0  0  0  0  573 1492  342 25  3 72
 0 0 0 6611020 7661888 136 1938 0 0 0 0  0  1  0  0  0  569 1510  333 25  3 72
 0 0 0 6610360 7660668 136 1823 0 0 0 0  0  0  0  0  0  568 1490  328 25  3 72
 0 0 0 6610076 7660532 116 1491 0 0 0 0  0  0  0  0  0  538 1355  315 25  3 72
 0 0 0 6610360 7660668 21 332 0 0  0  0  0  1  0  0  0  509  679  258 25  0 75
 0 0 0 6610360 7660664 137 1824 0 1 1 0  0  1  0  0  0  571 1506  326 25  3 72
 0 0 0 6610104 7660556 136 1825 0 0 0 0  0  0  0  0  0  553 1491  327 25  3 72
 0 0 0 6610336 7660648 136 1824 0 0 0 0  0  1  0  0  0  565 1508  341 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6610084 7660540 136 1825 0 0 0 0  0  0  0  0  0  567 1491  336 25  3 72
 0 0 0 6610052 7660500 136 1825 0 0 0 0  0  0  0  0  0  545 1568  373 25  3 72
 0 0 0 6610332 7660632 136 1823 0 0 0 0  0  0  0  0  0  548 1490  337 25  3 71
 0 0 0 6610240 7660580 137 1824 0 1 1 0  0  1  0  0  0  584 1509  365 25  3 72
 0 0 0 6611580 7661880 143 6682 0 0 0 0  0  0  0  0  0  570 1532  352 24  4 72
 0 0 0 6613200 7663648 84 1008 0 0 0  0  0  0  0  0  0  530 1138  293 25  3 72
 0 0 0 6613456 7663756 52 818 0 0  0  0  0  0  0  0  0  503  902  288 25  1 74
 0 0 0 6613376 7663736 136 1825 0 0 0 0  0  0  0  0  0  552 1506  356 25  3 72
 0 0 0 6613452 7663748 136 1823 0 0 0 0  0  0  0  0  0  583 1490  346 25  3 71
 0 0 0 6613164 7663608 137 1825 0 1 1 0  0  1  0  0  0  555 1504  355 25  3 72
 0 0 0 6613444 7663740 136 1823 0 0 0 0  0  0  0  0  0  632 1490  459 25  3 72
 0 0 0 6613172 7663624 136 1826 0 0 0 0  0  0  0  0  0  560 1510  343 25  3 72
 0 0 0 6613416 7663716 136 1824 0 0 0 0  0  0  0  0  0  554 1494  347 25  3 72
 0 0 0 6613164 7663592 136 1824 0 0 0 0  0  0  0  0  0  556 1504  340 25  3 72
 0 0 0 6612196 7662756 137 1901 0 1 1 0  0  0  0  0  0  563 1490  359 25  3 72
 0 0 0 6611860 7662124 84 1008 0 0 0  0  0  1  0  0  0  534 1092  302 25  2 73
 0 0 0 6611860 7662124 52 817 0 0  0  0  0  0  0  0  0  519  945  285 25  2 73
 0 0 0 6611576 7661988 136 1823 0 0 0 0  0  0  0  0  0  564 1507  329 25  3 72
 0 0 0 6611860 7662124 136 1826 0 0 0 0  0  0  0  0  0  540 1494  345 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6611604 7662016 136 1823 0 0 0 0  0  0  0  0  0  559 1503  370 25  3 72
 0 0 0 6611672 7662084 136 1826 0 0 0 0  0  0  0  0  0  547 1496  357 25  3 72
 0 0 0 6611860 7662120 137 1825 0 2 2 0  0  0  0  0  0  567 1507  334 25  3 72
 0 0 0 6611556 7661980 136 1824 0 0 0 0  0  0  0  0  0  570 1489  369 25  3 72
 0 0 0 6611836 7662104 136 1825 0 0 0 0  0  0  0  0  0  565 1509  360 25  3 72
 0 0 0 6611772 7662076 136 1823 0 0 0 0  0  0  0  0  0  559 1488  329 25  3 72
 0 0 0 6611836 7662092 16 93 0  0  0  0  0  0  0  0  0  445  723  291 25  1 74
 0 0 0 6611836 7662092 121 1767 0 0 0 0  0  0  0  0  0  545 1379  334 25  2 72
 0 0 0 6610012 7660416 136 1867 0 1 1 0  0  1  0  0  0  555 1508  339 25  3 72
 0 0 0 6609980 7660380 136 1824 0 0 0 0  0  0  0  0  0  554 1490  328 25  3 72
 0 0 0 6610264 7660520 136 1824 0 0 0 0  0  0  0  0  0  541 1509  343 25  3 72
 0 0 0 6609980 7660384 136 1823 0 0 0 0  0  0  0  0  0  535 1489  336 25  3 72
 0 0 0 6610264 7660520 136 1826 0 0 0 0  0  0  0  0  0  551 1506  343 25  3 72
 0 0 0 6610008 7660408 136 1823 0 1 1 0  0  0  0  0  0  571 1491  336 25  3 71
 0 0 0 6610264 7660508 136 1824 0 0 0 0  0  0  0  0  0  570 1504  336 25  3 72
 0 0 0 6609992 7660392 136 1826 0 0 0 0  0  0  0  0  0  559 1492  329 25  3 72
 0 0 0 6610240 7660480 16 93 0  0  0  0  0  0  0  0  0  469  622  264 25  1 74
 0 0 0 6609956 7660344 121 1731 0 0 0 0  0  0  0  0  0  589 1414  389 25  3 72
 0 0 0 6610240 7660480 136 1826 0 0 0 0  0  0  0  0  0  549 1505  341 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6609956 7660344 136 1824 0 0 0 0  0  0  0  0  0  556 1491  336 25  3 72
 0 0 0 6457824 7511740 537 44998 0 1 1 0 0  1  0  0  0 1434 1579  346 22  6 72
 0 0 0 5843372 6892296 136 1823 0 0 0 0  0  0  0  0  0  525 1488  352 25  3 72
 0 0 0 5843528 6892340 138 1902 0 0 0 0  0  0  0  0  0  513 1537  351 25  3 72
 0 0 0 5843616 6892372 136 1824 0 0 0 0  0  0  0  0  0  509 1491  354 25  3 72
 0 0 0 5843332 6892236 136 1824 0 0 0 0  0  0  0  0  0  525 1507  348 25  3 72
 0 0 0 5843616 6892372 134 1755 0 2 2 0  0  0  0  0  0  538 1456  347 25  3 72
 0 0 0 5843592 6892360 2 70  0  0  0  0  0  1  0  0  0  440  580  280 25  0 75
 0 0 0 5843396 6892308 157 1984 0 1 1 0  0  0  0  0  0  558 1950  363 25  3 72
 0 0 0 5843584 6892348 136 1825 0 0 0 0  0  0  0  0  0  521 1508  350 25  3 72
 0 0 0 5843328 6892236 136 1822 0 0 0 0  0  0  0  0  0  507 1489  345 25  3 72
 0 0 0 5843536 6892336 136 1826 0 0 0 0  0  0  0  0  0  521 1568  386 25  3 72
 0 0 0 5843584 6892336 136 1825 0 0 0 0  0  1  0  0  0  539 1492  350 25  3 72
 0 0 0 5843300 6892200 136 1822 0 1 1 0  0  1  0  0  0  526 1506  355 25  3 72
 0 0 0 5842640 6891500 136 1894 0 0 0 0  0  0  0  0  0  534 1490  346 25  3 72
 0 0 0 5841728 6890816 136 1824 0 0 0 0  0  0  0  0  0  542 1510  355 25  3 72
 0 0 0 5842012 6890948 97 1265 0 0 0  0  0  0  0  0  0  502 1235  323 25  3 72
 0 0 0 5842012 6890948 39 559 0 0  0  0  0  0  0  0  0  458  798  282 25  0 75
 0 0 0 5841756 6890840 136 1824 0 0 0 0  0  1  0  0  0  534 1491  341 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 5841836 6890896 137 1828 0 1 1 0  0  1  0  0  0  524 1507  343 25  3 72
 0 0 0 5841988 6890924 136 1824 0 0 0 0  0  0  0  0  0  511 1489  349 25  3 72
 0 0 0 5841704 6890788 136 1824 0 0 0 0  0  0  0  0  0  526 1512  352 25  3 72
 0 0 0 5841988 6890924 136 1826 0 0 0 0  0  0  0  0  0  527 1488  356 25  3 72
 0 0 0 5841704 6890784 136 1825 0 0 0 0  0  0  0  0  0  511 1505  349 25  3 72
 0 0 0 5841988 6890912 136 1823 0 1 1 0  0  1  0  0  0  535 1489  350 25  3 72
 0 0 0 5841732 6890804 136 1825 0 0 0 0  0  0  0  0  0  523 1507  348 25  3 72
 0 0 0 5841988 6890912 84 1008 0 0 0  0  0  0  0  0  0  492 1125  301 25  3 72
 0 0 0 5841356 6890360 52 884 0 0  0  0  0  0  0  0  0  480  913  306 25  1 74
 0 0 0 5840164 6889432 136 1824 0 0 0 0  0  0  0  0  0  519 1489  346 25  3 72
 0 0 0 5840128 6889400 137 1824 0 0 0 0  0  0  0  0  0  519 1506  347 25  3 72
 0 0 0 5840392 6889520 136 1826 0 0 0 0  0  1  0  0  0  538 1491  345 25  3 72
 0 0 0 5840104 6889388 137 1826 0 2 2 0  0  1  0  0  0  547 1508  350 25  3 72
 0 0 0 5840388 6889512 136 1825 0 0 0 0  0  0  0  0  0  515 1488  342 25  3 72
 0 0 0 5840132 6889400 136 1823 0 0 0 0  0  0  0  0  0  526 1507  359 25  3 72
 0 0 0 5840388 6889504 136 1824 0 0 0 0  0  0  0  0  0  516 1497  356 25  3 72
 0 0 0 5840176 6889416 136 1827 0 0 0 0  0  0  0  0  0  543 1568  389 25  3 72
 0 0 0 5840104 6889352 84 1008 0 1 1  0  0  1  0  0  0  493 1125  294 25  3 72
 0 0 0 5840388 6889464 52 817 0 0  0  0  0  1  0  0  0  479  917  306 25  1 74
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 5840388 6889464 136 1824 0 0 0 0  0  0  0  0  0  513 1489  336 25  3 72
 0 0 0 5840104 6889328 136 1824 0 0 0 0  0  0  0  0  0  519 1510  363 25  3 72
 0 0 0 5840388 6889464 136 1825 0 0 0 0  0  0  0  0  0  504 1491  336 24  4 72
 0 0 0 5844164 6892900 143 45042 0 0 0 0 0  0  0  0  0  540 1546  342 21  7 72
 0 0 0 5843496 6892188 136 1823 0 1 1 0  0  1  0  0  0  550 1496  352 25  3 72
 0 0 0 5843232 6892060 136 1824 0 0 0 0  0  0  0  0  0  526 1501  339 25  3 72
 0 0 0 5843200 6892028 136 1825 0 0 0 0  0  0  0  0  0  519 1492  351 25  3 72
 0 0 0 5843484 6892164 136 1826 0 0 0 0  0  0  0  0  0  538 1513  355 25  3 72
 0 0 0 5843200 6892028 84 1006 0 0 0  0  0  0  0  0  0  494 1107  300 25  2 73
 0 0 0 5843484 6892164 52 817 0 0  0  0  0  0  0  0  0  490  926  303 25  1 74
 0 0 0 5843484 6892164 136 1826 0 0 0 0  0  1  0  0  0  532 1505  347 25  3 72
 0 0 0 5843228 6892056 136 1823 0 1 1 0  0  0  0  0  0  527 1494  351 25  3 72
 0 0 0 5843484 6892160 136 1825 0 0 0 0  0  0  0  0  0  539 1506  347 25  3 72
 0 0 0 5843232 6892052 136 1822 0 0 0 0  0  0  0  0  0  528 1490  353 25  3 72
 0 0 0 5843200 6892020 136 1825 0 0 0 0  0  0  0  0  0  526 1506  353 25  3 72
 0 0 0 5843464 6892136 136 1826 0 0 0 0  0  0  0  0  0  539 1492  356 25  3 72
 0 0 0 5843176 6891996 137 1826 0 1 1 0  0  1  0  0  0  544 1508  351 25  3 72
 0 0 0 5843460 6892116 136 1824 0 1 1 0  0  0  0  0  0  542 1490  352 25  3 72
 0 0 0 5842264 6891188 84 1076 0 0 0  0  0  0  0  0  0  494 1116  307 25  2 73
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 5841888 6890744 52 817 0 0  0  0  0  0  0  0  0  470  924  315 25  1 74
 0 0 0 5841888 6890744 136 1824 0 0 0 0  0  0  0  0  0  520 1506  355 25  3 71
 0 0 0 5841636 6890636 136 1824 0 0 0 0  0  0  0  0  0  559 1552  365 25  3 72
 0 0 0 5841604 6890608 137 1826 0 1 1 0  0  1  0  0  0  546 1509  349 25  3 72
 0 0 0 5841888 6890744 136 1825 0 0 0 0  0  0  0  0  0  523 1514  357 25  3 72
 0 0 0 5841604 6890604 136 1824 0 0 0 0  0  0  0  0  0  524 1509  352 25  3 72
 0 0 0 5841888 6890732 136 1825 0 0 0 0  0  0  0  0  0  526 1494  359 25  3 72
 0 0 0 5841632 6890620 136 1824 0 0 0 0  0  0  0  0  0  522 1503  351 25  3 72
 0 0 0 5841872 6890724 136 1824 0 0 0 0  0  0  0  0  0  553 1492  344 25  3 72
 0 0 0 5841864 6890704 84 1008 0 1 1  0  0  0  0  0  0  488 1090  313 25  2 73
 0 0 0 5841864 6890704 52 817 0 0  0  0  0  2  0  0  0  483  947  304 25  1 73
 0 0 0 5841492 6890488 157 1983 0 1 1 0  0  1  0  0  0  553 1969  363 25  3 72
 0 0 0 5841776 6890624 136 1824 0 0 0 0  0  0  0  0  0  513 1493  349 25  3 72
 0 0 0 5841588 6890572 136 1824 0 0 0 0  0  0  0  0  0  530 1503  356 25  3 72
 0 0 0 5841776 6890616 136 1825 0 0 0 0  0  0  0  0  0  543 1493  350 25  3 72
 0 0 0 5841520 6890504 137 1825 0 1 1 0  0  0  0  0  0  526 1505  361 25  3 72
 0 0 0 5841720 6890604 136 1826 0 0 0 0  0  0  0  0  0  526 1491  340 25  3 72
 0 0 0 5840188 6889220 136 1893 0 0 0 0  0  0  0  0  0  525 1510  351 25  3 72
 0 0 0 5839904 6889084 136 1825 0 0 0 0  0  0  0  0  0  517 1497  351 25  3 72
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 5840168 6889204 41 547 0 0  0  0  0  0  0  0  0  465  855  288 25  1 74
 0 0 0 5840164 6889200 95 1277 0 0 0  0  0  0  0  0  0  537 1179  327 25  2 73
 0 0 0 5840180 6889204 137 1825 0 1 1 0  0  1  0  0  0  539 1506  344 25  3 72
 0 0 0 5840164 6889184 136 1826 0 0 0 0  0  0  0  0  0  529 1493  347 25  3 72
 0 0 0 5839908 6889076 136 1823 0 0 0 0  0  0  0  0  0  518 1506  354 25  3 72
 0 0 0 5840100 6889164 136 1825 0 0 0 0  0  0  0  0  0  529 1495  355 25  3 72
 0 0 0 5840160 6889172 136 1823 0 0 0 0  0  0  0  0  0  523 1501  356 25  3 72
 0 0 0 5839876 6889032 136 1825 0 0 0 0  0  0  0  0  0  543 1555  386 25  3 72
 0 0 0 5840160 6889168 136 1823 0 1 1 0  0  0  0  0  0  533 1503  356 25  3 72
 0 0 0 5840180 6889184 136 1825 0 0 0 0  0  1  0  0  0  530 1497  357 25  3 72
 0 0 0 5840140 6889148 16 93 0  0  0  0  0  0  0  0  0  453  659  262 25  1 74
 0 0 0 5840140 6889148 121 1732 0 0 0 0  0  0  0  0  0  521 1378  351 25  2 73
 0 0 0 5839868 6889032 136 1824 0 0 0 0  0  0  0  0  0  536 1504  352 25  3 72
 0 0 0 5840100 6889132 136 1825 0 0 0 0  0  0  0  0  0  523 1490  337 25  3 72
 0 0 0 5840116 6889112 136 1826 0 1 1 0  0  1  0  0  0  533 1505  352 25  3 72
 0 0 0 5839832 6888976 136 1825 0 0 0 0  0  0  0  0  0  538 1491  359 25  3 72
 0 0 0 5840116 6889112 136 1823 0 0 0 0  0  0  0  0  0  541 1506  355 25  3 72
 0 0 0 5840040 6889084 136 1825 0 0 0 0  0  0  0  0  0  514 1492  347 25  3 72
 0 0 0 5990692 7045452 2764 32730 0 0 0 0 0 0  0  0  0 8524 1633  349 20  9 71
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr cd -- -- --   in   sy   cs us sy id
 0 0 0 6089328 7138672 137 1824 0 1 1 0  0  0  0  0  0  588 1491  324 25  3 72
 0 0 0 6089580 7138780 16 93 0  0  0  0  0  0  0  0  0  461  635  250 25  1 74
 0 0 0 6089296 7138644 121 1757 0 0 0 0  0  0  0  0  0  538 1404  335 25  3 72
 0 0 0 6089580 7138292 136 1823 0 0 0 0  0  0  0  0  0  553 1512  324 25  3 72
 0 0 0 6089276 7138148 136 1826 0 0 0 0  0  0  0  0  0  558 1492  326 25  3 72
 0 0 0 6089556 7138272 136 1822 0 0 0 0  0  0  0  0  0  574 1502  346 25  3 72
 0 0 0 6089300 7138152 137 1828 0 0 0 0  0  1  0  0  0  578 1494  338 25  3 72
 0 0 0 6089556 7138256 136 1824 0 1 1 0  0  0  0  0  0  555 1504  339 25  3 72
 0 0 0 6088360 7137344 136 1902 0 0 0 0  0  0  0  0  0  568 1491  336 25  3 72
 0 0 0 6087700 7136548 136 1823 0 0 0 0  0  0  0  0  0  564 1508  329 25  3 72
